,Scotch And Coke,Whisky Ninja,Tobys Snag,Planet Ruler,Excavator Ticket,Dr Spokes,Dr Delana,My Girl Whizbang
10-01-2023 19:21:37.865358,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 15.0)","(10.0, 25.0, 12.5)","(4.2, 7.4, 7.133333333333333)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:21:39.009879,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 15.0)","(10.0, 25.0, 12.5)","(4.2, 7.4, 7.164285714285715)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:21:40.111281,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 18.0)","(10.0, 25.0, 13.5)","(4.2, 7.4, 7.118181818181818)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:21:41.112329,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 18.0)","(10.0, 24.0, 18.0)","(4.2, 7.4, 7.118181818181818)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:21:42.207263,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.65)","(31.0, 220.0, 138.16666666666666)"
10-01-2023 19:21:43.298236,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:44.356090,"(5.5, 10.0, 9.625)","(6.5, 11.5, 9.866666666666667)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:45.407969,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:46.422153,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:47.407381,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:48.612995,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:49.669787,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:50.751453,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:51.784895,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:52.917257,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:54.052837,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:55.243926,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:56.382687,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:57.507814,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:58.664868,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.550000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:21:59.759930,"(5.5, 10.0, 9.625)","(6.5, 12.0, 8.4)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 160.0, 138.16666666666666)"
10-01-2023 19:22:00.860239,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 160.0, 188.16666666666666)"
10-01-2023 19:22:01.978821,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:03.103848,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:04.265511,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:05.473985,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:06.732252,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.300000000000001)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:07.891108,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.928571428571429)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:09.042041,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:10.189351,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:11.298825,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:12.428608,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:13.605893,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 19.125)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:14.727946,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 24.0, 16.384615384615383)","(10.0, 24.0, 13.875)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:15.865768,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 16.384615384615383)","(10.0, 24.0, 12.916666666666666)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:17.031225,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 18.0)","(10.0, 25.0, 12.916666666666666)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:18.157339,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 18.0)","(10.0, 25.0, 12.916666666666666)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:19.221141,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 18.0)","(10.0, 25.0, 12.916666666666666)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:20.383229,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 16.0)","(10.0, 25.0, 11.95)","(4.2, 7.4, 6.6000000000000005)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:21.435396,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 16.0)","(10.0, 25.0, 11.95)","(4.2, 7.4, 6.575)","(31.0, 220.0, 188.16666666666666)"
10-01-2023 19:22:22.536028,"(5.5, 10.0, 9.625)","(6.5, 11.5, 8.56)","(3.4, 5.6, 4.699999999999999)","(4.0, 6.6, 5.52)","(12.0, 25.0, 16.0)","(10.0, 25.0, 11.95)","(4.2, 7.4, 6.575)","(31.0, 220.0, 188.16666666666666)"
