,Wild Charlie,Todds Express,Commander Beven,Dixie Diner,Sick Bubblegum,Victoria Belle,Joyful Juggler,Bowser Boy
12-01-2023 18:49:58.869550,"(17.0, 65.0, 29.444444444444443)","(9.0, 17.5, 11.25)","(21.0, 55.0, 25.666666666666668)","(8.0, 18.5, 12.440000000000001)","(1.65, 2.0, 1.8339622641509434)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:49:59.935201,"(17.0, 65.0, 29.444444444444443)","(9.0, 17.5, 11.25)","(21.0, 55.0, 25.666666666666668)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:00.955094,"(17.0, 65.0, 29.444444444444443)","(9.0, 17.5, 11.25)","(21.0, 55.0, 25.666666666666668)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:02.050514,"(17.0, 65.0, 29.444444444444443)","(9.0, 17.5, 11.25)","(21.0, 55.0, 25.666666666666668)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:03.207167,"(17.0, 65.0, 41.0)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:04.288954,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:05.417187,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:06.480493,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.8291509433962263)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:07.698371,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.99, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:08.827229,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.440000000000001)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:09.921314,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 11.075)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:11.021100,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 11.075)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:12.120656,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 11.225000000000001)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:13.191035,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 11.225000000000001)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:14.290401,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:15.384086,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 26.22222222222222)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:16.442552,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:17.513246,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:18.587176,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:19.685593,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:20.742132,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:21.798773,"(17.0, 65.0, 31.22222222222222)","(9.0, 17.5, 11.25)","(21.0, 60.0, 29.6)","(8.0, 18.5, 12.68)","(1.65, 1.98, 1.926774193548387)","(18.0, 55.0, 24.6)","(8.0, 15.0, 11.5)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:23.175806,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 14.8625)","(1.65, 1.98, 1.826559139784946)","(18.0, 50.0, 31.666666666666664)","(8.0, 15.0, 12.375)","(5.5, 9.4, 8.777777777777779)"
12-01-2023 18:50:24.313661,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 14.8625)","(1.65, 1.97, 1.826559139784946)","(18.0, 50.0, 31.666666666666664)","(8.0, 15.0, 9.899999999999999)","(5.5, 9.4, 9.013793103448275)"
12-01-2023 18:50:25.688745,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 11.524999999999999)","(1.65, 1.97, 1.9345833333333333)","(18.0, 50.0, 31.666666666666664)","(8.0, 15.0, 9.899999999999999)","(5.5, 9.4, 7.32)"
12-01-2023 18:50:26.803041,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 15.0125)","(1.65, 1.94, 1.9296)","(18.0, 50.0, 28.0)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.4, 7.6)"
12-01-2023 18:50:27.920254,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 15.0125)","(1.65, 1.94, 1.9296)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.2, 8.666666666666666)"
12-01-2023 18:50:29.012346,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 16.225)","(1.65, 1.94, 1.9296)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.2, 8.422222222222222)"
12-01-2023 18:50:30.143750,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 13.16)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:31.252901,"(17.0, 60.0, 32.5)","(9.0, 17.0, 11.583333333333334)","(21.0, 60.0, 29.6)","(8.0, 18.5, 15.6)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:32.469169,"(17.0, 65.0, 50.0)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 18.5, 12.125)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:33.569038,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 18.5, 12.125)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.142857142857142)","(8.0, 15.0, 9.333333333333332)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:34.743788,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 18.5, 16.678571428571427)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 33.75)","(8.0, 15.0, 12.25)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:35.973393,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 18.5, 16.678571428571427)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 28.666666666666664)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:37.155610,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 18.5, 18.9375)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.714285714285715)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:38.204524,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 23.0, 18.9375)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.714285714285715)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:39.285641,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 23.0, 18.9375)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.714285714285715)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:40.345913,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 23.0, 18.9375)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 31.714285714285715)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:41.473597,"(17.0, 65.0, 33.888888888888886)","(9.0, 17.0, 11.583333333333334)","(21.0, 55.0, 28.6)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 50.0, 46.36363636363637)","(8.0, 15.0, 11.526315789473685)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:42.574931,"(17.0, 90.0, 50.0)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 11.526315789473685)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:43.702574,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 11.526315789473685)","(5.5, 9.4, 8.52)"
12-01-2023 18:50:44.801256,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 49.2)","(8.0, 15.0, 11.526315789473685)","(5.5, 9.4, 8.3)"
12-01-2023 18:50:45.881619,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 11.526315789473685)","(5.5, 9.4, 7.866666666666666)"
12-01-2023 18:50:47.039358,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 32.6)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.2, 8.0)"
12-01-2023 18:50:48.141162,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:49.282754,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:50.919241,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 12.642857142857142)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:52.132274,"(17.0, 85.0, 57.5)","(9.0, 19.0, 12.2)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:53.345781,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:54.648757,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:56.136866,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:57.389703,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:58.731350,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8156521739130433)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:50:59.940507,"(17.0, 90.0, 52.66666666666667)","(9.0, 19.0, 14.75)","(21.0, 75.0, 39.66666666666667)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.8533333333333333)","(18.0, 70.0, 46.36363636363637)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:51:01.064916,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 54.0)","(8.0, 23.0, 17.526315789473685)","(1.65, 1.94, 1.882222222222222)","(18.0, 70.0, 58.285714285714285)","(8.0, 15.0, 13.35)","(5.5, 9.2, 8.399999999999999)"
12-01-2023 18:51:02.205178,"(17.0, 85.0, 59.5)","(9.0, 19.0, 14.75)","(21.0, 70.0, 54.0)","(8.0, 23.0, 19.307692307692307)","(1.65, 1.89, 1.850625)","(18.0, 65.0, 59.1875)","(8.0, 15.0, 13.2)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:03.428769,"(17.0, 80.0, 43.2)","(9.0, 19.0, 14.75)","(21.0, 70.0, 66.16666666666667)","(8.0, 21.0, 19.166666666666668)","(1.65, 1.89, 1.850625)","(18.0, 65.0, 58.42857142857143)","(8.0, 15.5, 14.281818181818181)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:04.613362,"(17.0, 80.0, 49.333333333333336)","(9.0, 19.0, 14.75)","(21.0, 70.0, 66.16666666666667)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.89, 1.74)","(18.0, 65.0, 58.42857142857143)","(8.0, 15.5, 14.383333333333333)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:05.864854,"(17.0, 80.0, 43.2)","(9.0, 19.0, 14.75)","(21.0, 70.0, 66.16666666666667)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.86, 1.69)","(18.0, 65.0, 58.42857142857143)","(8.0, 15.5, 14.383333333333333)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:07.108174,"(17.0, 80.0, 39.75)","(9.0, 19.0, 14.75)","(21.0, 70.0, 66.16666666666667)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.85, 1.69)","(18.0, 65.0, 57.25)","(8.0, 15.5, 14.383333333333333)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:08.305670,"(17.0, 80.0, 39.75)","(9.0, 19.0, 14.75)","(21.0, 80.0, 75.33333333333334)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.85, 1.6867999999999999)","(18.0, 70.0, 57.25)","(8.0, 15.5, 14.383333333333333)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:09.531401,"(17.0, 70.0, 52.0)","(9.0, 19.0, 14.75)","(21.0, 80.0, 75.33333333333334)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.85, 1.6867999999999999)","(18.0, 70.0, 57.25)","(8.0, 15.5, 14.383333333333333)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:10.742046,"(17.0, 70.0, 52.0)","(9.0, 19.0, 14.75)","(21.0, 80.0, 75.33333333333334)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.85, 1.8)","(18.0, 70.0, 57.25)","(8.0, 15.5, 13.228571428571428)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:11.921324,"(17.0, 70.0, 52.0)","(9.0, 19.0, 14.75)","(21.0, 80.0, 75.33333333333334)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.82, 1.8)","(18.0, 70.0, 48.57142857142857)","(8.0, 15.0, 12.68)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:13.145356,"(17.0, 70.0, 53.0)","(9.0, 19.0, 14.75)","(21.0, 80.0, 75.33333333333334)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.81, 1.76)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.0, 12.68)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:14.290127,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 67.15384615384616)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.81, 1.76)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.0, 13.925)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:15.413974,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 67.15384615384616)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.82, 1.7571428571428571)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.5, 13.925)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:16.470982,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 67.15384615384616)","(8.0, 20.0, 19.166666666666668)","(1.65, 1.82, 1.7571428571428571)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.5, 13.925)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:17.557994,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 67.15384615384616)","(8.0, 20.0, 15.25)","(1.65, 1.82, 1.7571428571428571)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.5, 13.925)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:18.633454,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 75.0, 67.15384615384616)","(8.0, 20.0, 18.1)","(1.65, 1.82, 1.7571428571428571)","(18.0, 60.0, 48.57142857142857)","(8.0, 15.5, 13.925)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:19.768772,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.1875)","(8.0, 20.0, 18.944444444444443)","(1.65, 1.8, 1.7189999999999999)","(18.0, 60.0, 50.25)","(8.0, 15.5, 14.280000000000001)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:20.943952,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 60.0, 54.333333333333336)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.8, 1.7189999999999999)","(18.0, 60.0, 50.25)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:22.131900,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 60.0, 54.333333333333336)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.8, 1.755)","(18.0, 60.0, 51.33333333333333)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:23.276063,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 60.0, 55.75)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.77, 1.755)","(18.0, 60.0, 51.33333333333333)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:24.465053,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 60.0, 53.2)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.77, 1.755)","(18.0, 60.0, 49.142857142857146)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:25.678838,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:26.900303,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.025)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:28.095719,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 18.416666666666664)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:29.274369,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 18.583333333333336)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:30.477243,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 18.583333333333336)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:31.655225,"(17.0, 75.0, 55.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:32.891579,"(17.0, 75.0, 56.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:34.098075,"(17.0, 75.0, 56.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:35.309334,"(17.0, 75.0, 56.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 60.0, 50.5)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:36.571699,"(17.0, 75.0, 56.5)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 60.0, 46.0)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
12-01-2023 18:51:37.816134,"(17.0, 70.0, 54.0)","(9.0, 19.0, 14.75)","(21.0, 65.0, 52.0)","(8.0, 20.0, 17.166666666666668)","(1.65, 1.77, 1.755)","(18.0, 50.0, 46.0)","(8.0, 15.5, 14.125)","(5.5, 9.2, 8.0)"
