,Tiggerlong Flyer,Six Speed Manual,Shadow Riot,Kanji Yield,Aston Lira,High Tribe Rico,Black Compass,Selynya Obi
14-12-2022 19:43:35.938269,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:36.965556,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:38.004568,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:39.084093,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:40.199816,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:41.266807,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:42.505154,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:43.701316,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:44.970689,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 6.666666666666667)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:46.113509,"(11.0, 30.0, 27.285714285714285)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:47.211391,"(11.0, 30.0, 18.0)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:48.352937,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:49.407809,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:50.518557,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:51.501075,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:52.596739,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:53.714306,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:54.844973,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:55.973462,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:57.184445,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:58.363246,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:43:59.524004,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:00.628660,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:01.758366,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:02.912840,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:03.997156,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:05.019366,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:06.089737,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:07.131959,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:08.233265,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:09.333964,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:10.519462,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:11.722930,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:12.879401,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:13.940263,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:15.123954,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:16.305517,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:17.409980,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:18.471198,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:19.532697,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:20.672002,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:21.683060,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:22.717158,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:23.815677,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:24.962623,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:26.133299,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:27.189980,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:28.383096,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:29.555403,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:30.646950,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:31.708297,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:32.789816,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:33.860045,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:34.855134,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:35.920584,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:37.002140,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:38.121099,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:39.191026,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:40.329136,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 13.166666666666666)","(26.0, 110.0, 67.0)"
14-12-2022 19:44:41.493264,"(11.0, 30.0, 17.666666666666668)","(18.0, 60.0, 43.46153846153846)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 14.307692307692307)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:42.641167,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:43.738002,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:44.830907,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:45.966757,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:47.063113,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:48.060246,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:49.160154,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:50.222648,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:51.243935,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:52.344966,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:53.512277,"(11.0, 30.0, 24.714285714285715)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:54.642671,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:55.683079,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:56.777077,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:57.903902,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:44:58.990747,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:45:00.015218,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:45:01.049460,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:45:02.124314,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(26.0, 110.0, 62.0)"
14-12-2022 19:45:03.209043,"(11.0, 32.0, 20.041666666666664)","(18.0, 60.0, 36.388888888888886)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.2333333333333334)","(5.0, 9.8, 5.857142857142858)","(11.0, 24.0, 12.954545454545455)","(31.0, 100.0, 62.0)"
