,Robell Ruby,Skylahs Misfit,Bugatti Hydro,My Reputation,Bokarm Nero,Tipple Valley,Kooringa Magic,Amber Jack
08-12-2022 13:31:07.541962,"(3.1, 5.1, 4.199999999999999)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.8, 4.04)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:08.844628,"(3.1, 5.1, 4.199999999999999)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.7, 4.021052631578947)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:10.079468,"(3.1, 5.1, 4.199999999999999)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.6, 4.021052631578947)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:11.345515,"(3.1, 5.1, 4.9833333333333325)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.6, 4.021052631578947)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:12.639671,"(3.1, 5.1, 4.257407407407407)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.6, 4.021052631578947)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:13.934350,"(3.1, 5.1, 4.257407407407407)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.6, 3.792307692307692)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:15.160370,"(3.1, 5.1, 3.8)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.6, 3.7818181818181817)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:16.421595,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.4, 3.976470588235294)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:17.775588,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.4, 3.976470588235294)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:19.059104,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.4, 3.976470588235294)","(5.5, 10.0, 8.133333333333333)"
08-12-2022 13:31:20.254531,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.4, 3.86)","(5.5, 10.0, 7.6571428571428575)"
08-12-2022 13:31:21.540015,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.78)","(2.7, 4.3, 3.86)","(5.5, 10.0, 7.6571428571428575)"
08-12-2022 13:31:22.846949,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.0966666666666667)","(2.7, 4.3, 3.86)","(5.5, 10.0, 7.6571428571428575)"
08-12-2022 13:31:24.288571,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.6, 3.473333333333333)","(2.7, 4.3, 3.976470588235294)","(5.5, 10.0, 7.6571428571428575)"
08-12-2022 13:31:25.634006,"(3.1, 5.2, 4.84)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.5, 3.12)","(2.7, 4.4, 3.976470588235294)","(5.5, 10.0, 8.675)"
08-12-2022 13:31:27.010546,"(3.1, 5.2, 5.045454545454546)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.4, 3.4066666666666667)","(2.7, 4.4, 3.7758620689655173)","(5.5, 9.6, 8.675)"
08-12-2022 13:31:28.606891,"(3.1, 5.2, 5.040909090909091)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 44.349999999999994)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.853333333333333)","(2.7, 4.3, 3.7758620689655173)","(5.5, 9.6, 8.675)"
08-12-2022 13:31:30.032039,"(3.1, 5.2, 5.1)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.853333333333333)","(2.7, 4.3, 3.944444444444444)","(5.5, 9.6, 7.75)"
08-12-2022 13:31:31.363588,"(3.1, 5.2, 4.87)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.853333333333333)","(2.7, 4.3, 3.944444444444444)","(5.5, 10.0, 6.633333333333334)"
08-12-2022 13:31:32.717316,"(3.1, 5.2, 4.87)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.3, 4.036)","(2.7, 4.3, 3.8333333333333335)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:31:34.047274,"(3.1, 5.2, 5.080769230769231)","(20.0, 48.0, 41.111111111111114)","(101.0, 650.0, 372.5)","(21.0, 55.0, 38.5)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.78)","(2.7, 4.2, 3.480769230769231)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:31:35.312472,"(3.1, 5.2, 5.080769230769231)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 38.5)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.78)","(2.7, 4.2, 4.082926829268293)","(5.5, 9.8, 7.333333333333333)"
08-12-2022 13:31:36.631686,"(3.1, 5.2, 5.080769230769231)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.4, 4.082926829268293)","(5.5, 10.0, 6.633333333333334)"
08-12-2022 13:31:37.904101,"(3.1, 5.2, 4.25)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 42.83333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.3, 4.036)","(2.7, 5.4, 4.495652173913044)","(5.5, 9.8, 6.345454545454546)"
08-12-2022 13:31:39.182102,"(3.1, 5.2, 5.0636363636363635)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 46.69230769230769)","(81.0, 580.0, 325.0)","(2.9, 4.3, 4.036)","(2.7, 5.2, 4.495652173913044)","(5.5, 9.8, 6.216666666666667)"
08-12-2022 13:31:40.425934,"(3.1, 5.2, 4.489473684210527)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 37.25)","(81.0, 580.0, 325.0)","(2.9, 4.3, 4.036)","(2.7, 5.2, 4.023076923076923)","(5.5, 9.8, 6.728571428571429)"
08-12-2022 13:31:41.723946,"(3.1, 5.2, 4.557142857142857)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 37.25)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.2, 4.023076923076923)","(5.5, 9.8, 7.333333333333333)"
08-12-2022 13:31:43.061687,"(3.1, 5.2, 4.6)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 37.25)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.2, 4.023076923076923)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:31:44.340842,"(3.1, 5.2, 4.6)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 37.0)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.2, 4.023076923076923)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:31:45.641813,"(3.1, 5.2, 4.6)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 37.0)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.2, 4.075)","(5.5, 10.0, 6.633333333333334)"
08-12-2022 13:31:46.973626,"(3.1, 5.2, 3.4899999999999998)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.2, 3.965625)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:31:48.258117,"(3.1, 5.2, 3.4899999999999998)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.1, 3.965625)","(5.5, 9.8, 7.333333333333333)"
08-12-2022 13:31:49.523558,"(3.1, 5.2, 3.6863636363636365)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 5.1, 3.965625)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:31:50.753962,"(3.1, 5.2, 3.4899999999999998)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 4.9, 3.967857142857143)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:31:52.064637,"(3.1, 5.1, 4.414285714285714)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 4.9, 3.9653846153846155)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:31:53.411659,"(3.1, 5.1, 4.414285714285714)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 4.8, 3.92)","(5.5, 9.8, 7.333333333333333)"
08-12-2022 13:31:54.729214,"(3.1, 5.1, 4.414285714285714)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.4066666666666667)","(2.7, 4.8, 3.8833333333333333)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:31:56.033359,"(3.1, 5.1, 3.5)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.3, 3.58)","(2.7, 4.8, 4.046153846153846)","(5.5, 10.0, 6.633333333333334)"
08-12-2022 13:31:57.401130,"(3.1, 5.1, 3.5)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.2, 3.58)","(2.7, 5.0, 3.9692307692307693)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:31:58.773745,"(3.1, 5.1, 3.5)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.2, 3.53)","(2.7, 4.8, 3.966666666666667)","(5.5, 9.8, 6.633333333333334)"
08-12-2022 13:32:00.192467,"(3.1, 5.1, 3.5)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.53)","(2.7, 4.7, 3.8666666666666667)","(5.5, 9.8, 7.333333333333333)"
08-12-2022 13:32:01.630122,"(3.1, 5.1, 3.8666666666666667)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.6439999999999997)","(2.7, 4.7, 3.91875)","(5.5, 10.0, 6.633333333333334)"
08-12-2022 13:32:03.013905,"(3.1, 5.0, 4.15)","(20.0, 48.0, 44.125)","(101.0, 650.0, 570.7142857142858)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.6439999999999997)","(2.7, 4.7, 3.820588235294118)","(5.5, 9.8, 8.4)"
08-12-2022 13:32:04.451898,"(3.1, 5.0, 4.15)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.896363636363636)","(2.7, 4.5, 3.820588235294118)","(5.5, 9.6, 8.4)"
08-12-2022 13:32:06.040504,"(3.1, 5.0, 4.811764705882353)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.896363636363636)","(2.7, 4.5, 4.021739130434782)","(5.5, 9.6, 7.333333333333333)"
08-12-2022 13:32:07.631203,"(3.1, 5.0, 4.557142857142857)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.82)","(2.7, 4.5, 3.6714285714285713)","(5.5, 10.0, 7.2)"
08-12-2022 13:32:08.983497,"(3.1, 5.0, 4.557142857142857)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.82)","(2.7, 4.4, 3.6714285714285713)","(5.5, 10.0, 9.200000000000001)"
08-12-2022 13:32:10.242849,"(3.1, 5.0, 4.557142857142857)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 39.785714285714285)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.82)","(2.7, 4.4, 4.116666666666667)","(5.5, 9.8, 9.200000000000001)"
08-12-2022 13:32:11.635185,"(3.1, 5.0, 4.557142857142857)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.353333333333333)","(2.7, 4.4, 3.6916666666666664)","(5.5, 9.8, 6.75)"
08-12-2022 13:32:13.080598,"(3.1, 5.0, 4.8125)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.8249999999999997)","(2.7, 4.4, 3.777777777777778)","(5.5, 10.5, 6.833333333333334)"
08-12-2022 13:32:14.416601,"(3.1, 5.0, 4.81875)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.33333333333333)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.7857142857142856)","(2.7, 4.4, 3.777777777777778)","(5.5, 10.0, 7.6)"
08-12-2022 13:32:15.815207,"(3.1, 5.0, 4.81875)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 27.241379310344826)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.7857142857142856)","(2.7, 4.4, 3.981818181818182)","(5.5, 10.0, 7.6)"
08-12-2022 13:32:17.197928,"(3.1, 5.0, 4.81875)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 27.241379310344826)","(81.0, 580.0, 325.0)","(2.9, 4.1, 3.3333333333333335)","(2.7, 4.3, 3.716666666666667)","(5.5, 10.0, 7.92)"
08-12-2022 13:32:18.570515,"(3.1, 5.1, 4.417999999999999)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 24.923076923076923)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7625)","(2.7, 4.3, 3.9749999999999996)","(5.5, 10.5, 6.538461538461538)"
08-12-2022 13:32:19.968511,"(3.1, 5.1, 4.0375)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 55.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7625)","(2.7, 4.3, 4.085714285714285)","(5.5, 10.0, 7.333333333333333)"
08-12-2022 13:32:21.332567,"(3.1, 5.0, 4.5285714285714285)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 34.5)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.8)","(2.7, 4.3, 4.1)","(5.5, 10.0, 8.8125)"
08-12-2022 13:32:22.643729,"(3.1, 4.9, 4.5285714285714285)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 34.5)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7085714285714286)","(2.7, 4.3, 4.336363636363637)","(5.5, 10.5, 8.16)"
08-12-2022 13:32:23.986941,"(3.1, 4.9, 4.5285714285714285)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7960000000000003)","(2.7, 4.4, 4.359375)","(5.5, 10.5, 7.866666666666666)"
08-12-2022 13:32:25.241923,"(3.1, 4.9, 4.5285714285714285)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7960000000000003)","(2.7, 4.4, 4.359375)","(5.5, 10.0, 7.866666666666666)"
08-12-2022 13:32:26.536380,"(3.1, 4.9, 4.5285714285714285)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.592)","(2.7, 4.4, 4.377586206896552)","(5.5, 10.0, 7.866666666666666)"
08-12-2022 13:32:27.719946,"(3.1, 4.9, 4.728571428571429)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.7085714285714286)","(2.7, 4.4, 4.345454545454546)","(5.5, 10.0, 7.95)"
08-12-2022 13:32:29.041589,"(3.1, 5.0, 4.090909090909091)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 4.0, 3.3495238095238093)","(2.7, 4.4, 4.345454545454546)","(5.5, 10.5, 8.0)"
08-12-2022 13:32:30.313363,"(3.1, 4.9, 3.8545454545454545)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 3.95, 3.716)","(2.7, 4.4, 4.345454545454546)","(5.5, 10.5, 7.066666666666666)"
08-12-2022 13:32:31.579533,"(3.1, 4.8, 4.1)","(20.0, 48.0, 44.125)","(101.0, 650.0, 372.5)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 3.9, 3.48)","(2.7, 4.4, 4.333333333333334)","(5.5, 10.0, 7.052631578947368)"
08-12-2022 13:32:32.879109,"(3.1, 4.8, 4.1)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 3.9, 3.333333333333333)","(2.7, 4.4, 4.308333333333334)","(5.5, 10.0, 9.166666666666668)"
08-12-2022 13:32:34.092921,"(3.1, 4.9, 3.914285714285714)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 3.9, 3.436363636363636)","(2.7, 4.4, 4.308333333333334)","(5.5, 9.8, 7.1875)"
08-12-2022 13:32:35.387478,"(3.1, 4.9, 3.914285714285714)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 325.0)","(2.9, 3.9, 3.436363636363636)","(2.7, 4.4, 4.3388888888888895)","(5.5, 10.0, 8.575)"
08-12-2022 13:32:36.674363,"(3.1, 4.8, 4.343478260869565)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.9, 3.1566666666666667)","(2.7, 4.4, 4.34)","(5.5, 9.6, 9.0)"
08-12-2022 13:32:37.940292,"(3.1, 4.8, 4.05)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.85, 3.0786666666666664)","(2.7, 4.4, 4.34)","(5.5, 9.6, 9.0)"
08-12-2022 13:32:39.225331,"(3.1, 4.8, 4.3652173913043475)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.85, 3.1944444444444446)","(2.7, 4.4, 4.316666666666667)","(5.5, 9.6, 8.0)"
08-12-2022 13:32:40.428898,"(3.1, 4.9, 4.1125)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.1944444444444446)","(2.7, 4.4, 4.3545454545454545)","(5.5, 10.0, 7.1875)"
08-12-2022 13:32:41.927344,"(3.1, 4.9, 4.3)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.1380952380952385)","(5.5, 10.0, 7.266666666666667)"
08-12-2022 13:32:43.270002,"(3.1, 4.9, 4.133333333333333)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.0272727272727273)","(2.7, 4.4, 4.05625)","(5.5, 9.8, 6.730769230769231)"
08-12-2022 13:32:44.670501,"(3.1, 4.8, 4.133333333333333)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.25)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.325)","(5.5, 9.8, 6.9125)"
08-12-2022 13:32:46.083740,"(3.1, 4.8, 4.133333333333333)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 48.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.325)","(5.5, 9.8, 6.421428571428572)"
08-12-2022 13:32:47.423955,"(3.1, 4.8, 4.133333333333333)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.325)","(5.5, 9.8, 8.0)"
08-12-2022 13:32:48.656107,"(3.1, 4.9, 4.716666666666667)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.0272727272727273)","(2.7, 4.4, 4.328571428571429)","(5.5, 10.0, 7.266666666666667)"
08-12-2022 13:32:49.962364,"(3.1, 4.9, 4.3)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.333333333333334)","(5.5, 9.8, 6.060869565217391)"
08-12-2022 13:32:51.213644,"(3.1, 4.9, 4.3)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.333333333333334)","(5.5, 9.8, 6.492307692307692)"
08-12-2022 13:32:52.418647,"(3.1, 4.9, 4.3)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.333333333333334)","(5.5, 9.8, 8.0)"
08-12-2022 13:32:53.665781,"(3.1, 4.9, 4.716666666666667)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.0272727272727273)","(2.7, 4.4, 4.175000000000001)","(5.5, 10.0, 8.0)"
08-12-2022 13:32:54.963385,"(3.1, 4.9, 4.716666666666667)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.3500000000000005)","(5.5, 10.0, 7.266666666666667)"
08-12-2022 13:32:56.217454,"(3.1, 4.9, 4.061904761904762)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.3500000000000005)","(5.5, 9.8, 6.492307692307692)"
08-12-2022 13:32:57.444709,"(3.1, 4.9, 4.061904761904762)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 41.4)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.14)","(2.7, 4.4, 4.3500000000000005)","(5.5, 9.8, 8.0)"
08-12-2022 13:32:58.733219,"(3.1, 4.9, 4.061904761904762)","(20.0, 48.0, 44.125)","(101.0, 650.0, 558.3333333333334)","(21.0, 55.0, 42.75)","(81.0, 580.0, 495.83333333333337)","(2.9, 3.7, 3.0272727272727273)","(2.7, 4.4, 4.175000000000001)","(5.5, 10.0, 8.0)"
