,Tricky Shacoby,Sammy Buttons,Tap Out Diesel,Lady On Fire,Skyla Blue,Monday Blues,Blazin Shirl,Black Book
04-01-2023 16:01:25.990543,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.742857142857144)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:27.176186,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.45217391304348)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:28.302913,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.52)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:29.463043,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.52)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:30.690132,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.426666666666668)","(3.1, 3.25, 3.29)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:31.844260,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.45)","(3.1, 3.3, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:33.036964,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.45)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:34.263526,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(81.0, 250.0, 153.75)","(5.0, 8.8, 8.566666666666666)","(3.1, 3.25, 3.21875)","(21.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:35.452635,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 153.75)","(5.0, 8.8, 8.566666666666666)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:36.629611,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.566666666666666)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:37.818096,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.476923076923077)","(3.0, 3.25, 3.29)","(26.0, 40.0, 37.0)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 16:01:38.976999,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.63529411764706)","(3.0, 3.3, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:40.039865,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.63529411764706)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:41.263939,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.63529411764706)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.690909090909091)"
04-01-2023 16:01:42.433493,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.63529411764706)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:43.949141,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.63529411764706)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:45.174645,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:46.360036,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:47.567853,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:48.761035,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:49.882567,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:51.015438,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.683333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.666666666666668)"
04-01-2023 16:01:52.185007,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.216666666666667)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.72)"
04-01-2023 16:01:53.309057,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.8, 8.3)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:54.385790,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.3625)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:55.541467,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.3625)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:56.711186,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.3625)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:57.875681,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.3625)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:01:58.998314,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.333333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:02:00.178077,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.333333333333334)","(3.0, 3.25, 3.21875)","(26.0, 40.0, 37.0)","(7.5, 11.0, 9.857142857142858)"
04-01-2023 16:02:01.296409,"(18.0, 55.0, 49.57142857142857)","(16.0, 55.0, 46.230769230769226)","(2.2, 2.68, 2.63)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.363636363636363)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.52)"
04-01-2023 16:02:02.393787,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.371428571428572)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.133333333333333)"
04-01-2023 16:02:03.420153,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.68, 2.635555555555556)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.371428571428572)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 10.040000000000001)"
04-01-2023 16:02:04.415542,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.378947368421054)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.52)"
04-01-2023 16:02:05.476940,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.371428571428572)","(2.9, 3.25, 3.292)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.040000000000001)"
04-01-2023 16:02:06.548588,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.31111111111111)","(2.9, 3.3, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.040000000000001)"
04-01-2023 16:02:07.661681,"(18.0, 55.0, 51.0)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.7, 2.6072727272727274)","(91.0, 250.0, 180.0)","(5.0, 8.6, 8.264516129032257)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.52)"
04-01-2023 16:02:08.696529,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.7, 2.6085714285714285)","(91.0, 250.0, 180.0)","(5.0, 8.6, 8.264516129032257)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.040000000000001)"
04-01-2023 16:02:09.813042,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.7, 2.6085714285714285)","(91.0, 250.0, 181.42857142857142)","(5.0, 8.6, 8.352380952380951)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.2)"
04-01-2023 16:02:10.805875,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.7, 2.6085714285714285)","(91.0, 250.0, 181.42857142857142)","(5.0, 8.6, 8.352380952380951)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.3625)"
04-01-2023 16:02:11.862821,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.6, 7.444444444444445)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 10.040000000000001)"
04-01-2023 16:02:12.923235,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.6, 7.444444444444445)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.52)"
04-01-2023 16:02:14.004359,"(18.0, 55.0, 51.0)","(16.0, 55.0, 44.44444444444444)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 7.9)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.040000000000001)"
04-01-2023 16:02:15.025942,"(18.0, 55.0, 51.833333333333336)","(16.0, 55.0, 44.94117647058823)","(2.2, 2.68, 2.6133333333333333)","(91.0, 250.0, 180.0)","(5.0, 8.4, 8.0)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.3625)"
04-01-2023 16:02:16.198116,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 44.94117647058823)","(2.2, 2.68, 2.684)","(91.0, 250.0, 180.0)","(5.0, 8.4, 7.776470588235294)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 10.133333333333333)"
04-01-2023 16:02:17.279324,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 44.94117647058823)","(2.2, 2.7, 2.665714285714286)","(91.0, 250.0, 171.25)","(5.0, 8.2, 7.8999999999999995)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 9.628571428571428)"
04-01-2023 16:02:18.383191,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 44.94117647058823)","(2.2, 2.7, 2.635294117647059)","(91.0, 250.0, 171.25)","(5.0, 8.2, 8.26)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.3625)"
04-01-2023 16:02:19.570853,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.72, 2.635294117647059)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.008000000000001)","(2.9, 3.25, 3.292)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 10.133333333333333)"
04-01-2023 16:02:20.707765,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.72, 2.635294117647059)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.05)","(2.9, 3.3, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 10.5, 9.628571428571428)"
04-01-2023 16:02:22.113641,"(18.0, 55.0, 53.8125)","(16.0, 55.0, 46.13333333333333)","(2.2, 2.72, 2.7)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.05)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 9.989473684210527)"
04-01-2023 16:02:23.374293,"(18.0, 55.0, 54.26923076923077)","(16.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6235714285714287)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.142105263157895)","(2.9, 3.25, 3.2241379310344827)","(26.0, 40.0, 38.15384615384615)","(7.5, 11.0, 10.3625)"
04-01-2023 16:02:24.688824,"(18.0, 55.0, 54.2962962962963)","(16.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6525000000000003)","(91.0, 250.0, 171.25)","(5.0, 8.4, 8.142105263157895)","(2.9, 3.25, 3.230769230769231)","(26.0, 40.0, 35.47826086956522)","(7.5, 10.5, 9.628571428571428)"
04-01-2023 16:02:25.982872,"(19.0, 55.0, 54.2962962962963)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6525000000000003)","(91.0, 250.0, 181.42857142857142)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.230769230769231)","(26.0, 40.0, 35.47826086956522)","(7.5, 11.0, 10.337931034482759)"
04-01-2023 16:02:27.199099,"(19.0, 55.0, 54.2962962962963)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.66)","(91.0, 250.0, 180.0)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.230769230769231)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 10.0)"
04-01-2023 16:02:28.229738,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.68)","(2.2, 2.72, 2.66)","(91.0, 250.0, 180.0)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.192857142857143)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.72)"
04-01-2023 16:02:29.435461,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.68)","(2.2, 2.72, 2.66)","(91.0, 250.0, 197.5)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.2055555555555557)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.72)"
04-01-2023 16:02:30.532037,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.68)","(2.2, 2.72, 2.66)","(91.0, 250.0, 197.5)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 10.0)"
04-01-2023 16:02:31.640015,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.68)","(2.2, 2.72, 2.628695652173913)","(91.0, 250.0, 197.5)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.736842105263158)"
04-01-2023 16:02:32.718378,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 171.25)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.736842105263158)"
04-01-2023 16:02:33.939888,"(19.0, 55.0, 54.26923076923077)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 171.25)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.736842105263158)"
04-01-2023 16:02:35.176172,"(19.0, 70.0, 53.708333333333336)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 171.25)","(5.5, 8.4, 8.148717948717948)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 11.0, 9.98235294117647)"
04-01-2023 16:02:36.293612,"(19.0, 65.0, 49.57142857142857)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 171.25)","(5.5, 8.4, 7.525)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.675)"
04-01-2023 16:02:37.389590,"(19.0, 60.0, 59.04347826086956)","(17.0, 55.0, 49.88461538461539)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 171.25)","(5.5, 8.4, 7.821052631578947)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.871428571428572)"
04-01-2023 16:02:38.608060,"(19.0, 60.0, 59.04347826086956)","(17.0, 55.0, 49.05)","(2.2, 2.72, 2.645)","(91.0, 250.0, 171.25)","(5.5, 8.4, 7.9)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.675)"
04-01-2023 16:02:39.861902,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.05)","(2.2, 2.72, 2.645)","(91.0, 250.0, 171.25)","(5.5, 8.4, 7.9)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.675)"
04-01-2023 16:02:41.260150,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.645)","(91.0, 250.0, 145.0)","(5.5, 8.4, 7.9)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:42.640113,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.645)","(91.0, 250.0, 145.0)","(5.5, 8.4, 7.9)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:44.316798,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.645)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.05625)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.028571428571428)"
04-01-2023 16:02:45.859438,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.15)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.028571428571428)"
04-01-2023 16:02:47.359088,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.6342857142857143)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.15)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.028571428571428)"
04-01-2023 16:02:48.694192,"(19.0, 60.0, 59.266666666666666)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.64)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.05625)","(2.8, 3.25, 3.21875)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:49.960980,"(19.0, 60.0, 59.15384615384615)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.64)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.15)","(2.8, 3.25, 3.2055555555555557)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:51.200683,"(19.0, 60.0, 59.15384615384615)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.6553846153846155)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.15)","(2.8, 3.25, 3.175)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:52.407355,"(19.0, 60.0, 59.15384615384615)","(17.0, 55.0, 49.59090909090909)","(2.2, 2.72, 2.6950000000000003)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.15)","(2.8, 3.25, 3.1814285714285715)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.028571428571428)"
04-01-2023 16:02:53.649045,"(19.0, 60.0, 59.15384615384615)","(17.0, 55.0, 41.875)","(2.2, 2.74, 2.6492307692307695)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.05625)","(2.8, 3.25, 3.1814285714285715)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.225)"
04-01-2023 16:02:55.039432,"(19.0, 60.0, 59.15384615384615)","(17.0, 55.0, 51.42857142857143)","(2.2, 2.76, 2.6500000000000004)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.05625)","(2.8, 3.25, 3.1722222222222225)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:02:56.338706,"(19.0, 60.0, 58.333333333333336)","(17.0, 55.0, 51.42857142857143)","(2.2, 2.74, 2.6471428571428572)","(91.0, 250.0, 145.0)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1722222222222225)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:02:57.560152,"(19.0, 60.0, 58.333333333333336)","(17.0, 55.0, 51.42857142857143)","(2.2, 2.74, 2.66)","(91.0, 250.0, 174.16666666666669)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1722222222222225)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:02:58.878193,"(19.0, 60.0, 58.888888888888886)","(17.0, 55.0, 51.42857142857143)","(2.2, 2.74, 2.7044444444444444)","(91.0, 250.0, 174.16666666666669)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1444444444444444)","(26.0, 40.0, 37.89473684210526)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:00.100861,"(19.0, 60.0, 58.888888888888886)","(17.0, 55.0, 51.42857142857143)","(2.2, 2.74, 2.6822222222222223)","(91.0, 250.0, 214.28571428571428)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1529411764705886)","(26.0, 40.0, 38.0)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:01.340118,"(19.0, 55.0, 53.96551724137931)","(17.0, 50.0, 48.421052631578945)","(2.2, 2.74, 2.7044444444444444)","(91.0, 230.0, 214.28571428571428)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1675)","(26.0, 40.0, 37.0)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:02.667308,"(19.0, 55.0, 53.96551724137931)","(17.0, 50.0, 48.421052631578945)","(2.2, 2.74, 2.7044444444444444)","(91.0, 230.0, 141.11111111111111)","(5.5, 8.4, 8.05625)","(2.8, 3.25, 3.126666666666667)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:03.902245,"(19.0, 55.0, 53.96551724137931)","(17.0, 50.0, 48.421052631578945)","(2.2, 2.74, 2.7044444444444444)","(91.0, 230.0, 141.11111111111111)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.126666666666667)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:05.162212,"(19.0, 60.0, 59.285714285714285)","(17.0, 50.0, 48.421052631578945)","(2.2, 2.74, 2.7044444444444444)","(91.0, 230.0, 178.23529411764707)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1222222222222222)","(26.0, 40.0, 37.5)","(7.5, 10.5, 9.88888888888889)"
