,Spring Bistro,Inner Tea Cup,Spring Axel,Bernie Boom,Barefoot Wah Wah,Black Monaro,Coonamble Kid,Spring Gault
06-01-2023 15:26:40.748293,"(3.2, 3.7, 3.555555555555556)","(10.0, 16.0, 14.227272727272727)","(31.0, 70.0, 50.714285714285715)","(6.0, 9.4, 9.027906976744186)","(20.0, 34.0, 26.857142857142858)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.38, 2.309411764705882)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:41.816935,"(3.2, 3.7, 3.555555555555556)","(10.0, 16.0, 14.227272727272727)","(31.0, 70.0, 50.714285714285715)","(6.0, 9.4, 9.027906976744186)","(20.0, 34.0, 26.63157894736842)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.38, 2.2473684210526317)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:42.938859,"(3.2, 3.7, 3.555555555555556)","(10.0, 16.0, 14.227272727272727)","(31.0, 70.0, 51.53846153846153)","(6.0, 9.4, 9.027906976744186)","(20.0, 34.0, 26.63157894736842)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.38, 2.3)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:44.102790,"(3.2, 3.7, 3.555555555555556)","(10.0, 16.0, 12.825581395348838)","(31.0, 70.0, 51.53846153846153)","(6.0, 9.4, 8.784615384615385)","(20.0, 34.0, 26.63157894736842)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.36, 2.3)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:45.201224,"(3.2, 3.7, 3.611111111111111)","(10.0, 16.0, 13.032608695652174)","(31.0, 70.0, 51.53846153846153)","(6.0, 9.4, 9.22)","(20.0, 34.0, 26.64864864864865)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.36, 2.246)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:46.230502,"(3.2, 3.7, 3.496875)","(10.0, 16.0, 13.0)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.25)","(20.0, 34.0, 26.64864864864865)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.36, 2.246)","(31.0, 250.0, 242.94117647058823)"
06-01-2023 15:26:47.290955,"(3.2, 3.7, 3.496875)","(10.0, 16.0, 13.032608695652174)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.25)","(20.0, 34.0, 26.64864864864865)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.36, 2.256666666666667)","(31.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:48.352004,"(3.2, 3.65, 3.4875000000000003)","(10.0, 15.5, 13.34)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.092307692307692)","(20.0, 34.0, 26.444444444444443)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.34, 2.256666666666667)","(31.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:49.400295,"(3.2, 3.65, 3.4875000000000003)","(10.0, 15.5, 13.1)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.177777777777777)","(20.0, 34.0, 26.444444444444443)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.34, 2.256666666666667)","(31.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:50.587895,"(3.1, 3.65, 3.4875000000000003)","(10.0, 15.5, 13.1)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.177777777777777)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.18181818181818)","(2.0, 2.34, 2.2462500000000003)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:51.671654,"(3.1, 3.65, 3.3714285714285714)","(10.0, 15.5, 12.903846153846153)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.177777777777777)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.18181818181818)","(2.0, 2.34, 2.2462500000000003)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:52.747480,"(3.1, 3.65, 3.4875)","(10.0, 15.0, 13.2)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.26)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.18181818181818)","(2.0, 2.34, 2.2462500000000003)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:53.810479,"(3.1, 3.65, 3.402439024390244)","(10.0, 15.0, 12.880434782608695)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.133333333333333)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.18181818181818)","(2.0, 2.34, 2.2680000000000002)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:54.809472,"(3.1, 3.65, 3.515740740740741)","(10.0, 15.0, 12.880434782608695)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.133333333333333)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.18181818181818)","(2.0, 2.34, 2.2952)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:55.828004,"(3.1, 3.6, 3.511111111111111)","(10.0, 15.0, 12.880434782608695)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.0)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.2952)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:56.883306,"(3.1, 3.6, 3.511111111111111)","(10.0, 15.0, 12.8125)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.290909090909091)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.2942857142857145)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:58.016309,"(3.1, 3.6, 3.5)","(10.0, 15.0, 12.8125)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.3016)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:26:59.113888,"(3.1, 3.6, 3.5)","(10.0, 15.0, 12.772727272727273)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.2963636363636364)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:00.145086,"(3.1, 3.6, 3.468421052631579)","(10.0, 15.0, 12.772727272727273)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.2963636363636364)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:01.268112,"(3.1, 3.6, 3.468421052631579)","(10.0, 15.0, 12.598039215686274)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.2963636363636364)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:02.433957,"(3.1, 3.6, 3.468421052631579)","(10.0, 15.0, 12.592592592592593)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.3016)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:03.462945,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.705882352941176)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.127272727272727)","(21.0, 34.0, 26.444444444444443)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:04.567411,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.25)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.233333333333334)","(21.0, 32.0, 27.333333333333332)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:05.744180,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.333333333333334)","(31.0, 70.0, 53.63636363636363)","(6.0, 9.4, 9.066666666666666)","(21.0, 32.0, 27.333333333333332)","(11.0, 29.0, 25.4)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:06.884458,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.011363636363637)","(31.0, 70.0, 50.90909090909091)","(6.0, 9.4, 8.955555555555556)","(21.0, 32.0, 26.5)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 243.33333333333334)"
06-01-2023 15:27:08.039753,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.011363636363637)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.133333333333333)","(21.0, 32.0, 26.5)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:09.353736,"(3.1, 3.6, 3.468421052631579)","(10.0, 14.0, 12.452380952380953)","(31.0, 70.0, 52.5)","(6.0, 9.4, 8.955555555555556)","(21.0, 32.0, 26.5)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:10.572802,"(3.1, 3.6, 3.468421052631579)","(10.0, 13.5, 12.452380952380953)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.285714285714286)","(21.0, 32.0, 26.352941176470587)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:11.808542,"(3.1, 3.6, 3.468421052631579)","(10.0, 13.5, 12.24074074074074)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.285714285714286)","(21.0, 32.0, 26.352941176470587)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3114285714285714)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:12.957104,"(3.1, 3.6, 3.468421052631579)","(10.0, 13.5, 11.976190476190476)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.16470588235294)","(21.0, 32.0, 26.352941176470587)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3023529411764705)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:14.209094,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.785714285714286)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.352941176470587)","(11.0, 29.0, 24.8)","(2.0, 2.34, 2.3109090909090906)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:15.500921,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.785714285714286)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3109090909090906)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:16.591000,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.785714285714286)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.295)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:17.655373,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.295)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:18.738902,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.295)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:19.829601,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.795081967213115)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:20.917783,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:21.990754,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 12.028301886792454)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:23.131937,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 12.028301886792454)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 195.0)"
06-01-2023 15:27:24.304792,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 12.028301886792454)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:25.479115,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:26.638079,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:27.779394,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 11.73728813559322)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:28.893203,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.5, 12.028301886792454)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:29.983421,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.0, 12.125)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:31.117475,"(3.1, 3.6, 3.495833333333333)","(10.0, 13.0, 12.11111111111111)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.251851851851852)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:32.214788,"(3.1, 3.6, 3.4979591836734696)","(10.0, 13.0, 11.640625)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 231.66666666666666)"
06-01-2023 15:27:33.359880,"(3.1, 3.6, 3.4979591836734696)","(10.0, 13.0, 11.673076923076923)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.333333333333334)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 234.28571428571428)"
06-01-2023 15:27:34.842836,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.609756097560975)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.15)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 234.28571428571428)"
06-01-2023 15:27:36.173260,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.609756097560975)","(31.0, 70.0, 53.63636363636363)","(6.0, 9.4, 9.15)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 234.28571428571428)"
06-01-2023 15:27:37.571014,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 11.609756097560975)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.266666666666667)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.285714285714285)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 234.28571428571428)"
06-01-2023 15:27:38.938856,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 12.025641025641026)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.336842105263159)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 234.28571428571428)"
06-01-2023 15:27:40.257984,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 12.095238095238095)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.30625)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 242.5)"
06-01-2023 15:27:41.469602,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.30625)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 242.94117647058823)"
06-01-2023 15:27:42.664105,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.538461538461538)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.342857142857143)","(21.0, 32.0, 26.272727272727273)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.3066666666666666)","(51.0, 250.0, 240.0)"
06-01-2023 15:27:43.906323,"(3.1, 3.6, 3.475)","(10.0, 13.0, 12.025641025641026)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.297894736842105)","(51.0, 250.0, 240.0)"
06-01-2023 15:27:45.046931,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(11.0, 29.0, 24.2)","(2.0, 2.34, 2.297894736842105)","(51.0, 250.0, 240.0)"
06-01-2023 15:27:46.214281,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.2828571428571425)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:47.263511,"(3.1, 3.6, 3.5090909090909093)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.297894736842105)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:48.288404,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.2828571428571425)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:49.322317,"(3.1, 3.6, 3.475)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.2955555555555556)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:50.306771,"(3.1, 3.6, 3.5107142857142857)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.3114285714285714)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:51.277959,"(3.1, 3.6, 3.479032258064516)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.2955555555555556)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:52.535037,"(3.1, 3.6, 3.479032258064516)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.313333333333333)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:53.525472,"(3.1, 3.6, 3.508536585365854)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.345454545454546)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.29)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:54.605747,"(3.1, 3.6, 3.508536585365854)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.29)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:55.766685,"(3.1, 3.6, 3.508536585365854)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.29)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:57.131897,"(3.1, 3.6, 3.508536585365854)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 52.5)","(6.0, 9.4, 9.280000000000001)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.29)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:58.223712,"(3.1, 3.6, 3.508536585365854)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 53.84615384615385)","(6.0, 9.4, 9.2)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.273333333333333)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:27:59.372490,"(3.1, 3.6, 3.505)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 53.84615384615385)","(6.0, 9.4, 9.2)","(21.0, 32.0, 26.3)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.2699999999999996)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:28:00.542350,"(3.1, 3.6, 3.5185714285714287)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 53.84615384615385)","(6.0, 9.4, 9.114285714285714)","(21.0, 32.0, 32.5)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.2699999999999996)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:28:01.609422,"(3.0, 3.6, 3.5185714285714287)","(10.0, 13.0, 11.642857142857142)","(31.0, 70.0, 53.84615384615385)","(6.5, 9.4, 9.114285714285714)","(21.0, 34.0, 32.857142857142854)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.2699999999999996)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:28:02.614537,"(3.0, 3.6, 3.5185714285714287)","(10.0, 13.0, 11.609756097560975)","(31.0, 70.0, 45.5)","(6.5, 9.4, 9.114285714285714)","(21.0, 34.0, 28.57142857142857)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.2699999999999996)","(51.0, 250.0, 245.41666666666666)"
06-01-2023 15:28:03.875389,"(3.0, 3.6, 3.5185714285714287)","(10.0, 13.0, 11.609756097560975)","(31.0, 70.0, 45.5)","(6.5, 9.4, 9.342857142857143)","(21.0, 32.0, 30.0)","(13.0, 29.0, 24.5)","(1.95, 2.34, 2.2777777777777777)","(61.0, 250.0, 245.41666666666666)"
06-01-2023 15:28:05.165342,"(3.0, 3.6, 3.5185714285714287)","(10.0, 13.0, 11.538461538461538)","(31.0, 70.0, 50.90909090909091)","(6.5, 9.4, 9.5)","(21.0, 32.0, 29.428571428571427)","(13.0, 29.0, 24.2)","(1.95, 2.34, 2.3046153846153845)","(61.0, 250.0, 245.0)"
06-01-2023 15:28:06.336629,"(3.0, 3.6, 3.5136363636363637)","(10.0, 13.0, 11.538461538461538)","(31.0, 70.0, 60.833333333333336)","(6.5, 9.6, 9.45)","(21.0, 32.0, 29.0)","(13.0, 29.0, 24.09090909090909)","(1.95, 2.36, 2.3293617021276596)","(61.0, 250.0, 245.0)"
06-01-2023 15:28:07.799484,"(3.0, 3.6, 3.5208333333333335)","(10.0, 13.0, 11.535714285714286)","(31.0, 65.0, 60.0)","(6.5, 9.6, 9.514285714285714)","(21.0, 30.0, 29.0)","(16.0, 29.0, 24.09090909090909)","(1.95, 2.36, 2.3293617021276596)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:09.060283,"(3.0, 3.6, 3.5208333333333335)","(10.0, 13.0, 11.535714285714286)","(31.0, 65.0, 48.333333333333336)","(6.5, 9.6, 9.514285714285714)","(21.0, 30.0, 29.0)","(16.0, 29.0, 23.967741935483872)","(1.95, 2.36, 2.3293617021276596)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:10.277803,"(3.0, 3.6, 3.545714285714286)","(10.0, 13.0, 11.569767441860465)","(31.0, 65.0, 46.578947368421055)","(6.5, 9.6, 9.45)","(21.0, 30.0, 28.4)","(16.0, 29.0, 24.09090909090909)","(1.95, 2.36, 2.3565714285714283)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:11.351146,"(2.9, 3.6, 3.526923076923077)","(9.0, 13.0, 11.093023255813954)","(31.0, 65.0, 46.578947368421055)","(7.0, 9.6, 9.45)","(21.0, 30.0, 28.4)","(16.0, 29.0, 24.09090909090909)","(1.9, 2.36, 2.3565714285714283)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:12.392247,"(2.9, 3.6, 3.526923076923077)","(9.0, 13.0, 11.093023255813954)","(31.0, 65.0, 46.578947368421055)","(7.0, 9.6, 9.45)","(21.0, 30.0, 28.4)","(16.0, 29.0, 24.09090909090909)","(1.9, 2.36, 2.3565714285714283)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:13.742679,"(2.9, 3.6, 3.526923076923077)","(9.0, 13.0, 11.093023255813954)","(31.0, 65.0, 46.578947368421055)","(7.0, 9.6, 9.45)","(21.0, 30.0, 28.4)","(16.0, 29.0, 24.09090909090909)","(1.9, 2.36, 2.3565714285714283)","(81.0, 250.0, 245.0)"
06-01-2023 15:28:14.973456,"(2.9, 3.6, 3.526923076923077)","(9.0, 13.0, 11.093023255813954)","(31.0, 65.0, 46.578947368421055)","(7.0, 9.6, 9.45)","(21.0, 30.0, 28.4)","(16.0, 29.0, 24.09090909090909)","(1.9, 2.36, 2.3631404958677686)","(81.0, 250.0, 245.0)"
