,Mariahs Shadow,Wemen Bella,Sheza Manipulator Nz,Aces Daughter,Delightful Gnp Nz,Honeybun,Rosiano
07-01-2023 21:19:13.514291,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:14.464903,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:15.397559,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:16.372065,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:17.289757,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:18.218776,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:19.189088,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:20.160776,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:21.141378,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:22.178938,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:23.164132,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:24.201065,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:25.226734,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:26.256054,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:27.267677,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:28.215599,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:29.153898,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:30.037879,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:30.980619,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:31.904369,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:32.900757,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:33.847487,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:34.866664,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:35.875356,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:36.892645,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:37.868480,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:38.840738,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:39.797289,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:40.745918,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:41.673280,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:42.826116,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:43.849319,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:44.969057,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:45.971786,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:46.950855,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:47.885255,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:48.796646,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:49.745055,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:50.669490,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:51.636599,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:52.593704,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:53.629147,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:54.585246,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:55.523608,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:56.548024,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:57.484975,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:58.436079,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:19:59.433558,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:00.389435,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:01.334974,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:02.288264,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:03.238955,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:04.248490,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:05.208997,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:06.244726,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:07.238187,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:08.218298,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:09.181123,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:10.126214,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:11.029638,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:11.978160,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:12.992541,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:13.993759,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:15.007321,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:16.018534,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:17.012876,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:18.058965,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:19.223699,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:20.251834,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:21.321418,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:22.327723,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:23.336675,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:24.294487,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:25.259677,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:26.267931,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:27.289875,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:28.318257,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:29.331619,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:30.375433,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:31.404435,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:32.484605,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:33.536327,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:34.555907,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:35.562027,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:36.575878,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:37.494533,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:38.467884,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:39.390462,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:40.448703,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:41.417137,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:42.507278,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.267692307692308)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:43.587374,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:44.723998,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:45.799968,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:46.976013,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:47.991774,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:49.117573,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:50.172049,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:51.292527,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:52.399157,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.2)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:53.399143,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.270769230769231)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:54.417916,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.270769230769231)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:55.400176,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.270769230769231)","(14.0, 29.0, 18.125)"
07-01-2023 21:20:56.320182,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.270769230769231)","(14.0, 29.0, 18.125)"
