,Remember Lee,Val Ali,Sambuca Talks,Magic Tale,Bernardo Bowl,Jalapeno Jewel,Shifty And Shady,Gossamer
06-01-2023 11:45:27.899602,"(14.0, 32.0, 27.375)","(3.2, 3.95, 3.3833333333333333)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 620.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:28.975712,"(14.0, 32.0, 27.375)","(3.2, 3.95, 3.3833333333333333)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 620.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:30.100548,"(14.0, 32.0, 27.375)","(3.2, 3.95, 3.2)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:31.243853,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.2)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:32.528585,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.2)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:33.754191,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:34.907746,"(14.0, 32.0, 27.375)","(3.2, 4.4, 3.5333333333333337)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:36.064866,"(14.0, 32.0, 27.375)","(3.2, 4.4, 3.5333333333333337)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:37.242965,"(14.0, 32.0, 27.375)","(3.2, 4.4, 3.2444444444444445)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:38.450403,"(14.0, 32.0, 27.375)","(3.2, 4.3, 3.1923076923076925)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:39.732579,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:41.025211,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:42.286321,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:43.502494,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 7.619047619047619)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.61875)"
06-01-2023 11:45:44.720157,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 7.4)"
06-01-2023 11:45:46.092844,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.257142857142857)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.4)"
06-01-2023 11:45:47.431810,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:48.647938,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:50.089649,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:51.356780,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 620.0)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:52.761753,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:53.955686,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:55.058127,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:56.250795,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:57.472896,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:58.690505,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:45:59.890004,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:01.067709,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:02.259566,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:03.391886,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:04.512308,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:05.744753,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:06.965798,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.184615384615385)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:08.160647,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.466666666666667)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 620.0)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:09.270879,"(14.0, 32.0, 27.375)","(3.2, 4.2, 3.466666666666667)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.5585714285714287)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.36)"
06-01-2023 11:46:10.398855,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 7.2)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.6500000000000004)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.675)"
06-01-2023 11:46:11.576373,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 7.2)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.6500000000000004)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 8.675)"
06-01-2023 11:46:12.740921,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.418)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.475)"
06-01-2023 11:46:13.938395,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.418)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.475)"
06-01-2023 11:46:15.103546,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.475)"
06-01-2023 11:46:16.300767,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.178571428571429)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.6075)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.324999999999999)"
06-01-2023 11:46:17.519348,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.6125000000000003)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 402.5)","(5.5, 12.5, 7.324999999999999)"
06-01-2023 11:46:18.635138,"(14.0, 32.0, 27.375)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.41)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 7.324999999999999)"
06-01-2023 11:46:19.695786,"(14.0, 32.0, 24.6)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.335714285714285)","(16.0, 44.0, 19.416666666666668)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 20.81818181818182)","(101.0, 730.0, 410.0)","(5.5, 12.5, 8.675)"
06-01-2023 11:46:20.838919,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.5, 7.475)"
06-01-2023 11:46:22.001155,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6075)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.5, 10.45)"
06-01-2023 11:46:23.197682,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.44)"
06-01-2023 11:46:24.404574,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 10.644444444444444)"
06-01-2023 11:46:25.586443,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.966666666666667)"
06-01-2023 11:46:26.796566,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 9.06)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.506666666666667)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.6)"
06-01-2023 11:46:28.001099,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.85)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.506666666666667)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.6)"
06-01-2023 11:46:29.214962,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.85)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.6)"
06-01-2023 11:46:30.373340,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.85)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.44)"
06-01-2023 11:46:31.487371,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.85)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.0)"
06-01-2023 11:46:32.646467,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.0)"
06-01-2023 11:46:33.784085,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.875)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 410.0)","(5.5, 12.0, 9.0)"
06-01-2023 11:46:34.936612,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.366666666666667)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 9.0)"
06-01-2023 11:46:36.078455,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6075)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.76)"
06-01-2023 11:46:37.254640,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 8.95)"
06-01-2023 11:46:38.423437,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.8)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 9.0)"
06-01-2023 11:46:39.770605,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.5333333333333337)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:41.059800,"(14.0, 32.0, 20.0)","(3.2, 4.4, 3.5333333333333337)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:42.419316,"(14.0, 32.0, 20.0)","(3.2, 4.4, 3.2333333333333334)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 620.0)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:43.815575,"(14.0, 32.0, 20.0)","(3.2, 4.3, 3.466666666666667)","(5.0, 10.0, 8.433333333333334)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:45.146576,"(14.0, 32.0, 20.0)","(3.2, 4.2, 3.4)","(5.0, 10.0, 9.4125)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6075)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:46.379607,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.85)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:47.624150,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:48.749630,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:49.806522,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:50.866974,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6125000000000003)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:51.975613,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6125000000000003)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:53.189018,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:54.307828,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.0366666666666666)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:55.424586,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.6075)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:56.530711,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:57.674406,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.41)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:46:58.833656,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.506666666666667)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 620.0)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:00.190629,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:01.446907,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.426)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:02.708987,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 8.5)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 2.6853846153846153)","(11.0, 29.0, 14.416666666666666)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:03.996027,"(14.0, 32.0, 20.0)","(3.2, 4.0, 3.4)","(5.0, 10.0, 6.269230769230769)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.02)","(11.0, 29.0, 16.857142857142858)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:05.048938,"(14.0, 32.0, 24.6)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.269230769230769)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.9, 2.8892857142857142)","(11.0, 29.0, 19.27777777777778)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:06.259558,"(14.0, 32.0, 25.833333333333336)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.269230769230769)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 2.8892857142857142)","(11.0, 29.0, 19.27777777777778)","(101.0, 730.0, 402.5)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:07.536571,"(14.0, 32.0, 25.833333333333336)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.269230769230769)","(16.0, 44.0, 30.59090909090909)","(2.6, 3.95, 3.008125)","(11.0, 29.0, 15.25)","(101.0, 730.0, 410.0)","(5.5, 12.0, 10.285714285714285)"
06-01-2023 11:47:08.793830,"(14.0, 32.0, 24.6)","(3.2, 4.0, 3.4)","(5.0, 10.5, 6.269230769230769)","(16.0, 44.0, 19.833333333333332)","(2.6, 3.95, 3.008125)","(11.0, 29.0, 15.25)","(101.0, 730.0, 410.0)","(5.5, 12.0, 10.285714285714285)"
