,Straight Shot,Defer Fire,Big Time Express,Big Time Epic,Adobe Don,Just Like Lucy,Livin On Love
04-01-2023 11:32:57.109141,"(11.0, 12.0, 11.76)","(4.0, 6.4, 5.866666666666667)","(3.4, 4.0, 3.675)","(2.15, 3.45, 3.21)","(21.0, 100.0, 90.375)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:32:58.121748,"(11.0, 12.0, 11.76)","(4.0, 6.4, 5.866666666666667)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9617241379310344)","(21.0, 100.0, 81.0)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:32:59.049455,"(11.0, 12.0, 11.76)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9617241379310344)","(21.0, 100.0, 81.0)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:32:59.990603,"(11.0, 12.0, 11.76)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 3.116341463414634)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:00.879774,"(11.0, 12.0, 11.76)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 3.124285714285714)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:01.788530,"(11.0, 12.0, 11.55)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9219999999999997)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:02.682831,"(11.0, 12.0, 11.55)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9219999999999997)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:03.624222,"(11.0, 12.0, 11.6625)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9219999999999997)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:04.623702,"(11.0, 12.0, 11.6625)","(4.0, 6.4, 5.6)","(3.4, 4.0, 3.675)","(2.15, 3.45, 2.9085)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:05.604430,"(11.0, 12.0, 11.6625)","(4.0, 6.4, 5.3500000000000005)","(3.4, 4.0, 3.675)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 84.8)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:06.607057,"(11.0, 12.0, 11.6625)","(4.0, 6.4, 5.3500000000000005)","(3.4, 4.0, 3.675)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 81.25)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:07.600391,"(11.0, 12.0, 11.6625)","(4.2, 6.4, 5.847368421052632)","(3.4, 4.0, 3.404166666666667)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 81.25)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.076923076923077)"
04-01-2023 11:33:08.558396,"(11.0, 12.0, 11.526315789473685)","(4.2, 6.4, 5.847368421052632)","(3.4, 4.0, 3.404166666666667)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 90.625)","(31.0, 140.0, 99.61904761904762)","(8.5, 13.0, 10.230769230769232)"
04-01-2023 11:33:09.501668,"(11.0, 12.0, 11.666666666666666)","(4.2, 6.4, 5.65)","(3.4, 4.0, 3.3782608695652177)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 90.625)","(31.0, 140.0, 96.63636363636364)","(8.5, 13.0, 10.384615384615385)"
04-01-2023 11:33:10.428302,"(11.0, 13.5, 13.318181818181818)","(4.2, 6.4, 5.65)","(3.4, 4.0, 3.3782608695652177)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 81.5)","(31.0, 140.0, 96.63636363636364)","(8.5, 13.0, 11.34)"
04-01-2023 11:33:11.366793,"(11.0, 15.0, 14.416666666666668)","(4.2, 6.4, 5.50909090909091)","(3.4, 4.0, 3.3782608695652177)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 85.2)","(31.0, 140.0, 99.61904761904762)","(8.5, 12.5, 11.725)"
04-01-2023 11:33:12.299623,"(11.0, 15.5, 14.625)","(4.2, 6.4, 5.50909090909091)","(3.4, 4.0, 3.3782608695652177)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 85.2)","(31.0, 140.0, 99.61904761904762)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:13.280321,"(11.0, 19.5, 18.42857142857143)","(4.2, 6.4, 5.88421052631579)","(3.4, 4.0, 3.3782608695652177)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 63.0)","(31.0, 140.0, 48.45454545454545)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:14.222089,"(11.0, 19.5, 18.346153846153847)","(4.2, 6.4, 5.991666666666667)","(3.4, 3.9, 3.646153846153846)","(2.15, 3.45, 3.018846153846154)","(21.0, 100.0, 63.0)","(31.0, 140.0, 48.45454545454545)","(8.5, 12.5, 10.378947368421052)"
04-01-2023 11:33:15.263463,"(11.0, 19.5, 16.0)","(4.2, 6.4, 5.881481481481481)","(3.4, 3.9, 3.504)","(2.15, 3.45, 2.9716216216216216)","(21.0, 100.0, 63.0)","(31.0, 130.0, 52.434782608695656)","(8.5, 12.5, 10.378947368421052)"
04-01-2023 11:33:16.154917,"(11.0, 19.5, 17.5)","(4.2, 6.4, 5.881481481481481)","(3.4, 3.9, 3.504)","(2.15, 3.4, 3.09625)","(21.0, 100.0, 63.5)","(31.0, 140.0, 69.41176470588235)","(8.5, 12.5, 9.981250000000001)"
04-01-2023 11:33:17.122544,"(11.0, 19.5, 17.875)","(4.2, 6.4, 5.881481481481481)","(3.4, 3.9, 3.4741935483870967)","(2.15, 3.4, 3.09625)","(21.0, 100.0, 75.66666666666666)","(31.0, 120.0, 68.4)","(8.5, 12.5, 9.981250000000001)"
04-01-2023 11:33:18.070627,"(11.0, 19.5, 17.875)","(4.2, 6.4, 5.3999999999999995)","(3.4, 3.9, 3.4741935483870967)","(2.15, 3.4, 2.990344827586207)","(21.0, 100.0, 75.66666666666666)","(31.0, 120.0, 68.4)","(8.5, 12.5, 9.981250000000001)"
04-01-2023 11:33:19.053319,"(11.0, 19.0, 17.0)","(4.2, 6.4, 5.49)","(3.4, 3.9, 3.4741935483870967)","(2.15, 3.35, 3.2887500000000003)","(21.0, 100.0, 85.42857142857142)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:20.017872,"(11.0, 18.5, 17.125)","(4.2, 6.4, 5.986363636363636)","(3.4, 3.9, 3.44625)","(2.15, 3.35, 3.2887500000000003)","(21.0, 90.0, 52.0)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:20.993582,"(11.0, 18.5, 16.3)","(4.2, 6.4, 5.986363636363636)","(3.4, 3.9, 3.44625)","(2.15, 3.35, 3.325)","(21.0, 90.0, 51.21212121212121)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:21.915781,"(11.0, 18.5, 16.3)","(4.2, 6.4, 5.986363636363636)","(3.4, 3.9, 3.44625)","(2.15, 3.35, 3.325)","(21.0, 90.0, 51.21212121212121)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:22.832671,"(11.0, 18.5, 15.166666666666666)","(4.2, 6.4, 5.894444444444445)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.325)","(21.0, 90.0, 48.0)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:23.808847,"(11.0, 18.5, 15.166666666666666)","(4.2, 6.4, 5.497222222222222)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.2425)","(21.0, 90.0, 52.519999999999996)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:24.698060,"(11.0, 18.5, 15.166666666666666)","(4.2, 6.4, 5.4714285714285715)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.2425)","(21.0, 85.0, 52.519999999999996)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.95)"
04-01-2023 11:33:25.626631,"(11.0, 18.5, 15.5)","(4.2, 6.4, 5.4714285714285715)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.2425)","(21.0, 75.0, 60.785714285714285)","(31.0, 120.0, 68.4)","(8.5, 12.5, 11.290909090909091)"
04-01-2023 11:33:26.526835,"(11.0, 18.5, 14.5625)","(4.2, 6.4, 5.4714285714285715)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.2425)","(21.0, 70.0, 60.785714285714285)","(31.0, 120.0, 68.4)","(8.5, 12.0, 10.705263157894738)"
04-01-2023 11:33:27.409106,"(11.0, 18.0, 15.142857142857142)","(4.2, 6.4, 5.677777777777778)","(3.4, 3.9, 3.427)","(2.15, 3.35, 3.105)","(21.0, 70.0, 60.785714285714285)","(31.0, 120.0, 68.4)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:28.393992,"(11.0, 18.0, 16.81578947368421)","(4.2, 6.4, 5.677777777777778)","(3.4, 3.85, 3.6416666666666666)","(2.15, 3.35, 3.2887500000000003)","(21.0, 70.0, 60.785714285714285)","(31.0, 120.0, 39.81818181818182)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:29.272960,"(11.0, 18.0, 16.81578947368421)","(4.2, 6.4, 5.497222222222222)","(3.4, 3.85, 3.6416666666666666)","(2.15, 3.35, 3.2887500000000003)","(21.0, 70.0, 60.785714285714285)","(31.0, 120.0, 39.81818181818182)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:30.224881,"(11.0, 18.0, 16.81578947368421)","(4.2, 6.4, 5.644186046511628)","(3.4, 3.85, 3.502173913043478)","(2.15, 3.35, 3.2325)","(21.0, 65.0, 56.85714285714286)","(31.0, 120.0, 39.81818181818182)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:31.177397,"(11.0, 18.0, 16.59375)","(4.2, 6.4, 5.644186046511628)","(3.4, 3.85, 3.502173913043478)","(2.15, 3.35, 3.1732142857142858)","(21.0, 65.0, 60.44)","(31.0, 120.0, 39.81818181818182)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:32.213696,"(11.0, 18.0, 16.59375)","(4.2, 6.4, 5.597872340425532)","(3.4, 3.85, 3.502173913043478)","(2.15, 3.35, 3.077906976744186)","(21.0, 65.0, 60.44)","(31.0, 120.0, 39.81818181818182)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:33.185705,"(11.0, 18.0, 16.59375)","(4.2, 6.4, 5.597872340425532)","(3.4, 3.85, 3.502173913043478)","(2.15, 3.35, 3.077906976744186)","(21.0, 65.0, 60.44)","(31.0, 120.0, 64.21739130434783)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:34.125205,"(11.0, 18.0, 16.125)","(4.2, 6.4, 5.597872340425532)","(3.4, 3.85, 3.3794117647058823)","(2.15, 3.35, 2.9893548387096773)","(21.0, 65.0, 60.44)","(31.0, 95.0, 64.21739130434783)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:35.053963,"(11.0, 18.0, 16.125)","(4.2, 6.0, 5.629411764705882)","(3.4, 3.85, 3.3794117647058823)","(2.15, 3.35, 2.9893548387096773)","(21.0, 65.0, 60.44)","(31.0, 90.0, 66.85714285714286)","(8.5, 12.5, 10.433333333333334)"
04-01-2023 11:33:35.935760,"(11.0, 18.0, 16.125)","(4.2, 6.0, 5.6625)","(3.4, 3.85, 3.3794117647058823)","(2.15, 3.35, 2.935925925925926)","(21.0, 60.0, 54.92307692307692)","(31.0, 85.0, 78.0)","(8.5, 12.5, 11.082857142857144)"
04-01-2023 11:33:36.883300,"(11.0, 18.0, 16.125)","(4.2, 6.0, 5.6625)","(3.4, 3.85, 3.3794117647058823)","(2.15, 3.35, 2.878148148148148)","(21.0, 55.0, 51.64)","(31.0, 85.0, 78.0)","(8.5, 12.5, 11.082857142857144)"
04-01-2023 11:33:37.808435,"(11.0, 18.0, 16.125)","(4.2, 6.0, 5.6625)","(3.4, 3.85, 3.3685185185185187)","(2.15, 3.35, 2.878148148148148)","(21.0, 55.0, 50.69230769230769)","(31.0, 85.0, 78.0)","(8.5, 12.0, 11.164285714285715)"
04-01-2023 11:33:38.763681,"(11.0, 17.5, 16.1875)","(4.2, 6.0, 5.6625)","(3.4, 3.85, 3.3685185185185187)","(2.15, 3.35, 3.030754716981132)","(21.0, 55.0, 50.69230769230769)","(31.0, 80.0, 76.61538461538461)","(8.5, 12.0, 11.164285714285715)"
04-01-2023 11:33:39.701414,"(11.0, 17.5, 15.75)","(4.2, 6.0, 5.6625)","(3.4, 3.85, 3.3685185185185187)","(2.15, 3.35, 2.9346153846153844)","(21.0, 55.0, 50.69230769230769)","(31.0, 80.0, 73.71428571428572)","(8.5, 12.0, 10.993548387096775)"
04-01-2023 11:33:40.709837,"(10.0, 17.5, 15.75)","(4.2, 6.0, 5.6625)","(3.3, 3.85, 3.3685185185185187)","(2.2, 3.35, 3.1632)","(21.0, 55.0, 50.69230769230769)","(31.0, 80.0, 76.61538461538461)","(9.0, 12.0, 10.993548387096775)"
04-01-2023 11:33:41.651690,"(10.0, 17.5, 14.875)","(4.2, 6.0, 5.6625)","(3.3, 3.85, 3.3685185185185187)","(2.2, 3.3, 3.1632)","(21.0, 55.0, 50.69230769230769)","(31.0, 80.0, 76.61538461538461)","(9.0, 12.0, 11.134782608695652)"
04-01-2023 11:33:42.611905,"(10.0, 17.0, 16.5)","(4.2, 6.0, 5.6625)","(3.3, 3.85, 3.3685185185185187)","(2.2, 3.3, 3.075897435897436)","(21.0, 55.0, 50.69230769230769)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 11.0625)"
04-01-2023 11:33:43.571528,"(10.0, 17.0, 16.5)","(4.2, 6.0, 5.6625)","(3.3, 3.85, 3.3685185185185187)","(2.2, 3.3, 3.04)","(21.0, 55.0, 39.57142857142857)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:44.494925,"(10.0, 17.0, 15.956521739130435)","(4.2, 5.9, 5.511111111111111)","(3.3, 3.85, 3.3635135135135137)","(2.2, 3.3, 3.04)","(21.0, 55.0, 39.57142857142857)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:45.415903,"(10.0, 17.0, 16.272727272727273)","(4.2, 5.8, 5.56)","(3.3, 3.85, 3.3635135135135137)","(2.2, 3.3, 3.004285714285714)","(21.0, 55.0, 48.647058823529406)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:46.312262,"(10.0, 17.0, 16.272727272727273)","(4.2, 5.8, 5.56)","(3.3, 3.8, 3.395)","(2.2, 3.3, 3.047741935483871)","(21.0, 55.0, 34.2)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:47.203437,"(10.0, 17.0, 16.272727272727273)","(4.2, 5.8, 5.64)","(3.3, 3.8, 3.390909090909091)","(2.2, 3.3, 3.047741935483871)","(21.0, 55.0, 34.2)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:48.115114,"(10.0, 17.0, 16.272727272727273)","(4.2, 5.8, 5.64)","(3.3, 3.8, 3.369565217391304)","(2.2, 3.3, 3.047741935483871)","(21.0, 55.0, 34.2)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:48.999818,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.7, 5.640000000000001)","(3.3, 3.8, 3.369565217391304)","(2.2, 3.3, 3.026341463414634)","(21.0, 55.0, 49.526315789473685)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:49.945189,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.6433333333333335)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 50.666666666666664)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:50.818436,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.5214285714285714)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 50.666666666666664)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:51.778348,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.5214285714285714)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 50.666666666666664)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:52.750870,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.4763157894736842)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 51.94117647058823)","(31.0, 80.0, 76.61538461538461)","(9.0, 11.5, 10.877777777777778)"
04-01-2023 11:33:53.729058,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.4763157894736842)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 51.94117647058823)","(31.0, 80.0, 73.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:54.735638,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.4763157894736842)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 41.85714285714286)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:55.683599,"(10.0, 17.0, 16.142857142857142)","(4.2, 5.6, 5.493333333333333)","(3.3, 3.75, 3.4763157894736842)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 41.85714285714286)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:56.631393,"(11.0, 17.0, 16.142857142857142)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.75, 3.4763157894736842)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 49.58823529411765)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:57.582026,"(11.0, 17.0, 16.142857142857142)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.75, 3.45)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 49.58823529411765)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:58.526226,"(11.0, 17.0, 16.142857142857142)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.56)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 51.93333333333334)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:33:59.433478,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.5250000000000004)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 51.93333333333334)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:34:00.356894,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.441304347826087)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 51.93333333333334)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:34:01.319945,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.441304347826087)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.414285714285715)"
04-01-2023 11:34:02.280705,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.441304347826087)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 74.0)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:03.276558,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.441304347826087)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:04.204223,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.441304347826087)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:05.154472,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.4250000000000003)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.36)"
04-01-2023 11:34:06.118363,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.43448275862069)","(2.2, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:07.174871,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.43448275862069)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:08.227656,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.3, 3.7, 3.43448275862069)","(2.2, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.55)"
04-01-2023 11:34:09.206931,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:10.223855,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0646153846153847)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:11.203103,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:12.116123,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:13.029370,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.038181818181818)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:13.961349,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0733333333333333)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:14.872958,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0733333333333333)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:15.880081,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.044)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:16.884532,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.044)","(21.0, 55.0, 53.16)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:17.957638,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.044)","(21.0, 55.0, 48.0)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:19.020928,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.1305882352941174)","(21.0, 55.0, 48.0)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:20.084802,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.12)","(21.0, 55.0, 48.0)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:21.084017,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.12)","(21.0, 55.0, 47.4)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:22.049647,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.12)","(21.0, 55.0, 47.4)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:22.988436,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 52.46666666666667)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:23.918404,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 52.46666666666667)","(31.0, 80.0, 77.52941176470588)","(9.0, 11.5, 10.26086956521739)"
04-01-2023 11:34:24.878636,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 52.46666666666667)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.5, 10.142857142857142)"
