,Lord Donovan,Trigger Happy,Bocage,Autarchy,Minnie Mouse,Waipapa,Love Nesst,Cocktail Lad,Pay Wave
12-01-2023 13:47:15.528470,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:16.804543,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:18.041079,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:19.371968,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.75)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:20.636458,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.36)","(5.0, 5.9, 5.55)","(31.0, 160.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:21.931186,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:23.199746,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:24.477972,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:25.872026,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:27.212132,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:28.451336,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:29.744189,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.866666666666666)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:30.950709,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.866666666666666)","(5.0, 8.0, 7.6)","(5.0, 5.8, 5.675)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:32.182587,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.7846153846153845)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:33.390873,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 111.33333333333333)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:47:34.593215,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.16666666666667)"
12-01-2023 13:47:35.823245,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.16666666666667)"
12-01-2023 13:47:37.120175,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.16666666666667)"
12-01-2023 13:47:38.389378,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.16666666666667)"
12-01-2023 13:47:39.617551,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.675)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.16666666666667)"
12-01-2023 13:47:40.856828,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:47:42.117914,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 5.8)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:47:43.411361,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.168421052631579)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:47:44.761452,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.168421052631579)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:47:46.083425,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.168421052631579)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:47:47.356019,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.168421052631579)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 121.0)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:47:48.603826,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.55)","(31.0, 150.0, 81.6)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:49.852992,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 5.8, 5.54)","(31.0, 150.0, 81.6)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:51.165195,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.54)","(31.0, 150.0, 81.6)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:52.469966,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.909090909090909)","(31.0, 150.0, 101.14285714285714)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:53.680350,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.533333333333333)","(31.0, 150.0, 101.14285714285714)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:54.778066,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.533333333333333)","(31.0, 150.0, 101.14285714285714)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:56.034807,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.533333333333333)","(31.0, 150.0, 101.14285714285714)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:57.354177,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.533333333333333)","(31.0, 150.0, 101.14285714285714)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:58.664509,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.094117647058823)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.533333333333333)","(31.0, 150.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:47:59.909453,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 6.0, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:01.098678,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:02.302573,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:03.583726,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:04.822494,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:06.039745,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:07.284262,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:08.510426,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:09.808093,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:11.039101,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:12.195571,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:13.393131,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:14.903991,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:16.321517,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 105.33333333333333)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:17.727151,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:19.263368,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:20.802355,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:22.133152,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:23.414412,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:24.635159,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:25.788772,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:27.134164,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:28.501530,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:29.853720,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:31.211696,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:32.504327,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:33.865097,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 78.8)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:35.322985,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.390000000000001)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.6)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:36.636988,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.4, 5.352941176470589)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.728571428571429)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:37.940716,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.79433962264151)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.7)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:39.140732,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.800000000000001)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.7)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:40.381876,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.800000000000001)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.7)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:41.680759,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.776)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.7)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:42.857685,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.8, 5.776)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.7)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:43.967992,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:45.324353,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:46.633884,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 178.0)","(4.2, 6.4, 5.533333333333333)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 77.6)","(21.0, 100.0, 87.33333333333333)"
12-01-2023 13:48:47.933339,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.88)","(4.8, 6.8, 6.199999999999999)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 62.5)"
12-01-2023 13:48:49.182292,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 98.66666666666666)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:50.406006,"(7.0, 12.5, 11.0)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:51.656054,"(7.0, 12.5, 11.0)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
12-01-2023 13:48:52.965281,"(7.0, 12.5, 11.25)","(4.6, 5.7, 5.628571428571429)","(41.0, 200.0, 124.0)","(4.2, 6.4, 5.92)","(4.8, 6.8, 5.944444444444445)","(5.0, 7.8, 7.7)","(5.0, 5.9, 5.74)","(31.0, 140.0, 95.42857142857143)","(21.0, 100.0, 75.0)"
