,The Englishman,Gago,Were Da Ya Get It,West Cork,Huracanevo,Utopian Spirit,Moscow Night,Esky,Pure Hydrogen,Romeos Choice
11-01-2023 13:18:46.664743,"(3.5, 4.2, 4.155307262569832)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.4064516129032265)","(12.0, 15.5, 15.180555555555555)","(8.0, 10.5, 10.200000000000001)","(14.0, 17.0, 16.75418994413408)","(5.0, 6.0, 5.906637168141593)","(31.0, 38.0, 36.361111111111114)","(10.0, 12.5, 12.241935483870968)","(21.0, 26.0, 24.233333333333334)"
11-01-2023 13:18:47.940237,"(3.5, 4.1, 4.080813953488372)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.4064516129032265)","(12.0, 15.5, 15.2125)","(8.0, 10.5, 10.200000000000001)","(14.0, 17.0, 16.75418994413408)","(5.0, 6.0, 5.906637168141593)","(31.0, 38.0, 36.361111111111114)","(10.0, 12.5, 12.241935483870968)","(21.0, 26.0, 24.77777777777778)"
11-01-2023 13:18:49.167444,"(3.5, 4.1, 4.087732342007435)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.365584415584416)","(12.0, 15.5, 15.2125)","(8.0, 10.5, 10.200000000000001)","(14.0, 17.0, 16.745664739884393)","(5.0, 6.0, 5.9222222222222225)","(31.0, 38.0, 36.12698412698413)","(10.0, 12.5, 12.083333333333334)","(21.0, 25.0, 24.8)"
11-01-2023 13:18:50.488778,"(3.5, 4.1, 4.076315789473684)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.4, 5.363945578231292)","(12.0, 15.5, 15.2125)","(8.0, 10.5, 10.200000000000001)","(14.0, 17.0, 16.745664739884393)","(5.0, 6.0, 5.923076923076923)","(31.0, 38.0, 36.12698412698413)","(10.0, 12.5, 12.083333333333334)","(21.0, 25.0, 24.6)"
11-01-2023 13:18:51.757608,"(3.5, 4.1, 4.076315789473684)","(41.0, 50.0, 48.58064516129032)","(5.0, 5.4, 5.359154929577465)","(13.0, 15.5, 15.2125)","(8.0, 10.5, 10.200000000000001)","(14.0, 17.0, 16.745664739884393)","(5.5, 6.0, 5.922779922779923)","(31.0, 38.0, 36.12698412698413)","(10.0, 12.5, 12.301980198019802)","(21.0, 25.0, 24.23076923076923)"
11-01-2023 13:18:52.955991,"(3.5, 4.1, 4.076315789473684)","(41.0, 50.0, 48.58064516129032)","(5.0, 5.4, 5.359154929577465)","(13.0, 15.5, 15.244444444444444)","(8.0, 10.5, 10.3)","(14.0, 17.0, 16.745664739884393)","(5.5, 6.0, 5.9221804511278195)","(31.0, 38.0, 36.12698412698413)","(10.0, 12.5, 12.301980198019802)","(21.0, 25.0, 24.692307692307693)"
11-01-2023 13:18:54.178980,"(3.5, 4.1, 4.063404255319148)","(41.0, 50.0, 48.9)","(5.0, 5.4, 5.359872611464969)","(13.0, 15.5, 15.348101265822784)","(8.0, 10.5, 9.955555555555556)","(14.0, 17.0, 16.45798319327731)","(5.5, 6.0, 5.9221804511278195)","(31.0, 38.0, 36.12698412698413)","(10.0, 12.5, 12.115384615384615)","(21.0, 25.0, 24.692307692307693)"
11-01-2023 13:18:55.371475,"(3.5, 4.1, 4.065461847389558)","(41.0, 50.0, 48.9)","(5.0, 5.4, 5.357407407407408)","(13.0, 15.5, 15.348101265822784)","(8.0, 10.0, 9.9)","(14.0, 16.5, 16.45798319327731)","(5.5, 6.0, 5.904608294930876)","(31.0, 38.0, 34.89473684210526)","(10.0, 12.5, 12.303921568627452)","(21.0, 25.0, 24.692307692307693)"
11-01-2023 13:18:56.675476,"(3.5, 4.2, 4.107894736842105)","(41.0, 50.0, 48.9)","(5.0, 5.4, 5.357407407407408)","(13.0, 15.5, 15.443661971830986)","(8.0, 10.0, 9.73846153846154)","(14.0, 16.5, 16.45798319327731)","(5.5, 6.0, 5.91356993736952)","(31.0, 38.0, 34.89473684210526)","(10.0, 12.5, 12.236842105263158)","(21.0, 25.0, 24.375)"
11-01-2023 13:18:57.998021,"(3.5, 4.2, 4.107894736842105)","(41.0, 50.0, 48.9)","(5.0, 5.4, 5.3)","(13.0, 15.5, 15.291666666666666)","(8.0, 9.8, 9.948387096774194)","(14.0, 16.5, 16.554054054054053)","(5.5, 6.0, 5.91356993736952)","(31.0, 38.0, 34.89473684210526)","(10.0, 12.5, 12.305825242718447)","(21.0, 25.0, 24.375)"
11-01-2023 13:18:59.323403,"(3.5, 4.2, 4.108108108108108)","(41.0, 50.0, 48.9)","(5.0, 5.3, 5.2872262773722625)","(13.0, 16.0, 15.311111111111112)","(8.5, 10.0, 9.783050847457627)","(14.0, 17.0, 17.049107142857142)","(5.5, 6.0, 5.91356993736952)","(31.0, 38.0, 34.36923076923077)","(10.0, 12.5, 12.305825242718447)","(21.0, 25.0, 24.037037037037038)"
11-01-2023 13:19:00.577702,"(3.5, 4.2, 4.107361963190184)","(41.0, 50.0, 48.9)","(5.0, 5.3, 5.290458015267175)","(13.0, 16.0, 15.378378378378379)","(8.5, 9.8, 9.788)","(14.0, 17.5, 17.02803738317757)","(5.5, 6.0, 5.91356993736952)","(31.0, 38.0, 34.34782608695652)","(10.0, 12.5, 12.115384615384615)","(21.0, 25.0, 23.666666666666668)"
11-01-2023 13:19:01.852209,"(3.5, 4.2, 4.1090322580645156)","(41.0, 50.0, 48.9)","(4.8, 5.3, 5.289898989898989)","(13.0, 16.0, 15.378378378378379)","(8.0, 9.8, 9.788)","(14.0, 17.5, 17.04090909090909)","(5.0, 6.0, 5.896644295302014)","(31.0, 38.0, 34.4)","(10.0, 12.5, 12.272727272727273)","(21.0, 25.0, 24.227272727272727)"
11-01-2023 13:19:03.157362,"(3.5, 4.2, 4.114999999999999)","(41.0, 50.0, 48.926829268292686)","(4.8, 5.3, 5.292670157068063)","(13.0, 16.0, 15.488888888888889)","(8.0, 9.8, 9.76949152542373)","(14.0, 17.5, 17.071428571428573)","(5.0, 5.9, 5.893506493506494)","(31.0, 38.0, 34.93333333333333)","(10.0, 12.5, 12.322222222222223)","(21.0, 25.0, 24.147058823529413)"
11-01-2023 13:19:04.436999,"(3.5, 4.3, 4.284387351778656)","(41.0, 50.0, 48.926829268292686)","(4.8, 5.3, 5.2346320346320345)","(13.0, 16.0, 15.352941176470589)","(8.0, 9.8, 9.738461538461538)","(14.0, 17.5, 17.05)","(5.0, 5.9, 5.862613981762918)","(31.0, 36.0, 35.714285714285715)","(10.0, 12.5, 12.142857142857142)","(21.0, 25.0, 24.147058823529413)"
11-01-2023 13:19:05.655780,"(3.5, 4.3, 4.285037878787879)","(41.0, 50.0, 48.810810810810814)","(4.8, 5.4, 5.317316017316017)","(13.0, 16.0, 15.352941176470589)","(8.0, 10.0, 9.685245901639345)","(14.0, 17.5, 16.68918918918919)","(5.0, 5.9, 5.863532763532763)","(31.0, 36.0, 35.142857142857146)","(10.0, 12.5, 12.40566037735849)","(21.0, 25.0, 24.147058823529413)"
11-01-2023 13:19:06.823234,"(3.5, 4.3, 4.287781036168133)","(41.0, 50.0, 48.810810810810814)","(4.8, 5.4, 5.340451745379877)","(13.0, 16.0, 15.488372093023255)","(8.0, 10.0, 9.947636363636363)","(14.0, 17.0, 16.68918918918919)","(5.0, 5.9, 5.853349282296651)","(31.0, 36.0, 35.142857142857146)","(10.0, 12.5, 12.40566037735849)","(21.0, 25.0, 24.147058823529413)"
11-01-2023 13:19:08.020940,"(3.5, 4.3, 4.288038277511961)","(41.0, 50.0, 48.810810810810814)","(4.8, 5.4, 5.352662721893491)","(13.0, 16.0, 15.65079365079365)","(8.0, 10.0, 10.27530487804878)","(14.0, 17.0, 16.45)","(5.0, 5.9, 5.853349282296651)","(31.0, 36.0, 34.61538461538461)","(10.0, 12.5, 12.201923076923077)","(21.0, 25.0, 23.714285714285715)"
11-01-2023 13:19:09.337426,"(3.5, 4.3, 4.2878522837706505)","(41.0, 50.0, 48.625)","(4.8, 5.4, 5.348051948051948)","(13.0, 16.0, 15.65079365079365)","(8.0, 10.5, 10.10989010989011)","(14.0, 16.5, 16.458904109589042)","(5.0, 5.9, 5.8525547445255475)","(31.0, 36.0, 35.2)","(10.0, 13.0, 12.17142857142857)","(21.0, 24.0, 23.636363636363637)"
11-01-2023 13:19:10.628970,"(3.5, 4.3, 4.284135240572171)","(41.0, 55.0, 51.05263157894737)","(4.8, 5.4, 5.343776824034335)","(13.0, 16.0, 15.9609375)","(8.0, 10.5, 10.10989010989011)","(14.0, 16.5, 16.322916666666668)","(5.0, 5.9, 5.848284960422164)","(31.0, 36.0, 34.62068965517241)","(10.0, 13.0, 12.193548387096774)","(21.0, 24.0, 23.636363636363637)"
11-01-2023 13:19:11.926526,"(3.5, 4.4, 4.326896551724138)","(41.0, 55.0, 50.470588235294116)","(4.8, 5.4, 5.352036199095023)","(13.0, 16.5, 15.777777777777779)","(8.0, 10.5, 9.464705882352941)","(14.0, 16.5, 16.26388888888889)","(5.0, 5.9, 5.858404558404558)","(31.0, 36.0, 34.473684210526315)","(10.0, 13.0, 12.193548387096774)","(21.0, 24.0, 23.291666666666668)"
11-01-2023 13:19:13.175483,"(3.5, 4.3, 4.297540983606557)","(41.0, 55.0, 50.470588235294116)","(4.8, 5.4, 5.352036199095023)","(13.0, 16.5, 15.9)","(8.0, 10.5, 9.511235955056181)","(14.0, 16.5, 15.966666666666667)","(5.0, 5.9, 5.868106312292359)","(31.0, 36.0, 34.32258064516129)","(10.0, 13.0, 12.193548387096774)","(21.0, 24.0, 23.291666666666668)"
11-01-2023 13:19:14.422121,"(3.5, 4.4, 4.335734870317003)","(41.0, 55.0, 46.0625)","(4.8, 5.4, 5.352036199095023)","(13.0, 16.5, 15.9)","(8.0, 10.5, 9.583333333333334)","(14.0, 16.0, 15.752475247524753)","(5.0, 5.9, 5.869811320754717)","(31.0, 36.0, 34.32258064516129)","(10.0, 13.0, 12.193548387096774)","(21.0, 24.0, 23.291666666666668)"
11-01-2023 13:19:15.745094,"(3.5, 4.4, 4.342336874051593)","(41.0, 50.0, 46.705882352941174)","(4.8, 5.4, 5.349763033175356)","(13.0, 16.5, 15.671052631578947)","(8.0, 10.5, 9.56046511627907)","(14.0, 16.0, 15.566666666666666)","(5.0, 5.9, 5.899203187250996)","(31.0, 36.0, 32.903225806451616)","(10.0, 13.0, 12.342105263157894)","(21.0, 24.0, 23.083333333333332)"
11-01-2023 13:19:17.054701,"(3.5, 4.4, 4.308212560386473)","(41.0, 50.0, 45.80952380952381)","(4.8, 5.4, 5.381889763779528)","(13.0, 16.5, 15.794117647058824)","(8.0, 10.0, 9.399999999999999)","(14.0, 16.0, 13.405405405405405)","(5.0, 5.9, 5.889568345323742)","(31.0, 34.0, 32.903225806451616)","(10.0, 13.0, 12.655963302752294)","(20.0, 24.0, 23.095238095238095)"
11-01-2023 13:19:18.276463,"(3.5, 4.4, 4.316538461538461)","(41.0, 48.0, 46.0)","(4.8, 5.4, 5.337959183673469)","(13.0, 16.5, 16.0)","(8.0, 9.6, 9.481481481481481)","(14.0, 13.5, 13.441176470588236)","(5.0, 5.9, 5.951470588235294)","(31.0, 34.0, 32.583333333333336)","(10.0, 13.0, 12.33108108108108)","(20.0, 24.0, 22.818181818181817)"
11-01-2023 13:19:19.540906,"(3.5, 4.4, 4.316538461538461)","(41.0, 48.0, 46.0)","(4.8, 5.4, 5.337959183673469)","(13.0, 16.5, 16.051724137931036)","(8.0, 9.6, 9.64)","(14.0, 16.0, 14.157894736842104)","(5.0, 6.0, 5.953846153846154)","(31.0, 34.0, 32.774193548387096)","(10.0, 13.0, 11.985294117647058)","(20.0, 23.0, 22.842105263157894)"
11-01-2023 13:19:20.769234,"(3.5, 4.4, 4.349051490514905)","(41.0, 48.0, 46.333333333333336)","(4.8, 5.4, 5.339534883720931)","(13.0, 16.5, 16.106060606060606)","(8.0, 9.8, 9.540740740740741)","(14.0, 15.5, 14.25)","(5.0, 6.0, 5.970642201834862)","(31.0, 34.0, 32.774193548387096)","(10.0, 12.0, 11.985294117647058)","(21.0, 23.0, 22.83783783783784)"
11-01-2023 13:19:21.989607,"(3.5, 4.4, 4.344913151364764)","(41.0, 48.0, 46.333333333333336)","(4.8, 5.4, 5.339534883720931)","(13.0, 16.5, 15.961538461538462)","(8.0, 9.6, 9.628571428571428)","(14.0, 15.5, 15.258064516129032)","(5.0, 6.0, 5.933160621761658)","(31.0, 34.0, 32.52173913043478)","(10.0, 12.0, 11.985294117647058)","(21.0, 23.0, 22.83783783783784)"
11-01-2023 13:19:23.247212,"(3.6, 4.4, 4.342783505154639)","(41.0, 48.0, 46.333333333333336)","(5.0, 5.4, 5.338181818181818)","(13.0, 16.5, 15.961538461538462)","(8.0, 9.8, 9.628571428571428)","(13.0, 15.5, 14.89655172413793)","(5.0, 6.0, 5.926011560693642)","(31.0, 34.0, 32.3)","(10.0, 12.0, 11.983870967741936)","(20.0, 23.0, 22.446153846153845)"
11-01-2023 13:19:24.507099,"(3.6, 4.4, 4.342783505154639)","(41.0, 48.0, 46.333333333333336)","(5.0, 5.4, 5.338181818181818)","(13.0, 16.5, 16.0)","(8.0, 9.8, 10.26865671641791)","(13.0, 15.0, 14.976744186046512)","(5.0, 6.0, 5.92710843373494)","(31.0, 34.0, 32.27906976744186)","(10.0, 12.0, 12.083333333333334)","(20.0, 24.0, 23.615384615384617)"
11-01-2023 13:19:25.889303,"(3.6, 4.2, 4.158156028368794)","(41.0, 48.0, 46.25806451612903)","(5.0, 5.3, 5.275252525252525)","(13.0, 16.5, 16.166666666666668)","(8.0, 11.0, 10.755555555555556)","(13.0, 15.0, 14.903225806451612)","(5.0, 6.0, 5.92710843373494)","(31.0, 34.0, 32.30769230769231)","(10.0, 12.5, 12.078947368421053)","(20.0, 25.0, 23.5)"
11-01-2023 13:19:27.152070,"(3.5, 4.2, 4.163354037267081)","(41.0, 48.0, 46.25806451612903)","(4.8, 5.3, 5.24594180704441)","(13.0, 16.5, 16.166666666666668)","(8.0, 11.0, 10.321739130434782)","(13.0, 15.0, 14.89655172413793)","(5.5, 6.0, 5.948339483394834)","(31.0, 34.0, 32.30769230769231)","(10.0, 12.5, 12.115384615384615)","(20.0, 25.0, 23.235294117647058)"
11-01-2023 13:19:28.390850,"(3.5, 4.3, 4.1045454545454545)","(41.0, 48.0, 46.25806451612903)","(4.8, 5.3, 5.245759717314487)","(13.0, 16.5, 15.8125)","(8.0, 11.0, 9.887096774193548)","(13.0, 15.0, 14.8)","(5.5, 6.0, 5.948339483394834)","(31.0, 34.0, 32.46511627906977)","(10.0, 12.5, 12.115384615384615)","(20.0, 24.0, 23.235294117647058)"
11-01-2023 13:19:29.635946,"(3.5, 4.3, 4.122018348623853)","(41.0, 48.0, 45.92307692307692)","(4.8, 5.3, 5.2447058823529416)","(13.0, 16.5, 15.954545454545455)","(8.0, 10.0, 10.4)","(13.0, 15.0, 14.950819672131148)","(5.5, 6.0, 5.954397394136808)","(31.0, 34.0, 32.390243902439025)","(10.0, 12.5, 11.9375)","(20.0, 24.0, 23.333333333333332)"
11-01-2023 13:19:30.941964,"(3.5, 4.3, 4.137237237237237)","(41.0, 48.0, 44.142857142857146)","(4.8, 5.3, 5.235357917570499)","(13.0, 16.0, 15.794117647058824)","(8.0, 11.0, 10.364864864864865)","(14.0, 15.0, 14.950819672131148)","(5.5, 6.0, 5.9602272727272725)","(31.0, 34.0, 30.857142857142858)","(11.0, 12.0, 11.9375)","(21.0, 24.0, 23.333333333333332)"
11-01-2023 13:19:32.133207,"(3.5, 4.1, 4.034650112866817)","(41.0, 48.0, 45.42857142857143)","(4.8, 5.3, 5.254791666666667)","(13.0, 16.0, 15.933962264150944)","(8.0, 11.0, 10.597826086956522)","(14.0, 15.0, 15.357142857142858)","(5.5, 6.0, 6.114285714285715)","(31.0, 34.0, 32.6530612244898)","(11.0, 12.0, 12.245762711864407)","(21.0, 24.0, 23.657894736842106)"
11-01-2023 13:19:33.298955,"(3.5, 4.1, 4.034576271186441)","(41.0, 48.0, 47.357142857142854)","(4.8, 5.3, 5.254791666666667)","(13.0, 16.0, 15.933962264150944)","(8.0, 11.0, 10.597826086956522)","(14.0, 15.5, 15.166666666666666)","(5.5, 6.2, 6.074725274725275)","(31.0, 34.0, 32.6530612244898)","(11.0, 12.5, 12.142857142857142)","(21.0, 24.0, 23.48)"
11-01-2023 13:19:34.472392,"(3.5, 4.2, 4.193435448577681)","(41.0, 50.0, 48.17142857142857)","(4.8, 5.3, 5.258444444444445)","(13.0, 16.0, 15.842105263157894)","(8.0, 11.0, 10.549504950495049)","(14.0, 15.5, 15.307692307692308)","(5.5, 6.2, 6.050000000000001)","(31.0, 34.0, 32.46511627906977)","(11.0, 12.5, 12.272413793103448)","(21.0, 24.0, 22.804878048780488)"
11-01-2023 13:19:35.758398,"(3.5, 4.2, 4.156521739130435)","(41.0, 50.0, 48.111111111111114)","(4.8, 5.3, 5.234648370497427)","(13.0, 16.0, 15.842105263157894)","(8.0, 11.0, 10.545454545454545)","(14.0, 15.5, 14.944444444444445)","(5.5, 6.2, 6.068208092485549)","(31.0, 34.0, 32.42553191489362)","(10.0, 12.5, 12.083333333333334)","(21.0, 23.0, 22.804878048780488)"
11-01-2023 13:19:37.036057,"(3.5, 4.2, 4.156521739130435)","(41.0, 50.0, 48.111111111111114)","(4.8, 5.3, 5.235858585858586)","(13.0, 16.0, 15.73913043478261)","(8.0, 11.0, 10.545454545454545)","(14.0, 15.5, 15.282608695652174)","(5.5, 6.2, 5.88409090909091)","(31.0, 34.0, 32.45454545454545)","(10.0, 12.5, 12.016129032258064)","(21.0, 23.0, 22.771428571428572)"
11-01-2023 13:19:38.335472,"(3.5, 4.2, 4.182162162162162)","(41.0, 50.0, 48.34146341463415)","(4.8, 5.3, 5.2410122164048865)","(13.0, 16.0, 16.19047619047619)","(8.0, 11.0, 10.545454545454545)","(14.0, 15.5, 15.333333333333334)","(5.5, 5.9, 5.88409090909091)","(31.0, 34.0, 32.5)","(10.0, 12.5, 12.083333333333334)","(21.0, 23.0, 22.875)"
11-01-2023 13:19:39.572901,"(3.5, 4.2, 4.182162162162162)","(41.0, 50.0, 48.34146341463415)","(4.8, 5.3, 5.2410122164048865)","(13.0, 16.5, 16.203125)","(8.0, 11.0, 10.380952380952381)","(14.0, 15.5, 14.1875)","(5.5, 5.9, 5.893548387096774)","(31.0, 34.0, 31.071428571428573)","(11.0, 12.5, 12.063829787234043)","(21.0, 23.0, 23.036363636363635)"
11-01-2023 13:19:40.953890,"(3.5, 4.2, 4.182631578947369)","(41.0, 50.0, 48.577777777777776)","(4.8, 5.3, 5.223913043478261)","(13.0, 16.5, 15.346153846153847)","(8.0, 10.5, 10.00810810810811)","(14.0, 14.5, 13.897849462365592)","(5.5, 5.9, 5.944444444444445)","(31.0, 32.0, 31.2)","(11.0, 12.5, 12.0625)","(21.0, 24.0, 23.10843373493976)"
11-01-2023 13:19:42.323134,"(3.5, 4.3, 4.18605577689243)","(41.0, 50.0, 48.96774193548387)","(4.8, 5.3, 5.232680722891566)","(13.0, 16.5, 15.94)","(8.0, 10.5, 10.19767441860465)","(14.0, 14.5, 14.087628865979381)","(5.0, 6.0, 5.964285714285714)","(31.0, 32.0, 29.18918918918919)","(11.0, 12.5, 12.156862745098039)","(20.0, 24.0, 23.336170212765957)"
11-01-2023 13:19:43.645046,"(3.5, 4.3, 4.223936170212766)","(41.0, 50.0, 48.96774193548387)","(4.8, 5.3, 5.236864406779661)","(13.0, 16.5, 16.3)","(8.0, 10.5, 10.357142857142858)","(14.0, 14.5, 14.037037037037036)","(5.0, 6.0, 5.976190476190476)","(31.0, 30.0, 31.870967741935484)","(11.0, 12.5, 12.214285714285714)","(20.0, 24.0, 23.1858407079646)"
11-01-2023 13:19:44.827554,"(3.5, 4.3, 4.198207885304659)","(41.0, 50.0, 49.6551724137931)","(4.8, 5.3, 5.2252417794970984)","(13.0, 16.5, 16.25)","(8.0, 10.5, 10.366666666666667)","(14.0, 14.5, 14.666666666666666)","(5.0, 6.0, 5.976851851851852)","(31.0, 32.0, 31.879194630872483)","(11.0, 12.5, 12.14102564102564)","(20.0, 24.0, 23.19178082191781)"
11-01-2023 13:19:46.003301,"(3.5, 4.3, 4.194315789473684)","(41.0, 50.0, 49.714285714285715)","(4.8, 5.3, 5.216612729234089)","(13.0, 16.5, 16.4)","(8.0, 10.5, 10.357142857142858)","(14.0, 15.0, 14.333333333333334)","(5.0, 6.0, 5.970588235294118)","(31.0, 32.0, 31.88235294117647)","(10.0, 12.5, 12.14102564102564)","(20.0, 24.0, 23.181818181818183)"
11-01-2023 13:19:47.193419,"(3.5, 4.3, 4.201339285714286)","(41.0, 50.0, 49.7037037037037)","(4.8, 5.3, 5.223953974895397)","(13.0, 16.5, 16.4)","(8.0, 10.5, 10.357142857142858)","(14.0, 14.5, 14.352941176470589)","(5.0, 6.0, 5.955725190839694)","(31.0, 32.0, 31.879194630872483)","(10.0, 12.5, 11.879432624113475)","(20.0, 24.0, 23.132075471698112)"
11-01-2023 13:19:48.692723,"(3.5, 4.3, 4.091361256544502)","(41.0, 50.0, 50.416666666666664)","(4.8, 5.3, 5.227423822714681)","(13.0, 16.5, 16.153846153846153)","(8.5, 10.5, 10.427272727272728)","(14.0, 14.5, 14.714285714285714)","(5.0, 6.0, 5.975609756097561)","(31.0, 32.0, 32.758620689655174)","(11.0, 12.0, 11.839506172839506)","(21.0, 24.0, 22.993827160493826)"
11-01-2023 13:19:49.989897,"(3.5, 4.1, 4.091361256544502)","(41.0, 55.0, 50.416666666666664)","(4.8, 5.3, 5.227423822714681)","(13.0, 17.0, 16.304347826086957)","(8.0, 10.5, 10.428571428571429)","(14.0, 15.0, 14.824324324324325)","(5.5, 6.0, 5.923293172690763)","(26.0, 34.0, 32.97560975609756)","(11.0, 12.0, 11.864864864864865)","(21.0, 23.0, 23.121739130434783)"
11-01-2023 13:19:51.347723,"(3.5, 4.1, 4.090032502708559)","(41.0, 55.0, 52.608695652173914)","(4.8, 5.3, 5.229625425652667)","(13.0, 17.0, 16.380281690140844)","(8.0, 10.5, 10.436046511627907)","(14.0, 15.5, 14.048)","(5.5, 6.0, 5.993664383561644)","(26.0, 34.0, 33.17948717948718)","(11.0, 12.0, 11.870466321243523)","(21.0, 24.0, 23.17829457364341)"
11-01-2023 13:19:52.575771,"(3.5, 4.1, 4.090032502708559)","(41.0, 55.0, 52.608695652173914)","(4.8, 5.3, 5.235078534031413)","(13.0, 17.0, 16.56)","(8.0, 10.5, 10.459770114942529)","(14.0, 14.5, 13.693548387096774)","(5.5, 6.0, 5.998881431767338)","(26.0, 34.0, 32.55555555555556)","(11.0, 12.0, 11.879807692307692)","(21.0, 24.0, 23.203007518796994)"
11-01-2023 13:19:53.805057,"(3.5, 4.1, 4.080459770114942)","(41.0, 55.0, 52.857142857142854)","(4.8, 5.3, 5.224183006535948)","(13.0, 17.0, 16.627118644067796)","(8.0, 10.5, 10.460227272727273)","(14.0, 14.0, 13.7525)","(5.5, 6.0, 6.06993006993007)","(26.0, 34.0, 32.75)","(11.0, 12.0, 11.88262910798122)","(21.0, 24.0, 23.227272727272727)"
11-01-2023 13:19:55.108130,"(3.5, 4.1, 4.0829523809523804)","(41.0, 55.0, 50.26315789473684)","(4.8, 5.3, 5.224183006535948)","(13.0, 17.0, 16.738095238095237)","(8.0, 10.5, 10.440217391304348)","(14.0, 14.0, 13.753768844221106)","(5.5, 6.2, 6.017177914110429)","(26.0, 34.0, 32.84615384615385)","(11.0, 12.0, 11.9)","(21.0, 24.0, 23.215384615384615)"
11-01-2023 13:19:56.274697,"(3.5, 4.1, 4.083104125736738)","(41.0, 55.0, 50.26315789473684)","(4.8, 5.3, 5.221621621621622)","(13.0, 17.0, 16.77857142857143)","(8.0, 10.5, 10.430851063829786)","(13.0, 14.0, 13.758620689655173)","(5.0, 6.2, 6.017948717948718)","(31.0, 34.0, 32.8)","(11.0, 12.0, 11.901069518716577)","(21.0, 24.0, 23.21641791044776)"
11-01-2023 13:19:57.449166,"(3.5, 4.1, 4.082456140350877)","(41.0, 55.0, 50.294117647058826)","(4.8, 5.3, 5.225641025641026)","(13.0, 17.0, 16.763513513513512)","(8.0, 10.5, 10.340540540540541)","(13.0, 14.0, 13.77927927927928)","(5.0, 6.2, 6.0257668711656445)","(31.0, 34.0, 32.8235294117647)","(11.0, 12.0, 11.876712328767123)","(21.0, 24.0, 23.194117647058825)"
11-01-2023 13:19:58.574312,"(3.5, 4.1, 4.092537313432835)","(41.0, 48.0, 46.857142857142854)","(4.8, 5.3, 5.215407854984894)","(13.0, 17.0, 16.746376811594203)","(8.0, 11.0, 10.340540540540541)","(13.0, 14.0, 13.804435483870968)","(5.5, 6.2, 6.074436090225564)","(31.0, 34.0, 35.333333333333336)","(11.0, 12.0, 12.137755102040817)","(21.0, 24.0, 23.25945945945946)"
11-01-2023 13:19:59.775208,"(3.5, 4.1, 4.0993119266055045)","(41.0, 48.0, 46.91428571428571)","(4.8, 5.3, 5.223214285714286)","(13.0, 17.0, 16.81958762886598)","(8.0, 11.0, 10.623287671232877)","(13.0, 14.0, 13.81174089068826)","(5.5, 6.2, 6.079207920792079)","(31.0, 36.0, 35.51851851851852)","(11.0, 12.5, 12.148514851485148)","(21.0, 24.0, 23.32085561497326)"
11-01-2023 13:20:01.025712,"(3.5, 4.1, 4.095212187159956)","(41.0, 48.0, 46.75)","(4.8, 5.3, 5.238276299112801)","(13.0, 17.0, 16.83173076923077)","(8.0, 11.0, 10.64516129032258)","(13.0, 14.0, 13.763959390862944)","(5.5, 6.2, 6.087037037037037)","(31.0, 36.0, 35.535714285714285)","(11.0, 12.5, 12.177272727272728)","(21.0, 24.0, 23.338541666666668)"
11-01-2023 13:20:02.217215,"(3.5, 4.1, 4.095387840670859)","(41.0, 48.0, 46.75)","(4.8, 5.3, 5.240213049267643)","(14.0, 17.0, 16.83173076923077)","(8.0, 11.0, 10.64516129032258)","(13.0, 14.0, 13.740157480314961)","(5.5, 6.2, 6.085454545454546)","(31.0, 36.0, 35.535714285714285)","(11.0, 12.5, 12.191176470588236)","(21.0, 24.0, 23.31578947368421)"
11-01-2023 13:20:03.442120,"(3.5, 4.1, 4.095148842337376)","(41.0, 48.0, 46.75)","(4.8, 5.3, 5.239159891598916)","(14.0, 17.0, 16.803370786516854)","(8.0, 11.0, 10.620689655172415)","(13.0, 14.0, 13.757352941176471)","(5.5, 6.2, 6.004307692307692)","(31.0, 36.0, 35.261538461538464)","(11.0, 12.5, 12.191176470588236)","(21.0, 24.0, 23.27777777777778)"
11-01-2023 13:20:04.605894,"(3.5, 4.1, 4.094540942928039)","(41.0, 48.0, 46.75)","(4.8, 5.2, 5.141432225063938)","(14.0, 17.0, 16.846153846153847)","(8.0, 11.0, 10.697142857142858)","(13.0, 14.0, 13.84873949579832)","(5.5, 6.2, 6.019318181818182)","(31.0, 36.0, 35.43859649122807)","(11.0, 12.5, 12.205607476635514)","(21.0, 24.0, 23.300518134715027)"
11-01-2023 13:20:05.801950,"(3.5, 4.2, 4.144202898550724)","(41.0, 48.0, 46.5)","(4.8, 5.2, 5.141432225063938)","(14.0, 17.0, 16.68421052631579)","(8.5, 11.0, 10.697142857142858)","(13.0, 14.0, 13.899038461538462)","(5.5, 6.2, 6.003076923076923)","(31.0, 36.0, 35.42857142857143)","(11.0, 12.5, 12.205607476635514)","(21.0, 24.0, 23.262295081967213)"
