,Rushmore Red,Notorious Diesel,Melton Boy,Idema Bale,Blackpool Diva,Lenny Coaster,Usain Road,Late For Love
10-01-2023 14:01:45.880200,"(2.6, 4.2, 3.008888888888889)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 22.0, 12.714285714285715)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:47.206584,"(2.6, 4.2, 3.008888888888889)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 22.0, 12.714285714285715)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:48.433986,"(2.6, 4.2, 3.008888888888889)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 22.0, 12.714285714285715)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:49.671238,"(2.6, 4.2, 3.54)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 20.0, 17.3)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:50.937304,"(2.6, 4.2, 3.54)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 20.0, 17.3)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:52.250139,"(2.6, 4.2, 3.54)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 20.0, 17.3)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:53.436416,"(2.6, 4.2, 3.176)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 20.0, 17.3)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:54.672427,"(2.6, 4.2, 3.468571428571429)","(1.9, 1.99, 1.8388)","(20.0, 85.0, 40.0)","(8.5, 20.0, 17.3)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:55.970577,"(2.6, 4.2, 3.468571428571429)","(1.9, 1.99, 1.9081818181818182)","(20.0, 85.0, 40.0)","(8.5, 20.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:57.234507,"(2.6, 4.2, 3.468571428571429)","(1.9, 1.99, 1.8532)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.55555555555556)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:58.555131,"(2.6, 4.2, 3.436923076923077)","(1.9, 1.99, 1.8532)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:01:59.781418,"(2.6, 4.2, 3.436923076923077)","(1.9, 1.99, 1.8532)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 25.416666666666668)"
10-01-2023 14:02:00.988640,"(2.6, 4.2, 3.4914285714285715)","(1.9, 2.02, 1.954)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 27.5)"
10-01-2023 14:02:02.165607,"(2.6, 4.2, 3.5025)","(1.9, 2.02, 1.9466666666666668)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 27.5)"
10-01-2023 14:02:03.432730,"(2.6, 4.2, 3.355384615384615)","(1.9, 2.02, 1.9466666666666668)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 27.5)"
10-01-2023 14:02:04.742738,"(2.6, 4.2, 3.48)","(1.9, 2.02, 1.8533333333333333)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 27.5)"
10-01-2023 14:02:06.007022,"(2.6, 4.2, 3.5250000000000004)","(1.9, 2.0, 1.8533333333333333)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 16.666666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:07.263348,"(2.6, 4.2, 3.5250000000000004)","(1.9, 2.0, 1.8533333333333333)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.18181818181818)","(15.0, 60.0, 30.357142857142858)","(10.0, 25.0, 22.916666666666668)","(21.0, 95.0, 34.1578947368421)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:08.471405,"(2.6, 4.2, 3.4038461538461537)","(1.9, 2.0, 1.8533333333333333)","(20.0, 85.0, 40.0)","(8.5, 22.0, 17.23076923076923)","(15.0, 60.0, 26.8)","(10.0, 25.0, 22.333333333333332)","(21.0, 95.0, 40.6)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:09.713169,"(2.6, 4.2, 3.54)","(1.9, 1.94, 1.8905882352941177)","(20.0, 85.0, 40.0)","(8.5, 22.0, 17.23076923076923)","(15.0, 60.0, 26.8)","(10.0, 25.0, 22.333333333333332)","(21.0, 95.0, 40.6)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:11.008632,"(2.6, 4.2, 3.5812500000000003)","(1.9, 1.94, 1.8905882352941177)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.363636363636363)","(15.0, 60.0, 26.8)","(10.0, 25.0, 22.7)","(21.0, 95.0, 40.6)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:12.227550,"(2.6, 4.2, 3.5812500000000003)","(1.9, 1.94, 1.8905882352941177)","(20.0, 85.0, 40.0)","(8.5, 22.0, 16.363636363636363)","(15.0, 60.0, 26.8)","(10.0, 25.0, 17.666666666666668)","(21.0, 95.0, 49.666666666666664)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:13.457529,"(2.6, 4.2, 3.5812500000000003)","(1.9, 1.94, 1.8905882352941177)","(20.0, 85.0, 53.5)","(8.5, 22.0, 18.411764705882355)","(15.0, 60.0, 26.8)","(10.0, 25.0, 20.0)","(21.0, 95.0, 49.666666666666664)","(20.0, 60.0, 28.333333333333332)"
10-01-2023 14:02:14.708847,"(2.6, 4.2, 3.54)","(1.9, 2.0, 1.8551724137931034)","(20.0, 85.0, 47.2)","(8.5, 22.0, 13.428571428571429)","(15.0, 60.0, 26.8)","(10.0, 25.0, 22.77777777777778)","(21.0, 95.0, 55.333333333333336)","(20.0, 60.0, 27.6)"
10-01-2023 14:02:15.967366,"(2.6, 4.2, 3.7)","(1.9, 1.98, 1.92375)","(20.0, 85.0, 47.2)","(8.5, 22.0, 20.0)","(15.0, 60.0, 56.166666666666664)","(10.0, 25.0, 22.77777777777778)","(21.0, 95.0, 55.333333333333336)","(20.0, 50.0, 31.333333333333336)"
10-01-2023 14:02:17.240456,"(2.6, 4.2, 3.7)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 25.0, 20.0)","(15.0, 75.0, 56.166666666666664)","(10.0, 25.0, 22.0)","(21.0, 95.0, 55.333333333333336)","(20.0, 50.0, 31.333333333333336)"
10-01-2023 14:02:18.464071,"(2.6, 4.2, 3.7)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 25.0, 20.0)","(15.0, 75.0, 56.166666666666664)","(10.0, 25.0, 23.0)","(21.0, 95.0, 55.333333333333336)","(20.0, 50.0, 31.333333333333336)"
10-01-2023 14:02:19.686604,"(2.6, 4.2, 3.345)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 16.769230769230766)","(15.0, 75.0, 56.166666666666664)","(10.0, 25.0, 23.0)","(21.0, 95.0, 62.78947368421053)","(20.0, 50.0, 31.333333333333336)"
10-01-2023 14:02:20.839201,"(2.6, 5.3, 3.3069444444444445)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 20.642857142857142)","(15.0, 75.0, 56.166666666666664)","(10.0, 25.0, 23.77777777777778)","(21.0, 95.0, 62.78947368421053)","(20.0, 50.0, 31.333333333333336)"
10-01-2023 14:02:22.160419,"(2.6, 4.1, 3.335)","(1.9, 1.98, 1.932)","(20.0, 85.0, 47.2)","(8.5, 26.0, 20.642857142857142)","(15.0, 75.0, 56.166666666666664)","(10.0, 26.0, 24.3)","(21.0, 95.0, 62.78947368421053)","(20.0, 50.0, 28.625)"
10-01-2023 14:02:23.505673,"(2.6, 4.1, 3.7558823529411764)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 18.266666666666666)","(15.0, 75.0, 56.166666666666664)","(10.0, 26.0, 24.0)","(21.0, 95.0, 62.78947368421053)","(20.0, 75.0, 28.625)"
10-01-2023 14:02:24.814851,"(2.6, 4.1, 3.7558823529411764)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 19.958333333333332)","(15.0, 75.0, 56.166666666666664)","(10.0, 26.0, 22.90909090909091)","(21.0, 95.0, 62.78947368421053)","(20.0, 75.0, 27.375)"
10-01-2023 14:02:26.529510,"(2.6, 4.1, 3.7558823529411764)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 19.958333333333332)","(15.0, 75.0, 56.166666666666664)","(10.0, 27.0, 27.6875)","(21.0, 95.0, 62.78947368421053)","(20.0, 65.0, 27.375)"
10-01-2023 14:02:27.981670,"(2.6, 4.1, 3.7558823529411764)","(1.9, 1.98, 1.899)","(20.0, 85.0, 47.2)","(8.5, 26.0, 19.958333333333332)","(15.0, 75.0, 56.166666666666664)","(10.0, 29.0, 27.6875)","(21.0, 95.0, 62.78947368421053)","(20.0, 65.0, 27.375)"
10-01-2023 14:02:29.367372,"(2.6, 5.2, 4.10625)","(1.9, 1.98, 1.932)","(20.0, 85.0, 47.2)","(8.5, 26.0, 14.333333333333334)","(15.0, 75.0, 56.166666666666664)","(10.0, 29.0, 27.6875)","(21.0, 95.0, 62.78947368421053)","(20.0, 65.0, 27.375)"
10-01-2023 14:02:31.145687,"(2.6, 5.0, 4.08421052631579)","(1.9, 1.95, 1.8705882352941177)","(20.0, 85.0, 37.75)","(8.5, 26.0, 13.555555555555555)","(15.0, 75.0, 29.8)","(10.0, 30.0, 25.785714285714285)","(21.0, 95.0, 56.565217391304344)","(20.0, 65.0, 25.583333333333332)"
10-01-2023 14:02:32.665199,"(2.6, 4.9, 4.18)","(1.9, 1.95, 1.86)","(20.0, 85.0, 69.5)","(8.5, 26.0, 14.333333333333334)","(15.0, 75.0, 45.96666666666667)","(10.0, 29.0, 26.75)","(21.0, 95.0, 57.875)","(20.0, 65.0, 26.714285714285715)"
10-01-2023 14:02:33.839889,"(2.6, 4.8, 4.010526315789473)","(1.9, 1.95, 1.86)","(20.0, 85.0, 69.5)","(8.5, 26.0, 14.333333333333334)","(15.0, 70.0, 59.7)","(10.0, 29.0, 26.75)","(21.0, 95.0, 57.875)","(20.0, 55.0, 26.666666666666668)"
10-01-2023 14:02:35.081861,"(2.6, 4.8, 4.010526315789473)","(1.9, 1.95, 1.86)","(20.0, 85.0, 69.5)","(8.5, 26.0, 13.555555555555555)","(15.0, 70.0, 59.7)","(10.0, 29.0, 26.75)","(21.0, 95.0, 57.875)","(20.0, 50.0, 28.5)"
10-01-2023 14:02:36.390322,"(2.6, 4.8, 4.010526315789473)","(1.9, 1.95, 1.8527272727272728)","(20.0, 85.0, 64.66666666666666)","(8.5, 26.0, 22.285714285714285)","(15.0, 70.0, 33.214285714285715)","(10.0, 29.0, 27.125)","(21.0, 95.0, 57.875)","(20.0, 48.0, 27.2)"
10-01-2023 14:02:37.641682,"(2.6, 4.8, 4.1911764705882355)","(1.9, 1.91, 1.83125)","(20.0, 85.0, 41.5)","(8.5, 28.0, 19.142857142857142)","(15.0, 70.0, 32.333333333333336)","(10.0, 29.0, 28.5)","(21.0, 95.0, 57.875)","(20.0, 48.0, 27.2)"
10-01-2023 14:02:38.838610,"(2.6, 4.8, 4.1911764705882355)","(1.9, 1.91, 1.83125)","(20.0, 85.0, 41.5)","(8.5, 28.0, 22.166666666666668)","(15.0, 60.0, 27.72222222222222)","(10.0, 30.0, 28.8)","(21.0, 95.0, 57.875)","(20.0, 48.0, 32.4)"
10-01-2023 14:02:40.110414,"(2.6, 4.8, 4.1911764705882355)","(1.9, 1.91, 1.8281818181818181)","(20.0, 85.0, 41.5)","(8.5, 27.0, 22.166666666666668)","(15.0, 60.0, 27.72222222222222)","(10.0, 32.0, 28.8)","(21.0, 95.0, 57.875)","(20.0, 48.0, 32.4)"
10-01-2023 14:02:41.356957,"(2.6, 4.7, 4.175)","(1.9, 1.91, 1.8566666666666667)","(20.0, 85.0, 41.5)","(8.5, 27.0, 20.954545454545453)","(15.0, 60.0, 23.6875)","(10.0, 32.0, 28.8)","(21.0, 95.0, 57.875)","(20.0, 48.0, 32.4)"
10-01-2023 14:02:42.628091,"(2.6, 4.7, 3.9859999999999998)","(1.9, 1.91, 1.81375)","(20.0, 85.0, 41.5)","(8.5, 28.0, 18.9375)","(15.0, 60.0, 33.1)","(10.0, 32.0, 28.8)","(21.0, 95.0, 57.875)","(20.0, 48.0, 32.4)"
10-01-2023 14:02:43.890805,"(2.6, 4.7, 3.9859999999999998)","(1.9, 1.91, 1.81125)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 22.15)","(10.0, 32.0, 29.333333333333332)","(21.0, 95.0, 57.875)","(20.0, 48.0, 32.4)"
10-01-2023 14:02:45.135972,"(2.6, 4.7, 4.092857142857143)","(1.9, 1.89, 1.81125)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 22.15)","(10.0, 32.0, 31.0)","(21.0, 95.0, 57.875)","(20.0, 48.0, 38.5)"
10-01-2023 14:02:46.365788,"(2.6, 4.7, 4.092857142857143)","(1.9, 1.89, 1.81125)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 22.15)","(10.0, 32.0, 31.0)","(21.0, 95.0, 57.875)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:47.589367,"(2.6, 4.7, 4.092857142857143)","(1.9, 1.89, 1.81125)","(20.0, 85.0, 68.42857142857143)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 22.15)","(10.0, 32.0, 31.0)","(21.0, 95.0, 57.875)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:48.865284,"(2.6, 4.7, 4.092857142857143)","(1.9, 1.89, 1.81125)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 22.15)","(10.0, 32.0, 31.0)","(21.0, 95.0, 57.875)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:49.979814,"(2.6, 4.7, 4.092857142857143)","(1.9, 1.89, 1.81125)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 55.0, 29.0)","(10.0, 32.0, 29.333333333333332)","(21.0, 95.0, 57.875)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:51.159823,"(2.6, 4.6, 4.03)","(1.9, 1.89, 1.83)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.958333333333332)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 57.875)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:52.367814,"(2.6, 4.5, 4.147058823529412)","(1.9, 1.87, 1.8116666666666668)","(20.0, 85.0, 63.25)","(8.5, 28.0, 19.25)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:53.570988,"(2.6, 4.5, 4.009615384615385)","(1.9, 1.87, 1.8505405405405406)","(20.0, 85.0, 63.25)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:54.789257,"(2.6, 4.5, 4.009615384615385)","(1.9, 1.87, 1.8505405405405406)","(20.0, 85.0, 57.0)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:56.034149,"(2.6, 4.5, 4.009615384615385)","(1.9, 1.87, 1.8505405405405406)","(20.0, 85.0, 70.0)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:57.139286,"(2.6, 4.5, 3.903409090909091)","(1.9, 1.87, 1.8505405405405406)","(20.0, 85.0, 70.0)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 29.0)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:58.273980,"(2.6, 4.5, 3.903409090909091)","(1.9, 1.87, 1.8505405405405406)","(20.0, 85.0, 70.0)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 42.888888888888886)","(10.0, 32.0, 31.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:02:59.466706,"(2.6, 4.4, 4.075)","(1.9, 1.86, 1.8397368421052633)","(20.0, 85.0, 67.33333333333334)","(8.5, 28.0, 21.863636363636363)","(15.0, 50.0, 42.888888888888886)","(10.0, 32.0, 29.333333333333332)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:03:00.600396,"(2.6, 4.3, 4.025)","(1.9, 1.86, 1.8397368421052633)","(20.0, 85.0, 46.75)","(8.5, 28.0, 20.1875)","(15.0, 50.0, 42.888888888888886)","(10.0, 32.0, 28.5)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:03:01.669362,"(2.6, 4.3, 4.025)","(1.9, 1.86, 1.8266666666666667)","(20.0, 85.0, 46.75)","(8.5, 28.0, 22.31818181818182)","(15.0, 50.0, 43.0)","(10.0, 30.0, 30.0)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:03:02.685955,"(2.6, 4.3, 4.025)","(1.9, 1.86, 1.8382608695652174)","(20.0, 85.0, 46.75)","(8.5, 28.0, 22.31818181818182)","(15.0, 50.0, 37.6)","(10.0, 32.0, 25.37142857142857)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:03:03.808616,"(2.6, 4.3, 4.025)","(1.9, 1.86, 1.8382608695652174)","(20.0, 85.0, 46.75)","(8.5, 28.0, 22.31818181818182)","(15.0, 50.0, 37.6)","(10.0, 32.0, 24.516129032258064)","(21.0, 95.0, 59.5625)","(20.0, 55.0, 38.5)"
10-01-2023 14:03:04.897763,"(2.6, 4.3, 4.025)","(1.9, 1.86, 1.8663636363636362)","(20.0, 85.0, 68.66666666666667)","(8.5, 28.0, 19.25)","(15.0, 50.0, 42.88235294117647)","(10.0, 32.0, 25.0)","(21.0, 95.0, 72.6)","(20.0, 55.0, 35.2)"
10-01-2023 14:03:05.999422,"(2.6, 4.3, 3.919230769230769)","(1.9, 1.89, 1.8683333333333332)","(20.0, 85.0, 68.66666666666667)","(8.5, 28.0, 20.0)","(15.0, 48.0, 36.652173913043484)","(10.0, 32.0, 27.657894736842106)","(21.0, 90.0, 62.72727272727273)","(20.0, 55.0, 40.66666666666667)"
10-01-2023 14:03:07.090330,"(2.6, 4.3, 4.042857142857143)","(1.9, 1.87, 1.8223333333333334)","(20.0, 85.0, 51.25)","(8.5, 28.0, 20.0)","(15.0, 48.0, 36.652173913043484)","(10.0, 32.0, 27.657894736842106)","(21.0, 85.0, 62.72727272727273)","(20.0, 50.0, 40.66666666666667)"
10-01-2023 14:03:08.170978,"(2.6, 4.3, 4.042857142857143)","(1.9, 1.87, 1.8223333333333334)","(20.0, 85.0, 76.5625)","(8.5, 28.0, 20.0)","(15.0, 48.0, 34.61538461538461)","(10.0, 32.0, 27.657894736842106)","(21.0, 85.0, 65.33333333333334)","(20.0, 50.0, 34.44444444444444)"
10-01-2023 14:03:09.327669,"(2.6, 4.3, 4.042857142857143)","(1.9, 1.87, 1.7746666666666666)","(20.0, 85.0, 76.5625)","(8.5, 28.0, 20.0)","(15.0, 48.0, 42.625)","(10.0, 32.0, 29.083333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 50.0, 39.33333333333333)"
10-01-2023 14:03:10.522668,"(2.6, 4.3, 4.042857142857143)","(1.9, 1.87, 1.78)","(20.0, 85.0, 70.66666666666666)","(8.5, 28.0, 20.0)","(15.0, 46.0, 42.625)","(10.0, 32.0, 29.083333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 39.33333333333333)"
10-01-2023 14:03:11.674759,"(2.6, 4.3, 3.975)","(1.9, 1.87, 1.78)","(20.0, 85.0, 70.66666666666666)","(8.5, 28.0, 20.0)","(15.0, 46.0, 39.58823529411765)","(10.0, 32.0, 29.083333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:12.713690,"(2.6, 4.3, 3.853125)","(1.9, 1.87, 1.78)","(20.0, 85.0, 70.66666666666666)","(8.5, 28.0, 20.0)","(15.0, 44.0, 37.421052631578945)","(10.0, 32.0, 29.083333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:13.750748,"(2.6, 4.3, 3.8233333333333333)","(1.9, 1.85, 1.79375)","(20.0, 85.0, 70.66666666666666)","(8.5, 28.0, 20.0)","(15.0, 44.0, 33.583333333333336)","(10.0, 32.0, 28.818181818181817)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:14.809890,"(2.6, 4.3, 3.8357142857142854)","(1.9, 1.85, 1.8208333333333333)","(20.0, 85.0, 70.66666666666666)","(8.5, 28.0, 20.0)","(15.0, 44.0, 29.086956521739133)","(10.0, 32.0, 28.428571428571427)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:15.946058,"(2.6, 4.3, 3.8233333333333333)","(1.9, 1.85, 1.8325)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 29.086956521739133)","(10.0, 32.0, 28.428571428571427)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:17.100617,"(2.6, 4.3, 3.8666666666666667)","(1.9, 1.85, 1.8325)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 34.47222222222222)","(10.0, 32.0, 28.428571428571427)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:18.221804,"(2.6, 4.3, 3.8411764705882354)","(1.9, 1.85, 1.8325)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 39.86746987951807)","(10.0, 32.0, 28.428571428571427)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:19.291045,"(2.6, 4.3, 3.771875)","(1.9, 1.85, 1.8325)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 39.86746987951807)","(10.0, 32.0, 27.833333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:20.281836,"(2.6, 4.3, 3.771875)","(1.9, 1.85, 1.8441935483870968)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 26.315789473684212)","(10.0, 32.0, 28.5)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:21.342246,"(2.6, 4.3, 3.771875)","(1.9, 1.82, 1.811891891891892)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 33.16129032258064)","(10.0, 30.0, 28.5)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:22.508293,"(2.6, 4.3, 3.9388888888888887)","(1.9, 1.82, 1.811891891891892)","(20.0, 85.0, 76.4)","(8.5, 28.0, 20.0)","(15.0, 44.0, 33.16129032258064)","(10.0, 32.0, 28.0)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:23.699567,"(2.6, 4.3, 3.9388888888888887)","(1.9, 1.82, 1.8111764705882354)","(20.0, 85.0, 76.4)","(8.5, 28.0, 23.18181818181818)","(15.0, 44.0, 33.16129032258064)","(10.0, 32.0, 28.0)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:24.763477,"(2.6, 4.3, 3.9388888888888887)","(1.9, 1.82, 1.8111764705882354)","(20.0, 85.0, 76.4)","(8.5, 27.0, 23.18181818181818)","(15.0, 44.0, 33.16129032258064)","(10.0, 30.0, 28.0)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:25.758180,"(2.6, 4.3, 3.771875)","(1.9, 1.82, 1.8111764705882354)","(20.0, 85.0, 76.4)","(8.5, 26.0, 23.88888888888889)","(15.0, 44.0, 33.16129032258064)","(10.0, 30.0, 27.333333333333332)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
10-01-2023 14:03:26.822099,"(2.6, 4.3, 3.8552631578947367)","(1.9, 1.82, 1.811891891891892)","(20.0, 85.0, 76.4)","(8.5, 26.0, 19.666666666666668)","(15.0, 44.0, 30.0)","(10.0, 30.0, 26.0)","(21.0, 80.0, 65.33333333333334)","(20.0, 48.0, 33.55555555555556)"
