,Zambora Opal,Blazing Arnie,Mr Deeds,Fabs Udon,Spring Scout,Charizard,High Action,Marriage Over
07-12-2022 20:48:42.031542,"(5.5, 7.4, 7.116666666666667)","(8.5, 13.0, 11.4375)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 14.125)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.2, 3.1852631578947372)"
07-12-2022 20:48:43.155003,"(5.5, 7.4, 7.116666666666667)","(8.5, 13.0, 11.076923076923077)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 14.125)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.2, 3.18)"
07-12-2022 20:48:44.148503,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 11.5)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.048)","(16.0, 15.5, 14.125)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.2, 3.1740000000000004)"
07-12-2022 20:48:45.171983,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 11.5)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.139344262295083)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.2, 3.2327777777777778)"
07-12-2022 20:48:46.189118,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 11.5)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.139344262295083)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.25, 3.2327777777777778)"
07-12-2022 20:48:47.394566,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 11.5)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.139344262295083)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.25, 3.236818181818182)"
07-12-2022 20:48:48.500581,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.139344262295083)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.25, 3.24)"
07-12-2022 20:48:49.723820,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 68.46666666666667)","(2.8, 3.1, 3.0566666666666666)","(16.0, 15.5, 15.139344262295083)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.25, 3.1928571428571426)"
07-12-2022 20:48:50.885352,"(5.5, 7.4, 7.116666666666667)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 68.14285714285714)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.038461538461538)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.1928571428571426)"
07-12-2022 20:48:51.952088,"(5.5, 7.4, 6.805)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 63.25)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.038461538461538)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.1928571428571426)"
07-12-2022 20:48:53.046872,"(5.5, 7.4, 6.518518518518519)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 70.05263157894737)","(2.8, 3.1, 3.06)","(16.0, 15.5, 15.038461538461538)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.1333333333333333)"
07-12-2022 20:48:54.022967,"(5.5, 7.4, 6.518518518518519)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 66.63636363636363)","(2.8, 3.1, 2.92)","(16.0, 15.5, 15.038461538461538)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.2456521739130433)"
07-12-2022 20:48:55.148299,"(5.5, 7.4, 6.518518518518519)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 45.0)","(2.8, 3.1, 2.98)","(16.0, 15.0, 13.75)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.2285714285714286)"
07-12-2022 20:48:56.237452,"(5.5, 7.4, 6.4437500000000005)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 45.0)","(2.8, 3.1, 2.98)","(16.0, 15.0, 13.5)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.2523809523809524)"
07-12-2022 20:48:57.313841,"(5.5, 7.4, 6.4437500000000005)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 45.0)","(2.8, 3.1, 2.98)","(16.0, 14.0, 13.5)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.2523809523809524)"
07-12-2022 20:48:58.441809,"(5.5, 7.4, 6.4437500000000005)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 45.0)","(2.8, 3.1, 2.9555555555555557)","(16.0, 14.0, 14.666666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.3, 3.466666666666667)"
07-12-2022 20:48:59.637451,"(5.5, 7.4, 6.4437500000000005)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 71.08695652173913)","(2.8, 3.1, 2.92)","(15.0, 15.0, 14.666666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.473333333333333)"
07-12-2022 20:49:00.936757,"(5.5, 7.4, 6.4)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 70.0)","(2.8, 3.1, 2.9766666666666666)","(15.0, 15.0, 13.681818181818182)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.465)"
07-12-2022 20:49:02.146441,"(5.5, 7.4, 6.4)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 62.714285714285715)","(2.8, 3.0, 2.913846153846154)","(15.0, 16.0, 13.681818181818182)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4785714285714286)"
07-12-2022 20:49:03.400331,"(5.5, 7.2, 6.6000000000000005)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 65.44444444444444)","(2.8, 3.0, 2.92)","(15.0, 16.0, 13.681818181818182)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.485)"
07-12-2022 20:49:04.492196,"(5.5, 7.0, 6.940909090909091)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 65.44444444444444)","(2.8, 3.0, 2.92)","(15.0, 16.0, 13.681818181818182)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.485)"
07-12-2022 20:49:05.678254,"(5.5, 7.0, 6.940909090909091)","(8.5, 12.5, 10.785714285714286)","(20.0, 75.0, 65.44444444444444)","(2.8, 3.0, 2.92)","(15.0, 16.0, 13.681818181818182)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4722222222222223)"
07-12-2022 20:49:06.839493,"(5.5, 7.0, 6.940909090909091)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9099999999999997)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4722222222222223)"
07-12-2022 20:49:08.089999,"(5.5, 7.0, 6.61)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9099999999999997)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4722222222222223)"
07-12-2022 20:49:09.175981,"(5.5, 7.0, 6.61)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9099999999999997)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4375)"
07-12-2022 20:49:10.252743,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9099999999999997)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.4375)"
07-12-2022 20:49:11.363296,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9099999999999997)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 406.0)","(2.05, 3.5, 3.466666666666667)"
07-12-2022 20:49:12.457950,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.958333333333333)","(15.0, 16.0, 13.714285714285714)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 262.0)","(2.05, 3.5, 3.475)"
07-12-2022 20:49:13.538160,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.943)","(15.0, 16.0, 15.083333333333334)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 262.0)","(2.05, 3.5, 3.486666666666667)"
07-12-2022 20:49:14.594121,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.958333333333333)","(15.0, 15.5, 15.083333333333334)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 262.0)","(2.05, 3.5, 3.486666666666667)"
07-12-2022 20:49:15.608798,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.958333333333333)","(15.0, 15.5, 15.083333333333334)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 262.0)","(2.05, 3.5, 3.485)"
07-12-2022 20:49:16.617116,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.925)","(15.0, 15.5, 15.083333333333334)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 262.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:18.002717,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.384615384615385)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 2.9566666666666666)","(15.0, 15.5, 15.083333333333334)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 262.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:19.222444,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.15, 3.048)","(15.0, 15.5, 14.31578947368421)","(31.0, 160.0, 141.23076923076923)","(81.0, 680.0, 406.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:20.689560,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.92)","(15.0, 16.0, 14.75)","(31.0, 160.0, 141.23076923076923)","(81.0, 480.0, 398.0)","(2.05, 3.5, 3.48)"
07-12-2022 20:49:22.028977,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.92)","(15.0, 15.5, 14.75)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.48)"
07-12-2022 20:49:23.254949,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.9457142857142857)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.48125)"
07-12-2022 20:49:24.676664,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.9457142857142857)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.48125)"
07-12-2022 20:49:26.066132,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.9457142857142857)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.48125)"
07-12-2022 20:49:27.340987,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.1, 2.968)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:28.683871,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:29.827804,"(5.5, 7.0, 6.374074074074074)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:30.930086,"(5.5, 7.0, 6.374074074074074)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:32.034121,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.911111111111111)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:33.232235,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.911111111111111)","(15.0, 15.5, 14.3)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:34.454536,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:35.755939,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:36.981577,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9299999999999997)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:38.172178,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.922222222222222)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:39.291554,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.911111111111111)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:40.431605,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.911111111111111)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:41.596318,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.454545454545455)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.9475)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:42.802221,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 67.83333333333334)","(2.8, 3.0, 2.92)","(15.0, 15.5, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:43.987506,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 68.38461538461539)","(2.8, 2.98, 2.90375)","(15.0, 15.5, 14.131578947368421)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:45.202942,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 68.38461538461539)","(2.8, 3.0, 2.8826666666666667)","(15.0, 15.5, 14.131578947368421)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:46.442063,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 68.38461538461539)","(2.8, 3.0, 2.8826666666666667)","(15.0, 15.5, 14.131578947368421)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:47.750141,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 68.38461538461539)","(2.8, 3.0, 3.0304651162790694)","(15.0, 15.5, 14.290697674418604)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:48.967566,"(5.5, 7.0, 6.287096774193548)","(8.5, 12.5, 10.76923076923077)","(20.0, 75.0, 68.38461538461539)","(2.8, 3.05, 3.0210344827586204)","(14.0, 15.5, 14.9)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:50.231662,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0210344827586204)","(14.0, 15.0, 14.551282051282051)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:51.302733,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0210344827586204)","(14.0, 15.0, 14.551282051282051)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:52.361919,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.551282051282051)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:53.575333,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:54.798331,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:55.813610,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.166666666666666)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:57.004021,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0335294117647056)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:49:58.190834,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:49:59.378427,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:00.583472,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0277777777777777)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:01.823192,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.666666666666666)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0335294117647056)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:03.004279,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.666666666666666)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0335294117647056)","(14.0, 15.0, 14.53125)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:04.238363,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.0335294117647056)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:05.426993,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.05, 3.055555555555556)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:06.614763,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.055555555555556)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:08.106759,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.071764705882353)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:09.318095,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.76923076923077)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.071764705882353)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:10.365327,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.666666666666666)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.058)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:11.440952,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.384615384615385)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.0416666666666665)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:12.841035,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.384615384615385)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.0416666666666665)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:14.239069,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.384615384615385)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.058)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.45)"
07-12-2022 20:50:15.518671,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.384615384615385)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.0416666666666665)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:16.852747,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.666666666666666)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.0416666666666665)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
07-12-2022 20:50:18.026836,"(5.5, 7.0, 6.287096774193548)","(9.0, 12.5, 10.666666666666666)","(21.0, 75.0, 68.38461538461539)","(2.9, 3.1, 3.0416666666666665)","(14.0, 15.0, 14.0)","(31.0, 160.0, 141.23076923076923)","(81.0, 470.0, 398.0)","(2.05, 3.5, 3.4833333333333334)"
