,Not Even Owl,Thrilling Bandit,Big Time Roman,Big Time Raider,Big Time Taniwha
06-01-2023 15:55:02.044921,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:03.220850,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:04.705689,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:06.074528,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:07.249197,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:08.514588,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:09.604570,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:10.801943,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:12.039716,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:13.201495,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:14.241721,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:15.297545,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:16.354410,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:17.526437,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:19.196575,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:20.724147,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:21.850908,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:22.871980,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:24.122615,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:25.285856,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:26.489986,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:27.606692,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:28.803777,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:30.002528,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:31.141275,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:32.481022,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:33.588388,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:35.019062,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:36.153924,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:37.571030,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:38.975838,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 5.55)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:40.206650,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 5.55)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:41.437479,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 5.55)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.59285714285714)"
06-01-2023 15:55:42.817359,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:44.073088,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:45.238360,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:46.521239,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:47.792612,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:49.019006,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:50.170805,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:51.422249,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:52.966334,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:54.154535,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:55.392125,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:56.536369,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:57.652886,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:58.698531,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:55:59.754883,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:00.900731,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:02.107370,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:03.215778,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:04.370727,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:05.533253,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:07.035470,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:56:08.354969,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:09.657051,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:10.927521,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:12.102343,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:13.190051,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:14.304881,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:15.455469,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:16.598140,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:17.677195,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:18.746228,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:19.801843,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:20.915527,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:21.968856,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:22.949075,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:24.055079,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:25.231106,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:26.182217,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:27.371239,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:28.430304,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:29.462879,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:30.506887,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:31.420155,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:32.446081,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:33.513278,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:34.463200,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:35.415526,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:36.452856,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:37.452937,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:38.375266,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:39.364378,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:40.283649,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:41.281260,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:42.340304,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:43.331003,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:44.167458,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:45.067695,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.1)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.59285714285714)"
06-01-2023 15:56:46.396753,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:47.402891,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:48.313417,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:49.359305,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:50.407035,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:51.398558,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:52.388588,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:53.390316,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:54.384235,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:55.509180,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:56.463369,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:57.332473,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:58.363413,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:56:59.475677,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:00.470598,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:01.352735,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:02.366710,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:03.332372,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:04.263092,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:05.178314,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:06.083017,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:06.991029,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:08.190495,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:09.404600,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 19.5, 18.491666666666667)"
06-01-2023 15:57:10.545373,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:57:11.763704,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:57:12.923902,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:57:13.895514,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:57:14.955797,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
06-01-2023 15:57:15.876779,"(4.4, 7.6, 6.3999999999999995)","(5.5, 12.5, 11.3)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 19.5, 18.491666666666667)"
