,Style Council,Wallys Boy,Good Chat Mort,Sheriff Bart,Hustlers Girl,Chillin Villain,Out Of Turmoil,Rumble Smile
40,"[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 22, 657416), 5.0, 11.0]"
41,"[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 23, 798217), 5.0, 11.0]"
42,"[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 24, 945179), 5.0, 11.0]"
43,"[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 26, 76597), 5.0, 11.0]"
44,"[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 27, 209234), 5.0, 11.0]"
45,"[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 28, 341501), 5.0, 11.0]"
46,"[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 29, 478696), 5.0, 11.0]"
47,"[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 30, 647462), 5.0, 11.0]"
48,"[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 31, 804603), 5.0, 11.0]"
49,"[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 32, 948426), 5.0, 11.0]"
50,"[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 34, 77573), 5.0, 11.0]"
51,"[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 35, 227048), 5.0, 11.0]"
52,"[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 36, 407903), 5.0, 11.0]"
53,"[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 37, 546881), 5.0, 11.0]"
54,"[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 38, 675951), 5.0, 11.0]"
55,"[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 39, 832822), 5.0, 11.0]"
56,"[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 40, 964820), 5.0, 11.0]"
57,"[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 42, 138335), 5.0, 11.0]"
58,"[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 43, 320584), 5.0, 11.0]"
59,"[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 44, 461688), 5.0, 11.0]"
60,"[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 45, 616565), 5.0, 11.0]"
61,"[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 46, 742692), 5.0, 11.0]"
62,"[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 47, 879041), 5.0, 11.0]"
63,"[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 49, 612), 5.0, 11.0]"
64,"[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 50, 130659), 5.0, 11.0]"
65,"[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 51, 255293), 5.0, 11.0]"
66,"[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 52, 447490), 5.0, 11.0]"
67,"[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 53, 601422), 5.0, 11.0]"
68,"[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 54, 730043), 5.0, 11.0]"
69,"[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 55, 858782), 5.0, 11.0]"
70,"[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 11.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 56, 984438), 5.0, 11.0]"
71,"[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 58, 119705), 5.0, 11.0]"
72,"[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 4, 59, 246232), 5.0, 11.0]"
73,"[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 0, 379664), 5.0, 11.0]"
74,"[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 1, 509880), 5.0, 11.0]"
75,"[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 2, 640142), 5.0, 11.0]"
76,"[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 3, 766494), 5.0, 11.0]"
77,"[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 4, 890267), 5.0, 11.0]"
78,"[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 6, 17315), 5.0, 11.0]"
79,"[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 7, 138969), 5.0, 11.0]"
80,"[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 5.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 5, 8, 267915), 5.0, 11.0]"
