,My Jewel,Uno Kai,World Gone Mad,Manila Brae,Sister Sticker,Blue Redemption
09-01-2023 17:46:12.563199,"(7.0, 15.0, 14.266666666666666)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:13.938884,"(7.0, 15.0, 12.933333333333334)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:15.163549,"(7.0, 15.0, 12.933333333333334)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:16.225258,"(7.0, 15.5, 11.236363636363636)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:17.249269,"(7.0, 15.5, 11.236363636363636)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:18.367479,"(7.0, 15.5, 11.236363636363636)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 30.071428571428573)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:19.427183,"(7.0, 15.5, 11.236363636363636)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 50.0, 31.916666666666668)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:20.425188,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 48.0, 36.85714285714286)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:21.342400,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 44.0, 36.85714285714286)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:22.351919,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:23.293122,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.4, 4.127272727272727)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:24.323140,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.4, 3.953333333333333)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:25.321615,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.3, 3.953333333333333)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:26.352291,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.3, 3.953333333333333)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:27.442138,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.3, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:28.551306,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:29.562945,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:30.606976,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:31.518790,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:32.490436,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:33.433833,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:34.353181,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:35.434513,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:36.335022,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:37.308782,"(7.0, 15.5, 12.373333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:38.212979,"(7.0, 15.5, 12.107692307692307)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.7133333333333334)"
09-01-2023 17:46:39.140889,"(7.0, 15.5, 12.107692307692307)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:40.077167,"(7.0, 15.5, 12.107692307692307)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:40.969187,"(7.0, 15.5, 11.09)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:41.867077,"(7.0, 15.5, 11.09)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:42.794261,"(7.0, 15.5, 11.09)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:43.976876,"(7.0, 15.5, 11.45)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 27.529411764705884)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:44.922344,"(7.0, 15.5, 11.45)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 48.0, 30.25)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:45.908020,"(7.0, 15.5, 11.45)","(21.0, 90.0, 38.0)","(3.6, 4.2, 4.0)","(19.0, 46.0, 32.5)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:46.854619,"(7.0, 15.0, 13.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 46.0, 32.5)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:47.911095,"(7.0, 15.0, 13.2)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 46.0, 32.5)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:48.917795,"(7.0, 15.0, 13.2)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 46.0, 32.5)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:49.933535,"(7.0, 15.0, 13.2)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 46.0, 34.76923076923077)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:50.910663,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 60.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:51.860549,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:52.757517,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:53.675588,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:54.629783,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:55.531488,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 44.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:56.469774,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:57.363939,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:58.336292,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:46:59.262849,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:00.232357,"(7.0, 15.0, 13.6)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:01.193495,"(7.0, 15.0, 14.057142857142857)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:02.138462,"(7.0, 15.0, 14.057142857142857)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:03.146572,"(7.0, 15.0, 13.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:04.143087,"(7.0, 15.0, 13.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:05.151358,"(7.0, 15.0, 13.719999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:06.155395,"(7.0, 15.0, 13.719999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:07.143957,"(7.0, 15.0, 13.719999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:08.085324,"(7.0, 15.0, 13.719999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:09.088713,"(7.0, 15.0, 13.719999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:10.031697,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:10.996370,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:11.953624,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:12.876919,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:13.791011,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:14.702139,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:15.647266,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:16.546277,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:17.449358,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:18.387357,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:47:19.328963,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 55.0, 35.36363636363636)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:20.341022,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 39.714285714285715)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:21.280568,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:22.226255,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:23.170379,"(7.0, 13.5, 12.52)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:24.081233,"(7.0, 14.5, 12.533333333333333)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:25.088903,"(7.0, 15.0, 14.379999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:26.002997,"(7.0, 15.0, 13.0)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:26.911896,"(7.0, 15.0, 14.379999999999999)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:27.818869,"(7.0, 15.0, 13.8)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:28.743425,"(7.0, 15.0, 13.8)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:29.659048,"(7.0, 15.5, 11.363636363636363)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:30.961835,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:32.104582,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:33.393194,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:34.444938,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:35.364849,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:36.272656,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:37.202064,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:38.115478,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:39.020916,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:40.124736,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:41.185669,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:42.109795,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:43.120403,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:44.047701,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:45.114747,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:46.104083,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:47.059084,"(7.0, 15.5, 12.466666666666667)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:47.963249,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.6, 4.2, 3.8755555555555556)"
09-01-2023 17:47:48.927299,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:49.852025,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:50.853112,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:51.829632,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:52.924310,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:53.845227,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:54.797439,"(7.0, 15.5, 12.35)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
09-01-2023 17:47:55.708236,"(7.0, 15.5, 8.4125)","(21.0, 90.0, 38.0)","(3.6, 4.1, 3.846875)","(19.0, 50.0, 28.11764705882353)","(2.7, 3.95, 3.6944444444444446)","(2.5, 4.2, 3.8755555555555556)"
