,Butterfly Angel,Aston Stella,Patched,Emerley Bruce,Yankee Costanza,Brief
04-01-2023 13:26:19.513323,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:20.378662,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:21.401372,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:22.419301,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:23.316119,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:24.292593,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:25.180718,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:26.033782,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:26.923563,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:27.895131,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:28.841856,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:29.849626,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:30.978592,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:31.947789,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:32.838016,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:33.748552,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:34.694478,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:35.597269,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:36.605893,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:37.536383,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.55)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:38.479076,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 11.355555555555554)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:39.363244,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:40.220356,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 86.66666666666666)"
04-01-2023 13:26:41.180032,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 310.0, 93.6)"
04-01-2023 13:26:42.112111,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:43.033589,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:43.955442,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:44.807095,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:45.663653,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:46.544364,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:47.588693,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:48.643303,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:49.577638,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 93.6)"
04-01-2023 13:26:50.534370,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 300.0, 70.8)"
04-01-2023 13:26:51.367339,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:52.260710,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:53.299688,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:54.276699,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:55.207200,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:56.075501,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:56.908097,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:57.810637,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:58.724891,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:26:59.639322,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 70.8)"
04-01-2023 13:27:00.581950,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 242.48275862068965)"
04-01-2023 13:27:01.473218,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:02.305163,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:03.148428,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:04.109997,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:05.057393,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:05.990849,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:06.858821,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:07.707778,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:08.565068,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:09.463539,"(3.6, 5.4, 4.0125)","(11.0, 23.0, 14.785714285714285)","(2.5, 3.4, 2.76)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 4.525)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:10.390334,"(3.6, 5.4, 4.242857142857143)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1375)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:11.311625,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1375)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:12.204804,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1375)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:13.072766,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1375)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:13.905783,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.25)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:14.791776,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.25)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:15.721137,"(3.6, 5.4, 3.825)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 10.133333333333333)","(3.2, 5.7, 5.378571428571429)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:16.629280,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 5.378571428571429)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:17.547176,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:18.406878,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:19.260227,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:20.164259,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:21.115706,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:22.020899,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1625)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:22.931803,"(3.6, 5.4, 3.915)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.341666666666667)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:23.769265,"(3.6, 5.4, 4.371428571428572)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3500000000000005)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:24.606277,"(3.6, 5.4, 4.371428571428572)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.1875)","(51.0, 330.0, 78.0)"
04-01-2023 13:27:25.593164,"(3.6, 5.4, 4.005)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.29)","(51.0, 330.0, 102.0)"
04-01-2023 13:27:26.546947,"(3.6, 5.4, 4.005)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.29)","(51.0, 310.0, 102.0)"
04-01-2023 13:27:27.490808,"(3.6, 5.4, 4.005)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.29)","(51.0, 310.0, 102.0)"
04-01-2023 13:27:28.459218,"(3.6, 5.4, 4.005)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.29)","(51.0, 310.0, 102.0)"
04-01-2023 13:27:29.307832,"(3.6, 5.4, 4.005)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.29)","(51.0, 310.0, 102.0)"
04-01-2023 13:27:30.143202,"(3.6, 5.4, 4.005)","(11.0, 23.0, 14.375)","(2.5, 3.4, 2.7263157894736842)","(6.0, 12.0, 10.133333333333333)","(3.2, 5.7, 5.29)","(51.0, 310.0, 110.0)"
04-01-2023 13:27:31.080299,"(3.6, 5.4, 4.435714285714286)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.366666666666667)","(51.0, 290.0, 98.0)"
04-01-2023 13:27:32.012486,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.6533333333333333)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 98.0)"
04-01-2023 13:27:32.979409,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 98.0)"
04-01-2023 13:27:33.882634,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 98.0)"
04-01-2023 13:27:34.739873,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:35.597037,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:36.606331,"(3.6, 5.4, 4.095000000000001)","(11.0, 22.0, 14.125)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 10.133333333333333)","(3.2, 5.7, 5.3100000000000005)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:37.694418,"(3.6, 5.4, 4.095000000000001)","(11.0, 23.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 12.0, 7.857142857142858)","(3.2, 5.7, 5.237500000000001)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:38.630197,"(3.6, 5.4, 4.5)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.33)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:39.557399,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.33)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:40.398502,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.33)","(51.0, 290.0, 194.0)"
04-01-2023 13:27:41.280443,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.5, 7.857142857142858)","(3.2, 5.7, 5.33)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:42.200297,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.5, 8.440000000000001)","(3.2, 5.7, 5.33)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:43.142910,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 11.0, 8.24)","(3.2, 5.7, 5.33)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:44.083119,"(3.6, 5.4, 4.2299999999999995)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.0, 8.24)","(3.2, 5.7, 5.33)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:44.979721,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 7.571428571428571)","(3.2, 5.7, 5.2625)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:45.857006,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 7.571428571428571)","(3.2, 5.7, 5.2625)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:46.754991,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 14.5)","(2.5, 3.4, 2.7752380952380955)","(6.0, 10.5, 7.571428571428571)","(3.2, 5.7, 5.4)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:47.671428,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7752380952380955)","(6.0, 10.5, 6.666666666666667)","(3.2, 5.7, 5.4)","(51.0, 310.0, 206.0)"
04-01-2023 13:27:48.659943,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 9.0)","(3.2, 5.7, 5.2625)","(51.0, 320.0, 212.0)"
04-01-2023 13:27:49.643428,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7752380952380955)","(6.0, 10.5, 9.0)","(3.2, 5.7, 5.2625)","(51.0, 320.0, 212.0)"
04-01-2023 13:27:50.582988,"(3.6, 5.4, 4.628571428571429)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7752380952380955)","(6.0, 10.5, 9.0)","(3.2, 5.7, 5.2625)","(51.0, 320.0, 212.0)"
04-01-2023 13:27:51.591911,"(3.6, 5.4, 3.8863636363636362)","(11.0, 23.0, 13.142857142857142)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.0, 9.0)","(3.2, 5.7, 5.416666666666667)","(51.0, 320.0, 108.0)"
04-01-2023 13:27:52.502975,"(3.6, 5.4, 4.242857142857143)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 9.0)","(3.2, 5.7, 5.416666666666667)","(51.0, 320.0, 108.0)"
04-01-2023 13:27:53.431784,"(3.6, 5.4, 4.242857142857143)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.38)","(51.0, 320.0, 221.8181818181818)"
04-01-2023 13:27:54.509624,"(3.6, 5.4, 4.242857142857143)","(11.0, 22.0, 13.25)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.38)","(51.0, 320.0, 221.8181818181818)"
04-01-2023 13:27:55.538321,"(3.6, 5.4, 4.242857142857143)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.38)","(51.0, 320.0, 112.0)"
04-01-2023 13:27:56.572679,"(3.6, 5.4, 3.825)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.76)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.38)","(51.0, 320.0, 112.0)"
04-01-2023 13:27:57.489361,"(3.6, 5.4, 3.825)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.38)","(51.0, 320.0, 112.0)"
04-01-2023 13:27:58.464292,"(3.6, 5.4, 3.825)","(11.0, 23.0, 13.571428571428571)","(2.5, 3.4, 2.7263157894736842)","(6.0, 11.0, 7.4)","(3.2, 5.7, 5.45)","(51.0, 320.0, 112.0)"
04-01-2023 13:27:59.367245,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.45)","(51.0, 320.0, 112.0)"
04-01-2023 13:28:00.306612,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.7263157894736842)","(6.0, 10.5, 6.916666666666667)","(3.2, 5.7, 5.45)","(51.0, 320.0, 112.0)"
04-01-2023 13:28:01.277709,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 13.666666666666666)","(2.5, 3.4, 2.634782608695652)","(6.0, 10.5, 6.3343750000000005)","(3.2, 5.7, 5.45)","(51.0, 320.0, 232.5)"
04-01-2023 13:28:02.290082,"(3.6, 5.4, 4.307142857142857)","(11.0, 22.0, 12.833333333333334)","(2.5, 3.4, 2.8045454545454547)","(6.0, 10.5, 6.492307692307692)","(3.2, 5.7, 4.540909090909091)","(51.0, 290.0, 232.5)"
