,Yering Rose,Keekee,Ace Star,Elpine Warrior,Mac A Boy,Social Writer,Keayang Bieber,Lazio Lass
14-12-2022 18:57:51.980093,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 13.2)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:53.138381,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 13.2)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:54.378780,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 14.0)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:55.673908,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:56.993522,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:58.284258,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:57:59.578598,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:00.813191,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:02.053822,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:03.321408,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:04.601786,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:05.972579,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:07.280957,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:08.676415,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:09.996976,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:11.282214,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:12.501857,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:13.791319,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:15.065228,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:16.427940,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:17.767227,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:19.097816,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:20.357162,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:21.669135,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:22.931997,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:24.214029,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:25.552854,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:26.873751,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:28.101935,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.5)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:29.330917,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:30.572652,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.386666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:31.844965,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:33.076301,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:34.340460,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:35.530073,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:36.749065,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:38.013512,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:39.255583,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:40.394451,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:41.612541,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:42.917967,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.542857142857143)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:44.210114,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 7.418181818181818)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:45.574060,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.6, 6.316666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:46.916183,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.316666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:48.253283,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.316666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:49.586570,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.316666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:50.844887,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.666666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:52.164338,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.666666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:53.454662,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.666666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:54.797827,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.666666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:56.068579,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.666666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:57.308743,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.066666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:58.577320,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.066666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:58:59.871854,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.066666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:01.121450,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.4, 6.283333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:02.344759,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.2, 6.6000000000000005)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:03.556972,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 8.0, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:04.722305,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:06.011225,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:07.356797,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:08.758951,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.6)","(2.9, 4.0, 3.25)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:10.220299,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 14.488888888888889)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.533333333333333)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:11.588647,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.8, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:13.065964,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:14.663634,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:16.118308,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:17.405185,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:18.846521,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.183333333333334)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:20.271287,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.8)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.6, 6.4)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:21.600323,"(4.4, 5.5, 5.0)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.8)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.4, 6.4)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:23.279314,"(4.4, 5.5, 5.388888888888889)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.8)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.4, 6.4)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:24.866075,"(4.4, 5.5, 5.388888888888889)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.4, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:26.409794,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:27.865589,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:29.247198,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:30.589101,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:32.193016,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:33.840215,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:35.210522,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.575)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:36.777943,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.8125)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:38.197004,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.683333333333333)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.15)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:39.562847,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.683333333333333)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.4, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
14-12-2022 18:59:40.898365,"(4.4, 5.5, 5.333333333333333)","(19.0, 32.0, 28.666666666666668)","(9.0, 16.0, 12.7)","(2.9, 4.0, 3.683333333333333)","(26.0, 48.0, 43.63636363636363)","(5.5, 7.2, 6.116666666666667)","(15.0, 23.0, 20.714285714285715)","(3.6, 5.2, 4.878571428571429)"
