,Mr Kennedy,Super Freds,Blue Canasta,Headstart,Separatist,Maudeville,All I Care About,First Class Molley,Light Press
07-01-2023 13:13:05.388958,"(6.0, 8.4, 7.828571428571428)","(5.0, 8.0, 7.2)","(13.0, 28.0, 24.666666666666668)","(19.0, 23.0, 21.25)","(2.6, 3.15, 3.108108108108108)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:06.571276,"(6.0, 8.4, 7.828571428571428)","(5.0, 8.0, 7.2)","(13.0, 28.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.108108108108108)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:07.862170,"(6.0, 8.4, 7.828571428571428)","(5.0, 8.0, 7.2)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.108108108108108)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:09.121854,"(6.0, 8.4, 7.828571428571428)","(5.0, 8.0, 7.2)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.108108108108108)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:10.380262,"(6.0, 8.4, 7.566666666666667)","(5.0, 8.0, 7.2)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.0593749999999997)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:11.670612,"(6.0, 8.4, 7.542857142857143)","(5.0, 8.0, 7.2)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.0774999999999997)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:12.897493,"(6.0, 8.4, 7.800000000000001)","(5.0, 8.0, 7.5)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:14.141565,"(6.0, 8.4, 7.800000000000001)","(5.0, 8.0, 7.5)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:15.400830,"(6.0, 8.4, 7.800000000000001)","(5.0, 8.0, 7.5)","(13.0, 29.0, 26.0)","(19.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.410714285714286)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:16.708054,"(6.0, 8.4, 7.800000000000001)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.492857142857143)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:17.950862,"(6.0, 8.4, 7.800000000000001)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.6, 5.46)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:19.209933,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.46)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:20.467534,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.0375)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.46)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:21.679372,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.06)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.46)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:22.859473,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.06)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.348484848484849)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:24.087585,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.06)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.348484848484849)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:25.298606,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.06)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:26.605743,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.06)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:27.816813,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.15, 3.0371428571428574)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:29.106569,"(6.0, 8.0, 7.6)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:30.381862,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:31.688555,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:33.120099,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:34.553383,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:35.954383,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.1923076923076925)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:37.141898,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:38.299021,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:39.494956,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 7.5)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.3)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:40.784644,"(6.0, 8.0, 7.636363636363637)","(5.0, 8.0, 9.02)","(13.0, 29.0, 27.25)","(18.0, 23.0, 22.0)","(2.6, 3.1, 2.94)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.4523809523809526)","(7.0, 9.8, 9.350000000000001)"
07-01-2023 13:13:42.019063,"(6.0, 8.0, 7.857142857142857)","(5.0, 10.5, 7.55)","(13.0, 29.0, 27.25)","(18.0, 23.0, 21.25)","(2.6, 3.1, 3.05)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.4411764705882355)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:43.288642,"(6.0, 8.0, 7.857142857142857)","(5.0, 9.8, 7.8)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 21.833333333333332)","(2.6, 3.2, 3.185)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:44.689475,"(6.0, 8.0, 7.868421052631579)","(5.0, 9.8, 8.4)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 21.833333333333332)","(2.6, 3.2, 3.1875)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:45.995575,"(6.0, 8.0, 7.868421052631579)","(5.0, 9.4, 8.4)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 21.833333333333332)","(2.6, 3.2, 3.1875)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:47.333656,"(6.0, 8.0, 7.868421052631579)","(5.0, 9.4, 7.6)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.1875)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:48.545550,"(6.0, 8.0, 7.868421052631579)","(5.0, 9.4, 8.36)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.1875)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:49.757942,"(6.0, 8.0, 7.868421052631579)","(5.0, 9.4, 8.0)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.1875)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:51.158736,"(6.0, 7.8, 7.5)","(5.0, 9.0, 8.1)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.144)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:52.961425,"(6.0, 7.8, 7.5)","(5.0, 9.0, 7.44)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:54.163654,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.44)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:55.370784,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.44)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:56.565106,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.44)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:57.792142,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:13:59.019946,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:00.473660,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.438461538461539)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:01.850708,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 27.833333333333336)","(18.0, 23.0, 22.3)","(2.6, 3.2, 3.165)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.262962962962963)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:03.157393,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 28.46153846153846)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.5, 5.555882352941176)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:04.480424,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 28.0)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.6, 5.3113636363636365)","(7.0, 9.8, 9.285714285714286)"
07-01-2023 13:14:05.754063,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 28.0)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.285714285714286)"
07-01-2023 13:14:07.045197,"(6.0, 7.8, 7.65)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 28.0)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:08.241271,"(6.0, 7.8, 7.65)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 28.0)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:09.484637,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 29.0, 27.6)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:10.771443,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 30.0, 27.6)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:12.063278,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 30.0, 27.6)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:13.264547,"(6.0, 7.8, 7.5)","(5.0, 8.4, 7.418181818181818)","(13.0, 30.0, 27.6)","(18.0, 23.0, 22.588235294117645)","(2.6, 3.2, 3.1883333333333335)","(71.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.4, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:14.593018,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:15.847051,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:17.133265,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:18.427746,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:19.734385,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:20.985733,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:22.255541,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.1883333333333335)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:23.525602,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.186)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:24.811042,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.186)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.4)"
07-01-2023 13:14:26.208894,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.186)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.4)"
07-01-2023 13:14:27.610424,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.186)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:29.003619,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 113.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:30.475915,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:32.078988,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 79.71428571428571)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:33.395977,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.418181818181818)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 8.9)"
07-01-2023 13:14:34.671157,"(6.5, 7.8, 7.5)","(5.5, 8.4, 7.4)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.5)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:35.910408,"(6.5, 9.4, 8.780952380952382)","(5.5, 8.4, 7.066666666666666)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.5)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:37.143180,"(6.5, 9.2, 8.399999999999999)","(5.5, 8.2, 7.654545454545454)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.5)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.3113636363636365)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:38.413437,"(6.5, 9.0, 8.3125)","(5.5, 8.2, 7.654545454545454)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:39.687077,"(6.5, 8.8, 8.094117647058823)","(5.5, 8.2, 7.654545454545454)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:40.954126,"(6.5, 8.8, 8.094117647058823)","(5.5, 8.2, 7.654545454545454)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:42.204908,"(6.5, 8.8, 8.094117647058823)","(5.5, 8.2, 7.654545454545454)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:43.395845,"(6.5, 8.8, 8.273684210526316)","(5.5, 8.2, 7.3999999999999995)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
07-01-2023 13:14:44.923337,"(6.5, 8.8, 8.273684210526316)","(5.5, 8.2, 7.3999999999999995)","(14.0, 30.0, 27.6)","(19.0, 23.0, 22.588235294117645)","(2.7, 3.2, 3.187826086956522)","(81.0, 200.0, 123.33333333333334)","(26.0, 100.0, 64.5)","(4.6, 5.4, 5.257627118644068)","(7.0, 9.8, 9.0)"
