,Rock Around,Tabra,Lady Pebbles,Cash Em In Shannon,Marni White,Shannons Shadow,Our Roys Dream,My Kinda Justus,Sir Macador Nz,Montana Nights
10-01-2023 17:06:05.630717,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 77.27272727272727)","(1.75, 1.99, 1.9648387096774194)","(12.0, 26.0, 24.11111111111111)","(12.0, 18.0, 17.5)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.394117647058824)","(10.0, 99999, 99990)","(71.0, 130.0, 92.5)"
10-01-2023 17:06:06.887066,"(21.0, 50.0, 42.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.06, 2.024)","(12.0, 25.0, 24.11111111111111)","(12.0, 18.0, 17.5)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.394117647058824)","(10.0, 99999, 99990)","(71.0, 130.0, 92.5)"
10-01-2023 17:06:08.116915,"(21.0, 50.0, 42.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.04, 2.005714285714286)","(12.0, 25.0, 23.92857142857143)","(12.0, 18.0, 17.5)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.3954545454545455)","(10.0, 99999, 99990)","(71.0, 130.0, 91.42857142857143)"
10-01-2023 17:06:09.508782,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.04, 2.005714285714286)","(12.0, 25.0, 22.666666666666668)","(12.0, 18.0, 17.5)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.3954545454545455)","(10.0, 99999, 99990)","(71.0, 130.0, 91.42857142857143)"
10-01-2023 17:06:10.802755,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.04, 1.9964285714285714)","(12.0, 25.0, 24.0)","(12.0, 18.0, 17.9)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.3954545454545455)","(10.0, 99999, 99990)","(71.0, 130.0, 91.42857142857143)"
10-01-2023 17:06:12.379853,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.0, 1.9829896907216495)","(12.0, 25.0, 24.125)","(12.0, 20.0, 17.375)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.3954545454545455)","(10.0, 99999, 99990)","(71.0, 130.0, 91.42857142857143)"
10-01-2023 17:06:13.770942,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.0, 1.9903508771929825)","(12.0, 25.0, 24.125)","(12.0, 20.0, 18.5)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.3954545454545455)","(10.0, 99999, 99990)","(71.0, 130.0, 115.0)"
10-01-2023 17:06:15.192446,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.0, 1.991875)","(12.0, 25.0, 24.07142857142857)","(12.0, 19.5, 17.833333333333332)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.4, 5.478571428571429)","(10.0, 99999, 99990)","(71.0, 120.0, 115.0)"
10-01-2023 17:06:16.783308,"(21.0, 50.0, 41.27272727272727)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.875)","(1.75, 2.02, 2.005714285714286)","(12.0, 25.0, 24.35)","(12.0, 19.5, 18.166666666666668)","(20.0, 30.0, 26.428571428571427)","(4.8, 5.5, 5.478571428571429)","(10.0, 99999, 99990)","(71.0, 120.0, 114.0)"
10-01-2023 17:06:18.167318,"(21.0, 50.0, 40.4)","(12.0, 19.5, 17.25)","(51.0, 80.0, 73.75)","(1.75, 2.1, 2.0955223880597016)","(12.0, 25.0, 24.35)","(12.0, 19.0, 17.227272727272727)","(20.0, 30.0, 25.90909090909091)","(4.8, 5.5, 5.461111111111111)","(10.0, 99999, 99990)","(71.0, 120.0, 114.16666666666666)"
10-01-2023 17:06:19.510581,"(21.0, 50.0, 36.8)","(12.0, 19.5, 17.25)","(51.0, 80.0, 73.75)","(1.75, 2.1, 2.0955223880597016)","(12.0, 25.0, 24.35)","(12.0, 18.5, 17.227272727272727)","(20.0, 30.0, 26.823529411764707)","(4.8, 5.5, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 114.16666666666666)"
10-01-2023 17:06:20.844226,"(21.0, 48.0, 44.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 76.42857142857143)","(1.75, 2.1, 2.0953125)","(12.0, 25.0, 23.45)","(12.0, 18.5, 17.227272727272727)","(20.0, 30.0, 26.823529411764707)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 111.0)"
10-01-2023 17:06:22.128056,"(21.0, 48.0, 44.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 73.75)","(1.75, 2.1, 2.09304347826087)","(12.0, 24.0, 21.615384615384617)","(12.0, 18.5, 17.227272727272727)","(20.0, 30.0, 26.857142857142858)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:23.528601,"(21.0, 48.0, 44.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 68.63636363636364)","(1.75, 2.1, 2.0831578947368423)","(12.0, 23.0, 21.615384615384617)","(12.0, 18.5, 17.166666666666668)","(20.0, 29.0, 26.22222222222222)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:24.865180,"(21.0, 48.0, 44.0)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.1, 2.0831578947368423)","(12.0, 23.0, 21.615384615384617)","(12.0, 18.0, 17.166666666666668)","(19.0, 29.0, 26.22222222222222)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 95.0)"
10-01-2023 17:06:26.132449,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 63.333333333333336)","(1.75, 2.1, 2.0831578947368423)","(12.0, 23.0, 22.67857142857143)","(12.0, 18.0, 17.166666666666668)","(19.0, 29.0, 26.857142857142858)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:27.522014,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 63.333333333333336)","(1.75, 2.1, 2.0831578947368423)","(12.0, 25.0, 22.625)","(12.0, 18.0, 17.166666666666668)","(19.0, 29.0, 26.857142857142858)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:28.765024,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.1, 2.0939622641509437)","(12.0, 24.0, 24.35)","(12.0, 18.0, 17.166666666666668)","(19.0, 29.0, 26.857142857142858)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:30.071084,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.1, 2.0933333333333333)","(12.0, 25.0, 22.75)","(12.0, 18.0, 17.357142857142858)","(19.0, 29.0, 26.857142857142858)","(4.8, 5.6, 5.588135593220339)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:31.499656,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.045454545454547)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.1, 2.097538461538462)","(12.0, 24.0, 23.666666666666664)","(12.0, 18.0, 17.357142857142858)","(19.0, 29.0, 26.857142857142858)","(4.8, 5.6, 5.625)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:32.746368,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.1, 2.140701754385965)","(12.0, 25.0, 23.8)","(12.0, 18.0, 17.357142857142858)","(19.0, 29.0, 23.545454545454547)","(4.8, 5.8, 5.6499999999999995)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:34.004442,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.16, 2.1513157894736845)","(12.0, 25.0, 24.083333333333332)","(12.0, 18.0, 17.357142857142858)","(19.0, 29.0, 25.125)","(4.8, 5.8, 5.6499999999999995)","(10.0, 99999, 99990)","(71.0, 120.0, 93.0)"
10-01-2023 17:06:35.277619,"(21.0, 48.0, 45.625)","(12.0, 19.5, 17.25)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.16, 2.1513157894736845)","(12.0, 25.0, 22.25)","(12.0, 18.0, 17.357142857142858)","(19.0, 26.0, 23.083333333333336)","(4.8, 5.8, 5.6499999999999995)","(10.0, 99999, 99990)","(71.0, 120.0, 98.33333333333333)"
10-01-2023 17:06:36.737703,"(21.0, 46.0, 43.875)","(12.0, 19.0, 17.916666666666668)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.16, 2.153972602739726)","(12.0, 25.0, 22.25)","(12.0, 18.0, 17.357142857142858)","(19.0, 26.0, 23.083333333333336)","(4.8, 5.8, 5.699999999999999)","(10.0, 99999, 99990)","(71.0, 110.0, 90.55555555555556)"
10-01-2023 17:06:38.021714,"(21.0, 46.0, 43.875)","(12.0, 18.5, 17.083333333333332)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.16, 2.188099173553719)","(12.0, 25.0, 21.363636363636363)","(12.0, 18.0, 17.357142857142858)","(19.0, 26.0, 23.083333333333336)","(4.8, 5.8, 5.699999999999999)","(10.0, 99999, 99990)","(71.0, 110.0, 90.55555555555556)"
10-01-2023 17:06:39.372653,"(21.0, 46.0, 43.875)","(12.0, 17.5, 15.5)","(51.0, 80.0, 62.142857142857146)","(1.75, 2.2, 2.1820000000000004)","(12.0, 25.0, 21.363636363636363)","(12.0, 18.0, 17.357142857142858)","(19.0, 26.0, 23.083333333333336)","(4.8, 5.8, 5.699999999999999)","(10.0, 99999, 99990)","(71.0, 110.0, 92.5)"
10-01-2023 17:06:40.778552,"(21.0, 46.0, 36.55555555555556)","(12.0, 17.0, 16.125)","(51.0, 80.0, 60.714285714285715)","(1.75, 2.2, 2.185526315789474)","(13.0, 25.0, 22.333333333333332)","(12.0, 18.0, 17.357142857142858)","(17.0, 26.0, 23.083333333333336)","(4.8, 5.8, 5.68)","(10.0, 99999, 99990)","(71.0, 110.0, 93.75)"
10-01-2023 17:06:42.091910,"(21.0, 46.0, 37.6)","(12.0, 16.5, 15.444444444444445)","(51.0, 75.0, 60.714285714285715)","(1.75, 2.2, 2.142105263157895)","(13.0, 25.0, 22.53846153846154)","(12.0, 18.0, 17.357142857142858)","(17.0, 26.0, 21.058823529411764)","(4.8, 5.8, 5.68)","(10.0, 99999, 99990)","(71.0, 100.0, 84.375)"
10-01-2023 17:06:43.650669,"(21.0, 46.0, 37.6)","(12.0, 16.0, 14.714285714285714)","(51.0, 75.0, 72.5)","(1.75, 2.2, 2.0461224489795917)","(13.0, 25.0, 23.857142857142858)","(12.0, 18.0, 17.5)","(17.0, 24.0, 22.11111111111111)","(4.8, 5.8, 5.68)","(10.0, 99999, 99990)","(71.0, 100.0, 85.71428571428571)"
10-01-2023 17:06:45.057741,"(21.0, 46.0, 38.285714285714285)","(12.0, 16.0, 14.714285714285714)","(51.0, 75.0, 72.5)","(1.75, 2.1, 2.0460000000000003)","(13.0, 25.0, 25.307692307692307)","(12.0, 18.0, 18.25)","(17.0, 23.0, 22.11111111111111)","(4.8, 5.8, 5.6499999999999995)","(10.0, 99999, 99990)","(71.0, 100.0, 87.5)"
10-01-2023 17:06:46.278797,"(21.0, 46.0, 38.285714285714285)","(12.0, 16.0, 14.714285714285714)","(51.0, 75.0, 72.5)","(1.75, 2.1, 2.0042553191489363)","(13.0, 28.0, 24.692307692307693)","(12.0, 20.0, 18.9)","(17.0, 23.0, 22.11111111111111)","(4.8, 5.8, 5.633333333333333)","(10.0, 99999, 99990)","(71.0, 100.0, 90.0)"
10-01-2023 17:06:47.528892,"(21.0, 46.0, 37.6)","(12.0, 16.0, 14.8)","(51.0, 75.0, 72.5)","(1.75, 2.1, 2.0042553191489363)","(13.0, 27.0, 25.363636363636363)","(12.0, 19.5, 18.9)","(17.0, 23.0, 22.11111111111111)","(4.8, 5.9, 5.6499999999999995)","(10.0, 99999, 99990)","(71.0, 100.0, 90.0)"
10-01-2023 17:06:48.793081,"(21.0, 46.0, 37.6)","(12.0, 16.0, 14.8)","(51.0, 75.0, 72.5)","(1.75, 2.1, 2.0044444444444443)","(13.0, 27.0, 24.2)","(12.0, 19.5, 18.5)","(17.0, 23.0, 22.11111111111111)","(4.8, 5.9, 5.685714285714286)","(10.0, 99999, 99990)","(71.0, 100.0, 90.0)"
10-01-2023 17:06:50.236808,"(21.0, 46.0, 37.6)","(12.0, 16.0, 14.8)","(51.0, 75.0, 72.5)","(1.75, 2.1, 1.988846153846154)","(13.0, 27.0, 25.0)","(12.0, 19.0, 18.5)","(17.0, 23.0, 22.11111111111111)","(4.8, 5.9, 5.76)","(10.0, 99999, 99990)","(71.0, 100.0, 110.0)"
10-01-2023 17:06:51.459024,"(21.0, 46.0, 37.6)","(12.0, 16.0, 14.8)","(51.0, 75.0, 72.5)","(1.75, 1.99, 1.988846153846154)","(13.0, 26.0, 24.0)","(12.0, 19.0, 17.5625)","(17.0, 23.0, 22.11111111111111)","(4.8, 6.0, 5.742857142857143)","(10.0, 99999, 99990)","(71.0, 130.0, 117.5)"
10-01-2023 17:06:52.657492,"(21.0, 42.0, 39.2)","(12.0, 16.0, 14.8)","(51.0, 75.0, 72.5)","(1.75, 2.0, 1.9775)","(13.0, 26.0, 24.0)","(12.0, 18.5, 17.5625)","(17.0, 23.0, 22.11111111111111)","(4.8, 6.0, 5.775)","(10.0, 99999, 99990)","(71.0, 130.0, 98.75)"
10-01-2023 17:06:53.939849,"(21.0, 42.0, 37.333333333333336)","(12.0, 16.0, 17.1)","(51.0, 75.0, 72.5)","(1.75, 1.98, 1.973157894736842)","(13.0, 26.0, 24.0)","(12.0, 18.5, 17.5625)","(17.0, 23.0, 22.11111111111111)","(4.8, 6.0, 5.942857142857143)","(10.0, 99999, 99990)","(71.0, 130.0, 104.0)"
10-01-2023 17:06:55.160940,"(21.0, 40.0, 36.0)","(12.0, 21.0, 18.833333333333332)","(51.0, 75.0, 72.0)","(1.75, 2.0, 2.0)","(13.0, 27.0, 24.0)","(12.0, 18.5, 17.142857142857142)","(17.0, 23.0, 18.25)","(4.8, 6.0, 5.433846153846154)","(10.0, 99999, 99990)","(71.0, 120.0, 96.0)"
10-01-2023 17:06:56.446193,"(21.0, 55.0, 54.40909090909091)","(12.0, 20.0, 19.0)","(51.0, 75.0, 72.0)","(1.75, 2.08, 1.995625)","(13.0, 26.0, 22.666666666666668)","(12.0, 20.0, 16.583333333333332)","(17.0, 22.0, 21.066666666666666)","(4.8, 5.6, 5.433846153846154)","(10.0, 99999, 99990)","(71.0, 110.0, 93.75)"
10-01-2023 17:06:57.856896,"(21.0, 55.0, 51.333333333333336)","(12.0, 20.0, 18.636363636363637)","(51.0, 75.0, 72.0)","(1.75, 2.08, 1.988)","(13.0, 26.0, 22.666666666666668)","(12.0, 19.5, 17.5)","(17.0, 22.0, 21.23076923076923)","(4.8, 5.6, 5.440625)","(10.0, 99999, 99990)","(71.0, 100.0, 93.75)"
10-01-2023 17:06:59.239802,"(21.0, 55.0, 52.0)","(12.0, 20.0, 19.289473684210527)","(51.0, 75.0, 72.0)","(1.75, 2.0, 2.071794871794872)","(13.0, 26.0, 23.857142857142858)","(12.0, 19.0, 16.833333333333332)","(17.0, 22.0, 21.23076923076923)","(4.8, 5.6, 5.435483870967742)","(10.0, 99999, 99990)","(71.0, 100.0, 85.71428571428571)"
10-01-2023 17:07:00.603457,"(21.0, 55.0, 52.0)","(12.0, 20.0, 19.289473684210527)","(51.0, 75.0, 72.0)","(1.75, 2.08, 2.0713375796178344)","(13.0, 26.0, 23.545454545454547)","(12.0, 18.5, 16.416666666666668)","(17.0, 22.0, 21.0)","(4.8, 5.6, 5.432786885245902)","(10.0, 99999, 99990)","(71.0, 100.0, 85.71428571428571)"
10-01-2023 17:07:02.047952,"(21.0, 55.0, 51.4)","(12.0, 20.0, 19.53333333333333)","(51.0, 75.0, 78.18181818181819)","(1.75, 2.08, 2.074557823129252)","(13.0, 26.0, 24.75)","(12.0, 18.5, 16.666666666666668)","(15.0, 22.0, 19.8)","(4.8, 5.6, 5.432786885245902)","(10.0, 99999, 99990)","(71.0, 100.0, 106.66666666666667)"
10-01-2023 17:07:03.340256,"(21.0, 55.0, 51.4)","(12.0, 21.0, 19.53333333333333)","(51.0, 80.0, 77.3913043478261)","(1.75, 2.08, 2.059245283018868)","(13.0, 26.0, 24.5)","(12.0, 18.0, 16.5)","(15.0, 21.0, 19.5)","(4.8, 5.6, 5.432786885245902)","(10.0, 99999, 99990)","(71.0, 120.0, 95.625)"
10-01-2023 17:07:04.699390,"(21.0, 60.0, 52.0)","(12.0, 21.0, 17.0)","(51.0, 80.0, 78.18181818181819)","(1.75, 2.06, 2.0596178343949045)","(13.0, 26.0, 24.333333333333332)","(12.0, 17.5, 16.5)","(15.0, 20.0, 17.23076923076923)","(4.8, 5.6, 5.430000000000001)","(10.0, 99999, 99990)","(71.0, 130.0, 108.75)"
10-01-2023 17:07:06.126839,"(21.0, 55.0, 51.333333333333336)","(12.0, 21.0, 18.25)","(51.0, 80.0, 72.5)","(1.75, 2.06, 2.057894736842105)","(13.0, 26.0, 27.0)","(12.0, 17.5, 16.5)","(17.0, 20.0, 17.166666666666668)","(4.8, 5.6, 5.424137931034483)","(10.0, 99999, 99990)","(71.0, 120.0, 106.66666666666667)"
10-01-2023 17:07:07.445194,"(21.0, 55.0, 53.0)","(12.0, 20.0, 18.25)","(51.0, 80.0, 77.0)","(1.75, 2.06, 2.0596)","(13.0, 29.0, 27.0)","(12.0, 17.5, 17.1)","(17.0, 19.5, 17.3125)","(4.8, 5.6, 5.438095238095238)","(10.0, 99999, 99990)","(71.0, 120.0, 100.0)"
10-01-2023 17:07:08.630338,"(21.0, 60.0, 57.230769230769226)","(12.0, 20.0, 17.75)","(51.0, 80.0, 70.0)","(1.75, 2.06, 2.0434883720930235)","(13.0, 29.0, 27.0)","(12.0, 17.5, 16.5)","(17.0, 19.5, 17.3125)","(4.8, 5.6, 5.407547169811321)","(10.0, 99999, 99990)","(71.0, 110.0, 107.89473684210526)"
10-01-2023 17:07:09.960676,"(21.0, 55.0, 53.0)","(12.0, 20.0, 18.75)","(51.0, 80.0, 70.0)","(1.75, 2.1, 2.0717241379310347)","(13.0, 29.0, 27.0)","(12.0, 17.0, 16.2)","(17.0, 19.5, 17.3125)","(4.8, 5.6, 5.384507042253521)","(10.0, 99999, 99990)","(71.0, 110.0, 82.14285714285714)"
10-01-2023 17:07:11.286560,"(21.0, 55.0, 53.0)","(12.0, 20.0, 18.75)","(51.0, 80.0, 72.5)","(1.75, 2.08, 2.078252427184466)","(13.0, 29.0, 29.0)","(12.0, 17.0, 15.9)","(15.0, 19.5, 18.1)","(4.8, 5.6, 5.371641791044776)","(10.0, 99999, 99990)","(71.0, 100.0, 90.0)"
10-01-2023 17:07:12.727271,"(21.0, 55.0, 56.142857142857146)","(12.0, 20.0, 18.75)","(51.0, 80.0, 72.5)","(1.75, 2.08, 2.078392857142857)","(13.0, 32.0, 20.666666666666668)","(12.0, 16.5, 14.5)","(15.0, 19.5, 16.833333333333332)","(4.8, 5.6, 5.371641791044776)","(10.0, 99999, 99990)","(71.0, 100.0, 90.0)"
10-01-2023 17:07:14.237863,"(21.0, 60.0, 56.142857142857146)","(12.0, 20.0, 18.75)","(51.0, 80.0, 70.0)","(1.75, 2.08, 2.0652857142857144)","(13.0, 22.0, 20.857142857142858)","(12.0, 16.0, 14.25)","(15.0, 19.5, 17.833333333333332)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 100.0, 87.5)"
10-01-2023 17:07:15.651345,"(21.0, 60.0, 50.4)","(12.0, 19.5, 18.75)","(51.0, 75.0, 70.0)","(1.75, 2.1, 2.0591596638655463)","(13.0, 22.0, 20.857142857142858)","(12.0, 15.5, 14.5)","(15.0, 19.0, 18.0)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 95.0, 85.0)"
10-01-2023 17:07:17.125213,"(21.0, 60.0, 51.6)","(12.0, 20.0, 18.666666666666668)","(51.0, 75.0, 67.8)","(1.75, 2.1, 2.0591596638655463)","(13.0, 22.0, 20.857142857142858)","(12.0, 15.0, 14.666666666666666)","(15.0, 22.0, 18.5)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 95.0, 87.77777777777777)"
10-01-2023 17:07:18.767689,"(26.0, 60.0, 53.0)","(12.0, 20.0, 18.666666666666668)","(51.0, 75.0, 73.0)","(1.75, 2.1, 2.0497674418604652)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.0, 14.666666666666666)","(15.0, 21.0, 18.166666666666668)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 90.0, 80.0)"
10-01-2023 17:07:20.394242,"(26.0, 60.0, 53.0)","(12.0, 19.5, 18.375)","(51.0, 70.0, 68.66666666666667)","(1.75, 2.1, 2.0876129032258066)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.0, 16.333333333333332)","(15.0, 19.5, 18.166666666666668)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 85.0, 80.0)"
10-01-2023 17:07:21.727198,"(26.0, 60.0, 57.42857142857143)","(12.0, 19.5, 18.375)","(51.0, 70.0, 66.0)","(1.75, 2.1, 2.0876129032258066)","(14.0, 22.0, 20.857142857142858)","(12.0, 17.5, 15.5)","(15.0, 19.5, 18.166666666666668)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 85.0, 80.0)"
10-01-2023 17:07:23.054418,"(26.0, 60.0, 57.42857142857143)","(12.0, 19.5, 18.375)","(51.0, 70.0, 66.0)","(1.75, 2.1, 2.116451612903226)","(14.0, 22.0, 20.857142857142858)","(12.0, 17.0, 15.0)","(15.0, 19.5, 18.166666666666668)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 85.0, 73.33333333333333)"
10-01-2023 17:07:24.359160,"(26.0, 60.0, 52.0)","(12.0, 19.0, 18.0)","(51.0, 65.0, 63.0)","(1.75, 2.12, 2.116451612903226)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 15.083333333333334)","(15.0, 19.5, 17.5)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 80.0, 70.0)"
10-01-2023 17:07:25.652188,"(26.0, 65.0, 53.6)","(12.0, 19.0, 16.333333333333332)","(51.0, 65.0, 63.0)","(1.75, 2.12, 2.175744680851064)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 15.0)","(15.0, 18.5, 17.5)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(71.0, 80.0, 70.0)"
10-01-2023 17:07:26.908381,"(26.0, 60.0, 53.0)","(12.0, 19.0, 18.0)","(51.0, 65.0, 63.0)","(1.75, 2.18, 2.175744680851064)","(14.0, 22.0, 20.857142857142858)","(12.0, 16.0, 15.0)","(15.0, 18.5, 17.5)","(4.8, 5.6, 5.415094339622642)","(10.0, 99999, 99990)","(51.0, 80.0, 65.0)"
10-01-2023 17:07:28.211666,"(26.0, 60.0, 53.0)","(12.0, 18.5, 16.0)","(51.0, 75.0, 63.46153846153846)","(1.75, 2.18, 2.1721739130434785)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 14.833333333333334)","(15.0, 18.5, 16.75)","(4.8, 5.6, 5.428070175438597)","(10.0, 99999, 99990)","(51.0, 75.0, 65.0)"
10-01-2023 17:07:29.516524,"(26.0, 55.0, 53.916666666666664)","(12.0, 18.0, 16.0)","(51.0, 75.0, 63.46153846153846)","(1.75, 2.2, 2.1750000000000003)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 14.166666666666666)","(15.0, 18.0, 16.5)","(4.8, 5.6, 5.428070175438597)","(10.0, 99999, 99990)","(51.0, 75.0, 63.333333333333336)"
10-01-2023 17:07:30.788824,"(26.0, 60.0, 57.230769230769226)","(12.0, 18.0, 16.166666666666668)","(51.0, 75.0, 63.46153846153846)","(1.75, 2.2, 2.1750000000000003)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 14.928571428571429)","(15.0, 17.5, 16.5)","(4.8, 5.6, 5.442622950819672)","(10.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)"
10-01-2023 17:07:32.002115,"(26.0, 60.0, 57.230769230769226)","(12.0, 18.0, 16.166666666666668)","(51.0, 75.0, 63.46153846153846)","(1.75, 2.2, 2.145)","(14.0, 22.0, 20.857142857142858)","(12.0, 15.5, 17.785714285714285)","(15.0, 17.5, 16.5)","(4.8, 5.6, 5.428571428571429)","(10.0, 99999, 99990)","(51.0, 70.0, 64.375)"
10-01-2023 17:07:33.283901,"(26.0, 60.0, 50.4)","(12.0, 17.5, 13.928571428571429)","(51.0, 70.0, 65.0)","(1.8, 2.18, 2.152)","(12.0, 22.0, 20.857142857142858)","(12.0, 21.0, 16.333333333333332)","(15.0, 17.5, 15.5)","(4.8, 5.6, 5.436111111111112)","(10.0, 99999, 99990)","(51.0, 65.0, 64.375)"
10-01-2023 17:07:34.527764,"(26.0, 55.0, 49.6)","(12.0, 17.5, 14.722222222222221)","(51.0, 70.0, 65.0)","(1.8, 2.18, 2.152)","(12.0, 22.0, 26.4)","(12.0, 21.0, 16.333333333333332)","(15.0, 17.5, 15.863636363636363)","(4.8, 5.6, 5.4625)","(10.0, 99999, 99990)","(51.0, 65.0, 68.4)"
10-01-2023 17:07:35.826060,"(26.0, 55.0, 49.6)","(12.0, 17.5, 16.6)","(51.0, 70.0, 63.333333333333336)","(1.8, 2.18, 2.14)","(12.0, 36.0, 29.666666666666664)","(12.0, 21.0, 16.333333333333332)","(15.0, 17.5, 16.0625)","(4.8, 5.5, 5.476923076923077)","(10.0, 99999, 99990)","(51.0, 70.0, 62.77777777777778)"
10-01-2023 17:07:37.076403,"(26.0, 55.0, 49.6)","(12.0, 17.0, 15.833333333333334)","(51.0, 65.0, 63.23529411764706)","(1.8, 2.18, 2.2)","(13.0, 34.0, 26.0)","(12.0, 20.0, 16.333333333333332)","(15.0, 17.0, 15.75)","(4.8, 5.5, 5.425)","(10.0, 99999, 99990)","(51.0, 65.0, 61.666666666666664)"
10-01-2023 17:07:38.323867,"(26.0, 55.0, 50.285714285714285)","(12.0, 17.0, 15.833333333333334)","(51.0, 65.0, 63.63636363636363)","(1.8, 2.24, 2.1714285714285717)","(13.0, 34.0, 26.0)","(12.0, 20.0, 15.875)","(15.0, 16.5, 15.5)","(4.8, 5.5, 5.45)","(10.0, 99999, 99990)","(51.0, 65.0, 68.33333333333333)"
