,Sozins Queen,Sir Clive,Champagne,Rowdys Monster,Daves Deal,Taieri Taylee,Homebush Cricket,Free For All
05-01-2023 14:51:30.268713,"(8.5, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.3, 4.625)","(3.2, 3.9, 3.4590909090909094)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.0, 14.5, 13.25)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:31.502337,"(8.5, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.488888888888889)","(3.2, 3.75, 3.477777777777778)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.0, 14.5, 13.75)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:33.063436,"(8.5, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.488888888888889)","(3.2, 3.7, 3.463157894736842)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.0, 14.5, 14.125)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:34.547122,"(9.0, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.488888888888889)","(3.2, 3.7, 3.463157894736842)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.07777777777778)","(7.5, 14.5, 14.125)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:35.778638,"(9.0, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.533333333333333)","(3.2, 3.7, 3.4586206896551728)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.07777777777778)","(7.5, 14.5, 13.944444444444445)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:36.923425,"(9.0, 14.0, 13.181818181818182)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.533333333333333)","(3.2, 3.7, 3.4586206896551728)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.5, 14.5, 13.944444444444445)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:38.156455,"(9.0, 14.0, 13.666666666666666)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.866666666666667)","(3.2, 3.7, 3.475)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.5, 14.5, 13.785714285714286)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:39.403719,"(9.0, 16.0, 15.5)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.866666666666667)","(3.2, 3.65, 3.6193877551020406)","(5.5, 7.0, 6.644444444444445)","(4.8, 8.4, 8.284)","(7.5, 14.5, 13.833333333333334)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:40.714659,"(9.0, 16.5, 15.84375)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.65, 3.599074074074074)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.136363636363637)","(26.0, 130.0, 75.55555555555556)"
05-01-2023 14:51:41.981149,"(9.0, 16.5, 15.333333333333334)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.65, 3.5977011494252875)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.136363636363637)","(26.0, 130.0, 82.28571428571428)"
05-01-2023 14:51:43.232422,"(9.0, 16.5, 15.333333333333334)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.577319587628866)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.136363636363637)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:44.450901,"(9.0, 16.5, 16.142857142857142)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.572)","(5.5, 7.0, 6.511111111111111)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:45.633401,"(9.0, 16.5, 15.875)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.531297709923664)","(5.5, 7.0, 6.511111111111111)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:46.781833,"(9.0, 16.5, 15.875)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.531297709923664)","(5.5, 7.0, 6.511111111111111)","(4.8, 8.4, 8.284)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:47.898458,"(9.0, 16.5, 15.875)","(26.0, 95.0, 34.07692307692308)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.5387096774193547)","(5.5, 7.0, 6.466666666666667)","(4.8, 8.4, 7.82)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:49.025706,"(9.0, 16.5, 15.833333333333334)","(26.0, 95.0, 31.357142857142858)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.5387096774193547)","(5.5, 7.0, 6.529411764705882)","(4.8, 8.4, 7.463636363636363)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:50.192059,"(9.0, 16.5, 15.833333333333334)","(26.0, 95.0, 44.0)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.534375)","(5.5, 7.0, 6.466666666666667)","(4.8, 8.2, 7.463636363636363)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:51.347553,"(9.0, 16.5, 15.9)","(26.0, 90.0, 83.69999999999999)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.534375)","(5.5, 7.0, 6.466666666666667)","(4.8, 8.2, 7.66)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:52.463694,"(9.0, 16.5, 15.9)","(26.0, 80.0, 74.69999999999999)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.534375)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.2, 7.66)","(7.5, 14.5, 14.25)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:53.532267,"(9.0, 16.5, 15.9)","(26.0, 75.0, 66.27272727272727)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.534375)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.2, 7.66)","(7.5, 14.5, 14.166666666666666)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:54.668702,"(9.0, 16.5, 15.0)","(26.0, 70.0, 56.7)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.413333333333333)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.2, 7.6)","(7.5, 14.5, 14.045454545454545)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:55.879804,"(9.0, 16.5, 15.0)","(26.0, 60.0, 43.8)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.3529411764705883)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.2, 8.26818181818182)","(7.5, 14.5, 14.045454545454545)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:57.057720,"(9.0, 16.5, 15.0)","(26.0, 55.0, 41.0)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.6, 3.525)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 7.345454545454546)","(7.5, 14.5, 14.045454545454545)","(26.0, 120.0, 82.28571428571428)"
05-01-2023 14:51:58.275259,"(9.0, 16.5, 16.25)","(26.0, 55.0, 41.0)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.525)","(5.5, 7.0, 6.573333333333333)","(4.8, 8.4, 7.345454545454546)","(7.5, 14.5, 14.045454545454545)","(26.0, 120.0, 105.29411764705883)"
05-01-2023 14:51:59.475361,"(9.0, 16.5, 16.25)","(26.0, 55.0, 41.0)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.525)","(5.5, 7.0, 6.36)","(4.8, 8.4, 7.345454545454546)","(7.5, 14.5, 14.045454545454545)","(26.0, 110.0, 82.0)"
05-01-2023 14:52:00.686707,"(9.0, 16.5, 16.25)","(26.0, 50.0, 44.25)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.525)","(5.5, 7.0, 6.36)","(4.8, 8.4, 7.345454545454546)","(7.5, 14.5, 14.045454545454545)","(26.0, 95.0, 57.368421052631575)"
05-01-2023 14:52:01.804054,"(9.0, 16.5, 16.25)","(26.0, 55.0, 41.0)","(4.2, 5.2, 4.814814814814815)","(3.2, 3.55, 3.525)","(5.5, 7.0, 6.36)","(4.8, 8.4, 7.345454545454546)","(7.5, 14.5, 15.25)","(26.0, 95.0, 75.71428571428572)"
05-01-2023 14:52:02.885755,"(9.0, 16.5, 16.25)","(26.0, 55.0, 41.0)","(4.2, 5.2, 4.818181818181818)","(3.2, 3.55, 3.5374999999999996)","(5.5, 7.0, 6.333333333333334)","(4.8, 8.4, 6.068181818181818)","(7.5, 16.5, 15.25)","(26.0, 90.0, 73.63636363636363)"
05-01-2023 14:52:03.951009,"(9.0, 16.5, 16.25)","(26.0, 55.0, 38.45454545454545)","(4.2, 5.1, 4.847368421052631)","(3.2, 3.55, 3.5374999999999996)","(5.5, 7.0, 6.336585365853659)","(4.8, 8.2, 6.7)","(7.5, 16.5, 14.9375)","(26.0, 90.0, 70.0)"
05-01-2023 14:52:05.113036,"(9.0, 18.5, 16.653846153846153)","(26.0, 55.0, 38.45454545454545)","(4.2, 5.1, 4.928571428571429)","(3.2, 3.55, 3.5374999999999996)","(5.5, 7.0, 6.336585365853659)","(4.8, 8.0, 6.745454545454546)","(7.5, 16.5, 14.535714285714286)","(26.0, 90.0, 61.42857142857143)"
05-01-2023 14:52:06.303775,"(9.0, 18.5, 16.75)","(26.0, 48.0, 44.099999999999994)","(4.2, 5.0, 4.6911764705882355)","(3.2, 3.55, 3.4055555555555554)","(5.5, 7.0, 6.433333333333334)","(4.8, 8.0, 7.1375)","(7.5, 16.5, 14.535714285714286)","(26.0, 85.0, 61.42857142857143)"
05-01-2023 14:52:07.472551,"(10.0, 18.5, 16.25)","(21.0, 46.0, 44.099999999999994)","(4.0, 5.0, 4.6911764705882355)","(3.2, 3.55, 3.4055555555555554)","(5.5, 7.0, 6.433333333333334)","(4.8, 8.0, 6.32)","(8.5, 16.5, 14.535714285714286)","(26.0, 85.0, 61.42857142857143)"
05-01-2023 14:52:08.631059,"(10.0, 18.5, 16.25)","(21.0, 46.0, 44.099999999999994)","(4.0, 5.0, 4.6911764705882355)","(3.2, 3.55, 3.4055555555555554)","(5.5, 7.0, 6.433333333333334)","(4.8, 8.0, 6.32)","(8.5, 16.5, 14.220588235294118)","(26.0, 85.0, 62.0)"
05-01-2023 14:52:09.780508,"(10.0, 18.0, 15.666666666666666)","(21.0, 46.0, 44.099999999999994)","(4.0, 5.0, 4.58)","(3.2, 3.55, 3.516216216216216)","(5.5, 7.0, 6.6)","(4.8, 8.0, 6.25)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 58.57142857142857)"
05-01-2023 14:52:10.843706,"(10.0, 18.0, 16.125)","(21.0, 46.0, 44.099999999999994)","(4.0, 5.0, 4.58)","(3.2, 3.55, 3.512173913043478)","(5.5, 6.8, 6.5473684210526315)","(4.8, 8.0, 6.1850000000000005)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 43.2)"
05-01-2023 14:52:11.934385,"(10.0, 18.0, 17.464285714285715)","(21.0, 46.0, 44.099999999999994)","(4.0, 5.0, 4.877669902912621)","(3.2, 3.55, 3.512173913043478)","(5.5, 6.8, 6.42)","(4.8, 7.8, 6.526315789473684)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 43.2)"
05-01-2023 14:52:13.106864,"(10.0, 18.0, 17.625)","(21.0, 46.0, 44.36363636363636)","(4.0, 5.0, 4.723684210526316)","(3.2, 3.55, 3.512173913043478)","(5.5, 6.6, 6.2625)","(4.8, 7.6, 6.552173913043479)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 53.81818181818181)"
05-01-2023 14:52:14.340297,"(10.0, 18.0, 17.625)","(21.0, 46.0, 36.57142857142857)","(4.0, 5.0, 4.723684210526316)","(3.2, 3.55, 3.512173913043478)","(5.5, 6.6, 6.182608695652174)","(4.8, 7.4, 6.9)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 53.81818181818181)"
05-01-2023 14:52:15.618399,"(10.0, 18.0, 17.625)","(21.0, 46.0, 40.72727272727273)","(4.0, 5.0, 4.7625)","(3.2, 3.55, 3.5151999999999997)","(5.5, 6.6, 6.182608695652174)","(4.8, 7.2, 7.11875)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 53.81818181818181)"
05-01-2023 14:52:16.882577,"(10.0, 18.0, 16.676470588235293)","(21.0, 42.0, 40.72727272727273)","(4.0, 4.9, 4.6)","(3.2, 3.55, 3.5484536082474225)","(5.5, 6.6, 6.317647058823529)","(4.8, 7.2, 6.806976744186047)","(8.5, 16.5, 14.220588235294118)","(26.0, 80.0, 65.07692307692307)"
05-01-2023 14:52:18.089281,"(10.0, 18.0, 16.676470588235293)","(21.0, 42.0, 40.72727272727273)","(4.0, 4.8, 4.678021978021978)","(3.2, 3.55, 3.5484536082474225)","(5.5, 6.6, 6.3999999999999995)","(4.8, 7.2, 6.636363636363637)","(8.5, 16.5, 15.0)","(26.0, 75.0, 42.270270270270274)"
05-01-2023 14:52:19.196054,"(10.0, 18.0, 16.676470588235293)","(21.0, 42.0, 40.72727272727273)","(4.0, 4.7, 4.682558139534884)","(3.2, 3.55, 3.4755905511811025)","(5.5, 6.6, 6.3999999999999995)","(4.8, 7.0, 6.466666666666667)","(8.5, 16.0, 15.411764705882353)","(26.0, 70.0, 41.705882352941174)"
05-01-2023 14:52:20.357299,"(10.0, 18.0, 17.0)","(21.0, 42.0, 40.72727272727273)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.38)","(5.5, 6.6, 6.3999999999999995)","(4.8, 7.0, 6.578947368421053)","(8.5, 16.0, 14.81081081081081)","(26.0, 65.0, 50.66666666666667)"
05-01-2023 14:52:21.488752,"(10.0, 18.0, 17.0)","(21.0, 42.0, 40.72727272727273)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.396774193548387)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.578947368421053)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 46.73684210526316)"
05-01-2023 14:52:22.709237,"(10.0, 18.0, 17.0)","(21.0, 42.0, 34.666666666666664)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.3857142857142857)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.578947368421053)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 46.73684210526316)"
05-01-2023 14:52:23.842119,"(10.0, 18.5, 16.9375)","(21.0, 42.0, 34.666666666666664)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.3857142857142857)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.724137931034483)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 47.4)"
05-01-2023 14:52:25.072015,"(10.0, 18.5, 16.9375)","(21.0, 42.0, 32.54545454545455)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.396774193548387)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.6521739130434785)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 47.4)"
05-01-2023 14:52:26.198222,"(10.0, 18.5, 16.9375)","(21.0, 42.0, 32.54545454545455)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.396774193548387)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.6521739130434785)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 47.4)"
05-01-2023 14:52:27.318395,"(10.0, 18.5, 16.9375)","(21.0, 38.0, 37.1)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.396774193548387)","(5.5, 6.6, 6.536842105263157)","(4.8, 7.0, 6.6521739130434785)","(8.5, 16.5, 14.81081081081081)","(26.0, 60.0, 47.4)"
05-01-2023 14:52:28.485372,"(10.0, 18.5, 16.9375)","(21.0, 38.0, 37.473684210526315)","(4.0, 4.7, 4.557894736842106)","(3.2, 3.5, 3.5)","(5.5, 6.6, 6.566666666666666)","(4.8, 7.0, 6.6521739130434785)","(8.5, 16.5, 15.263157894736842)","(26.0, 60.0, 47.4)"
05-01-2023 14:52:29.698331,"(10.0, 18.5, 16.9375)","(21.0, 38.0, 28.782608695652172)","(4.0, 4.7, 4.557894736842106)","(3.1, 3.6, 3.481818181818182)","(5.5, 6.8, 6.566666666666666)","(4.8, 7.0, 6.6521739130434785)","(9.0, 16.0, 14.444444444444445)","(26.0, 60.0, 43.2)"
05-01-2023 14:52:30.875720,"(10.0, 18.5, 16.227272727272727)","(21.0, 29.0, 28.782608695652172)","(4.0, 4.7, 4.557894736842106)","(3.1, 3.6, 3.481818181818182)","(5.5, 6.8, 6.438709677419355)","(4.8, 7.0, 6.6521739130434785)","(9.0, 16.0, 14.625)","(26.0, 60.0, 43.2)"
05-01-2023 14:52:32.057043,"(10.0, 18.5, 16.625)","(21.0, 38.0, 37.0)","(4.0, 4.7, 4.545714285714286)","(3.1, 3.6, 3.5)","(5.5, 6.8, 6.412121212121212)","(4.8, 7.0, 6.6521739130434785)","(9.0, 16.0, 14.625)","(26.0, 60.0, 43.2)"
05-01-2023 14:52:33.198794,"(10.0, 18.5, 16.625)","(21.0, 38.0, 37.0)","(4.0, 4.7, 4.545714285714286)","(3.1, 3.55, 3.497727272727273)","(5.5, 6.8, 6.4)","(4.8, 7.0, 6.764705882352941)","(9.0, 16.0, 14.8)","(26.0, 60.0, 43.2)"
05-01-2023 14:52:34.376975,"(10.0, 18.5, 17.346153846153847)","(21.0, 38.0, 36.888888888888886)","(4.0, 4.7, 4.541176470588235)","(3.1, 3.6, 3.4916666666666667)","(5.5, 6.8, 6.355555555555555)","(4.8, 7.0, 6.7611940298507465)","(9.0, 16.0, 13.520833333333334)","(26.0, 60.0, 34.8)"
05-01-2023 14:52:35.516575,"(11.0, 18.5, 17.136363636363637)","(21.0, 38.0, 36.888888888888886)","(4.0, 4.7, 4.541176470588235)","(3.1, 3.6, 3.4375)","(5.5, 6.8, 6.355555555555555)","(5.0, 7.0, 6.525925925925926)","(10.0, 16.0, 13.620000000000001)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:36.687104,"(11.0, 18.5, 17.770833333333332)","(21.0, 38.0, 37.388888888888886)","(4.0, 4.7, 4.541176470588235)","(3.1, 3.6, 3.513333333333333)","(5.5, 6.8, 6.355555555555555)","(5.0, 7.0, 6.525925925925926)","(10.0, 16.0, 13.025)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:37.892737,"(11.0, 18.5, 18.12962962962963)","(21.0, 38.0, 37.266666666666666)","(4.0, 4.7, 4.5600000000000005)","(3.1, 3.6, 3.5637931034482757)","(5.5, 6.8, 6.376470588235294)","(5.0, 7.0, 6.753846153846154)","(10.0, 16.0, 14.4)","(26.0, 60.0, 46.42857142857143)"
05-01-2023 14:52:39.067330,"(11.0, 18.5, 18.1)","(21.0, 38.0, 37.266666666666666)","(4.0, 4.7, 4.5600000000000005)","(3.1, 3.65, 3.5637931034482757)","(5.5, 6.8, 6.355555555555555)","(5.0, 7.0, 6.753846153846154)","(10.0, 16.0, 14.4)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:40.495168,"(11.0, 18.5, 18.1)","(21.0, 38.0, 31.05263157894737)","(4.0, 4.7, 4.5600000000000005)","(3.1, 3.65, 3.706382978723404)","(5.5, 6.8, 6.392)","(5.0, 7.0, 6.488)","(10.0, 16.0, 14.620689655172413)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:41.783650,"(11.0, 18.5, 18.1)","(21.0, 38.0, 31.05263157894737)","(4.0, 4.7, 4.525)","(3.1, 3.85, 3.706382978723404)","(5.5, 6.8, 6.392)","(5.0, 7.0, 6.488)","(10.0, 16.0, 14.4)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:43.073269,"(11.0, 18.5, 17.375)","(21.0, 38.0, 32.21052631578947)","(4.0, 4.6, 4.425000000000001)","(3.1, 3.8, 3.729032258064516)","(5.5, 6.8, 6.464)","(5.0, 7.0, 6.488)","(10.0, 16.0, 14.625)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:44.251007,"(11.0, 18.5, 17.375)","(21.0, 38.0, 32.785714285714285)","(4.0, 4.6, 4.392307692307692)","(3.1, 3.8, 3.6875)","(5.5, 6.8, 6.461538461538462)","(5.0, 7.0, 6.514285714285714)","(10.0, 15.5, 13.956521739130435)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:45.504470,"(11.0, 18.5, 17.375)","(21.0, 36.0, 32.785714285714285)","(4.0, 4.6, 4.3839999999999995)","(3.1, 3.8, 3.709090909090909)","(5.5, 6.8, 6.461538461538462)","(5.0, 7.0, 6.463157894736843)","(10.0, 15.0, 13.533333333333333)","(26.0, 60.0, 44.25)"
05-01-2023 14:52:46.784238,"(11.0, 18.5, 17.375)","(21.0, 36.0, 33.0)","(4.0, 4.6, 4.3839999999999995)","(3.1, 3.8, 3.719642857142857)","(5.5, 6.8, 6.461538461538462)","(5.0, 7.0, 6.7043478260869565)","(10.0, 15.0, 13.533333333333333)","(26.0, 60.0, 51.59090909090909)"
05-01-2023 14:52:48.065205,"(11.0, 18.0, 17.571428571428573)","(21.0, 34.0, 33.0)","(4.0, 4.6, 4.3839999999999995)","(3.1, 3.8, 3.7249999999999996)","(5.5, 6.8, 6.461538461538462)","(5.0, 7.0, 6.74)","(10.0, 15.0, 13.75)","(26.0, 55.0, 40.36363636363636)"
05-01-2023 14:52:49.436624,"(11.0, 18.0, 16.916666666666668)","(21.0, 34.0, 32.94117647058823)","(4.0, 4.6, 4.478313253012049)","(3.1, 3.8, 3.7357142857142858)","(5.5, 6.8, 6.461538461538462)","(5.0, 6.8, 6.585714285714285)","(10.0, 15.0, 13.61111111111111)","(26.0, 55.0, 35.68)"
05-01-2023 14:52:50.727713,"(11.0, 18.0, 16.916666666666668)","(21.0, 34.0, 32.94117647058823)","(3.9, 4.5, 4.344444444444444)","(3.1, 3.8, 3.75)","(5.5, 6.8, 6.461538461538462)","(5.0, 6.8, 6.585714285714285)","(10.0, 15.0, 13.58695652173913)","(26.0, 55.0, 35.68)"
05-01-2023 14:52:52.036525,"(11.0, 18.0, 17.571428571428573)","(21.0, 34.0, 32.94117647058823)","(3.9, 4.5, 4.284)","(3.1, 3.8, 3.781578947368421)","(5.5, 6.8, 6.461538461538462)","(5.0, 6.8, 6.557142857142857)","(10.0, 15.0, 12.895833333333334)","(26.0, 55.0, 34.666666666666664)"
05-01-2023 14:52:53.341260,"(11.0, 18.0, 17.73913043478261)","(21.0, 34.0, 31.11111111111111)","(3.9, 4.5, 4.340740740740741)","(3.1, 3.9, 3.8)","(5.5, 6.8, 6.4526315789473685)","(5.0, 6.8, 6.5512195121951216)","(10.0, 13.0, 12.925)","(26.0, 50.0, 34.666666666666664)"
05-01-2023 14:52:54.582231,"(11.0, 18.0, 17.25)","(21.0, 34.0, 31.11111111111111)","(3.9, 4.4, 4.47032967032967)","(3.1, 3.9, 3.631060606060606)","(5.5, 6.8, 6.536)","(5.0, 6.8, 6.6)","(10.0, 13.0, 12.863636363636363)","(26.0, 50.0, 37.333333333333336)"
05-01-2023 14:52:55.845372,"(11.0, 18.5, 17.433333333333334)","(21.0, 34.0, 31.11111111111111)","(3.9, 4.5, 4.366666666666666)","(3.1, 3.65, 3.7885714285714283)","(5.5, 6.8, 6.4526315789473685)","(5.0, 6.8, 6.556521739130435)","(10.0, 13.0, 13.4)","(26.0, 48.0, 40.666666666666664)"
05-01-2023 14:52:57.120842,"(11.0, 16.5, 16.305555555555557)","(21.0, 34.0, 31.294117647058822)","(3.9, 4.5, 4.42)","(3.1, 3.8, 3.767857142857143)","(5.5, 6.8, 6.52)","(5.0, 6.8, 6.573333333333333)","(10.0, 14.0, 14.15)","(26.0, 46.0, 37.27272727272727)"
05-01-2023 14:52:58.388669,"(11.0, 16.5, 16.323529411764707)","(21.0, 32.0, 30.5)","(3.9, 4.5, 4.385714285714285)","(3.1, 3.8, 3.8071428571428574)","(5.5, 6.6, 6.4)","(5.0, 6.8, 6.605714285714286)","(10.0, 14.5, 14.11111111111111)","(26.0, 46.0, 37.27272727272727)"
05-01-2023 14:52:59.673188,"(11.0, 16.5, 16.323529411764707)","(21.0, 32.0, 30.5)","(3.9, 4.5, 4.385714285714285)","(3.1, 3.85, 3.8071428571428574)","(5.5, 6.6, 6.4222222222222225)","(5.0, 6.8, 6.7631578947368425)","(10.0, 14.5, 14.11111111111111)","(26.0, 46.0, 38.54794520547945)"
05-01-2023 14:53:01.011447,"(11.0, 16.5, 16.305555555555557)","(21.0, 32.0, 30.5)","(3.9, 4.5, 4.333333333333333)","(3.1, 3.85, 3.74375)","(5.5, 6.6, 6.347368421052631)","(5.0, 7.0, 6.7846153846153845)","(10.0, 14.5, 14.11111111111111)","(26.0, 46.0, 38.34782608695652)"
05-01-2023 14:53:02.202909,"(11.0, 16.5, 16.333333333333332)","(21.0, 32.0, 29.875)","(3.9, 4.5, 4.337735849056604)","(3.1, 3.8, 3.7199999999999998)","(5.5, 6.6, 6.733333333333333)","(5.0, 7.0, 6.7375)","(10.0, 14.5, 13.13888888888889)","(26.0, 46.0, 39.76271186440678)"
05-01-2023 14:53:03.542448,"(11.0, 16.5, 16.375)","(21.0, 34.0, 30.0)","(3.9, 4.5, 4.337735849056604)","(3.1, 3.8, 3.7676470588235293)","(5.5, 6.8, 6.688)","(5.0, 7.0, 6.8)","(10.0, 13.5, 13.13888888888889)","(26.0, 46.0, 39.76271186440678)"
05-01-2023 14:53:04.848315,"(11.0, 16.5, 16.375)","(21.0, 34.0, 30.0)","(3.9, 4.5, 4.352631578947369)","(3.1, 3.8, 3.7741935483870965)","(5.5, 6.8, 6.771428571428571)","(5.0, 7.0, 6.8)","(10.0, 13.5, 13.217391304347826)","(26.0, 46.0, 36.0)"
05-01-2023 14:53:06.168329,"(11.0, 16.5, 16.28125)","(21.0, 34.0, 29.714285714285715)","(3.9, 4.4, 4.336842105263158)","(3.1, 3.8, 3.761904761904762)","(5.5, 6.8, 6.771428571428571)","(5.0, 7.0, 7.005405405405406)","(10.0, 13.5, 13.283333333333333)","(26.0, 44.0, 33.875)"
05-01-2023 14:53:07.515985,"(11.0, 16.5, 16.28125)","(21.0, 34.0, 29.714285714285715)","(3.9, 4.4, 4.336842105263158)","(3.1, 3.8, 3.75)","(5.5, 6.8, 6.257142857142857)","(5.0, 7.2, 7.027692307692308)","(10.0, 13.5, 13.938461538461539)","(26.0, 42.0, 34.666666666666664)"
05-01-2023 14:53:08.783349,"(11.0, 16.5, 16.28125)","(21.0, 34.0, 29.714285714285715)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.8, 3.761904761904762)","(5.5, 6.6, 6.2700000000000005)","(5.0, 7.2, 6.706)","(10.0, 14.0, 13.93939393939394)","(26.0, 40.0, 38.36065573770492)"
