,Team Staffing,Panama Dash,Kepler Bale,Elenor Bale,Lets Embrace,Coulter Bale,No Tax
14-12-2022 19:33:46.692182,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:47.724419,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:48.749601,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:49.822774,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:50.861672,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:51.957508,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:52.985786,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:54.073232,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:55.198270,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:56.362772,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:57.484381,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:58.482389,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:33:59.444402,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:00.505234,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:01.526249,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:02.659841,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:03.761295,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:04.830235,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:05.856533,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:06.965779,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:07.997433,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:09.049901,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:10.243098,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:11.375972,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:12.493676,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:13.542968,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:14.586801,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:15.554555,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:16.687585,"(2.6, 4.2, 3.050909090909091)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:17.783675,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:18.919622,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:20.053444,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:21.149120,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:22.172358,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:23.308457,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:24.507433,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:25.632737,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.133333333333333)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:26.760137,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 8.25)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:27.974072,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 10.083333333333332)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:29.000417,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 10.083333333333332)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:29.986351,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:31.094090,"(2.6, 4.2, 3.5010526315789474)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:32.357375,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:33.657949,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:34.896313,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:36.083269,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:37.262694,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:38.511935,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:39.727003,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 10.299999999999999)"
14-12-2022 19:34:40.919763,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 12.45)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:42.081328,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 10.7)","(14.0, 32.0, 23.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:43.216368,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:44.383527,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:45.408359,"(2.6, 4.2, 3.5010526315789474)","(4.6, 8.6, 7.574999999999999)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:46.519673,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.8, 5.30625)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:47.583735,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.8, 5.30625)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 7.6, 5.266666666666667)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:48.770573,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.8, 5.926315789473684)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:49.860250,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:50.948486,"(2.6, 4.2, 3.106666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:51.973054,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:53.093745,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:54.175611,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:55.290220,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:56.481573,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:57.661291,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 6.42608695652174)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:58.789312,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:34:59.955375,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:01.053659,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:02.034758,"(2.6, 4.2, 3.146666666666667)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:03.182491,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:04.416869,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:05.396772,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:06.519508,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:07.716507,"(2.6, 4.2, 3.0654545454545454)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:08.758963,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:09.848636,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:11.027047,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:12.175236,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:13.296141,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:14.498164,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:15.672997,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:16.728202,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:17.788860,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:18.800100,"(2.6, 4.2, 3.12)","(4.6, 8.8, 6.7)","(7.5, 13.5, 10.7)","(14.0, 32.0, 20.0)","(5.0, 11.0, 9.2)","(4.8, 8.0, 5.333333333333333)","(7.5, 14.5, 12.399999999999999)"
14-12-2022 19:35:19.906858,"(2.6, 4.2, 3.2555555555555555)","(4.6, 8.8, 5.994736842105263)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 25.0)","(5.0, 11.0, 6.8)","(4.8, 8.0, 7.0588235294117645)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:21.025897,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.55)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 26.166666666666664)","(5.0, 11.0, 6.8)","(4.8, 8.0, 7.0588235294117645)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:22.105037,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.55)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 26.166666666666664)","(5.0, 11.0, 6.8)","(4.8, 8.0, 7.0588235294117645)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:23.252457,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.55)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 26.166666666666664)","(5.0, 11.0, 6.8)","(4.8, 8.0, 7.0588235294117645)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:24.397436,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.55)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 26.166666666666664)","(5.0, 11.0, 6.8)","(4.8, 8.0, 7.0588235294117645)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:25.484242,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 7.52888888888889)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 28.727272727272727)","(5.0, 11.0, 9.2)","(4.8, 8.0, 6.545454545454545)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:26.574116,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 28.727272727272727)","(5.0, 11.0, 9.2)","(4.8, 8.0, 6.545454545454545)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:27.740706,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 28.727272727272727)","(5.0, 11.0, 9.2)","(4.8, 8.0, 6.545454545454545)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:28.890404,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 28.727272727272727)","(5.0, 11.0, 9.2)","(4.8, 8.0, 6.545454545454545)","(7.5, 14.5, 12.757142857142856)"
14-12-2022 19:35:30.010811,"(2.6, 4.1, 3.2555555555555555)","(4.6, 8.8, 5.46875)","(7.5, 13.5, 10.128571428571428)","(14.0, 32.0, 28.727272727272727)","(5.0, 11.0, 9.2)","(4.8, 8.0, 6.545454545454545)","(7.5, 14.5, 12.757142857142856)"
