,Doolittle Days,As She Says,Shesherz,Major Paint,Hurricane Dream,Bokhari,Downtown Manhattan,Village Smirker
07-12-2022 20:19:43.943991,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:45.119646,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:46.267034,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:47.476680,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:48.689860,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:49.970756,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:51.200321,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:52.403011,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:53.579718,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:54.751863,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:55.911522,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:57.030009,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:58.228065,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:19:59.480017,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:00.759399,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:01.977775,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:03.148446,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:04.309179,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:05.431343,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:06.560889,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:07.662733,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:08.751886,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:09.954755,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:11.082938,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:12.168285,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:13.267036,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:14.337354,"(8.0, 11.5, 10.15)","(2.7, 3.45, 2.7863636363636366)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:15.441707,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:16.579511,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.855)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:17.697918,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.0, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:18.809277,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:19.919696,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:20.976364,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:22.132951,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:23.208506,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:24.306565,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 19.8)","(2.25, 3.1, 2.8733333333333335)","(6.0, 9.6, 7.65)","(81.0, 320.0, 147.5)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:20:25.427691,"(8.0, 11.5, 10.15)","(2.7, 3.5, 2.8760000000000003)","(61.0, 170.0, 96.66666666666666)","(12.0, 24.0, 20.625)","(2.25, 3.1, 2.86)","(6.0, 9.6, 7.8)","(81.0, 320.0, 200.0)","(11.0, 18.5, 14.0)"
07-12-2022 20:20:26.503008,"(8.0, 11.5, 10.15)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 23.0, 20.625)","(2.25, 3.05, 2.96)","(6.0, 9.4, 7.8)","(81.0, 310.0, 200.0)","(11.0, 18.0, 14.0)"
07-12-2022 20:20:27.604631,"(8.0, 14.0, 11.4)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 23.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.4, 7.55)","(81.0, 310.0, 200.0)","(11.0, 18.0, 13.833333333333334)"
07-12-2022 20:20:28.723050,"(8.0, 14.0, 12.266666666666667)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 200.0)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:29.873996,"(8.0, 14.0, 12.266666666666667)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:31.019333,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:32.215926,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:33.365741,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:34.487311,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:35.623145,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:36.741525,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:37.954104,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:39.045625,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:40.101458,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:41.149617,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:42.265470,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:43.291368,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:44.348888,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:45.408124,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:46.443826,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:47.502409,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:48.597827,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:49.698019,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:50.790104,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:51.960376,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:53.079906,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:54.193711,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:55.336624,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:56.481185,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:57.600109,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:58.677563,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:20:59.819700,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:00.986699,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:02.176746,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:03.386048,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:04.607752,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.521333333333333)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:05.845519,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.485185185185185)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:07.099982,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.71)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:08.349886,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.98, 2.71)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:09.574102,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.98, 2.71)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:10.879206,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.98, 2.5142857142857142)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:12.082212,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 2.93)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.96, 2.699130434782609)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:13.298430,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.3, 2.7683333333333335)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.96, 2.699130434782609)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:14.555643,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.3, 2.745217391304348)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 2.96, 3.0008333333333335)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:15.843069,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.3, 2.745217391304348)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 3.0008333333333335)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:17.115877,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.3, 2.7683333333333335)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.8466666666666667)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:18.355755,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 3.035)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.521333333333333)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
07-12-2022 20:21:19.622873,"(8.0, 14.0, 10.690909090909091)","(2.7, 3.35, 3.035)","(61.0, 170.0, 96.66666666666666)","(12.0, 22.0, 18.6)","(2.25, 3.05, 2.521333333333333)","(6.0, 9.2, 7.55)","(81.0, 310.0, 126.66666666666666)","(11.0, 17.5, 13.833333333333334)"
