,Tommy Throttle,Elegant Rosie,Val Ali,Liquor License,South Aussie Boy,Sebastyan Prince
1061,"[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 2.25, 2.54]","[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 18, 44, 50, 118744), 5.5, 7.0]"
1062,"[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 2.25, 2.54]","[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 18, 44, 51, 226010), 5.5, 7.0]"
1063,"[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 2.25, 2.54]","[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 18, 44, 52, 338926), 5.5, 7.0]"
1064,"[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 2.25, 2.52]","[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 18, 44, 53, 456202), 5.5, 7.2]"
1065,"[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 44, 54, 582912), 5.5, 7.2]"
1066,"[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 44, 55, 746460), 5.5, 7.2]"
1067,"[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 44, 56, 859603), 5.5, 7.2]"
1068,"[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 44, 57, 973163), 5.5, 7.2]"
1069,"[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 44, 59, 129091), 5.5, 7.2]"
1070,"[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 0, 299508), 5.5, 7.2]"
1071,"[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 1, 438886), 5.5, 7.4]"
1072,"[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 2, 569684), 5.5, 7.6]"
1073,"[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 3, 688386), 5.5, 7.6]"
1074,"[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 4, 809374), 5.5, 7.6]"
1075,"[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 5, 925669), 5.5, 7.6]"
1076,"[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 2.25, 2.48]","[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 7, 28404), 5.5, 7.6]"
1077,"[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 8, 180966), 5.5, 7.6]"
1078,"[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 9, 296328), 5.5, 7.6]"
1079,"[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 10, 412241), 5.5, 7.6]"
1080,"[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 11, 543541), 5.5, 7.8]"
1081,"[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 12, 657083), 5.5, 8.0]"
1082,"[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 13, 781240), 5.5, 8.0]"
1083,"[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 14, 911040), 5.5, 8.0]"
1084,"[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 16, 82256), 5.5, 8.0]"
1085,"[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 17, 247960), 5.5, 8.0]"
1086,"[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 18, 370640), 5.5, 8.0]"
1087,"[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 2.15, 2.42]","[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 19, 501073), 5.5, 8.0]"
1088,"[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 2.15, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 20, 605564), 5.5, 8.0]"
1089,"[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 2.15, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 21, 733741), 5.5, 8.0]"
1090,"[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 2.15, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 22, 858141), 5.5, 8.0]"
1091,"[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 2.15, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 23, 991548), 5.5, 8.0]"
1092,"[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 25, 103835), 5.5, 8.0]"
1093,"[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 210674), 5.5, 8.0]"
1094,"[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 328843), 5.5, 8.0]"
1095,"[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 438735), 5.5, 8.0]"
1096,"[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 45, 29, 610907), 5.5, 8.0]"
1097,"[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 768471), 5.5, 8.0]"
1098,"[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 912227), 5.5, 8.0]"
1099,"[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 66539), 5.5, 8.2]"
1100,"[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 34, 200218), 5.5, 8.2]"
1101,"[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 319116), 5.5, 8.2]"
1102,"[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 416555), 5.5, 8.2]"
1103,"[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 523547), 5.5, 8.2]"
1104,"[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 635545), 5.5, 8.2]"
1105,"[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 735576), 5.5, 8.4]"
1106,"[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 40, 850076), 5.5, 8.6]"
1107,"[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 2.15, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 956254), 5.5, 8.2]"
1108,"[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 2.15, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 79196), 5.5, 7.8]"
1109,"[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 2.1, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 219693), 5.5, 7.8]"
1110,"[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 2.1, 2.38]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 338149), 5.5, 7.8]"
1111,"[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 2.1, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 46, 447392), 5.5, 7.8]"
1112,"[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 2.1, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 552841), 5.5, 7.8]"
1113,"[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 2.1, 2.36]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 667438), 5.5, 7.8]"
1114,"[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 2.1, 2.32]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 775807), 5.5, 7.8]"
