,Miss Corey,Codas Honor,Practically There,Shes All Courage,Castle Of Caylee,Divine Fashion,Unexpectedly,Christines Cosmo
08-01-2023 09:59:00.133909,"(4.8, 5.3, 5.2306122448979595)",,"(4.4, 4.8, 4.654545454545454)","(5.5, 7.0, 6.788235294117647)","(31.0, 65.0, 63.95)","(2.25, 2.9, 2.804)","(26.0, 110.0, 102.14285714285714)","(10.0, 15.0, 14.076923076923077)"
08-01-2023 09:59:01.058550,"(4.8, 5.3, 5.22608695652174)",,"(4.4, 4.8, 4.654545454545454)","(5.5, 7.0, 6.788235294117647)","(31.0, 65.0, 63.95)","(2.25, 2.9, 2.8241379310344827)","(26.0, 110.0, 100.83333333333333)","(10.0, 15.0, 14.333333333333334)"
08-01-2023 09:59:01.969351,"(4.8, 5.3, 5.187603305785124)",,"(4.4, 4.8, 4.654545454545454)","(5.5, 7.0, 6.788235294117647)","(31.0, 65.0, 61.83333333333333)","(2.25, 2.9, 2.8241379310344827)","(26.0, 110.0, 82.5)","(10.0, 15.0, 14.333333333333334)"
08-01-2023 09:59:02.858529,"(4.8, 5.3, 5.187603305785124)",,"(4.4, 4.8, 4.723809523809524)","(5.5, 7.0, 6.76)","(31.0, 65.0, 61.83333333333333)","(2.25, 2.9, 2.8805405405405407)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.333333333333334)"
08-01-2023 09:59:03.752493,"(4.8, 5.2, 5.183870967741935)",,"(4.4, 4.8, 4.723809523809524)","(5.5, 7.0, 6.68)","(31.0, 75.0, 70.16666666666666)","(2.25, 2.9, 2.8591489361702127)","(26.0, 110.0, 78.0)","(10.0, 15.0, 14.333333333333334)"
08-01-2023 09:59:04.657347,"(4.8, 5.4, 5.388652482269504)",,"(4.4, 4.7, 4.632499999999999)","(5.5, 7.0, 6.822222222222222)","(31.0, 70.0, 63.14285714285714)","(2.25, 2.9, 2.8591489361702127)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:05.559127,"(4.8, 5.5, 5.438235294117647)",,"(4.4, 4.6, 4.572727272727272)","(5.5, 7.0, 6.779310344827586)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8547169811320754)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:06.458582,"(4.8, 5.5, 5.438235294117647)",,"(4.4, 4.6, 4.572727272727272)","(5.5, 7.0, 6.8)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8547169811320754)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:07.346274,"(4.8, 5.5, 5.438235294117647)",,"(4.4, 4.6, 4.572727272727272)","(5.5, 7.0, 6.8)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8547169811320754)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:08.249977,"(4.8, 5.5, 5.438235294117647)",,"(4.4, 4.6, 4.572727272727272)","(5.5, 7.0, 6.822222222222222)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8547169811320754)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:09.164913,"(4.8, 5.5, 5.438235294117647)",,"(4.4, 4.6, 4.54)","(5.5, 7.0, 6.68)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8648780487804877)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:10.056602,"(4.8, 5.5, 5.452)",,"(4.4, 4.6, 4.54)","(5.5, 7.0, 6.663157894736842)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8648780487804877)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:10.951601,"(4.8, 5.5, 5.452)",,"(4.4, 4.6, 4.54)","(5.5, 7.0, 6.663157894736842)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8648780487804877)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:11.843498,"(4.8, 5.7, 5.655555555555556)",,"(4.4, 4.7, 4.538095238095238)","(5.5, 7.0, 6.733333333333333)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.9, 2.8217391304347825)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:12.735049,"(4.8, 5.7, 5.655555555555556)",,"(4.4, 4.7, 4.53265306122449)","(5.5, 7.0, 6.733333333333333)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.657142857142857)"
08-01-2023 09:59:13.648492,"(4.8, 5.7, 5.658666666666667)",,"(4.4, 4.7, 4.53265306122449)","(5.5, 7.0, 6.733333333333333)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.657142857142857)"
08-01-2023 09:59:14.532530,"(4.8, 5.7, 5.532432432432432)",,"(4.4, 4.7, 4.53265306122449)","(5.5, 7.0, 6.762962962962963)","(31.0, 50.0, 48.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.625)"
08-01-2023 09:59:15.419600,"(4.8, 5.7, 5.5418604651162795)",,"(4.4, 4.7, 4.54)","(5.5, 7.0, 6.771428571428571)","(31.0, 50.0, 44.4)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 106.42857142857143)","(10.0, 15.0, 14.707317073170731)"
08-01-2023 09:59:16.323904,"(4.8, 5.7, 5.5418604651162795)",,"(4.4, 4.7, 4.54)","(5.5, 7.0, 6.811764705882353)","(31.0, 50.0, 40.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.428571428571429)"
08-01-2023 09:59:17.234446,"(4.8, 5.7, 5.5418604651162795)",,"(4.4, 4.7, 4.560869565217391)","(5.5, 6.8, 6.610526315789474)","(31.0, 50.0, 40.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.545454545454545)"
08-01-2023 09:59:18.119765,"(4.8, 5.7, 5.5418604651162795)",,"(4.4, 4.8, 4.65)","(5.5, 6.8, 6.5600000000000005)","(31.0, 50.0, 40.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.545454545454545)"
08-01-2023 09:59:19.010590,"(4.8, 5.7, 5.5418604651162795)",,"(4.4, 4.8, 4.65)","(5.5, 6.8, 6.466666666666667)","(31.0, 50.0, 40.666666666666664)","(2.25, 2.88, 2.833333333333333)","(26.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.5)"
08-01-2023 09:59:19.916340,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.65)","(6.0, 6.8, 6.466666666666667)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.8545454545454545)","(31.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.5)"
08-01-2023 09:59:20.842573,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.65)","(6.0, 6.8, 6.466666666666667)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.8569999999999998)","(31.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.68421052631579)"
08-01-2023 09:59:21.810109,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.65)","(6.0, 6.8, 6.466666666666667)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.8345454545454545)","(31.0, 110.0, 104.44444444444444)","(10.0, 15.0, 14.68421052631579)"
08-01-2023 09:59:22.764523,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.65)","(6.0, 6.8, 6.5)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 100.0)","(10.0, 15.0, 14.73913043478261)"
08-01-2023 09:59:23.703648,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.697560975609756)","(6.0, 6.8, 6.5)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 100.0)","(10.0, 15.0, 14.73913043478261)"
08-01-2023 09:59:24.643012,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.697560975609756)","(6.0, 6.8, 6.5)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.806451612903226)"
08-01-2023 09:59:25.642856,"(4.8, 5.7, 5.564)",,"(4.2, 4.8, 4.697560975609756)","(6.0, 6.8, 6.5)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.806451612903226)"
08-01-2023 09:59:26.531000,"(4.8, 5.7, 5.564)",,"(4.2, 4.8, 4.697560975609756)","(6.0, 6.8, 6.539130434782609)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.818181818181818)"
08-01-2023 09:59:27.422924,"(4.8, 5.7, 5.564)",,"(4.2, 4.8, 4.726315789473684)","(6.0, 6.8, 6.539130434782609)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8438709677419354)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.818181818181818)"
08-01-2023 09:59:28.346108,"(4.8, 5.7, 5.564)",,"(4.2, 4.8, 4.726315789473684)","(6.0, 6.8, 6.539130434782609)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8497297297297295)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.818181818181818)"
08-01-2023 09:59:29.263607,"(4.8, 5.7, 5.564)",,"(4.2, 4.8, 4.726315789473684)","(6.0, 7.0, 6.906976744186046)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8274999999999997)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.785714285714286)"
08-01-2023 09:59:30.175991,"(4.8, 5.7, 5.531372549019608)",,"(4.2, 4.8, 4.7124999999999995)","(6.0, 7.0, 6.884615384615384)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.859)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.785714285714286)"
08-01-2023 09:59:31.066288,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.666666666666667)","(6.0, 7.0, 6.842105263157895)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8106666666666666)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.823529411764707)"
08-01-2023 09:59:31.982927,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.666666666666667)","(6.0, 7.0, 6.699999999999999)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.88, 2.8106666666666666)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.823529411764707)"
08-01-2023 09:59:32.893830,"(4.8, 5.7, 5.5418604651162795)",,"(4.2, 4.8, 4.693333333333333)","(6.0, 7.0, 6.727272727272727)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.82, 2.801333333333333)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.8125)"
08-01-2023 09:59:33.837618,"(4.8, 5.7, 5.5285714285714285)",,"(4.2, 4.7, 4.6380952380952385)","(6.0, 7.0, 6.699999999999999)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.799)","(31.0, 110.0, 101.66666666666667)","(10.0, 15.0, 14.82857142857143)"
08-01-2023 09:59:34.739292,"(4.8, 5.7, 5.562068965517241)",,"(4.2, 4.7, 4.612)","(6.0, 7.0, 6.822222222222222)","(31.0, 50.0, 42.53333333333333)","(2.3, 2.82, 2.797142857142857)","(31.0, 110.0, 102.85714285714286)","(10.0, 15.0, 14.863636363636363)"
08-01-2023 09:59:35.629877,"(4.8, 5.7, 5.588888888888889)",,"(4.2, 4.7, 4.6)","(6.0, 7.0, 6.822222222222222)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.797142857142857)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.863636363636363)"
08-01-2023 09:59:36.544710,"(4.8, 5.7, 5.588888888888889)",,"(4.2, 4.7, 4.6)","(6.0, 7.0, 6.822222222222222)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.797142857142857)","(31.0, 110.0, 102.85714285714286)","(10.0, 15.0, 14.863636363636363)"
08-01-2023 09:59:37.459588,"(4.8, 5.7, 5.588888888888889)",,"(4.2, 4.7, 4.6)","(6.0, 7.0, 6.822222222222222)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.797142857142857)","(31.0, 110.0, 102.85714285714286)","(10.0, 15.0, 14.863636363636363)"
08-01-2023 09:59:38.354915,"(4.8, 5.7, 5.594736842105263)",,"(4.2, 4.7, 4.6)","(6.0, 6.8, 6.661538461538462)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.805454545454545)","(31.0, 110.0, 76.66666666666667)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:39.244842,"(4.8, 5.7, 5.663636363636364)",,"(4.2, 4.7, 4.621428571428572)","(6.0, 6.8, 6.6971428571428575)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.791698113207547)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:40.159171,"(4.8, 5.7, 5.663636363636364)",,"(4.2, 4.7, 4.621428571428572)","(6.0, 6.8, 6.707692307692308)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.7893877551020405)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:41.058308,"(4.8, 5.7, 5.672413793103448)",,"(4.2, 4.7, 4.621428571428572)","(6.0, 6.8, 6.707692307692308)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.7893877551020405)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:42.008446,"(4.8, 5.7, 5.672413793103448)",,"(4.2, 4.7, 4.621428571428572)","(6.0, 6.8, 6.5473684210526315)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.7967441860465114)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:42.891029,"(4.8, 5.7, 5.672413793103448)",,"(4.2, 4.7, 4.62280701754386)","(6.0, 6.8, 6.48)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.7967441860465114)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:43.798384,"(4.8, 5.7, 5.663636363636364)",,"(4.2, 4.7, 4.62280701754386)","(6.0, 6.8, 6.48)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.795609756097561)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.745098039215687)"
08-01-2023 09:59:44.704665,"(4.8, 5.7, 5.675757575757576)",,"(4.2, 4.7, 4.62280701754386)","(6.0, 6.8, 6.578947368421052)","(31.0, 50.0, 41.09090909090909)","(2.3, 2.82, 2.795609756097561)","(31.0, 110.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:45.620334,"(4.8, 5.7, 5.611538461538462)",,"(4.2, 4.7, 4.695)","(6.0, 6.6, 6.5777777777777775)","(31.0, 50.0, 43.46666666666667)","(2.3, 2.82, 2.795609756097561)","(31.0, 110.0, 88.33333333333333)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:46.502388,"(4.8, 5.7, 5.611538461538462)",,"(4.2, 4.7, 4.695)","(6.0, 6.6, 6.582608695652174)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.795609756097561)","(31.0, 100.0, 76.66666666666667)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:47.384053,"(4.8, 5.7, 5.611538461538462)",,"(4.2, 4.7, 4.695)","(6.0, 6.6, 6.582608695652174)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.795609756097561)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:48.303823,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.65)","(6.0, 6.6, 6.585454545454545)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.792075471698113)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:49.233143,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.636585365853659)","(6.0, 6.6, 6.585454545454545)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.7922499999999997)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:50.139564,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.633333333333334)","(6.0, 6.6, 6.585714285714285)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.791168831168831)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:51.073182,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.633333333333334)","(6.0, 6.6, 6.585714285714285)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.791168831168831)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:52.007816,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.6461538461538465)","(6.0, 6.6, 6.585714285714285)","(31.0, 50.0, 42.36363636363636)","(2.3, 2.82, 2.796923076923077)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:52.903145,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.657575757575758)","(6.0, 6.6, 6.53015873015873)","(31.0, 50.0, 43.53846153846154)","(2.3, 2.82, 2.787741935483871)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:53.794194,"(4.8, 5.7, 5.587804878048781)",,"(4.2, 4.7, 4.622033898305085)","(6.0, 6.6, 6.515384615384615)","(31.0, 50.0, 43.53846153846154)","(2.3, 2.86, 2.8449999999999998)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 09:59:54.694678,"(4.8, 5.7, 5.604166666666667)",,"(4.2, 4.7, 4.620689655172414)","(6.0, 6.6, 6.515384615384615)","(31.0, 50.0, 43.53846153846154)","(2.3, 2.86, 2.831363636363636)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 09:59:55.580162,"(4.8, 5.7, 5.604166666666667)",,"(4.2, 4.7, 4.620689655172414)","(6.0, 6.6, 6.515384615384615)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.83864406779661)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 09:59:56.484697,"(4.8, 5.7, 5.604166666666667)",,"(4.2, 4.7, 4.626315789473685)","(6.0, 6.6, 6.515384615384615)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.84)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 09:59:57.398207,"(4.8, 5.7, 5.604166666666667)",,"(4.2, 4.7, 4.623636363636364)","(6.0, 6.6, 6.513725490196078)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.8407407407407406)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 09:59:58.287351,"(4.8, 5.7, 5.602127659574468)",,"(4.2, 4.7, 4.623636363636364)","(6.0, 6.6, 6.525423728813559)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.8407407407407406)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 09:59:59.165259,"(4.8, 5.7, 5.595454545454546)",,"(4.2, 4.7, 4.622222222222223)","(6.0, 6.6, 6.533333333333333)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.8407407407407406)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.840909090909092)"
08-01-2023 10:00:00.061183,"(4.8, 5.7, 5.595454545454546)",,"(4.2, 4.7, 4.622222222222223)","(6.0, 6.6, 6.533333333333333)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.84)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.854166666666666)"
08-01-2023 10:00:00.951084,"(4.8, 5.7, 5.62)",,"(4.2, 4.7, 4.636363636363637)","(6.0, 6.6, 6.548051948051948)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.8493877551020406)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 10:00:01.861479,"(4.8, 5.7, 5.62)",,"(4.2, 4.7, 4.636363636363637)","(6.0, 6.6, 6.588888888888889)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.8455555555555554)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 10:00:02.731023,"(4.8, 5.7, 5.62)",,"(4.2, 4.7, 4.627586206896551)","(6.0, 6.6, 6.579487179487179)","(31.0, 50.0, 44.75)","(2.3, 2.86, 2.841428571428571)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 10:00:03.616094,"(4.8, 5.7, 5.626666666666666)",,"(4.2, 4.7, 4.657894736842105)","(6.0, 6.6, 6.546666666666666)","(31.0, 50.0, 44.75)","(2.3, 2.82, 2.801904761904762)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.851063829787234)"
08-01-2023 10:00:04.532773,"(4.8, 5.7, 5.63125)",,"(4.2, 4.7, 4.657894736842105)","(6.0, 6.6, 6.544827586206896)","(31.0, 50.0, 44.75)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.844444444444445)"
08-01-2023 10:00:05.420163,"(4.8, 5.7, 5.63125)",,"(4.2, 4.7, 4.657894736842105)","(6.0, 6.6, 6.45)","(31.0, 50.0, 46.64)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.844444444444445)"
08-01-2023 10:00:06.311676,"(4.8, 5.7, 5.651111111111111)",,"(4.2, 4.7, 4.669620253164557)","(6.0, 6.6, 6.45)","(31.0, 50.0, 46.64)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.0, 14.844444444444445)"
08-01-2023 10:00:07.198281,"(4.8, 5.7, 5.651111111111111)",,"(4.2, 4.7, 4.671428571428572)","(6.0, 6.6, 6.414285714285715)","(31.0, 50.0, 46.64)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.0, 15.382352941176471)"
08-01-2023 10:00:08.097154,"(4.8, 5.8, 5.682142857142857)",,"(4.2, 4.7, 4.671084337349398)","(6.0, 6.4, 6.362500000000001)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.382352941176471)"
08-01-2023 10:00:08.988757,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671084337349398)","(6.0, 6.4, 6.362500000000001)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.409090909090908)"
08-01-2023 10:00:09.887278,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671084337349398)","(6.0, 6.4, 6.362500000000001)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.409090909090908)"
08-01-2023 10:00:10.769104,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671764705882353)","(6.0, 6.4, 6.377358490566038)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.801176470588235)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.409090909090908)"
08-01-2023 10:00:11.672155,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671428571428572)","(6.0, 6.4, 6.380952380952381)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.8018181818181818)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.409090909090908)"
08-01-2023 10:00:12.558551,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671428571428572)","(6.0, 6.4, 6.380952380952381)","(31.0, 50.0, 44.61538461538461)","(2.3, 2.82, 2.8018181818181818)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.409090909090908)"
08-01-2023 10:00:13.464793,"(4.8, 5.8, 5.659574468085106)",,"(4.2, 4.7, 4.671428571428572)","(6.0, 6.4, 6.380952380952381)","(31.0, 50.0, 44.61538461538461)","(2.3, 2.82, 2.8018181818181818)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.357142857142858)"
08-01-2023 10:00:14.345542,"(4.8, 5.8, 5.677777777777777)",,"(4.2, 4.7, 4.671764705882353)","(6.0, 6.4, 6.380952380952381)","(31.0, 50.0, 44.61538461538461)","(2.3, 2.82, 2.789090909090909)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.357142857142858)"
08-01-2023 10:00:15.238018,"(4.8, 5.8, 5.677777777777777)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.52112676056338)","(31.0, 50.0, 44.61538461538461)","(2.3, 2.82, 2.789090909090909)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.433333333333334)"
08-01-2023 10:00:16.145373,"(4.8, 5.8, 5.677777777777777)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.508196721311475)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.789090909090909)","(31.0, 100.0, 80.0)","(10.0, 15.5, 15.433333333333334)"
08-01-2023 10:00:17.048652,"(4.8, 5.8, 5.677777777777777)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.508196721311475)","(31.0, 50.0, 44.166666666666664)","(2.3, 2.82, 2.789090909090909)","(31.0, 100.0, 85.0)","(10.0, 15.5, 15.4375)"
08-01-2023 10:00:17.944152,"(4.8, 5.8, 5.679310344827586)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.501538461538462)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.82, 2.7916666666666665)","(31.0, 100.0, 85.0)","(10.0, 15.5, 15.9)"
08-01-2023 10:00:18.835131,"(4.8, 5.8, 5.679310344827586)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.501538461538462)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.8033333333333332)","(31.0, 100.0, 85.0)","(10.0, 16.0, 15.9)"
08-01-2023 10:00:19.723364,"(4.8, 5.8, 5.679310344827586)",,"(4.2, 4.7, 4.668)","(6.0, 6.6, 6.501538461538462)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.824444444444444)","(31.0, 100.0, 87.5)","(10.0, 16.0, 15.9)"
08-01-2023 10:00:20.627270,"(4.8, 5.8, 5.7625)",,"(4.2, 4.7, 4.6647058823529415)","(6.0, 6.6, 6.501538461538462)","(31.0, 50.0, 40.666666666666664)","(2.3, 2.86, 2.824444444444444)","(31.0, 100.0, 87.5)","(10.0, 16.0, 15.962962962962964)"
