,Furious Angel,Wheres Walter,Rogan Bale,Ramstein Bale,What A Spirit,Nigerian Kaboom,Slingshot Sudoku,My Names Karen
11-01-2023 18:42:26.676209,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:27.785024,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:28.936780,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:30.153594,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:31.284605,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:32.373345,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:33.459005,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:34.491088,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:35.624665,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:36.697946,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:37.753950,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:38.873462,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:40.020503,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:41.201615,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:42.387629,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:43.540188,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:44.619158,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:45.716415,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:46.788407,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:47.918149,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:49.003658,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:50.084873,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:51.166664,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:52.333862,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:53.523420,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:54.668314,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:55.739554,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:56.898307,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:58.088776,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:42:59.188686,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:00.305557,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:01.352737,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:02.486462,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:03.571558,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:04.652612,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:05.764699,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:06.915533,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:08.190881,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:09.374316,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:10.624111,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:11.734621,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:12.865255,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:14.100262,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:15.241387,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:16.238724,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:17.388690,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:18.508572,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:19.638950,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:20.765367,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:21.898300,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:23.099107,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:24.271474,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:25.437207,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:26.559763,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:27.686713,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:28.903435,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:30.104910,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:31.275895,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:32.453984,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:33.617232,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:34.806782,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:36.064601,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:37.244552,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:38.363216,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:39.466911,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 29.090909090909093)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:40.615022,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:41.767170,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:42.846531,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:44.002930,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:45.183053,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:46.421642,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:47.674307,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:48.855818,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:49.960816,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:51.254911,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:52.481818,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:53.770692,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:54.966435,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:56.127877,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:57.535086,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:43:58.892433,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:44:00.273419,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:44:01.517836,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:44:02.712370,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
11-01-2023 18:44:04.037638,"(4.4, 6.6, 6.1)","(3.2, 3.5, 3.1999999999999997)","(18.0, 60.0, 33.4375)","(11.0, 22.0, 19.375)","(3.8, 6.4, 4.87)","(15.0, 46.0, 26.9375)","(6.5, 11.0, 7.175000000000001)","(7.0, 12.5, 10.142857142857142)"
