,Eliminate,Ask An Angel,Dark City,Delago Dehero,Lucy Da Grey,Aurman Zou,The Crown Prince
07-01-2023 16:31:30.161886,"(1.8, 1.98, 1.9625)","(3.4, 5.2, 5.1)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 65.0, 62.46666666666667)"
07-01-2023 16:31:31.296342,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.26875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 65.0, 62.46666666666667)"
07-01-2023 16:31:32.319175,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 65.0, 62.46666666666667)"
07-01-2023 16:31:33.352967,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 65.0, 62.46666666666667)"
07-01-2023 16:31:34.395002,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 65.0, 58.13333333333333)"
07-01-2023 16:31:35.522978,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:36.565111,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:37.563492,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:38.613239,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:39.670141,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:40.760141,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:41.753440,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:42.799805,"(1.8, 1.98, 1.9625)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:43.930572,"(1.8, 1.98, 1.924)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:45.018968,"(1.8, 1.98, 1.9703448275862068)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.08)","(26.0, 60.0, 40.0)","(26.0, 60.0, 58.13333333333333)"
07-01-2023 16:31:46.024470,"(1.8, 1.98, 1.95)","(3.4, 5.3, 5.195833333333333)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 60.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:47.153716,"(1.8, 1.98, 1.932)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:48.264445,"(1.8, 1.98, 1.932)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:49.335212,"(1.8, 1.98, 1.932)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:50.440389,"(1.8, 1.98, 1.935)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:51.444955,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:52.562386,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:53.662172,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:54.672910,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:55.704339,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:56.781055,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:57.853807,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:58.966557,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:31:59.903128,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:32:01.048452,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:32:02.176226,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.690909090909091)","(26.0, 80.0, 58.0)","(26.0, 60.0, 42.666666666666664)"
07-01-2023 16:32:03.213048,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.700000000000001)","(26.0, 80.0, 62.400000000000006)","(26.0, 60.0, 51.33333333333333)"
07-01-2023 16:32:04.336291,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.700000000000001)","(26.0, 80.0, 62.400000000000006)","(26.0, 60.0, 51.33333333333333)"
07-01-2023 16:32:05.396170,"(1.8, 1.97, 1.9449999999999998)","(3.4, 5.3, 4.9875)","(7.5, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.700000000000001)","(26.0, 80.0, 65.33333333333333)","(26.0, 60.0, 54.8)"
07-01-2023 16:32:06.557004,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 60.0, 54.8)"
07-01-2023 16:32:07.692896,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 60.0, 42.0)"
07-01-2023 16:32:08.764469,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 60.0, 47.4)"
07-01-2023 16:32:09.813940,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:10.857360,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:11.997033,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:13.061384,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:14.027005,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:15.375178,"(1.8, 1.97, 1.93)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.3)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 61.14285714285714)","(31.0, 55.0, 47.4)"
07-01-2023 16:32:16.647949,"(1.8, 1.97, 1.93)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.98)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 80.0, 62.66666666666667)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:17.828580,"(1.8, 1.97, 1.93)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 10.600000000000001)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 62.66666666666667)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:19.009228,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 10.600000000000001)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 60.2)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:20.234874,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 10.600000000000001)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 60.2)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:21.486741,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:22.620738,"(1.8, 1.99, 1.9666666666666666)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:23.671721,"(1.8, 1.99, 1.98)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 51.2)"
07-01-2023 16:32:24.840215,"(1.8, 1.99, 1.98)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:26.054801,"(1.8, 1.98, 1.96)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:27.174089,"(1.8, 1.98, 1.96)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:28.174058,"(1.8, 1.98, 1.9714285714285713)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:29.246264,"(1.8, 1.98, 1.9714285714285713)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:30.388861,"(1.8, 1.98, 1.9714285714285713)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 56.5)","(31.0, 55.0, 52.888888888888886)"
07-01-2023 16:32:31.535443,"(1.8, 1.98, 1.9714285714285713)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 60.2)","(31.0, 55.0, 57.33333333333333)"
07-01-2023 16:32:32.515358,"(1.8, 1.98, 1.96)","(3.5, 5.3, 4.9875)","(8.0, 13.0, 11.4)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 60.2)","(31.0, 60.0, 57.33333333333333)"
07-01-2023 16:32:33.607182,"(1.8, 1.98, 1.96)","(3.5, 5.3, 4.9875)","(8.0, 13.5, 10.725000000000001)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 75.0, 54.5)","(31.0, 60.0, 58.0)"
07-01-2023 16:32:34.711508,"(1.8, 1.98, 1.96)","(3.5, 5.2, 4.870588235294117)","(8.0, 13.5, 12.6)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 60.0, 54.5)","(31.0, 60.0, 58.0)"
07-01-2023 16:32:35.779126,"(1.8, 1.98, 1.96)","(3.5, 5.2, 4.870588235294117)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 60.0, 54.5)","(31.0, 60.0, 58.22222222222222)"
07-01-2023 16:32:36.980087,"(1.8, 1.98, 1.96)","(3.5, 5.2, 4.870588235294117)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.700000000000001)","(26.0, 60.0, 54.5)","(31.0, 60.0, 58.22222222222222)"
07-01-2023 16:32:38.054906,"(1.8, 1.98, 1.96)","(3.5, 5.2, 4.870588235294117)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.875)","(26.0, 60.0, 50.0)","(31.0, 60.0, 53.77777777777778)"
07-01-2023 16:32:39.077298,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 10.0, 9.25)","(26.0, 60.0, 50.0)","(31.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:40.266930,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 10.0, 9.266666666666667)","(26.0, 60.0, 50.0)","(31.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:41.337161,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.266666666666667)","(26.0, 60.0, 53.333333333333336)","(31.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:42.507472,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.5, 9.8, 9.266666666666667)","(26.0, 60.0, 53.333333333333336)","(31.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:43.716462,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.266666666666667)","(26.0, 60.0, 53.333333333333336)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:44.854249,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.266666666666667)","(26.0, 60.0, 53.333333333333336)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:45.976565,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.266666666666667)","(26.0, 60.0, 53.333333333333336)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:47.081422,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 9.8, 9.25)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:48.168306,"(1.8, 1.98, 1.96)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:49.422585,"(1.8, 1.98, 1.94)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:50.571849,"(1.8, 1.98, 1.94)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:51.594548,"(1.8, 1.98, 1.94)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:52.684557,"(1.8, 1.98, 1.932)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:53.854178,"(1.8, 1.98, 1.932)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:55.120605,"(1.8, 1.98, 1.935)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:56.320464,"(1.8, 1.98, 1.935)","(3.5, 5.1, 4.949999999999999)","(8.0, 13.5, 12.9375)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:57.566372,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.1, 4.8428571428571425)","(8.0, 13.5, 13.05)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.875)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:32:58.873063,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.1, 4.8)","(8.0, 13.5, 13.05)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.892857142857142)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:33:00.448301,"(1.8, 1.97, 1.9449999999999998)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 13.05)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 60.0, 50.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:33:01.883614,"(1.8, 1.97, 1.92)","(3.5, 5.1, 4.75)","(8.0, 13.5, 13.05)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 60.0, 55.0)","(26.0, 55.0, 53.77777777777778)"
07-01-2023 16:33:03.092315,"(1.8, 1.92, 1.9188888888888889)","(3.5, 5.1, 4.75)","(8.0, 13.5, 12.807692307692308)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 60.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:04.139680,"(1.8, 1.97, 1.968611111111111)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:05.370826,"(1.8, 1.97, 1.9684848484848485)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:06.526099,"(1.8, 1.97, 1.9684848484848485)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:07.605250,"(1.8, 1.97, 1.9684848484848485)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:08.757476,"(1.8, 1.97, 1.9684848484848485)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 49.5)"
07-01-2023 16:33:09.891589,"(1.8, 1.97, 1.9684848484848485)","(3.5, 5.1, 4.718181818181818)","(8.0, 13.5, 11.625)","(13.0, 17.0, 15.897058823529411)","(8.0, 10.0, 9.6)","(26.0, 65.0, 55.0)","(26.0, 55.0, 52.0)"
07-01-2023 16:33:11.148502,"(1.8, 2.02, 2.0172222222222222)","(3.5, 5.0, 4.65)","(8.0, 13.5, 12.25)","(13.0, 17.0, 16.28)","(8.0, 10.0, 9.76)","(26.0, 65.0, 61.42857142857143)","(26.0, 60.0, 57.33333333333333)"
07-01-2023 16:33:12.321425,"(1.8, 2.02, 1.9933333333333334)","(3.5, 5.0, 4.377777777777777)","(8.0, 13.5, 12.25)","(13.0, 17.0, 16.28)","(8.0, 10.0, 9.76)","(26.0, 65.0, 61.875)","(26.0, 60.0, 52.0)"
07-01-2023 16:33:13.385827,"(1.8, 2.02, 2.011111111111111)","(3.5, 5.0, 4.4399999999999995)","(8.0, 13.5, 12.0)","(13.0, 17.0, 16.28)","(8.0, 10.0, 9.781818181818181)","(26.0, 65.0, 61.875)","(26.0, 60.0, 52.0)"
07-01-2023 16:33:14.567459,"(1.8, 2.02, 2.011111111111111)","(3.5, 5.0, 4.4399999999999995)","(8.0, 13.5, 12.666666666666666)","(13.0, 17.0, 16.28)","(8.0, 10.0, 9.781818181818181)","(26.0, 65.0, 61.875)","(26.0, 60.0, 57.33333333333333)"
07-01-2023 16:33:15.724524,"(1.8, 2.02, 2.011111111111111)","(3.5, 5.0, 4.623076923076923)","(8.0, 13.5, 12.846153846153847)","(13.0, 17.0, 16.142857142857142)","(8.0, 10.0, 9.781818181818181)","(26.0, 65.0, 57.333333333333336)","(26.0, 60.0, 57.33333333333333)"
