,Goldstar Linda,Tiggerlong Demon,Free For All,Sapporo Bale,Goldstar Glenys,Homebush Glitch,Taieri Taylee,Homebush Bentley
15-12-2022 13:05:44.930625,"(1.85, 2.2, 2.1952380952380954)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.0, 6.5636363636363635)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:46.037373,"(1.85, 2.12, 2.0993103448275865)","(11.0, 15.0, 11.533333333333333)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.533333333333333)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:47.238152,"(1.85, 2.2, 2.1953846153846155)","(11.0, 15.0, 11.421052631578947)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.45)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:48.411213,"(1.85, 2.2, 2.1953846153846155)","(11.0, 15.0, 13.256410256410255)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.45)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:49.583168,"(1.85, 2.2, 2.1942857142857144)","(11.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.2, 6.6)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:50.784307,"(1.85, 2.2, 2.186)","(11.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.733333333333333)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:51.947244,"(1.85, 2.2, 2.186)","(11.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.733333333333333)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:53.012635,"(1.85, 2.2, 2.190666666666667)","(10.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.733333333333333)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:54.071301,"(1.85, 2.2, 2.190666666666667)","(10.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.733333333333333)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:55.040744,"(1.85, 2.3, 2.1533333333333333)","(10.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.6)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:56.053622,"(1.85, 2.3, 2.1533333333333333)","(10.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.6)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:57.108417,"(1.85, 2.3, 2.1533333333333333)","(10.0, 15.0, 12.520833333333334)","(21.0, 99999, 99990)","(26.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.6)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:58.296960,"(1.85, 2.28, 2.217142857142857)","(10.0, 15.0, 12.796296296296296)","(21.0, 99999, 99990)","(26.0, 150.0, 50.44444444444444)","(6.5, 8.4, 8.061538461538461)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.733333333333333)","(41.0, 95.0, 85.625)"
15-12-2022 13:05:59.582473,"(1.85, 2.26, 2.182857142857143)","(10.0, 15.0, 12.796296296296296)","(21.0, 99999, 99990)","(26.0, 150.0, 70.0)","(6.5, 8.4, 8.061538461538461)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.466666666666667)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:00.731988,"(1.85, 2.26, 2.182857142857143)","(10.0, 15.0, 12.796296296296296)","(21.0, 99999, 99990)","(26.0, 150.0, 76.66666666666666)","(6.5, 8.4, 8.114285714285714)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.368421052631579)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:01.820386,"(1.85, 2.26, 2.2130434782608694)","(10.0, 15.0, 12.796296296296296)","(21.0, 99999, 99990)","(26.0, 150.0, 76.66666666666666)","(6.5, 8.4, 8.114285714285714)","(6.0, 7.4, 7.3130434782608695)","(5.5, 7.0, 6.368421052631579)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:02.927865,"(1.85, 2.26, 2.14)","(10.0, 15.0, 12.41304347826087)","(21.0, 99999, 99990)","(26.0, 150.0, 76.66666666666666)","(6.5, 8.4, 8.061538461538461)","(6.0, 7.4, 7.333333333333334)","(5.5, 7.0, 6.503448275862069)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:03.914383,"(1.85, 2.26, 2.187878787878788)","(10.0, 15.0, 12.666666666666666)","(21.0, 99999, 99990)","(26.0, 150.0, 76.66666666666666)","(6.5, 8.4, 8.05)","(6.0, 7.4, 7.323076923076924)","(5.5, 7.0, 6.481081081081081)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:04.927722,"(1.85, 2.26, 2.18)","(10.0, 15.0, 12.789473684210526)","(21.0, 99999, 99990)","(26.0, 150.0, 91.33333333333333)","(6.5, 8.0, 7.763636363636364)","(6.0, 7.4, 7.323076923076924)","(5.5, 7.0, 6.497142857142857)","(41.0, 95.0, 80.71428571428572)"
15-12-2022 13:06:05.967110,"(1.85, 2.26, 2.164)","(10.0, 14.5, 13.071428571428571)","(21.0, 99999, 99990)","(26.0, 150.0, 71.42857142857143)","(6.5, 8.0, 7.8)","(6.0, 7.4, 7.323076923076924)","(5.5, 7.0, 6.5200000000000005)","(41.0, 95.0, 78.33333333333333)"
15-12-2022 13:06:07.009989,"(1.85, 2.24, 2.2156521739130435)","(10.0, 14.5, 12.6)","(21.0, 99999, 99990)","(26.0, 150.0, 83.33333333333334)","(6.5, 8.0, 7.8)","(6.0, 7.4, 7.323076923076924)","(5.5, 7.0, 6.466666666666667)","(41.0, 95.0, 77.14285714285714)"
15-12-2022 13:06:08.116502,"(1.85, 2.24, 2.1757142857142857)","(10.0, 14.5, 12.571428571428571)","(21.0, 99999, 99990)","(26.0, 150.0, 86.28571428571429)","(6.5, 8.0, 7.855555555555555)","(6.0, 7.4, 7.454545454545454)","(5.5, 7.0, 6.766666666666667)","(41.0, 95.0, 77.14285714285714)"
15-12-2022 13:06:09.235877,"(1.85, 2.22, 2.142857142857143)","(10.0, 14.0, 12.704545454545455)","(21.0, 99999, 99990)","(26.0, 130.0, 85.0)","(6.5, 8.0, 8.169230769230769)","(6.0, 7.6, 7.733333333333333)","(5.5, 6.8, 6.777777777777778)","(41.0, 95.0, 77.14285714285714)"
15-12-2022 13:06:10.350044,"(1.85, 2.18, 2.1363636363636367)","(10.0, 14.0, 13.109375)","(21.0, 99999, 99990)","(26.0, 130.0, 47.86666666666667)","(6.5, 8.2, 7.9)","(6.0, 7.8, 7.8)","(5.5, 7.0, 6.852631578947368)","(41.0, 95.0, 76.20689655172414)"
15-12-2022 13:06:11.491466,"(1.85, 2.18, 2.1148148148148147)","(10.0, 14.0, 13.428571428571429)","(21.0, 99999, 99990)","(26.0, 130.0, 45.03448275862069)","(6.5, 8.0, 7.888888888888888)","(6.0, 8.2, 7.8)","(5.5, 7.0, 6.88235294117647)","(41.0, 90.0, 74.0)"
15-12-2022 13:06:12.664835,"(1.85, 2.16, 2.12)","(10.0, 14.0, 13.347826086956522)","(21.0, 99999, 99990)","(26.0, 130.0, 45.03448275862069)","(6.5, 8.0, 7.888888888888888)","(6.0, 8.2, 7.8459016393442615)","(5.5, 7.0, 6.88235294117647)","(41.0, 90.0, 74.16666666666667)"
15-12-2022 13:06:13.771828,"(1.85, 2.16, 2.1214285714285714)","(10.0, 14.0, 13.347826086956522)","(21.0, 99999, 99990)","(26.0, 130.0, 45.03448275862069)","(6.5, 8.0, 7.888888888888888)","(6.0, 8.2, 7.8459016393442615)","(5.5, 7.0, 6.88235294117647)","(41.0, 90.0, 74.16666666666667)"
15-12-2022 13:06:14.916297,"(1.85, 2.16, 2.153846153846154)","(10.0, 14.0, 13.196428571428571)","(21.0, 99999, 99990)","(26.0, 130.0, 45.03448275862069)","(6.5, 8.0, 7.9375)","(6.0, 8.2, 7.8459016393442615)","(5.5, 7.0, 6.733333333333333)","(41.0, 90.0, 74.16666666666667)"
15-12-2022 13:06:16.085388,"(1.85, 2.16, 2.150588235294118)","(10.0, 14.0, 13.073529411764707)","(21.0, 99999, 99990)","(26.0, 130.0, 45.03448275862069)","(6.5, 8.4, 7.904347826086957)","(6.0, 8.2, 7.85)","(5.5, 7.0, 6.75)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:17.170153,"(1.85, 2.16, 2.1481818181818184)","(10.0, 14.0, 13.073529411764707)","(21.0, 99999, 99990)","(26.0, 110.0, 79.0909090909091)","(6.5, 8.4, 7.904347826086957)","(6.0, 8.2, 7.85)","(5.5, 7.0, 6.75)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:18.321287,"(1.85, 2.16, 2.1481818181818184)","(10.0, 14.0, 13.113636363636363)","(21.0, 99999, 99990)","(26.0, 110.0, 57.69230769230769)","(6.5, 8.4, 8.112)","(6.0, 8.2, 7.85)","(5.5, 7.0, 6.771428571428571)","(41.0, 90.0, 74.34782608695652)"
15-12-2022 13:06:19.323715,"(1.85, 2.16, 2.1481818181818184)","(10.0, 14.0, 13.0)","(21.0, 99999, 99990)","(26.0, 110.0, 57.69230769230769)","(6.5, 8.4, 8.112)","(6.0, 8.2, 7.85)","(5.5, 7.0, 6.771428571428571)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:20.334354,"(1.85, 2.16, 2.1551851851851853)","(10.0, 14.0, 13.0)","(21.0, 99999, 99990)","(26.0, 100.0, 86.35294117647058)","(6.5, 8.2, 8.02608695652174)","(6.0, 8.2, 7.834375)","(5.5, 7.0, 6.771428571428571)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:21.360863,"(1.85, 2.16, 2.1551851851851853)","(10.0, 14.0, 13.0)","(21.0, 99999, 99990)","(26.0, 95.0, 76.44999999999999)","(6.5, 8.2, 7.96470588235294)","(6.0, 8.2, 7.834375)","(5.5, 7.0, 6.68)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:22.443965,"(1.85, 2.16, 2.1551851851851853)","(10.0, 14.0, 13.0)","(21.0, 99999, 99990)","(26.0, 95.0, 76.44999999999999)","(6.5, 8.2, 7.912)","(6.0, 8.2, 7.834375)","(5.5, 7.0, 6.666666666666666)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:23.545083,"(1.85, 2.18, 2.1655737704918034)","(10.0, 14.0, 13.117647058823529)","(21.0, 99999, 99990)","(26.0, 95.0, 76.44999999999999)","(6.5, 8.2, 8.125)","(6.0, 8.2, 7.796874999999999)","(5.5, 7.0, 6.666666666666666)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:24.668803,"(1.85, 2.18, 2.1655737704918034)","(10.0, 14.0, 13.142857142857142)","(21.0, 99999, 99990)","(26.0, 95.0, 76.44999999999999)","(6.5, 8.2, 8.19)","(6.0, 8.2, 7.796874999999999)","(5.5, 7.0, 6.666666666666666)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:25.789705,"(1.85, 2.18, 2.1655737704918034)","(10.0, 14.0, 13.142857142857142)","(21.0, 99999, 99990)","(26.0, 95.0, 68.5)","(6.5, 8.4, 8.266666666666666)","(6.0, 8.2, 7.698245614035088)","(5.5, 7.0, 6.640000000000001)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:26.927455,"(1.85, 2.2, 2.194015748031496)","(10.0, 14.0, 13.25)","(21.0, 99999, 99990)","(26.0, 95.0, 83.6)","(6.5, 8.4, 8.218181818181817)","(6.0, 8.0, 7.70566037735849)","(5.5, 7.0, 6.707692307692308)","(41.0, 90.0, 73.0)"
15-12-2022 13:06:28.072265,"(1.85, 2.22, 2.2)","(10.0, 13.5, 13.40909090909091)","(21.0, 99999, 99990)","(26.0, 90.0, 69.95)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.675)","(5.5, 7.0, 6.544444444444444)","(41.0, 85.0, 72.77777777777777)"
15-12-2022 13:06:29.236186,"(1.85, 2.22, 2.2092537313432836)","(10.0, 13.5, 13.40909090909091)","(21.0, 99999, 99990)","(26.0, 85.0, 63.5)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.675)","(5.5, 6.6, 6.438095238095238)","(41.0, 85.0, 122.0)"
15-12-2022 13:06:30.345445,"(1.85, 2.22, 2.2092537313432836)","(10.0, 13.5, 13.40909090909091)","(21.0, 99999, 99990)","(26.0, 85.0, 63.5)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.669230769230769)","(5.5, 6.6, 6.352941176470588)","(41.0, 130.0, 115.88235294117646)"
15-12-2022 13:06:31.408770,"(1.85, 2.26, 2.235)","(10.0, 13.5, 13.40909090909091)","(21.0, 99999, 99990)","(26.0, 85.0, 63.5)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.669230769230769)","(5.5, 6.6, 6.245454545454546)","(41.0, 130.0, 113.44827586206897)"
15-12-2022 13:06:32.452887,"(1.85, 2.24, 2.2292857142857145)","(10.0, 13.5, 13.452380952380953)","(21.0, 99999, 99990)","(26.0, 85.0, 65.6)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.673469387755102)","(5.5, 6.4, 6.0600000000000005)","(41.0, 130.0, 113.44827586206897)"
15-12-2022 13:06:33.442348,"(1.85, 2.24, 2.2330769230769234)","(10.0, 14.0, 13.25)","(21.0, 99999, 99990)","(26.0, 80.0, 65.6)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.673469387755102)","(5.5, 6.4, 6.045833333333333)","(41.0, 130.0, 105.0)"
15-12-2022 13:06:34.467915,"(1.85, 2.26, 2.235757575757576)","(10.0, 14.0, 13.181818181818182)","(21.0, 99999, 99990)","(26.0, 75.0, 55.80952380952381)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.673469387755102)","(5.5, 6.4, 6.045833333333333)","(41.0, 110.0, 105.0)"
15-12-2022 13:06:35.486822,"(1.85, 2.2, 2.198529411764706)","(10.0, 13.5, 13.3)","(21.0, 99999, 99990)","(26.0, 75.0, 54.85)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.673469387755102)","(5.5, 6.2, 6.121739130434783)","(41.0, 110.0, 102.3076923076923)"
15-12-2022 13:06:36.626068,"(1.85, 2.26, 2.2476056338028165)","(10.0, 13.5, 13.14516129032258)","(21.0, 99999, 99990)","(26.0, 75.0, 58.879999999999995)","(6.5, 8.4, 8.13913043478261)","(6.0, 8.0, 7.673469387755102)","(5.5, 6.2, 6.121739130434783)","(41.0, 110.0, 95.2)"
15-12-2022 13:06:37.701269,"(1.85, 2.26, 2.257222222222222)","(10.0, 13.5, 12.807692307692308)","(21.0, 99999, 99990)","(26.0, 75.0, 55.55555555555556)","(6.5, 8.4, 8.22857142857143)","(6.0, 8.0, 7.552727272727273)","(5.5, 6.2, 5.981818181818182)","(41.0, 100.0, 87.77777777777777)"
15-12-2022 13:06:38.867149,"(1.85, 2.26, 2.25375)","(10.0, 13.5, 12.775862068965518)","(21.0, 99999, 99990)","(26.0, 70.0, 55.45454545454545)","(6.5, 8.4, 8.22857142857143)","(6.0, 8.0, 7.551351351351352)","(5.5, 6.2, 5.981818181818182)","(41.0, 100.0, 94.0)"
15-12-2022 13:06:40.034527,"(1.85, 2.26, 2.2516666666666665)","(10.0, 13.5, 12.775862068965518)","(21.0, 99999, 99990)","(26.0, 65.0, 53.625)","(6.5, 8.4, 8.22857142857143)","(6.0, 7.8, 7.551351351351352)","(5.5, 6.2, 5.981818181818182)","(41.0, 100.0, 95.0)"
15-12-2022 13:06:41.175857,"(1.85, 2.26, 2.2527272727272725)","(10.0, 13.5, 12.82258064516129)","(21.0, 99999, 99990)","(26.0, 65.0, 52.59090909090909)","(6.5, 8.4, 8.22857142857143)","(6.0, 7.8, 7.551351351351352)","(5.5, 6.2, 5.981818181818182)","(41.0, 100.0, 95.0)"
15-12-2022 13:06:42.374132,"(1.85, 2.28, 2.269090909090909)","(10.0, 13.5, 12.82258064516129)","(21.0, 99999, 99990)","(26.0, 65.0, 52.59090909090909)","(6.5, 8.4, 8.3)","(6.0, 7.8, 7.45925925925926)","(5.5, 6.2, 6.0)","(41.0, 100.0, 80.0)"
15-12-2022 13:06:43.474894,"(1.85, 2.28, 2.2560000000000002)","(10.0, 13.5, 12.794117647058824)","(21.0, 99999, 99990)","(26.0, 65.0, 44.705882352941174)","(6.5, 8.4, 8.3)","(6.0, 7.8, 7.474418604651163)","(5.5, 6.2, 5.952941176470588)","(41.0, 100.0, 80.21739130434783)"
15-12-2022 13:06:44.558809,"(1.85, 2.3, 2.282222222222222)","(10.0, 13.5, 13.016129032258064)","(21.0, 99999, 99990)","(26.0, 65.0, 42.94117647058823)","(6.5, 8.6, 8.244444444444444)","(6.0, 7.8, 7.474418604651163)","(5.5, 6.2, 5.952941176470588)","(41.0, 100.0, 80.21739130434783)"
15-12-2022 13:06:45.627980,"(1.85, 2.3, 2.2804081632653057)","(10.0, 13.5, 13.016129032258064)","(21.0, 99999, 99990)","(26.0, 65.0, 42.94117647058823)","(6.5, 8.6, 8.244444444444444)","(6.0, 7.8, 7.474418604651163)","(5.5, 6.2, 5.946666666666666)","(41.0, 100.0, 80.21739130434783)"
15-12-2022 13:06:46.634012,"(1.85, 2.3, 2.2804081632653057)","(10.0, 13.5, 13.016129032258064)","(21.0, 99999, 99990)","(26.0, 65.0, 42.94117647058823)","(6.5, 8.6, 8.244444444444444)","(6.0, 7.8, 7.2823529411764705)","(5.5, 6.2, 5.961702127659574)","(41.0, 100.0, 92.27272727272727)"
15-12-2022 13:06:47.676056,"(1.85, 2.34, 2.2925581395348837)","(10.0, 13.5, 13.261904761904763)","(21.0, 99999, 99990)","(26.0, 44.0, 40.53333333333333)","(6.5, 8.6, 8.466666666666667)","(6.0, 7.4, 7.24)","(5.5, 6.2, 5.985365853658537)","(41.0, 95.0, 92.27272727272727)"
15-12-2022 13:06:48.742557,"(1.85, 2.34, 2.29)","(10.0, 13.5, 13.333333333333334)","(21.0, 99999, 99990)","(26.0, 44.0, 40.285714285714285)","(6.5, 8.6, 8.274999999999999)","(6.0, 7.4, 7.1)","(5.5, 6.2, 6.053333333333334)","(41.0, 95.0, 92.27272727272727)"
15-12-2022 13:06:49.833568,"(1.85, 2.34, 2.301081081081081)","(10.0, 13.5, 13.357142857142858)","(21.0, 99999, 99990)","(26.0, 44.0, 40.285714285714285)","(6.5, 8.8, 8.694117647058825)","(6.0, 7.2, 7.076923076923077)","(5.5, 6.2, 6.053333333333334)","(41.0, 95.0, 92.27272727272727)"
15-12-2022 13:06:51.058489,"(1.85, 2.34, 2.30544)","(10.0, 13.5, 13.416666666666666)","(21.0, 99999, 99990)","(26.0, 44.0, 40.285714285714285)","(6.5, 8.8, 8.694117647058825)","(6.0, 7.2, 7.074074074074074)","(5.5, 6.2, 6.107692307692308)","(41.0, 95.0, 92.5)"
15-12-2022 13:06:52.292257,"(1.85, 2.32, 2.301764705882353)","(10.0, 13.5, 13.333333333333334)","(21.0, 99999, 99990)","(26.0, 44.0, 38.5)","(6.5, 8.8, 8.425)","(6.0, 7.2, 7.114285714285715)","(5.5, 6.2, 6.005)","(41.0, 95.0, 77.8125)"
15-12-2022 13:06:53.411397,"(1.85, 2.34, 2.319512195121951)","(10.0, 14.5, 14.125)","(21.0, 99999, 99990)","(26.0, 44.0, 38.5)","(6.5, 8.8, 8.425)","(6.0, 7.2, 7.114285714285715)","(5.5, 6.2, 6.005)","(41.0, 90.0, 76.15384615384616)"
15-12-2022 13:06:54.485398,"(1.85, 2.36, 2.3015)","(10.0, 14.5, 13.571428571428571)","(21.0, 99999, 99990)","(26.0, 44.0, 39.6)","(6.5, 8.8, 8.542857142857143)","(6.0, 7.4, 7.300000000000001)","(5.5, 6.4, 6.1)","(41.0, 90.0, 73.33333333333333)"
15-12-2022 13:06:55.595653,"(1.9, 2.36, 2.3242857142857143)","(11.0, 14.5, 13.98936170212766)","(21.0, 99999, 99990)","(31.0, 44.0, 39.111111111111114)","(6.5, 8.8, 8.542857142857143)","(6.0, 7.4, 7.300000000000001)","(5.5, 6.4, 6.1)","(41.0, 90.0, 73.33333333333333)"
15-12-2022 13:06:56.607822,"(1.9, 2.36, 2.3305882352941176)","(11.0, 14.5, 14.081395348837209)","(21.0, 99999, 99990)","(31.0, 40.0, 38.57142857142857)","(6.5, 8.8, 8.59)","(6.0, 7.4, 7.2883720930232565)","(5.5, 6.4, 6.0875)","(41.0, 90.0, 73.15789473684211)"
15-12-2022 13:06:57.608773,"(1.9, 2.36, 2.3293877551020405)","(11.0, 14.5, 14.141304347826086)","(21.0, 99999, 99990)","(31.0, 40.0, 38.57142857142857)","(6.5, 8.8, 8.59)","(6.0, 7.4, 7.2883720930232565)","(5.5, 6.4, 6.066666666666666)","(41.0, 90.0, 73.15789473684211)"
15-12-2022 13:06:58.661688,"(1.9, 2.36, 2.341818181818182)","(11.0, 14.5, 14.141304347826086)","(21.0, 99999, 99990)","(31.0, 40.0, 37.5)","(6.5, 8.8, 8.610526315789475)","(5.5, 7.4, 7.256716417910448)","(5.5, 6.4, 6.068965517241379)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:06:59.822803,"(1.9, 2.36, 2.353103448275862)","(11.0, 14.5, 14.141304347826086)","(21.0, 99999, 99990)","(31.0, 40.0, 36.333333333333336)","(6.5, 8.8, 8.610526315789475)","(5.5, 7.4, 7.23943661971831)","(5.5, 6.4, 6.068965517241379)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:07:00.955773,"(1.9, 2.36, 2.356)","(11.0, 14.5, 14.141304347826086)","(21.0, 99999, 99990)","(31.0, 38.0, 36.333333333333336)","(6.5, 8.8, 8.671428571428573)","(5.5, 7.4, 7.265116279069768)","(5.5, 6.4, 6.133333333333334)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:07:02.103568,"(1.9, 2.36, 2.3566666666666665)","(11.0, 14.5, 14.1875)","(21.0, 99999, 99990)","(31.0, 38.0, 36.333333333333336)","(6.5, 8.8, 8.671428571428573)","(5.5, 7.4, 7.265116279069768)","(5.5, 6.4, 6.133333333333334)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:07:03.162562,"(1.9, 2.36, 2.3457894736842104)","(11.0, 14.5, 14.117647058823529)","(21.0, 99999, 99990)","(31.0, 38.0, 36.333333333333336)","(6.5, 8.8, 8.542857142857143)","(5.5, 7.4, 7.265116279069768)","(5.5, 6.4, 6.133333333333334)","(41.0, 90.0, 74.76190476190476)"
15-12-2022 13:07:04.132958,"(1.9, 2.36, 2.3419999999999996)","(11.0, 14.5, 14.117647058823529)","(21.0, 99999, 99990)","(31.0, 38.0, 36.333333333333336)","(6.5, 8.8, 8.48235294117647)","(5.5, 7.4, 7.265116279069768)","(5.5, 6.4, 6.133333333333334)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:05.176529,"(1.9, 2.36, 2.3370212765957445)","(11.0, 15.5, 14.214285714285714)","(21.0, 99999, 99990)","(31.0, 38.0, 36.57142857142857)","(6.5, 8.8, 8.48235294117647)","(5.5, 7.4, 7.243564356435644)","(5.5, 6.4, 6.063157894736842)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:06.320704,"(1.9, 2.36, 2.3561290322580644)","(11.0, 15.5, 14.28125)","(21.0, 99999, 99990)","(31.0, 38.0, 36.57142857142857)","(6.5, 8.8, 8.8)","(5.5, 7.4, 7.240740740740741)","(5.5, 6.4, 6.063157894736842)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:07.506891,"(1.9, 2.36, 2.3557142857142854)","(11.0, 15.5, 14.352941176470589)","(21.0, 99999, 99990)","(31.0, 38.0, 36.57142857142857)","(6.5, 9.0, 8.51764705882353)","(5.5, 7.4, 7.240740740740741)","(5.5, 6.4, 6.109090909090909)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:08.748626,"(1.9, 2.36, 2.3323456790123456)","(11.0, 15.5, 14.352941176470589)","(21.0, 99999, 99990)","(31.0, 38.0, 45.333333333333336)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.4, 7.3128205128205135)","(5.5, 6.4, 6.109090909090909)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:09.973286,"(1.9, 2.36, 2.3339534883720927)","(11.0, 15.5, 14.352941176470589)","(21.0, 99999, 99990)","(31.0, 50.0, 43.0)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.4, 7.366336633663367)","(5.5, 6.4, 6.063157894736842)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:11.234729,"(1.9, 2.36, 2.321032258064516)","(11.0, 15.5, 14.444444444444445)","(21.0, 99999, 99990)","(31.0, 50.0, 43.0)","(6.5, 8.8, 8.476923076923077)","(5.5, 7.4, 7.268852459016394)","(5.5, 6.4, 6.063157894736842)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:12.416004,"(1.9, 2.36, 2.32078431372549)","(11.0, 15.0, 14.444444444444445)","(21.0, 99999, 99990)","(31.0, 50.0, 43.0)","(6.5, 9.0, 8.476923076923077)","(5.5, 7.4, 7.268852459016394)","(5.5, 6.4, 6.063157894736842)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:13.731659,"(1.9, 2.36, 2.3206993006993004)","(11.0, 15.0, 14.571428571428571)","(21.0, 99999, 99990)","(31.0, 50.0, 37.42857142857143)","(6.5, 9.0, 8.476923076923077)","(5.5, 7.4, 6.818461538461539)","(5.5, 6.4, 6.08)","(41.0, 90.0, 75.55555555555556)"
15-12-2022 13:07:15.036280,"(1.9, 2.34, 2.3203678606001934)","(11.0, 15.0, 14.727272727272727)","(21.0, 99999, 99990)","(31.0, 46.0, 37.42857142857143)","(6.5, 9.0, 8.476923076923077)","(5.5, 7.2, 6.818461538461539)","(5.5, 6.4, 6.044444444444444)","(41.0, 90.0, 73.33333333333333)"
15-12-2022 13:07:16.266042,"(1.9, 2.34, 2.3235294117647056)","(11.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(31.0, 46.0, 38.878787878787875)","(6.5, 9.0, 7.857142857142857)","(5.5, 7.4, 7.057142857142857)","(5.5, 6.4, 6.027272727272727)","(41.0, 90.0, 67.05882352941177)"
