,Storm Rose,Drink Jacks,Mad Monday,Dream Dancer,My Gal Cookie,Wind And Fire,Louie Luxe,Bundy Bounce
09-01-2023 13:13:52.283238,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.2982758620689654)","(5.5, 7.4, 7.142857142857143)","(5.5, 7.2, 7.085714285714285)","(41.0, 90.0, 85.45454545454545)","(15.0, 26.0, 24.352941176470587)","(6.5, 8.2, 7.833333333333333)","(6.5, 11.0, 10.734375)"
09-01-2023 13:13:53.502714,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.2982758620689654)","(5.5, 7.2, 7.140000000000001)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 81.42857142857143)","(15.0, 26.0, 24.727272727272727)","(6.5, 8.2, 7.869999999999999)","(6.5, 11.0, 10.685185185185185)"
09-01-2023 13:13:54.823222,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.3133333333333335)","(5.5, 7.2, 7.140000000000001)","(5.5, 7.2, 7.022222222222222)","(51.0, 90.0, 82.5)","(15.0, 26.0, 24.727272727272727)","(6.5, 8.2, 7.76)","(6.5, 11.0, 10.763157894736842)"
09-01-2023 13:13:56.080511,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.3133333333333335)","(5.5, 7.2, 7.140000000000001)","(5.5, 7.2, 7.022222222222222)","(51.0, 85.0, 82.5)","(15.0, 26.0, 24.727272727272727)","(6.5, 8.2, 7.869999999999999)","(6.5, 11.0, 10.763157894736842)"
09-01-2023 13:13:57.399819,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.3133333333333335)","(5.5, 7.2, 7.140000000000001)","(5.5, 7.2, 7.04)","(51.0, 85.0, 82.5)","(15.0, 26.0, 24.923076923076923)","(6.5, 8.2, 7.833333333333333)","(6.5, 11.0, 10.875)"
09-01-2023 13:13:58.526383,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.3133333333333335)","(5.5, 7.2, 7.083333333333333)","(5.5, 7.2, 7.04)","(51.0, 85.0, 82.5)","(15.0, 25.0, 24.923076923076923)","(6.5, 8.2, 7.833333333333333)","(6.5, 11.0, 10.865384615384615)"
09-01-2023 13:13:59.835728,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.322222222222222)","(5.5, 7.2, 7.083333333333333)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 25.0, 24.583333333333332)","(6.5, 8.2, 7.819999999999999)","(6.5, 11.0, 10.865384615384615)"
09-01-2023 13:14:00.892128,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.4, 3.315384615384615)","(5.5, 7.2, 7.083333333333333)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 25.0, 24.4375)","(6.5, 8.2, 7.819999999999999)","(6.5, 11.0, 10.865384615384615)"
09-01-2023 13:14:01.981641,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.4, 3.315384615384615)","(5.5, 7.2, 7.044444444444444)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 25.0, 30.25)","(6.5, 8.2, 7.7043478260869565)","(6.5, 11.0, 10.825)"
09-01-2023 13:14:03.132751,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.4, 3.315384615384615)","(5.5, 7.2, 7.044444444444444)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 34.0, 31.333333333333332)","(6.5, 8.2, 7.715789473684211)","(6.5, 11.0, 10.825)"
09-01-2023 13:14:04.236848,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.314)","(5.5, 7.2, 7.044444444444444)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 32.0, 29.5)","(6.5, 8.0, 7.781818181818181)","(6.5, 11.0, 10.825)"
09-01-2023 13:14:05.715236,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.35, 3.2555555555555555)","(5.5, 7.2, 7.044444444444444)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 7.781818181818181)","(6.5, 11.0, 10.9)"
09-01-2023 13:14:06.855146,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.3, 3.2555555555555555)","(5.5, 7.2, 7.044444444444444)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 7.907692307692308)","(6.5, 11.0, 10.9)"
09-01-2023 13:14:08.002417,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 85.0, 82.5)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 7.907692307692308)","(6.5, 11.0, 10.9)"
09-01-2023 13:14:09.054358,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 85.0)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 7.933333333333334)","(6.5, 11.0, 10.9)"
09-01-2023 13:14:10.208825,"(5.5, 7.4, 7.142857142857143)","(2.8, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 89.16666666666667)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 7.933333333333334)","(6.5, 11.0, 10.9)"
09-01-2023 13:14:11.528474,"(5.5, 7.4, 7.151724137931034)","(2.8, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 87.91666666666667)","(15.0, 32.0, 28.63157894736842)","(6.5, 8.0, 8.1)","(7.0, 11.0, 10.868421052631579)"
09-01-2023 13:14:12.850901,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 88.07692307692308)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.0125)","(7.0, 11.0, 10.868421052631579)"
09-01-2023 13:14:14.068722,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 85.83333333333334)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.049999999999999)","(7.0, 11.0, 10.9)"
09-01-2023 13:14:15.376196,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 85.83333333333334)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.049999999999999)","(7.0, 11.0, 10.87037037037037)"
09-01-2023 13:14:16.614315,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 85.83333333333334)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.049999999999999)","(7.0, 11.0, 10.87037037037037)"
09-01-2023 13:14:17.906405,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 87.22222222222223)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.049999999999999)","(7.0, 11.0, 10.87037037037037)"
09-01-2023 13:14:19.127267,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 87.22222222222223)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 8.049999999999999)","(7.0, 11.0, 10.87037037037037)"
09-01-2023 13:14:20.342801,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.114285714285715)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 80.0)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.2, 7.894736842105263)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:21.718867,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.2, 7.1692307692307695)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 80.0)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.8545454545454545)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:23.041705,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.4, 7.1692307692307695)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 93.33333333333333)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:24.294238,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.4, 7.1692307692307695)","(5.5, 7.2, 7.060869565217391)","(51.0, 100.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:25.375731,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2545454545454544)","(5.5, 7.4, 7.1692307692307695)","(5.5, 7.2, 7.060869565217391)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:26.521351,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.25, 3.225)","(5.5, 7.4, 7.23448275862069)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:27.713282,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.3, 3.2065217391304346)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.791666666666666)"
09-01-2023 13:14:28.834671,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.25, 3.2065217391304346)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.824)","(7.0, 11.0, 10.791666666666666)"
09-01-2023 13:14:30.250845,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.25, 3.178125)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.929411764705883)","(7.0, 11.0, 10.791666666666666)"
09-01-2023 13:14:31.442116,"(5.5, 7.4, 7.151724137931034)","(2.7, 3.25, 3.178125)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 29.05263157894737)","(6.5, 8.0, 7.929411764705883)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:32.713605,"(5.5, 7.4, 7.1866666666666665)","(2.7, 3.2, 3.164285714285714)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 28.0)","(6.5, 8.0, 8.066666666666666)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:34.066847,"(5.5, 7.4, 7.211764705882353)","(2.7, 3.2, 3.164285714285714)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.04)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:35.379670,"(5.5, 7.4, 7.175)","(2.7, 3.2, 3.164285714285714)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.16666666666667)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.04)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:36.584211,"(5.5, 7.4, 7.175)","(2.7, 3.2, 3.1657894736842107)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.04)","(7.0, 11.0, 10.833333333333334)"
09-01-2023 13:14:37.769353,"(5.5, 7.4, 7.175)","(2.7, 3.2, 3.1657894736842107)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.04)","(7.0, 11.0, 10.791666666666666)"
09-01-2023 13:14:38.929736,"(5.5, 7.4, 7.175)","(2.7, 3.2, 3.1657894736842107)","(5.5, 7.4, 7.272)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.04)","(7.0, 11.0, 10.791666666666666)"
09-01-2023 13:14:40.075994,"(5.5, 7.4, 7.175)","(2.7, 3.15, 3.1032679738562092)","(5.5, 7.4, 7.293333333333334)","(5.5, 7.2, 7.138461538461539)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.2, 8.042105263157895)","(7.0, 11.0, 10.838709677419354)"
09-01-2023 13:14:41.193353,"(5.5, 7.6, 7.33953488372093)","(2.7, 3.1, 3.06)","(5.5, 7.4, 7.346666666666667)","(5.5, 7.2, 7.138461538461539)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.4, 8.053333333333333)","(7.0, 11.0, 10.838709677419354)"
09-01-2023 13:14:42.389737,"(5.5, 7.6, 7.3621621621621625)","(2.7, 3.1, 3.046153846153846)","(5.5, 7.4, 7.346666666666667)","(5.5, 7.2, 7.1)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.0)","(6.5, 8.4, 8.163636363636364)","(7.0, 11.0, 10.838709677419354)"
09-01-2023 13:14:43.545342,"(5.5, 7.6, 7.406896551724138)","(2.7, 3.1, 3.046153846153846)","(5.5, 7.4, 7.346666666666667)","(5.5, 7.2, 7.111111111111112)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 27.692307692307693)","(6.5, 8.4, 8.2)","(7.0, 11.0, 10.828125)"
09-01-2023 13:14:44.634025,"(5.5, 7.6, 7.406896551724138)","(2.7, 3.1, 3.0833333333333335)","(5.5, 7.4, 7.346666666666667)","(5.5, 7.2, 7.111111111111112)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 27.692307692307693)","(6.5, 8.4, 8.266666666666667)","(7.0, 11.0, 10.828125)"
09-01-2023 13:14:45.801365,"(5.5, 7.6, 7.406896551724138)","(2.7, 3.1, 3.075)","(5.5, 7.6, 7.40952380952381)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 27.692307692307693)","(6.5, 8.4, 8.177777777777777)","(7.0, 11.0, 10.571428571428571)"
09-01-2023 13:14:46.893297,"(5.5, 7.6, 7.4)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.484210526315789)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 32.0, 28.636363636363637)","(6.5, 8.4, 8.177777777777777)","(7.0, 11.0, 10.5)"
09-01-2023 13:14:48.100733,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 30.0, 28.636363636363637)","(6.5, 8.4, 8.257142857142858)","(7.0, 11.0, 10.5)"
09-01-2023 13:14:49.356491,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 30.0, 30.53846153846154)","(6.5, 8.4, 8.177777777777777)","(7.0, 11.0, 10.673913043478262)"
09-01-2023 13:14:50.587201,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 34.0, 31.333333333333332)","(6.5, 8.4, 8.1)","(7.0, 11.0, 10.805555555555555)"
09-01-2023 13:14:51.736409,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.11578947368421)","(51.0, 90.0, 89.28571428571429)","(16.0, 34.0, 31.333333333333332)","(6.5, 8.4, 8.16470588235294)","(7.0, 11.0, 10.805555555555555)"
09-01-2023 13:14:52.875999,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.28571428571429)","(16.0, 34.0, 31.333333333333332)","(6.5, 8.4, 8.066666666666666)","(7.0, 11.0, 10.805555555555555)"
09-01-2023 13:14:54.038492,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.0954545454545457)","(5.5, 7.8, 7.425)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.28571428571429)","(16.0, 34.0, 31.333333333333332)","(6.5, 8.2, 7.971428571428571)","(7.0, 11.0, 10.73076923076923)"
09-01-2023 13:14:55.239736,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.392857142857143)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.933333333333333)","(7.5, 11.0, 10.73076923076923)"
09-01-2023 13:14:56.687885,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.592727272727273)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 8.0)","(7.5, 11.0, 10.73076923076923)"
09-01-2023 13:14:58.102689,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.65)","(5.5, 7.2, 7.085714285714285)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 8.0)","(7.5, 11.0, 10.840909090909092)"
09-01-2023 13:14:59.318900,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.65)","(5.5, 7.2, 7.073684210526316)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.866666666666666)","(7.5, 11.0, 11.015151515151516)"
09-01-2023 13:15:00.606525,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.65)","(5.5, 7.2, 6.923076923076923)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 8.066666666666666)","(7.5, 11.5, 11.015151515151516)"
09-01-2023 13:15:01.782977,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.65)","(5.5, 7.2, 6.88235294117647)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.866666666666666)","(7.5, 11.5, 11.015151515151516)"
09-01-2023 13:15:02.902626,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.091666666666667)","(5.5, 7.8, 7.533333333333333)","(5.5, 7.2, 6.776470588235294)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.866666666666666)","(7.5, 11.5, 10.907407407407407)"
09-01-2023 13:15:04.089556,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.09)","(5.5, 7.8, 7.533333333333333)","(5.5, 7.2, 6.776470588235294)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 10.907407407407407)"
09-01-2023 13:15:05.274005,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.15, 3.0528776978417262)","(5.5, 7.8, 7.533333333333333)","(5.5, 7.2, 6.7846153846153845)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.119047619047619)"
09-01-2023 13:15:06.451209,"(5.5, 7.6, 7.380645161290323)","(2.7, 3.1, 3.05625)","(5.5, 7.8, 7.632558139534884)","(5.5, 7.2, 6.75)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.5)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.166666666666666)"
09-01-2023 13:15:07.533497,"(5.5, 7.6, 7.393103448275862)","(2.7, 3.1, 3.028125)","(5.5, 7.8, 7.632558139534884)","(5.5, 7.2, 6.75)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.866666666666667)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.166666666666666)"
09-01-2023 13:15:08.575887,"(5.5, 7.6, 7.393103448275862)","(2.7, 3.1, 3.028125)","(5.5, 7.8, 7.581818181818182)","(5.5, 7.2, 6.88235294117647)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.866666666666667)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.270833333333334)"
09-01-2023 13:15:09.669283,"(5.5, 7.6, 7.4239999999999995)","(2.7, 3.1, 3.028125)","(5.5, 7.8, 7.581818181818182)","(5.5, 7.2, 6.88235294117647)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.866666666666667)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.342105263157894)"
09-01-2023 13:15:10.894323,"(5.5, 7.6, 7.4239999999999995)","(2.7, 3.1, 3.028125)","(5.5, 7.8, 7.581818181818182)","(5.5, 7.2, 6.7846153846153845)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 31.866666666666667)","(6.5, 8.2, 7.935999999999999)","(7.5, 11.5, 11.708333333333334)"
09-01-2023 13:15:12.000028,"(5.5, 7.6, 7.384615384615384)","(2.7, 3.1, 3.028125)","(5.5, 7.8, 7.548148148148148)","(5.5, 7.2, 6.75)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.4)","(6.5, 8.2, 7.935294117647058)","(7.5, 12.0, 11.387096774193548)"
09-01-2023 13:15:13.125553,"(5.5, 7.6, 7.442857142857143)","(2.7, 3.1, 3.0183673469387755)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.91578947368421)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.54545454545455)","(6.5, 8.2, 7.935294117647058)","(7.5, 12.0, 11.428571428571429)"
09-01-2023 13:15:14.274491,"(5.5, 7.6, 7.442857142857143)","(2.7, 3.1, 3.016981132075472)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 33.06666666666666)","(6.5, 8.2, 7.935294117647058)","(7.5, 12.0, 11.6)"
09-01-2023 13:15:15.401677,"(5.5, 7.6, 7.442857142857143)","(2.7, 3.1, 3.016981132075472)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 33.06666666666666)","(6.5, 8.2, 7.935294117647058)","(7.5, 12.0, 11.818181818181818)"
09-01-2023 13:15:16.534473,"(5.5, 7.6, 7.426666666666667)","(2.7, 3.1, 3.016981132075472)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.526315789473685)","(6.5, 8.2, 7.83030303030303)","(7.5, 12.0, 11.616666666666667)"
09-01-2023 13:15:17.711489,"(5.5, 7.6, 7.4206896551724135)","(2.7, 3.1, 3.0183673469387755)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.526315789473685)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.616666666666667)"
09-01-2023 13:15:18.916724,"(5.5, 7.6, 7.393939393939394)","(2.7, 3.1, 3.0183673469387755)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.526315789473685)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.606060606060606)"
09-01-2023 13:15:20.133549,"(5.5, 7.6, 7.393939393939394)","(2.7, 3.1, 3.05959595959596)","(5.5, 7.8, 7.4222222222222225)","(5.5, 7.2, 6.984)","(51.0, 90.0, 89.28571428571429)","(17.0, 34.0, 32.25)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.708333333333334)"
09-01-2023 13:15:21.336395,"(5.5, 7.6, 7.377777777777777)","(2.7, 3.1, 3.05959595959596)","(5.5, 7.8, 7.393548387096774)","(5.5, 7.2, 6.984)","(51.0, 90.0, 93.57142857142857)","(17.0, 34.0, 32.25)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.681818181818182)"
09-01-2023 13:15:22.444027,"(5.5, 7.6, 7.393939393939394)","(2.7, 3.1, 3.0710843373493977)","(5.5, 7.6, 7.393548387096774)","(5.5, 7.2, 6.984)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.25)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.681818181818182)"
09-01-2023 13:15:23.514553,"(5.5, 7.6, 7.393939393939394)","(2.7, 3.1, 3.0710843373493977)","(5.5, 7.6, 7.393548387096774)","(5.5, 7.2, 6.984)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.25)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.774193548387096)"
09-01-2023 13:15:24.554558,"(5.5, 7.6, 7.437037037037037)","(2.7, 3.1, 3.0707317073170732)","(5.5, 7.6, 7.393548387096774)","(5.5, 7.2, 6.984)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.0)","(6.5, 8.0, 7.83030303030303)","(7.5, 12.0, 11.774193548387096)"
09-01-2023 13:15:25.678294,"(5.5, 7.6, 7.437037037037037)","(2.7, 3.1, 3.0707317073170732)","(5.5, 7.6, 7.393548387096774)","(5.5, 7.2, 6.984)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.0, 7.8533333333333335)","(7.5, 12.0, 11.774193548387096)"
09-01-2023 13:15:26.861364,"(5.5, 7.6, 7.437037037037037)","(2.7, 3.1, 3.066666666666667)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.2, 7.007142857142857)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.0, 7.8533333333333335)","(7.5, 12.0, 11.774193548387096)"
