,Ricky Bobby Riot,Jaggers Lady,Inga Luna,Mcivor Roxy,Cab Fare Home,Ratified,Plumb
14-12-2022 12:07:33.884866,"(1.26, 1.46, 1.4342857142857142)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:35.056982,"(1.26, 1.44, 1.42)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:36.155762,"(1.26, 1.44, 1.42)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:37.301276,"(1.26, 1.44, 1.42)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:38.287927,"(1.26, 1.44, 1.4114285714285713)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:39.333067,"(1.26, 1.44, 1.4114285714285713)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:40.416376,"(1.26, 1.44, 1.42)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 18.444444444444443)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:41.476687,"(1.26, 1.44, 1.42)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 38.0, 21.5)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:42.577273,"(1.26, 1.44, 1.4242857142857142)","(19.0, 60.0, 43.125)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 20.0)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:43.668031,"(1.26, 1.46, 1.4224999999999999)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 20.0)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:44.723911,"(1.26, 1.46, 1.4224999999999999)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 20.0)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:45.798271,"(1.26, 1.46, 1.4126315789473682)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:46.850434,"(1.26, 1.46, 1.4126315789473682)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:47.836085,"(1.26, 1.46, 1.4528571428571428)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:48.819267,"(1.26, 1.46, 1.4528571428571428)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:49.853963,"(1.26, 1.46, 1.4528571428571428)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:50.934993,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:52.021847,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:53.161764,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:54.309665,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:55.484631,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:56.571744,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:57.706458,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:58.749070,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:07:59.705593,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:08:00.645526,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:08:01.637351,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:08:02.683675,"(1.26, 1.46, 1.435)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 29.0, 15.25)","(17.0, 28.0, 23.416666666666664)"
14-12-2022 12:08:03.690596,"(1.26, 1.46, 1.4533333333333334)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:04.753681,"(1.26, 1.47, 1.4289743589743589)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:05.688212,"(1.26, 1.47, 1.4267567567567567)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:06.621260,"(1.26, 1.47, 1.4267567567567567)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:07.603416,"(1.26, 1.47, 1.4118181818181816)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:08.615143,"(1.26, 1.46, 1.4121739130434783)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.666666666666668)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:09.715977,"(1.26, 1.46, 1.4121739130434783)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 25.42857142857143)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:10.836791,"(1.26, 1.46, 1.411111111111111)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 23.0)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:11.950479,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 23.0)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:13.086191,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.11111111111111)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:14.196508,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.11111111111111)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:15.304575,"(1.26, 1.46, 1.411470588235294)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.11111111111111)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:16.343368,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:17.347187,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:18.319481,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:19.324951,"(1.26, 1.46, 1.4228169014084506)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:20.380464,"(1.26, 1.46, 1.394861111111111)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:21.506904,"(1.26, 1.46, 1.394861111111111)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:22.678284,"(1.26, 1.46, 1.394861111111111)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:23.830254,"(1.26, 1.46, 1.4056756756756756)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:25.153422,"(1.26, 1.46, 1.4056756756756756)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:26.443307,"(1.26, 1.46, 1.4056756756756756)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:27.705468,"(1.26, 1.46, 1.3920289855072463)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:28.911846,"(1.26, 1.46, 1.3920289855072463)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:29.962512,"(1.26, 1.46, 1.3920289855072463)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:31.002118,"(1.26, 1.46, 1.3920289855072463)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:31.985261,"(1.26, 1.45, 1.413157894736842)","(19.0, 60.0, 45.535714285714285)","(8.5, 21.0, 10.5)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 14.916666666666666)","(17.0, 28.0, 24.153846153846153)"
14-12-2022 12:08:33.042722,"(1.26, 1.44, 1.39625)","(19.0, 60.0, 37.77777777777778)","(8.5, 21.0, 16.8)","(10.0, 17.0, 14.727272727272727)","(14.0, 40.0, 18.85)","(10.0, 27.0, 19.75)","(17.0, 28.0, 23.90909090909091)"
14-12-2022 12:08:34.135373,"(1.26, 1.44, 1.39625)","(19.0, 60.0, 43.75)","(8.5, 21.0, 16.8)","(10.0, 17.0, 14.727272727272727)","(14.0, 40.0, 18.85)","(10.0, 27.0, 19.75)","(17.0, 28.0, 23.90909090909091)"
14-12-2022 12:08:35.280123,"(1.26, 1.44, 1.391)","(19.0, 60.0, 43.75)","(8.5, 20.0, 18.53333333333333)","(10.0, 17.0, 14.727272727272727)","(14.0, 40.0, 18.85)","(10.0, 27.0, 22.333333333333336)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:36.401772,"(1.26, 1.44, 1.3741176470588237)","(19.0, 60.0, 42.0)","(8.5, 20.0, 18.822222222222223)","(10.0, 17.0, 14.727272727272727)","(14.0, 40.0, 18.85)","(10.0, 27.0, 22.333333333333336)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:37.515669,"(1.26, 1.44, 1.397391304347826)","(19.0, 60.0, 42.0)","(8.5, 20.0, 16.1)","(10.0, 17.0, 13.785714285714286)","(14.0, 40.0, 18.85)","(10.0, 27.0, 21.166666666666668)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:38.606736,"(1.26, 1.44, 1.397391304347826)","(19.0, 60.0, 42.0)","(8.5, 20.0, 16.1)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:39.584617,"(1.26, 1.44, 1.391)","(19.0, 60.0, 42.0)","(8.5, 20.0, 17.4)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:40.608014,"(1.26, 1.44, 1.391)","(19.0, 60.0, 42.0)","(8.5, 20.0, 17.4)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:41.684462,"(1.26, 1.44, 1.3855555555555557)","(19.0, 60.0, 79.0)","(8.5, 20.0, 17.4)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:42.831591,"(1.26, 1.44, 1.3741176470588237)","(19.0, 90.0, 79.0)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:43.876562,"(1.26, 1.44, 1.3957894736842105)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:45.058427,"(1.26, 1.44, 1.3957894736842105)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 18.85)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:46.279919,"(1.26, 1.44, 1.3957894736842105)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 25.0)","(10.0, 27.0, 20.25)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:47.507390,"(1.26, 1.44, 1.3957894736842105)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.3)","(10.0, 27.0, 16.166666666666668)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:48.706790,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 18.10909090909091)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.3)","(10.0, 27.0, 16.166666666666668)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:49.881175,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 60.666666666666664)","(8.5, 20.0, 17.77777777777778)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.3)","(10.0, 27.0, 23.176470588235293)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:51.070688,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 70.0)","(8.5, 20.0, 17.77777777777778)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.3)","(10.0, 27.0, 23.176470588235293)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:52.205664,"(1.26, 1.44, 1.389090909090909)","(19.0, 90.0, 61.55555555555556)","(8.5, 21.0, 14.875)","(10.0, 17.0, 14.5)","(14.0, 40.0, 19.3)","(10.0, 27.0, 23.176470588235293)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:53.335664,"(1.26, 1.44, 1.389090909090909)","(19.0, 90.0, 47.33333333333333)","(8.5, 21.0, 14.875)","(10.0, 17.0, 14.5)","(14.0, 40.0, 21.6)","(10.0, 27.0, 30.0)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:54.340494,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 47.33333333333333)","(8.5, 24.0, 16.636363636363637)","(10.0, 17.0, 14.5)","(14.0, 40.0, 32.5)","(10.0, 34.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:55.348559,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 47.33333333333333)","(8.5, 22.0, 20.083333333333336)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:56.373398,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 47.33333333333333)","(8.5, 22.0, 20.083333333333336)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:57.438146,"(1.26, 1.44, 1.3975757575757575)","(19.0, 90.0, 47.33333333333333)","(8.5, 22.0, 20.083333333333336)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:58.540048,"(1.26, 1.44, 1.389090909090909)","(19.0, 85.0, 36.72727272727273)","(8.5, 22.0, 20.083333333333336)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:08:59.622123,"(1.26, 1.44, 1.389090909090909)","(19.0, 80.0, 36.8)","(8.5, 22.0, 20.083333333333336)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:09:00.798008,"(1.26, 1.44, 1.389090909090909)","(19.0, 80.0, 36.8)","(8.5, 22.0, 20.625)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:09:02.025336,"(1.26, 1.44, 1.3975757575757575)","(19.0, 80.0, 41.45454545454545)","(8.5, 22.0, 20.42857142857143)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:09:03.089707,"(1.26, 1.44, 1.389090909090909)","(19.0, 80.0, 53.5)","(8.5, 22.0, 20.5)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:09:04.217202,"(1.26, 1.44, 1.389090909090909)","(19.0, 80.0, 53.5)","(8.5, 22.0, 18.666666666666668)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.75)"
14-12-2022 12:09:05.298042,"(1.26, 1.44, 1.3820689655172413)","(19.0, 80.0, 53.5)","(8.5, 22.0, 18.666666666666668)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 25.647058823529413)"
14-12-2022 12:09:06.308054,"(1.26, 1.44, 1.3975757575757575)","(19.0, 80.0, 53.5)","(8.5, 22.0, 18.666666666666668)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:07.426852,"(1.26, 1.44, 1.3975757575757575)","(19.0, 80.0, 53.5)","(8.5, 22.0, 18.666666666666668)","(10.0, 17.0, 14.5)","(14.0, 48.0, 41.8)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:08.430266,"(1.26, 1.44, 1.3975757575757575)","(19.0, 80.0, 53.5)","(8.5, 22.0, 18.666666666666668)","(10.0, 17.0, 14.5)","(14.0, 48.0, 32.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:09.612850,"(1.26, 1.44, 1.3917241379310343)","(19.0, 80.0, 53.5)","(8.5, 24.0, 15.0)","(10.0, 17.0, 14.5)","(14.0, 48.0, 21.142857142857142)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:10.703200,"(1.26, 1.44, 1.36125)","(19.0, 80.0, 53.5)","(8.5, 24.0, 15.0)","(10.0, 17.0, 14.5)","(14.0, 46.0, 30.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:11.818655,"(1.26, 1.44, 1.3721212121212123)","(19.0, 80.0, 53.5)","(8.5, 24.0, 15.0)","(10.0, 17.0, 14.5)","(14.0, 44.0, 30.5)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:13.070006,"(1.26, 1.44, 1.3721212121212123)","(19.0, 80.0, 53.5)","(8.5, 24.0, 18.25)","(10.0, 17.0, 14.5)","(14.0, 44.0, 41.05555555555556)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:14.308090,"(1.26, 1.44, 1.3721212121212123)","(19.0, 80.0, 53.5)","(8.5, 24.0, 18.25)","(10.0, 17.0, 15.181818181818182)","(14.0, 44.0, 41.05555555555556)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:15.471054,"(1.26, 1.44, 1.36125)","(19.0, 80.0, 53.5)","(8.5, 24.0, 18.25)","(10.0, 17.0, 15.181818181818182)","(14.0, 44.0, 41.05555555555556)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:16.607656,"(1.26, 1.44, 1.36125)","(19.0, 80.0, 53.5)","(8.5, 24.0, 18.25)","(10.0, 17.0, 15.181818181818182)","(14.0, 44.0, 41.05555555555556)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:09:18.061764,"(1.26, 1.44, 1.3721212121212123)","(19.0, 70.0, 65.22222222222223)","(8.5, 24.0, 22.357142857142858)","(10.0, 17.0, 15.181818181818182)","(14.0, 44.0, 40.75)","(10.0, 30.0, 26.8)","(17.0, 28.0, 23.0)"
14-12-2022 12:09:19.115880,"(1.26, 1.44, 1.3721212121212123)","(19.0, 70.0, 65.22222222222223)","(8.5, 24.0, 22.357142857142858)","(10.0, 17.0, 15.181818181818182)","(14.0, 44.0, 40.75)","(10.0, 30.0, 26.8)","(17.0, 28.0, 24.11111111111111)"
