,Joan Jet,Big Time Pacman,Chi Lin,Uncle Albert,Redeem A Rapper,Mow Cow
14-12-2022 12:22:38.745906,"(26.0, 290.0, 194.72727272727272)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 70.0, 36.875)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:39.997070,"(26.0, 290.0, 194.72727272727272)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 70.0, 27.666666666666664)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:41.228576,"(26.0, 290.0, 142.625)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 65.0, 30.714285714285715)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:42.534106,"(26.0, 290.0, 142.625)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 65.0, 23.615384615384613)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:43.832698,"(26.0, 290.0, 142.625)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 60.0, 39.0)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:45.065344,"(26.0, 290.0, 224.5)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.869565217391305)","(16.0, 50.0, 39.0)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.533333333333333)"
14-12-2022 12:22:46.331580,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 29.333333333333332)","(16.0, 50.0, 39.0)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.577777777777778)"
14-12-2022 12:22:47.546980,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 31.0)","(16.0, 50.0, 45.875)","(4.6, 6.8, 5.989473684210527)","(3.9, 6.0, 4.577777777777778)"
14-12-2022 12:22:48.770145,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 31.0)","(16.0, 50.0, 41.875)","(4.6, 6.8, 5.300000000000001)","(3.9, 6.0, 4.577777777777778)"
14-12-2022 12:22:50.203183,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 31.0)","(16.0, 50.0, 39.16666666666667)","(4.6, 6.4, 5.88421052631579)","(3.9, 6.0, 5.085714285714285)"
14-12-2022 12:22:51.755235,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 31.0)","(16.0, 50.0, 39.16666666666667)","(4.6, 6.4, 5.88421052631579)","(3.9, 6.0, 5.525)"
14-12-2022 12:22:53.251825,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 31.0)","(16.0, 50.0, 32.75)","(4.6, 6.4, 5.88421052631579)","(3.9, 5.9, 5.075)"
14-12-2022 12:22:54.836588,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 31.0)","(16.0, 48.0, 36.5)","(4.6, 6.4, 5.730434782608696)","(3.9, 6.2, 5.075)"
14-12-2022 12:22:57.288802,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 31.0)","(16.0, 46.0, 25.642857142857142)","(4.6, 6.4, 5.730434782608696)","(3.9, 6.2, 5.075)"
14-12-2022 12:22:58.812840,"(26.0, 290.0, 215.14285714285717)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.470588235294116)","(16.0, 46.0, 25.642857142857142)","(4.6, 6.4, 5.631578947368421)","(3.9, 6.2, 5.141176470588236)"
14-12-2022 12:23:00.463373,"(26.0, 290.0, 116.0)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 32.470588235294116)","(16.0, 46.0, 29.235294117647058)","(4.6, 6.0, 5.631578947368421)","(3.9, 6.2, 5.141176470588236)"
14-12-2022 12:23:01.670334,"(26.0, 290.0, 116.0)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 30.166666666666664)","(4.6, 6.0, 4.816666666666666)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:02.884486,"(26.0, 290.0, 140.85714285714286)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 30.166666666666664)","(4.6, 5.9, 5.266666666666667)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:04.071081,"(26.0, 290.0, 140.85714285714286)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 26.0)","(4.6, 5.8, 5.266666666666667)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:05.445981,"(26.0, 290.0, 141.42857142857144)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 28.5)","(4.6, 5.8, 5.266666666666667)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:06.966404,"(26.0, 290.0, 141.42857142857144)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 22.666666666666668)","(4.6, 5.8, 5.266666666666667)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:08.224714,"(26.0, 290.0, 175.33333333333334)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 22.666666666666668)","(4.6, 5.8, 5.266666666666667)","(3.9, 6.2, 5.2)"
14-12-2022 12:23:09.602550,"(26.0, 290.0, 186.8)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 26.357142857142858)","(4.6, 5.8, 5.266666666666667)","(3.9, 6.2, 5.300000000000001)"
14-12-2022 12:23:10.893304,"(26.0, 290.0, 186.8)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 29.823529411764707)","(4.6, 5.8, 5.1625)","(3.9, 6.2, 5.300000000000001)"
14-12-2022 12:23:12.227756,"(26.0, 290.0, 162.0)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 29.823529411764707)","(4.6, 5.8, 5.1625)","(3.9, 6.2, 5.300000000000001)"
14-12-2022 12:23:13.497572,"(26.0, 290.0, 162.0)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 34.57142857142857)","(16.0, 46.0, 25.230769230769234)","(4.6, 5.8, 5.1625)","(3.9, 6.2, 4.963636363636364)"
14-12-2022 12:23:14.683600,"(26.0, 290.0, 211.23076923076923)","(1.6, 1.81, 1.7561538461538462)","(21.0, 36.0, 34.94736842105263)","(16.0, 46.0, 25.75)","(4.6, 5.8, 5.1625)","(3.9, 6.2, 4.963636363636364)"
14-12-2022 12:23:16.227813,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.8, 5.225)","(3.9, 6.2, 4.688888888888889)"
14-12-2022 12:23:17.877782,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.6, 5.225)","(3.9, 6.2, 4.688888888888889)"
14-12-2022 12:23:19.238874,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.6, 5.117241379310345)","(3.9, 6.2, 4.688888888888889)"
14-12-2022 12:23:20.683435,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.6, 5.117241379310345)","(3.9, 6.2, 4.688888888888889)"
14-12-2022 12:23:22.009626,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.6, 5.117241379310345)","(3.9, 6.2, 4.688888888888889)"
14-12-2022 12:23:23.252091,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.44444444444444)","(16.0, 46.0, 25.75)","(4.6, 5.6, 5.310526315789474)","(3.9, 6.2, 4.777777777777778)"
14-12-2022 12:23:24.522680,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.81, 1.7850000000000001)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.5, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:25.786540,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:27.007619,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:28.332440,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:29.588923,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:30.883361,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:32.179781,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.152631578947368)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:33.543119,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.3, 5.152631578947368)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:35.025980,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 4.866666666666667)"
14-12-2022 12:23:36.337309,"(26.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(3.9, 6.2, 5.276923076923077)"
14-12-2022 12:23:37.648589,"(31.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.75)","(4.6, 5.4, 5.1)","(4.0, 6.2, 5.654545454545454)"
14-12-2022 12:23:38.982370,"(31.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 25.07894736842105)","(4.6, 5.4, 5.1)","(4.0, 6.2, 5.678260869565218)"
14-12-2022 12:23:40.179869,"(31.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 29.4375)","(4.6, 5.4, 5.1)","(4.0, 6.2, 5.266666666666667)"
14-12-2022 12:23:41.371835,"(31.0, 290.0, 233.1111111111111)","(1.6, 1.82, 1.7925)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 29.4375)","(4.6, 5.4, 5.152631578947368)","(4.0, 6.2, 5.45)"
14-12-2022 12:23:42.530012,"(31.0, 290.0, 233.1111111111111)","(1.6, 1.89, 1.8069230769230769)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 30.1)","(4.6, 5.3, 5.152631578947368)","(4.0, 6.2, 5.45)"
14-12-2022 12:23:43.965962,"(31.0, 290.0, 146.0)","(1.6, 1.89, 1.78)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 31.80357142857143)","(4.6, 5.3, 5.152631578947368)","(4.0, 6.2, 5.45)"
14-12-2022 12:23:45.263847,"(31.0, 290.0, 146.0)","(1.6, 1.89, 1.78)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 31.80357142857143)","(4.6, 5.3, 5.152631578947368)","(4.0, 6.2, 5.45)"
14-12-2022 12:23:46.481980,"(31.0, 290.0, 146.0)","(1.6, 1.89, 1.78)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 31.80357142857143)","(4.6, 5.3, 5.152631578947368)","(4.0, 6.2, 5.45)"
14-12-2022 12:23:47.740194,"(31.0, 290.0, 164.0)","(1.6, 1.88, 1.7893333333333332)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 31.80357142857143)","(4.6, 5.3, 5.066666666666666)","(4.0, 6.2, 5.647368421052631)"
14-12-2022 12:23:49.006720,"(31.0, 290.0, 164.0)","(1.6, 1.88, 1.776111111111111)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 31.80357142857143)","(4.6, 5.3, 4.949999999999999)","(4.0, 6.2, 5.647368421052631)"
14-12-2022 12:23:50.327886,"(31.0, 290.0, 164.0)","(1.6, 1.88, 1.776111111111111)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 32.293103448275865)","(4.6, 5.3, 4.973333333333333)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:51.475486,"(31.0, 290.0, 164.0)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 35.6875)","(16.0, 46.0, 32.293103448275865)","(4.6, 5.3, 5.066666666666666)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:52.645002,"(31.0, 290.0, 178.88888888888889)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.75)","(16.0, 46.0, 27.666666666666668)","(4.6, 5.3, 5.135294117647058)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:53.955576,"(31.0, 290.0, 148.28571428571428)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 34.857142857142854)","(16.0, 46.0, 27.142857142857142)","(4.6, 5.3, 5.135294117647058)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:55.191948,"(31.0, 290.0, 166.0)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 34.857142857142854)","(16.0, 46.0, 28.4)","(4.6, 5.3, 5.135294117647058)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:56.519696,"(31.0, 290.0, 166.0)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 34.857142857142854)","(16.0, 46.0, 28.4)","(4.6, 5.3, 5.16)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:57.788838,"(31.0, 290.0, 166.0)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 34.857142857142854)","(16.0, 46.0, 28.4)","(4.6, 5.3, 5.16)","(4.0, 6.2, 5.838709677419355)"
14-12-2022 12:23:59.272854,"(31.0, 290.0, 166.0)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 34.857142857142854)","(16.0, 46.0, 28.4)","(4.6, 5.3, 5.08695652173913)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:00.530751,"(31.0, 290.0, 179.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 35.0)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:02.030102,"(31.0, 290.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 35.38461538461539)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:03.289144,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:04.492064,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:05.749736,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:06.886106,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:08.175989,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:09.379422,"(31.0, 300.0, 157.77777777777777)","(1.6, 1.88, 1.8015384615384615)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.785185185185185)"
14-12-2022 12:24:10.585655,"(31.0, 300.0, 173.0)","(1.6, 1.88, 1.8159999999999998)","(21.0, 36.0, 33.666666666666664)","(16.0, 46.0, 25.692307692307693)","(4.6, 5.3, 4.9937499999999995)","(4.0, 6.2, 5.254545454545455)"
14-12-2022 12:24:11.803953,"(31.0, 300.0, 142.5)","(1.6, 1.88, 1.856923076923077)","(21.0, 36.0, 35.14285714285714)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:13.018573,"(31.0, 300.0, 174.0)","(1.6, 1.88, 1.856923076923077)","(21.0, 36.0, 35.14285714285714)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:14.227129,"(31.0, 300.0, 174.0)","(1.6, 1.88, 1.856923076923077)","(21.0, 36.0, 35.14285714285714)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:15.397190,"(31.0, 300.0, 174.0)","(1.6, 1.88, 1.8464)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:16.610552,"(31.0, 300.0, 174.0)","(1.6, 1.88, 1.8464)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:17.867189,"(31.0, 300.0, 174.0)","(1.6, 1.88, 1.8464)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.652631578947369)"
14-12-2022 12:24:19.110197,"(31.0, 300.0, 188.0)","(1.6, 1.88, 1.8389473684210524)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.447368421052632)"
14-12-2022 12:24:20.367758,"(31.0, 300.0, 199.2)","(1.6, 1.88, 1.8389473684210524)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.447368421052632)"
14-12-2022 12:24:21.575137,"(31.0, 300.0, 175.0)","(1.6, 1.88, 1.8389473684210524)","(21.0, 36.0, 34.5)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.447368421052632)"
14-12-2022 12:24:22.816948,"(31.0, 300.0, 175.0)","(1.6, 1.88, 1.8457142857142856)","(21.0, 36.0, 35.57142857142857)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.447368421052632)"
14-12-2022 12:24:24.010594,"(31.0, 300.0, 175.0)","(1.6, 1.88, 1.8512)","(21.0, 36.0, 35.57142857142857)","(17.0, 46.0, 25.692307692307693)","(4.4, 5.3, 4.9937499999999995)","(4.2, 6.2, 5.604166666666667)"
14-12-2022 12:24:25.193658,"(31.0, 300.0, 175.0)","(1.6, 1.89, 1.878)","(21.0, 36.0, 35.625)","(17.0, 46.0, 35.333333333333336)","(4.4, 5.3, 5.066666666666666)","(4.2, 6.2, 5.779411764705882)"
14-12-2022 12:24:26.421912,"(31.0, 300.0, 188.88888888888889)","(1.6, 1.89, 1.847142857142857)","(21.0, 36.0, 35.625)","(17.0, 42.0, 35.333333333333336)","(4.4, 5.3, 4.7555555555555555)","(4.2, 6.2, 5.779411764705882)"
14-12-2022 12:24:27.610566,"(31.0, 300.0, 188.88888888888889)","(1.6, 1.89, 1.847142857142857)","(21.0, 36.0, 35.625)","(17.0, 42.0, 27.714285714285715)","(4.4, 5.3, 4.7555555555555555)","(4.2, 6.2, 5.791428571428572)"
14-12-2022 12:24:28.813355,"(31.0, 300.0, 188.88888888888889)","(1.6, 1.9, 1.7956521739130435)","(21.0, 36.0, 35.625)","(17.0, 42.0, 27.714285714285715)","(4.4, 5.3, 4.7555555555555555)","(4.2, 6.2, 5.791428571428572)"
14-12-2022 12:24:30.006873,"(31.0, 300.0, 188.88888888888889)","(1.6, 1.89, 1.845)","(21.0, 36.0, 35.625)","(17.0, 42.0, 27.714285714285715)","(4.4, 5.3, 5.055)","(4.2, 6.2, 5.791428571428572)"
14-12-2022 12:24:31.311947,"(31.0, 300.0, 188.88888888888889)","(1.6, 1.89, 1.845)","(21.0, 36.0, 35.625)","(17.0, 42.0, 32.0)","(4.4, 5.3, 5.055)","(4.2, 6.2, 5.791428571428572)"
14-12-2022 12:24:32.777525,"(31.0, 300.0, 162.85714285714286)","(1.6, 1.87, 1.8116666666666668)","(21.0, 36.0, 35.625)","(17.0, 42.0, 32.0)","(4.4, 5.3, 5.095833333333333)","(4.2, 6.2, 5.791428571428572)"
14-12-2022 12:24:34.047747,"(31.0, 300.0, 180.0)","(1.6, 1.89, 1.815)","(21.0, 36.0, 40.58823529411765)","(17.0, 42.0, 24.857142857142858)","(4.4, 5.3, 4.976923076923077)","(4.2, 6.2, 5.571428571428571)"
14-12-2022 12:24:35.387221,"(31.0, 300.0, 185.0)","(1.6, 1.89, 1.809)","(21.0, 42.0, 40.58823529411765)","(17.0, 42.0, 32.666666666666664)","(4.4, 5.3, 5.144444444444444)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:36.699756,"(31.0, 310.0, 185.0)","(1.6, 1.89, 1.809)","(21.0, 42.0, 40.58823529411765)","(17.0, 38.0, 34.5)","(4.4, 5.3, 5.144444444444444)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:37.878386,"(31.0, 310.0, 185.0)","(1.6, 1.89, 1.806)","(21.0, 42.0, 40.58823529411765)","(17.0, 38.0, 32.57142857142857)","(4.4, 5.3, 5.144444444444444)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:39.025094,"(31.0, 300.0, 210.0)","(1.6, 1.89, 1.8648)","(21.0, 42.0, 40.58823529411765)","(17.0, 34.0, 29.454545454545453)","(4.4, 5.3, 5.144444444444444)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:40.170637,"(31.0, 300.0, 210.0)","(1.6, 1.89, 1.8648)","(21.0, 42.0, 40.58823529411765)","(17.0, 34.0, 31.5)","(4.4, 5.3, 4.923529411764706)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:41.482518,"(31.0, 300.0, 210.0)","(1.6, 1.89, 1.876)","(21.0, 42.0, 40.58823529411765)","(17.0, 34.0, 29.454545454545453)","(4.4, 5.1, 4.923529411764706)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:42.759894,"(31.0, 300.0, 211.875)","(1.6, 1.89, 1.876)","(21.0, 42.0, 40.58823529411765)","(17.0, 34.0, 29.454545454545453)","(4.4, 5.1, 4.906451612903226)","(4.2, 6.2, 5.6923076923076925)"
14-12-2022 12:24:43.944809,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.89, 1.8648)","(21.0, 42.0, 38.8)","(17.0, 34.0, 31.5)","(4.4, 5.1, 4.906451612903226)","(4.2, 6.2, 5.8)"
14-12-2022 12:24:45.094363,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.89, 1.8648)","(21.0, 42.0, 39.77777777777778)","(17.0, 34.0, 31.77777777777778)","(4.4, 5.1, 4.8)","(4.2, 6.0, 5.444444444444445)"
14-12-2022 12:24:46.220617,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.891111111111111)","(21.0, 42.0, 39.77777777777778)","(17.0, 34.0, 31.77777777777778)","(4.4, 5.1, 4.8)","(4.2, 6.0, 5.206896551724138)"
14-12-2022 12:24:47.396520,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.8895652173913042)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 6.0, 5.469565217391304)"
14-12-2022 12:24:48.559381,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.8895652173913042)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.9, 5.469565217391304)"
14-12-2022 12:24:49.737731,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.8868749999999999)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.9, 5.208695652173913)"
14-12-2022 12:24:50.912492,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.8868749999999999)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.8, 5.35)"
14-12-2022 12:24:52.126628,"(31.0, 300.0, 249.64285714285714)","(1.6, 1.9, 1.8868749999999999)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.7, 5.35)"
14-12-2022 12:24:53.293748,"(31.0, 300.0, 215.625)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.7, 5.35)"
