,Kempton Bale,Call The Fairies,Hokkaido Miss,Micks Kimmy,Iverson,Joffas Liberty,Impress Scarlett,Who Knows Chloe
1308,"[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 20, 151253), 21.0, 110.0]"
1309,"[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 21, 291472), 21.0, 110.0]"
1310,"[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 22, 443090), 21.0, 110.0]"
1311,"[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 23, 589535), 21.0, 110.0]"
1312,"[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 24, 766484), 21.0, 110.0]"
1313,"[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 25, 937620), 21.0, 110.0]"
1314,"[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 27, 85154), 21.0, 110.0]"
1315,"[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 28, 221501), 21.0, 110.0]"
1316,"[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 29, 365482), 21.0, 110.0]"
1317,"[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 30, 515344), 21.0, 110.0]"
1318,"[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 31, 662205), 21.0, 110.0]"
1319,"[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 32, 811177), 21.0, 110.0]"
1320,"[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 33, 946233), 21.0, 110.0]"
1321,"[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 35, 106135), 21.0, 110.0]"
1322,"[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 36, 259992), 21.0, 110.0]"
1323,"[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 37, 417297), 21.0, 110.0]"
1324,"[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 38, 578150), 21.0, 110.0]"
1325,"[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 39, 722739), 21.0, 110.0]"
1326,"[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 40, 877412), 21.0, 110.0]"
1327,"[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 42, 23955), 21.0, 110.0]"
1328,"[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 43, 194541), 21.0, 110.0]"
1329,"[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 44, 344127), 21.0, 110.0]"
1330,"[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 45, 578566), 21.0, 110.0]"
1331,"[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 46, 731101), 21.0, 110.0]"
1332,"[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 47, 929330), 21.0, 110.0]"
1333,"[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 49, 103050), 21.0, 110.0]"
1334,"[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 50, 259324), 21.0, 110.0]"
1335,"[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 51, 398241), 21.0, 110.0]"
1336,"[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 52, 538661), 21.0, 110.0]"
1337,"[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 53, 683848), 21.0, 110.0]"
1338,"[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 54, 833207), 21.0, 110.0]"
1339,"[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 56, 14980), 21.0, 110.0]"
1340,"[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 57, 293000), 21.0, 110.0]"
1341,"[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 58, 532346), 21.0, 110.0]"
1342,"[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 30, 59, 690187), 21.0, 110.0]"
1343,"[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 31, 0, 972396), 21.0, 110.0]"
1344,"[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 31, 2, 208832), 21.0, 110.0]"
1345,"[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 31, 3, 365142), 21.0, 110.0]"
1346,"[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 31, 4, 507300), 21.0, 110.0]"
1347,"[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 31, 5, 642284), 21.0, 110.0]"
