,Up There Billy,Aston Carlos,Curls Victory,Woodside Zulu,Dash Home,Just Buffy,Denzell Bale
10-01-2023 12:14:16.491392,"(3.9, 5.8, 5.766666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.571428571428573)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 40.0)"
10-01-2023 12:14:17.602730,"(3.9, 5.8, 5.75)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.571428571428573)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:18.686942,"(3.9, 5.8, 5.75)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.333333333333332)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 40.0)"
10-01-2023 12:14:19.727078,"(3.9, 5.8, 5.75)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.571428571428573)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 40.0)"
10-01-2023 12:14:20.802741,"(3.9, 5.9, 5.466666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.333333333333332)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 40.0)"
10-01-2023 12:14:21.944915,"(3.9, 6.4, 5.78125)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.333333333333332)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 42.0, 42.61538461538461)"
10-01-2023 12:14:23.077955,"(3.9, 6.4, 6.1567567567567565)","(7.5, 21.0, 19.5)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.5)","(21.0, 46.0, 38.08695652173913)","(18.0, 50.0, 45.5)"
10-01-2023 12:14:24.227894,"(3.9, 6.4, 6.133333333333334)","(7.5, 21.0, 18.818181818181817)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.307692307692307)","(21.0, 46.0, 36.24242424242424)","(18.0, 50.0, 39.0)"
10-01-2023 12:14:25.303950,"(3.9, 6.4, 6.305263157894737)","(7.5, 21.0, 18.818181818181817)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.307692307692307)","(21.0, 46.0, 36.24242424242424)","(18.0, 42.0, 39.0)"
10-01-2023 12:14:26.420330,"(3.9, 6.4, 6.315789473684211)","(7.5, 21.0, 17.0)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.296296296296298)","(21.0, 46.0, 36.24242424242424)","(18.0, 42.0, 39.0)"
10-01-2023 12:14:27.612499,"(3.9, 6.4, 6.315789473684211)","(7.5, 21.0, 17.52173913043478)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.296296296296298)","(21.0, 46.0, 36.24242424242424)","(18.0, 42.0, 39.0)"
10-01-2023 12:14:28.762815,"(3.9, 6.4, 6.2)","(8.5, 21.0, 17.52173913043478)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.296296296296298)","(21.0, 46.0, 36.24242424242424)","(18.0, 42.0, 39.0)"
10-01-2023 12:14:29.964252,"(3.9, 6.4, 6.050000000000001)","(8.5, 20.0, 18.666666666666668)","(1.6, 1.57, 1.5685)","(8.0, 22.0, 20.181818181818183)","(21.0, 34.0, 26.77777777777778)","(21.0, 46.0, 36.24242424242424)","(18.0, 42.0, 39.0)"
10-01-2023 12:14:31.102864,"(3.9, 6.4, 6.31764705882353)","(9.0, 20.0, 18.666666666666668)","(1.55, 1.57, 1.5685)","(8.5, 22.0, 20.181818181818183)","(21.0, 34.0, 27.157894736842106)","(21.0, 46.0, 36.516129032258064)","(18.0, 42.0, 38.666666666666664)"
10-01-2023 12:14:32.291955,"(3.9, 6.4, 6.348148148148148)","(8.0, 21.0, 17.428571428571427)","(1.55, 1.57, 1.5685)","(8.5, 22.0, 20.181818181818183)","(21.0, 34.0, 30.857142857142858)","(21.0, 46.0, 36.516129032258064)","(18.0, 42.0, 38.8421052631579)"
10-01-2023 12:14:33.431720,"(3.9, 6.4, 6.348148148148148)","(8.0, 20.0, 16.857142857142858)","(1.55, 1.57, 1.6082500000000002)","(8.5, 22.0, 20.2)","(21.0, 32.0, 28.8)","(21.0, 46.0, 36.516129032258064)","(18.0, 42.0, 38.72727272727273)"
10-01-2023 12:14:34.529645,"(3.9, 6.2, 5.563157894736842)","(8.0, 20.0, 17.05263157894737)","(1.55, 1.61, 1.5946)","(8.5, 22.0, 20.2)","(21.0, 32.0, 27.0)","(21.0, 46.0, 36.516129032258064)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:35.815645,"(3.9, 5.8, 5.522222222222222)","(8.0, 20.0, 17.05263157894737)","(1.55, 1.58, 1.5555555555555556)","(8.5, 22.0, 20.2)","(21.0, 32.0, 27.0)","(21.0, 46.0, 36.516129032258064)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:36.944419,"(3.9, 5.8, 5.5777777777777775)","(8.0, 20.0, 17.05263157894737)","(1.55, 1.58, 1.5682608695652174)","(8.5, 22.0, 20.2)","(21.0, 32.0, 27.0)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:38.257653,"(4.0, 5.8, 5.704761904761905)","(9.0, 20.0, 17.05263157894737)","(1.55, 1.59, 1.5463414634146342)","(8.5, 22.0, 20.2)","(21.0, 32.0, 26.11764705882353)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:39.451659,"(4.0, 5.8, 5.704761904761905)","(9.0, 20.0, 17.05263157894737)","(1.55, 1.56, 1.5463414634146342)","(8.5, 22.0, 20.2)","(21.0, 32.0, 26.11764705882353)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:40.606738,"(4.0, 5.9, 5.780952380952382)","(9.0, 20.0, 17.05263157894737)","(1.55, 1.57, 1.5585714285714287)","(8.5, 22.0, 18.045454545454547)","(21.0, 32.0, 26.11764705882353)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:41.818562,"(4.0, 5.9, 5.74375)","(9.0, 20.0, 17.05263157894737)","(1.55, 1.59, 1.5997058823529413)","(8.5, 22.0, 18.0625)","(21.0, 32.0, 26.18181818181818)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:42.869720,"(4.0, 5.1, 4.9035714285714285)","(9.0, 20.0, 17.083333333333332)","(1.55, 1.6, 1.5997058823529413)","(8.5, 22.0, 18.0625)","(21.0, 32.0, 26.666666666666668)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:43.908620,"(4.0, 5.1, 4.707407407407407)","(9.0, 20.0, 17.954545454545453)","(1.55, 1.63, 1.62)","(8.5, 22.0, 18.387096774193548)","(21.0, 32.0, 27.2)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:45.045305,"(4.0, 5.0, 4.657142857142857)","(9.0, 20.0, 17.954545454545453)","(1.55, 1.65, 1.6573684210526316)","(8.5, 22.0, 18.972972972972972)","(21.0, 32.0, 27.2)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:46.254707,"(4.0, 5.0, 4.842105263157895)","(9.0, 20.0, 17.954545454545453)","(1.55, 1.66, 1.657894736842105)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 27.2)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:47.462960,"(4.0, 5.0, 4.842105263157895)","(9.0, 20.0, 18.043478260869566)","(1.55, 1.66, 1.6583333333333332)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 27.2)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:48.714075,"(4.0, 5.0, 4.842105263157895)","(9.0, 20.0, 18.043478260869566)","(1.55, 1.66, 1.6583333333333332)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 27.2)","(21.0, 46.0, 36.5)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:49.920885,"(4.0, 5.0, 4.882352941176471)","(9.0, 20.0, 18.043478260869566)","(1.55, 1.66, 1.6583333333333332)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:51.114070,"(4.0, 5.0, 4.882352941176471)","(9.0, 20.0, 18.043478260869566)","(1.55, 1.66, 1.6577777777777778)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:52.241953,"(4.0, 5.0, 4.882352941176471)","(9.0, 20.0, 18.043478260869566)","(1.55, 1.66, 1.6577777777777778)","(8.5, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(18.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:53.340872,"(4.2, 5.0, 4.882352941176471)","(10.0, 20.0, 18.043478260869566)","(1.45, 1.66, 1.6577777777777778)","(9.0, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:54.441898,"(4.2, 5.0, 4.882352941176471)","(10.0, 20.0, 18.043478260869566)","(1.45, 1.66, 1.6577777777777778)","(9.0, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:55.535601,"(4.2, 5.0, 4.882352941176471)","(10.0, 20.0, 18.043478260869566)","(1.45, 1.66, 1.6577777777777778)","(9.0, 22.0, 18.705882352941178)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:56.658604,"(4.2, 5.0, 4.882352941176471)","(10.0, 20.0, 18.043478260869566)","(1.45, 1.66, 1.6577777777777778)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:57.723982,"(4.2, 5.0, 4.8545454545454545)","(10.0, 19.5, 17.833333333333332)","(1.45, 1.66, 1.664736842105263)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:58.834118,"(4.2, 5.0, 4.85)","(10.0, 18.5, 17.5)","(1.45, 1.67, 1.664736842105263)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.0)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:14:59.961277,"(4.2, 5.0, 4.88)","(10.0, 18.5, 16.7)","(1.45, 1.67, 1.664736842105263)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:01.162330,"(4.2, 5.0, 4.88)","(10.0, 18.5, 16.7)","(1.45, 1.67, 1.664736842105263)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:02.296158,"(4.2, 5.0, 4.88)","(10.0, 18.5, 16.7)","(1.45, 1.67, 1.664736842105263)","(9.0, 22.0, 18.666666666666668)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:03.429591,"(4.2, 5.0, 4.88)","(10.0, 18.5, 16.7)","(1.45, 1.67, 1.66625)","(9.0, 22.0, 19.285714285714285)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:04.628735,"(4.2, 5.0, 4.88)","(10.0, 17.0, 16.25)","(1.45, 1.67, 1.6823076923076923)","(9.0, 21.0, 19.928571428571427)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:05.803325,"(4.2, 5.0, 4.833333333333333)","(10.0, 17.0, 16.25)","(1.45, 1.69, 1.6823076923076923)","(9.0, 21.0, 20.1)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:06.935025,"(4.2, 5.0, 4.833333333333333)","(10.0, 17.0, 16.205882352941178)","(1.45, 1.69, 1.6823076923076923)","(9.0, 21.0, 20.1)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:08.081081,"(4.2, 5.0, 4.833333333333333)","(10.0, 17.0, 16.205882352941178)","(1.45, 1.71, 1.6942105263157894)","(9.0, 21.0, 19.333333333333332)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:09.210794,"(4.2, 5.0, 4.833333333333333)","(10.0, 17.0, 16.205882352941178)","(1.45, 1.71, 1.6942105263157894)","(9.0, 21.0, 19.333333333333332)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:10.253151,"(4.2, 5.0, 4.894736842105263)","(10.0, 17.0, 16.205882352941178)","(1.45, 1.71, 1.6942105263157894)","(9.0, 22.0, 19.375)","(21.0, 32.0, 28.129032258064516)","(21.0, 46.0, 36.88)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:11.340250,"(4.2, 5.0, 4.894736842105263)","(10.0, 17.0, 15.944444444444445)","(1.45, 1.69, 1.6794736842105262)","(9.0, 21.0, 17.931818181818183)","(21.0, 32.0, 28.129032258064516)","(21.0, 44.0, 36.22222222222222)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:12.473625,"(4.2, 5.0, 4.857142857142857)","(10.0, 17.0, 16.227272727272727)","(1.45, 1.69, 1.6794736842105262)","(9.0, 21.0, 18.589285714285715)","(21.0, 32.0, 28.129032258064516)","(21.0, 44.0, 36.22222222222222)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:13.623526,"(4.2, 5.0, 4.894736842105263)","(10.0, 16.5, 15.714285714285714)","(1.45, 1.69, 1.6693103448275861)","(9.0, 21.0, 18.44318181818182)","(21.0, 32.0, 28.129032258064516)","(21.0, 44.0, 36.22222222222222)","(20.0, 42.0, 38.888888888888886)"
10-01-2023 12:15:14.840754,"(4.2, 5.0, 4.833333333333333)","(10.0, 17.0, 15.714285714285714)","(1.45, 1.69, 1.6687878787878787)","(9.0, 21.0, 19.833333333333332)","(21.0, 32.0, 27.853658536585368)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:16.080784,"(4.2, 5.0, 4.869565217391305)","(10.0, 17.0, 15.833333333333334)","(1.45, 1.69, 1.6727586206896552)","(9.0, 20.0, 19.805555555555557)","(21.0, 32.0, 27.853658536585368)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:17.273166,"(4.2, 5.0, 4.90625)","(10.0, 16.5, 15.777777777777779)","(1.45, 1.69, 1.6643589743589742)","(9.0, 20.0, 18.625)","(21.0, 32.0, 27.853658536585368)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:18.450767,"(4.2, 5.0, 4.90625)","(10.0, 16.5, 15.777777777777779)","(1.45, 1.69, 1.6643589743589742)","(9.0, 20.0, 17.948275862068964)","(21.0, 32.0, 27.853658536585368)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:19.534520,"(4.0, 5.0, 4.90625)","(10.0, 16.5, 15.777777777777779)","(1.5, 1.69, 1.6643589743589742)","(9.0, 20.0, 17.8125)","(21.0, 32.0, 27.853658536585368)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:20.615075,"(4.0, 5.0, 4.90625)","(10.0, 16.5, 15.777777777777779)","(1.5, 1.69, 1.6643589743589742)","(9.0, 20.0, 17.8125)","(21.0, 32.0, 27.27777777777778)","(21.0, 44.0, 35.62162162162162)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:21.705309,"(4.0, 5.0, 4.90625)","(10.0, 16.5, 15.777777777777779)","(1.5, 1.69, 1.6615909090909091)","(9.0, 20.0, 17.8125)","(21.0, 32.0, 27.27777777777778)","(21.0, 44.0, 34.3125)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:22.746797,"(4.0, 5.0, 4.895652173913043)","(10.0, 16.5, 15.777777777777779)","(1.5, 1.69, 1.6615909090909091)","(9.0, 20.0, 17.8125)","(21.0, 32.0, 27.27777777777778)","(21.0, 44.0, 34.3125)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:23.853363,"(4.0, 5.0, 4.828571428571428)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6615909090909091)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.27777777777778)","(21.0, 44.0, 34.21052631578947)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:24.916861,"(4.0, 5.0, 4.815384615384615)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6615909090909091)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.27777777777778)","(21.0, 44.0, 33.945945945945944)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:25.987762,"(4.0, 5.0, 4.85)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.263157894736842)","(21.0, 44.0, 34.46153846153846)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:27.120207,"(4.0, 5.0, 4.8568181818181815)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.263157894736842)","(21.0, 44.0, 34.7)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:28.267114,"(4.0, 5.0, 4.8568181818181815)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.263157894736842)","(21.0, 44.0, 34.7)","(20.0, 42.0, 38.57142857142857)"
10-01-2023 12:15:29.408298,"(4.0, 5.0, 4.8568181818181815)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 27.263157894736842)","(21.0, 44.0, 34.7)","(20.0, 42.0, 34.61538461538461)"
10-01-2023 12:15:30.522434,"(4.0, 5.0, 4.8568181818181815)","(10.0, 16.5, 15.678571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(20.0, 42.0, 34.61538461538461)"
10-01-2023 12:15:31.726003,"(4.0, 5.0, 4.897142857142857)","(10.0, 16.5, 15.053571428571429)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(20.0, 42.0, 34.61538461538461)"
10-01-2023 12:15:33.058535,"(4.0, 5.0, 4.85)","(10.0, 16.5, 15.078947368421053)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(20.0, 42.0, 34.61538461538461)"
10-01-2023 12:15:34.378543,"(4.0, 5.0, 4.866666666666666)","(10.0, 16.5, 15.078947368421053)","(1.5, 1.69, 1.6729545454545454)","(9.0, 20.0, 17.666666666666668)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(20.0, 42.0, 34.61538461538461)"
10-01-2023 12:15:35.591324,"(4.0, 5.0, 4.866666666666666)","(10.0, 16.5, 14.863636363636363)","(1.5, 1.69, 1.6786363636363635)","(9.0, 20.0, 17.87878787878788)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:36.876375,"(4.0, 5.0, 4.866666666666666)","(10.0, 16.5, 14.824324324324325)","(1.5, 1.69, 1.6759459459459458)","(9.0, 20.0, 18.10810810810811)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:38.090562,"(4.0, 5.0, 4.866666666666666)","(10.0, 16.5, 14.824324324324325)","(1.5, 1.69, 1.6776190476190476)","(9.0, 20.0, 18.10810810810811)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.7)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:39.320229,"(4.0, 5.0, 4.866666666666666)","(10.0, 16.5, 15.0625)","(1.5, 1.69, 1.6818181818181817)","(9.0, 20.0, 19.055555555555557)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:40.444122,"(4.0, 5.0, 4.875)","(10.0, 16.0, 15.0625)","(1.5, 1.69, 1.6818181818181817)","(9.0, 19.5, 18.41304347826087)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:41.502878,"(4.0, 5.0, 4.875)","(10.0, 15.5, 14.916666666666666)","(1.5, 1.69, 1.689230769230769)","(9.0, 19.0, 18.666666666666668)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:42.610539,"(4.0, 5.0, 4.875)","(10.0, 15.5, 14.727272727272727)","(1.5, 1.7, 1.6883333333333332)","(9.0, 19.0, 18.41304347826087)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:43.767225,"(4.0, 5.0, 4.889655172413793)","(10.0, 15.5, 14.727272727272727)","(1.5, 1.69, 1.6883333333333332)","(9.0, 19.0, 18.25)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:44.928838,"(4.0, 5.0, 4.955555555555556)","(10.0, 15.5, 14.65625)","(1.5, 1.69, 1.6833333333333333)","(9.0, 19.0, 18.136363636363637)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:46.112415,"(4.0, 5.1, 4.975)","(10.0, 15.5, 14.777777777777779)","(1.5, 1.69, 1.6836)","(9.0, 19.0, 17.988372093023255)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:47.243145,"(4.0, 5.1, 4.975)","(10.0, 15.0, 14.11111111111111)","(1.5, 1.69, 1.6836)","(9.0, 19.0, 17.05)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:48.367626,"(4.0, 5.1, 5.0)","(10.0, 15.0, 14.142857142857142)","(1.5, 1.69, 1.6869999999999998)","(9.0, 17.5, 17.05)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:49.471051,"(4.0, 5.1, 4.994736842105263)","(10.0, 15.0, 13.857142857142858)","(1.5, 1.69, 1.6869999999999998)","(9.0, 17.5, 17.05)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:50.607806,"(4.0, 5.1, 4.994736842105263)","(10.0, 15.0, 13.857142857142858)","(1.5, 1.7, 1.6921739130434783)","(9.0, 17.5, 16.42)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:51.701563,"(4.0, 5.1, 5.004761904761905)","(10.0, 15.0, 13.857142857142858)","(1.5, 1.7, 1.6921739130434783)","(9.0, 17.5, 16.42)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 34.4)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:52.909540,"(4.0, 5.1, 5.035483870967742)","(10.0, 15.0, 13.9)","(1.5, 1.7, 1.6977777777777778)","(9.0, 17.5, 16.403846153846153)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 35.42857142857143)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:54.088082,"(4.0, 5.1, 5.035483870967742)","(10.0, 14.5, 13.9)","(1.5, 1.7, 1.6939130434782608)","(9.0, 17.5, 16.875)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 35.395348837209305)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:55.270939,"(4.0, 5.1, 5.035483870967742)","(10.0, 14.5, 13.9)","(1.5, 1.7, 1.6939130434782608)","(9.0, 17.0, 16.875)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.22222222222222)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:56.483457,"(4.0, 4.8, 4.776470588235294)","(10.0, 14.5, 13.692307692307692)","(1.5, 1.73, 1.7245454545454546)","(9.0, 17.0, 16.523809523809526)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.38095238095238)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:57.578513,"(4.0, 4.7, 4.65)","(10.0, 14.0, 13.923076923076923)","(1.5, 1.76, 1.75625)","(9.0, 17.0, 16.384615384615383)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.38095238095238)","(21.0, 42.0, 34.32)"
10-01-2023 12:15:58.657697,"(4.0, 4.7, 4.604347826086957)","(10.0, 14.0, 13.923076923076923)","(1.5, 1.77, 1.7559459459459459)","(9.0, 17.0, 16.384615384615383)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.19512195121951)","(21.0, 42.0, 34.32)"
10-01-2023 12:16:00.068772,"(4.0, 4.7, 4.624137931034483)","(10.0, 14.0, 13.285714285714286)","(1.5, 1.75, 1.745)","(9.0, 17.0, 16.366666666666667)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.19512195121951)","(21.0, 42.0, 34.32)"
10-01-2023 12:16:01.384016,"(4.0, 4.7, 4.661904761904762)","(10.0, 13.5, 13.3)","(1.5, 1.76, 1.7585714285714287)","(9.0, 17.0, 16.256410256410255)","(21.0, 32.0, 28.651162790697676)","(21.0, 44.0, 36.18181818181818)","(21.0, 42.0, 34.32)"
