,Lady Miki,Mon Soleil,Best Back Bruce,Kia Ora Beauty,Caledonian Terra,Morvah,Sunshine Warrior,Hameldaeme,Well Said Harps,Lenard Ess
11-01-2023 19:57:12.995895,"(2.9, 4.2, 4.066666666666666)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 20.333333333333332)","(15.0, 24.0, 21.428571428571427)","(101.0, 390.0, 280.0)","(21.0, 32.0, 32.0)","(31.0, 50.0, 45.714285714285715)","(2.6, 3.0, 2.9272727272727272)","(8.5, 12.0, 11.88888888888889)","(16.0, 19.0, 18.571428571428573)"
11-01-2023 19:57:14.456826,"(2.9, 4.2, 4.094117647058823)","(6.5, 8.8, 8.74)","(16.0, 27.0, 22.8)","(15.0, 24.0, 22.0)","(101.0, 380.0, 280.0)","(21.0, 38.0, 32.57142857142857)","(31.0, 50.0, 45.714285714285715)","(2.6, 3.0, 2.9272727272727272)","(8.5, 13.0, 12.0)","(16.0, 19.0, 18.571428571428573)"
11-01-2023 19:57:16.106782,"(2.9, 4.2, 4.076470588235294)","(6.5, 8.8, 8.74)","(16.0, 27.0, 22.8)","(15.0, 24.0, 22.0)","(101.0, 380.0, 280.0)","(21.0, 36.0, 27.75)","(31.0, 50.0, 45.714285714285715)","(2.6, 3.0, 2.92258064516129)","(8.5, 12.5, 12.214285714285714)","(16.0, 19.0, 18.571428571428573)"
11-01-2023 19:57:17.758317,"(2.9, 4.2, 4.076470588235294)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 22.8)","(14.0, 24.0, 22.0)","(101.0, 380.0, 276.6666666666667)","(21.0, 34.0, 26.666666666666668)","(31.0, 50.0, 45.714285714285715)","(2.6, 3.0, 2.924)","(8.5, 12.5, 12.625)","(16.0, 19.0, 18.571428571428573)"
11-01-2023 19:57:19.308388,"(2.9, 4.2, 4.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 21.375)","(15.0, 24.0, 22.0)","(101.0, 370.0, 270.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 45.714285714285715)","(2.5, 3.0, 2.9225)","(8.5, 13.0, 12.625)","(16.0, 19.0, 18.142857142857142)"
11-01-2023 19:57:21.047548,"(2.9, 4.2, 4.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 24.0)","(15.0, 24.0, 22.0)","(101.0, 350.0, 270.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 45.714285714285715)","(2.5, 3.0, 2.9225)","(8.5, 13.0, 12.625)","(16.0, 19.0, 18.142857142857142)"
11-01-2023 19:57:22.734490,"(3.0, 4.2, 4.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 24.0)","(15.0, 24.0, 22.0)","(101.0, 350.0, 270.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.924)","(8.5, 13.0, 12.625)","(16.0, 19.0, 18.142857142857142)"
11-01-2023 19:57:24.247855,"(3.0, 4.2, 4.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 21.375)","(15.0, 24.0, 22.0)","(101.0, 350.0, 316.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.924)","(8.5, 13.0, 12.625)","(16.0, 19.0, 18.142857142857142)"
11-01-2023 19:57:25.753939,"(3.0, 4.2, 3.9428571428571426)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 21.375)","(15.0, 24.0, 22.0)","(101.0, 340.0, 308.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.9225)","(8.5, 13.0, 12.625)","(16.0, 19.0, 18.142857142857142)"
11-01-2023 19:57:27.297423,"(3.0, 4.1, 3.953846153846154)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 23.4)","(15.0, 24.0, 22.0)","(101.0, 330.0, 292.0)","(21.0, 32.0, 26.666666666666668)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.922549019607843)","(8.5, 13.0, 12.625)","(16.0, 19.0, 17.75)"
11-01-2023 19:57:28.814552,"(3.0, 4.0, 3.953846153846154)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 23.4)","(15.0, 24.0, 22.0)","(101.0, 310.0, 292.0)","(21.0, 32.0, 25.636363636363637)","(31.0, 50.0, 44.0)","(2.5, 3.05, 2.922549019607843)","(8.5, 13.0, 12.625)","(16.0, 18.5, 17.75)"
11-01-2023 19:57:30.271464,"(3.0, 4.0, 3.953846153846154)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 21.375)","(15.0, 24.0, 22.0)","(101.0, 310.0, 284.0)","(21.0, 30.0, 25.636363636363637)","(31.0, 50.0, 44.0)","(2.5, 3.05, 2.91453125)","(8.5, 13.0, 12.625)","(16.0, 18.5, 17.214285714285715)"
11-01-2023 19:57:31.773567,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.74)","(16.0, 27.0, 23.4)","(15.0, 24.0, 22.5)","(101.0, 300.0, 284.0)","(21.0, 30.0, 25.636363636363637)","(31.0, 50.0, 44.0)","(2.5, 3.05, 2.918048780487805)","(8.5, 13.0, 12.85)","(16.0, 18.5, 17.15)"
11-01-2023 19:57:33.202708,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.74)","(16.0, 27.0, 23.4)","(15.0, 24.0, 22.5)","(101.0, 300.0, 284.0)","(21.0, 30.0, 25.636363636363637)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.898181818181818)","(8.5, 13.0, 12.85)","(16.0, 18.5, 16.76923076923077)"
11-01-2023 19:57:34.632310,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.74)","(16.0, 27.0, 23.4)","(15.0, 24.0, 22.5)","(101.0, 300.0, 284.0)","(21.0, 30.0, 25.636363636363637)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.898181818181818)","(8.5, 13.0, 12.85)","(16.0, 18.5, 16.384615384615383)"
11-01-2023 19:57:36.046260,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.74)","(16.0, 27.0, 23.4)","(15.0, 24.0, 20.789473684210527)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 44.0)","(2.5, 3.0, 2.873548387096774)","(8.5, 13.0, 12.875)","(16.0, 18.5, 16.3)"
11-01-2023 19:57:37.579538,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.74)","(16.0, 27.0, 23.4)","(15.0, 23.0, 20.681818181818183)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.0, 2.8729545454545455)","(8.5, 14.0, 13.307692307692308)","(16.0, 18.5, 16.208333333333332)"
11-01-2023 19:57:39.134862,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 23.4)","(15.0, 23.0, 20.681818181818183)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(8.5, 14.0, 14.166666666666666)","(16.0, 18.5, 16.8)"
11-01-2023 19:57:40.617140,"(3.0, 3.95, 3.875)","(6.5, 8.8, 8.700000000000001)","(16.0, 27.0, 23.25)","(15.0, 23.0, 20.681818181818183)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(8.5, 14.5, 14.166666666666666)","(16.0, 18.0, 17.166666666666668)"
11-01-2023 19:57:42.035244,"(3.1, 3.95, 3.875)","(6.5, 8.8, 8.700000000000001)","(17.0, 27.0, 22.8)","(16.0, 23.0, 21.0)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(9.0, 14.5, 14.0)","(15.0, 18.0, 16.6)"
11-01-2023 19:57:43.441661,"(3.1, 3.95, 3.875)","(6.5, 8.8, 8.700000000000001)","(17.0, 27.0, 22.8)","(16.0, 22.0, 21.0)","(101.0, 300.0, 284.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(9.0, 14.5, 14.285714285714285)","(15.0, 17.5, 16.375)"
11-01-2023 19:57:44.798780,"(3.1, 3.95, 3.875)","(6.5, 8.8, 8.700000000000001)","(17.0, 27.0, 23.25)","(16.0, 22.0, 20.58823529411765)","(101.0, 300.0, 282.22222222222223)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(9.0, 14.5, 14.2)","(15.0, 17.5, 16.1)"
11-01-2023 19:57:46.156330,"(3.1, 3.9, 3.8625)","(6.5, 9.4, 9.39047619047619)","(17.0, 27.0, 23.25)","(16.0, 22.0, 20.58823529411765)","(101.0, 300.0, 344.44444444444446)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(9.0, 14.5, 14.2)","(15.0, 17.0, 16.25)"
11-01-2023 19:57:47.459468,"(3.1, 3.9, 3.8625)","(6.5, 9.4, 9.39047619047619)","(17.0, 27.0, 23.25)","(16.0, 22.0, 20.153846153846153)","(101.0, 380.0, 313.33333333333337)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9548214285714285)","(9.0, 14.5, 14.2)","(15.0, 17.0, 16.25)"
11-01-2023 19:57:48.925170,"(3.1, 3.9, 3.8625)","(6.5, 9.4, 9.39047619047619)","(17.0, 27.0, 23.25)","(16.0, 22.0, 20.22222222222222)","(101.0, 380.0, 336.6666666666667)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.2)","(15.0, 17.0, 16.25)"
11-01-2023 19:57:50.412128,"(3.1, 3.8, 3.7077433628318586)","(6.5, 9.4, 9.39047619047619)","(17.0, 27.0, 23.25)","(16.0, 22.0, 20.153846153846153)","(101.0, 370.0, 328.8888888888889)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.25)","(15.0, 17.0, 16.25)"
11-01-2023 19:57:51.948337,"(3.1, 3.8, 3.7077433628318586)","(6.5, 9.4, 9.390769230769232)","(17.0, 27.0, 24.0)","(16.0, 22.0, 20.153846153846153)","(101.0, 360.0, 328.8888888888889)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.25)","(15.0, 17.0, 16.571428571428573)"
11-01-2023 19:57:53.457777,"(3.1, 3.8, 3.7241935483870967)","(6.5, 9.4, 9.390625)","(17.0, 27.0, 24.0)","(14.0, 22.0, 20.153846153846153)","(101.0, 360.0, 295.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.25)","(15.0, 17.0, 16.571428571428573)"
11-01-2023 19:57:54.959026,"(3.1, 3.75, 3.7241935483870967)","(6.5, 9.4, 9.390625)","(17.0, 27.0, 24.0)","(14.0, 22.0, 20.11111111111111)","(101.0, 360.0, 295.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.25)","(15.0, 17.0, 16.571428571428573)"
11-01-2023 19:57:56.320591,"(3.1, 3.75, 3.7241935483870967)","(6.5, 9.4, 9.390625)","(17.0, 27.0, 24.0)","(14.0, 22.0, 19.295454545454547)","(101.0, 360.0, 295.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.25)","(15.0, 17.0, 16.6)"
11-01-2023 19:57:57.685956,"(3.1, 3.75, 3.7241935483870967)","(6.5, 9.4, 9.390625)","(17.0, 27.0, 23.5)","(14.0, 22.0, 18.5)","(101.0, 360.0, 317.14285714285717)","(21.0, 30.0, 27.0)","(31.0, 50.0, 41.0)","(2.5, 3.05, 2.9567924528301885)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.6)"
11-01-2023 19:57:59.035749,"(3.1, 3.8, 3.725)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 21.8)","(14.0, 21.0, 19.352941176470587)","(101.0, 360.0, 340.0)","(21.0, 30.0, 27.0)","(31.0, 50.0, 60.0)","(2.5, 3.05, 2.966428571428571)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:00.572211,"(3.1, 3.85, 3.8451612903225807)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 21.8)","(14.0, 21.0, 18.846153846153847)","(101.0, 360.0, 340.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.966428571428571)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:02.338151,"(3.1, 3.85, 3.7470588235294118)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 21.666666666666668)","(14.0, 21.0, 19.0)","(101.0, 360.0, 322.5)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.98377358490566)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:03.981420,"(3.1, 3.8, 3.7666666666666666)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 21.666666666666668)","(15.0, 20.0, 19.444444444444443)","(101.0, 360.0, 350.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.98377358490566)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:05.490780,"(3.1, 3.8, 3.7666666666666666)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 22.5)","(15.0, 20.0, 19.0)","(101.0, 390.0, 350.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.98377358490566)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:06.890553,"(3.1, 3.8, 3.7666666666666666)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 22.5)","(15.0, 22.0, 19.0)","(101.0, 390.0, 350.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9625)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:08.281088,"(3.1, 3.8, 3.8111111111111113)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 22.77777777777778)","(15.0, 22.0, 19.09090909090909)","(101.0, 390.0, 350.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.958103448275862)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.833333333333332)"
11-01-2023 19:58:09.722339,"(3.1, 3.9, 3.838461538461538)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 25.0)","(15.0, 20.0, 19.0)","(101.0, 390.0, 350.0)","(21.0, 30.0, 27.0)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9660416666666665)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.8)"
11-01-2023 19:58:11.109680,"(3.1, 3.9, 3.838461538461538)","(6.5, 9.4, 9.390625)","(17.0, 29.0, 22.142857142857142)","(15.0, 20.0, 19.333333333333332)","(101.0, 390.0, 381.25)","(21.0, 30.0, 25.666666666666668)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9594642857142857)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.8)"
11-01-2023 19:58:12.409030,"(3.1, 3.9, 3.838461538461538)","(6.5, 9.4, 9.390625)","(17.0, 25.0, 22.333333333333332)","(15.0, 20.0, 19.77777777777778)","(101.0, 390.0, 381.25)","(21.0, 29.0, 25.666666666666668)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9594642857142857)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.8)"
11-01-2023 19:58:13.794372,"(3.0, 3.9, 3.8586206896551722)","(6.5, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 22.0, 20.4)","(101.0, 390.0, 381.25)","(21.0, 29.0, 26.428571428571427)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9594642857142857)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.8)"
11-01-2023 19:58:15.226515,"(3.0, 3.9, 3.8586206896551722)","(6.5, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.5)","(101.0, 390.0, 381.25)","(21.0, 29.0, 26.428571428571427)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9594642857142857)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.8)"
11-01-2023 19:58:16.934382,"(3.0, 3.9, 3.72)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 20.0)","(101.0, 390.0, 381.25)","(21.0, 29.0, 26.428571428571427)","(31.0, 70.0, 55.0)","(2.5, 3.05, 2.9594642857142857)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.88888888888889)"
11-01-2023 19:58:18.599867,"(3.0, 3.9, 3.7875)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.5)","(101.0, 390.0, 381.25)","(21.0, 29.0, 27.363636363636363)","(31.0, 70.0, 62.5)","(2.5, 3.05, 2.9515714285714285)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.85)"
11-01-2023 19:58:20.180701,"(3.0, 3.9, 3.7875)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.214285714285715)","(101.0, 390.0, 381.25)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 62.5)","(2.5, 3.05, 2.9524999999999997)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.113636363636363)"
11-01-2023 19:58:21.716675,"(3.0, 3.9, 3.7875)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.5)","(101.0, 390.0, 383.75)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 62.5)","(2.5, 3.05, 2.951578947368421)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:23.106127,"(3.0, 3.9, 3.7875)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.5)","(101.0, 390.0, 383.75)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 62.5)","(2.5, 3.0, 2.951578947368421)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:24.343392,"(3.0, 3.9, 3.7875)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.333333333333332)","(15.0, 21.0, 19.5)","(101.0, 390.0, 383.75)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 62.5)","(2.5, 3.0, 2.951578947368421)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:25.693219,"(3.0, 3.9, 3.864705882352941)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 72.22222222222223)","(2.5, 3.0, 2.951578947368421)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:27.012723,"(3.0, 3.9, 3.864705882352941)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 72.22222222222223)","(2.5, 3.0, 2.946470588235294)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:28.350517,"(3.0, 3.9, 3.8035714285714284)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 72.22222222222223)","(2.5, 2.98, 2.9414285714285713)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:29.786898,"(3.0, 3.9, 3.8205882352941174)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 75.0, 62.5)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 14.071428571428571)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:31.275550,"(3.0, 3.9, 3.8021739130434784)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 13.857142857142858)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:32.787643,"(3.0, 3.9, 3.846341463414634)","(7.0, 9.4, 9.390625)","(17.0, 23.0, 22.785714285714285)","(15.0, 21.0, 19.75)","(101.0, 390.0, 370.0)","(21.0, 29.0, 26.428571428571427)","(31.0, 85.0, 59.285714285714285)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 13.857142857142858)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:34.304528,"(3.0, 3.9, 3.7866666666666666)","(7.0, 9.8, 9.771875000000001)","(17.0, 23.0, 22.727272727272727)","(15.0, 21.0, 19.6)","(101.0, 390.0, 377.5)","(21.0, 29.0, 26.857142857142858)","(31.0, 85.0, 59.285714285714285)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 13.857142857142858)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:35.779720,"(3.0, 3.9, 3.8225806451612905)","(7.0, 9.8, 9.771875000000001)","(17.0, 23.0, 22.272727272727273)","(15.0, 21.0, 19.386363636363637)","(101.0, 390.0, 377.5)","(21.0, 29.0, 31.11111111111111)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.9036363636363633)","(9.0, 14.5, 13.857142857142858)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:37.239317,"(3.0, 3.9, 3.757575757575758)","(7.0, 9.8, 9.771875000000001)","(17.0, 23.0, 20.8)","(15.0, 20.0, 17.42105263157895)","(101.0, 390.0, 377.5)","(21.0, 32.0, 31.11111111111111)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 13.857142857142858)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:38.566018,"(3.0, 3.9, 3.757575757575758)","(7.0, 9.8, 10.617021276595745)","(17.0, 23.0, 20.8)","(15.0, 20.0, 17.375)","(101.0, 390.0, 377.5)","(21.0, 32.0, 30.4)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.8984)","(9.0, 14.5, 14.333333333333334)","(15.0, 17.0, 16.1875)"
11-01-2023 19:58:39.890668,"(3.0, 3.9, 3.7459016393442623)","(7.0, 11.0, 10.72549019607843)","(17.0, 23.0, 20.8)","(15.0, 20.0, 17.352941176470587)","(101.0, 390.0, 377.5)","(21.0, 32.0, 30.4)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.893103448275862)","(9.0, 14.5, 14.411764705882353)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:41.314803,"(3.0, 3.9, 3.7192307692307693)","(7.0, 11.0, 10.72549019607843)","(17.0, 23.0, 20.58823529411765)","(15.0, 20.0, 17.384615384615383)","(101.0, 390.0, 377.5)","(21.0, 32.0, 30.857142857142858)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.915238095238095)","(9.0, 14.5, 14.392857142857142)","(15.0, 17.0, 16.25)"
11-01-2023 19:58:42.723716,"(3.0, 3.9, 3.7833333333333337)","(7.0, 11.0, 10.72549019607843)","(17.0, 22.0, 20.58823529411765)","(15.0, 19.5, 17.384615384615383)","(101.0, 390.0, 510.0)","(21.0, 32.0, 30.857142857142858)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.915238095238095)","(9.0, 14.5, 14.0)","(15.0, 17.0, 16.428571428571427)"
11-01-2023 19:58:44.118080,"(3.0, 3.85, 3.7833333333333337)","(7.0, 11.0, 10.64102564102564)","(17.0, 22.0, 20.58823529411765)","(15.0, 19.5, 17.666666666666668)","(101.0, 680.0, 510.0)","(21.0, 32.0, 30.857142857142858)","(31.0, 85.0, 70.0)","(2.5, 2.98, 2.913333333333333)","(9.0, 14.5, 14.35)","(15.0, 16.5, 16.423076923076923)"
11-01-2023 19:58:45.553844,"(3.0, 3.85, 3.775)","(7.5, 11.0, 10.631578947368421)","(16.0, 22.0, 20.8)","(14.0, 19.0, 17.90909090909091)","(101.0, 680.0, 510.0)","(20.0, 32.0, 30.6)","(31.0, 85.0, 76.25)","(2.5, 2.98, 2.9055172413793104)","(10.0, 14.5, 14.4)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:46.965735,"(3.0, 3.8, 3.775)","(7.5, 11.0, 11.368421052631579)","(16.0, 22.0, 20.8)","(14.0, 19.0, 17.875)","(101.0, 680.0, 485.7142857142857)","(20.0, 32.0, 30.6)","(31.0, 85.0, 68.75)","(2.5, 2.98, 2.9111627906976745)","(10.0, 14.5, 14.4)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:48.402474,"(3.0, 3.8, 3.7315789473684213)","(7.5, 11.5, 11.552631578947368)","(16.0, 22.0, 18.539473684210527)","(14.0, 18.5, 17.0)","(101.0, 680.0, 464.2857142857143)","(20.0, 32.0, 30.6)","(31.0, 75.0, 65.0)","(2.5, 2.96, 2.935862068965517)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:49.798891,"(3.0, 3.75, 3.7315789473684213)","(7.5, 12.0, 11.552631578947368)","(16.0, 19.0, 17.53061224489796)","(14.0, 18.5, 17.0)","(101.0, 630.0, 464.2857142857143)","(20.0, 32.0, 30.6)","(31.0, 75.0, 65.0)","(2.5, 2.96, 2.91625)","(10.0, 14.5, 14.4)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:51.220867,"(3.0, 3.75, 3.7315789473684213)","(7.5, 12.0, 11.6)","(16.0, 19.0, 17.53061224489796)","(14.0, 18.5, 17.0)","(101.0, 630.0, 464.2857142857143)","(20.0, 32.0, 30.6)","(31.0, 75.0, 62.5)","(2.5, 2.96, 2.91625)","(10.0, 14.5, 14.4)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:52.726350,"(3.0, 3.75, 3.7315789473684213)","(7.5, 12.0, 11.44)","(16.0, 19.0, 17.434782608695652)","(14.0, 18.5, 17.25)","(101.0, 630.0, 464.2857142857143)","(20.0, 32.0, 30.6)","(31.0, 75.0, 71.375)","(2.5, 2.96, 2.91625)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:54.294711,"(3.0, 3.75, 3.748)","(7.5, 12.0, 11.631578947368421)","(16.0, 19.0, 18.21875)","(14.0, 18.5, 16.333333333333332)","(101.0, 630.0, 475.0)","(20.0, 32.0, 26.166666666666668)","(31.0, 75.0, 65.0)","(2.5, 2.96, 2.8987499999999997)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.205882352941178)"
