,Go Goose Go,Agent Eleven,Mine Master,Aston Scepter,Finniss Blossom,Argent Street
14-12-2022 13:57:00.699792,"(3.0, 3.45, 3.1576142131979696)","(2.05, 2.48, 2.413333333333333)","(6.5, 10.5, 10.12)","(21.0, 40.0, 34.57142857142857)","(6.0, 8.4, 8.377777777777778)","(18.0, 36.0, 30.0)"
14-12-2022 13:57:01.707233,"(3.0, 3.4, 3.2624999999999997)","(2.0, 2.48, 2.4141463414634146)","(6.5, 11.0, 9.8)","(21.0, 40.0, 34.57142857142857)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 32.5)"
14-12-2022 13:57:02.701245,"(3.0, 3.4, 3.258974358974359)","(2.0, 2.48, 2.405)","(6.5, 11.0, 9.8)","(21.0, 40.0, 34.57142857142857)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 32.5)"
14-12-2022 13:57:03.822800,"(3.0, 3.4, 3.242857142857143)","(2.0, 2.48, 2.4125)","(6.5, 11.0, 9.8)","(21.0, 40.0, 34.57142857142857)","(6.0, 8.6, 8.488888888888889)","(18.0, 34.0, 32.2)"
14-12-2022 13:57:05.576024,"(3.0, 3.4, 3.242857142857143)","(2.0, 2.48, 2.4125)","(6.5, 10.5, 9.981818181818182)","(21.0, 40.0, 34.57142857142857)","(6.0, 9.2, 9.00952380952381)","(18.0, 34.0, 29.32)"
14-12-2022 13:57:06.744094,"(3.0, 3.4, 3.242857142857143)","(2.0, 2.48, 2.4125)","(6.5, 10.5, 9.981818181818182)","(21.0, 40.0, 34.57142857142857)","(6.0, 9.2, 8.96923076923077)","(18.0, 34.0, 29.153846153846153)"
14-12-2022 13:57:07.782512,"(3.0, 3.4, 3.28)","(2.0, 2.46, 2.45)","(6.5, 10.5, 9.725925925925926)","(21.0, 40.0, 35.25)","(6.5, 11.0, 8.96923076923077)","(18.0, 34.0, 29.153846153846153)"
14-12-2022 13:57:08.898078,"(2.9, 3.4, 3.2402777777777776)","(2.05, 2.44, 2.4299999999999997)","(6.5, 10.5, 9.725925925925926)","(21.0, 40.0, 34.57142857142857)","(6.5, 11.0, 8.96923076923077)","(18.0, 34.0, 27.823529411764707)"
14-12-2022 13:57:09.936701,"(2.9, 3.4, 3.1604166666666664)","(2.05, 2.44, 2.433333333333333)","(6.5, 10.5, 9.725925925925926)","(21.0, 40.0, 35.25)","(6.5, 11.0, 8.96923076923077)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:10.983842,"(2.9, 3.4, 3.1604166666666664)","(2.05, 2.42, 2.4114285714285715)","(6.5, 10.5, 9.725925925925926)","(21.0, 40.0, 34.81818181818182)","(6.5, 11.0, 9.636363636363637)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:12.059048,"(2.9, 3.4, 3.1604166666666664)","(2.05, 2.42, 2.381176470588235)","(6.5, 10.5, 10.047619047619047)","(21.0, 40.0, 35.25)","(6.5, 10.5, 9.65)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:13.181087,"(2.9, 3.35, 3.1605263157894736)","(2.05, 2.4, 2.394285714285714)","(6.5, 10.5, 10.047619047619047)","(21.0, 40.0, 34.81818181818182)","(6.5, 10.0, 9.883333333333333)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:14.197659,"(2.9, 3.3, 3.1409090909090907)","(2.05, 2.42, 2.381176470588235)","(6.5, 10.5, 9.82)","(21.0, 40.0, 34.81818181818182)","(6.5, 10.0, 9.083333333333334)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:15.311040,"(2.9, 3.3, 3.2125)","(2.05, 2.44, 2.393684210526316)","(6.5, 10.5, 9.923076923076923)","(21.0, 40.0, 35.25)","(6.5, 10.5, 9.083333333333334)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:16.489797,"(2.9, 3.3, 3.2199999999999998)","(2.05, 2.44, 2.36)","(6.5, 10.5, 9.681818181818182)","(21.0, 40.0, 34.81818181818182)","(6.5, 10.5, 9.75)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:17.666490,"(2.9, 3.15, 3.1225806451612903)","(2.05, 2.36, 2.348)","(6.5, 10.5, 9.416666666666666)","(21.0, 40.0, 34.81818181818182)","(6.5, 10.5, 9.4375)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:18.732663,"(2.9, 3.15, 3.121276595744681)","(2.05, 2.4, 2.348)","(6.5, 10.5, 9.909090909090908)","(21.0, 40.0, 35.25)","(6.5, 10.5, 10.384615384615385)","(18.0, 29.0, 27.18181818181818)"
14-12-2022 13:57:19.850866,"(2.9, 3.25, 3.18)","(2.05, 2.4, 2.369655172413793)","(6.5, 10.5, 10.035714285714285)","(21.0, 40.0, 34.72)","(6.5, 11.0, 10.75)","(18.0, 29.0, 26.846153846153847)"
14-12-2022 13:57:20.970722,"(2.9, 3.25, 3.1919354838709677)","(2.05, 2.4, 2.3241379310344827)","(6.5, 10.5, 10.464516129032258)","(21.0, 40.0, 34.48)","(6.5, 11.0, 10.708333333333334)","(18.0, 29.0, 26.846153846153847)"
14-12-2022 13:57:22.059676,"(2.9, 3.25, 3.185714285714286)","(2.05, 2.4, 2.3193548387096774)","(6.5, 12.0, 10.15609756097561)","(21.0, 40.0, 35.07142857142857)","(6.5, 11.0, 10.5)","(18.0, 29.0, 26.41176470588235)"
14-12-2022 13:57:23.157130,"(2.9, 3.25, 3.1919354838709677)","(2.05, 2.38, 2.305333333333333)","(7.0, 12.0, 10.92)","(21.0, 40.0, 34.470588235294116)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.09090909090909)"
14-12-2022 13:57:24.077518,"(2.9, 3.25, 3.225)","(2.05, 2.36, 2.29)","(7.0, 11.5, 10.323076923076924)","(21.0, 38.0, 34.470588235294116)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.6)"
14-12-2022 13:57:25.217448,"(2.9, 3.3, 3.21)","(2.05, 2.34, 2.313333333333333)","(7.0, 11.5, 10.413793103448276)","(21.0, 38.0, 35.733333333333334)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:26.207717,"(2.9, 3.3, 3.2282608695652173)","(2.05, 2.34, 2.3285714285714283)","(7.0, 11.5, 10.413793103448276)","(21.0, 38.0, 35.733333333333334)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:27.317335,"(2.9, 3.3, 3.293333333333333)","(2.05, 2.32, 2.3066666666666666)","(7.0, 11.5, 10.5)","(21.0, 38.0, 35.875)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:28.399457,"(2.9, 3.35, 3.3345454545454545)","(2.05, 2.3, 2.288)","(7.0, 11.5, 10.717391304347826)","(21.0, 38.0, 35.714285714285715)","(7.0, 11.0, 10.363636363636363)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:29.554512,"(2.9, 3.35, 3.3422222222222224)","(2.05, 2.3, 2.288)","(7.0, 11.5, 10.717391304347826)","(21.0, 38.0, 35.714285714285715)","(7.0, 11.0, 10.346153846153847)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:30.566285,"(2.9, 3.35, 3.343)","(2.05, 2.32, 2.2800000000000002)","(7.0, 11.0, 10.681818181818182)","(21.0, 38.0, 35.875)","(7.0, 10.5, 10.346153846153847)","(20.0, 27.0, 26.647058823529413)"
14-12-2022 13:57:31.629753,"(2.9, 3.5, 3.4285714285714284)","(2.05, 2.3, 2.2551219512195124)","(7.0, 11.0, 10.244444444444444)","(21.0, 38.0, 35.875)","(7.0, 10.5, 10.2)","(20.0, 27.0, 26.6)"
14-12-2022 13:57:32.793253,"(2.9, 3.45, 3.441666666666667)","(2.05, 2.28, 2.2533333333333334)","(7.0, 11.0, 10.19047619047619)","(21.0, 38.0, 36.111111111111114)","(7.0, 10.5, 10.588235294117647)","(20.0, 27.0, 26.6)"
14-12-2022 13:57:33.991955,"(2.9, 3.5, 3.4714285714285715)","(2.05, 2.28, 2.246)","(7.0, 11.0, 10.4)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:35.063314,"(2.9, 3.45, 3.4441176470588237)","(2.05, 2.28, 2.246)","(7.0, 10.5, 10.4)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.222222222222221)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:36.119326,"(2.9, 3.45, 3.4833333333333334)","(2.05, 2.28, 2.2546666666666666)","(7.0, 10.5, 10.133333333333333)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.61111111111111)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:37.243164,"(3.0, 3.5, 3.4714285714285715)","(2.05, 2.26, 2.240869565217391)","(7.0, 10.5, 10.076923076923077)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.61111111111111)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:38.322919,"(3.0, 3.5, 3.4681818181818183)","(2.05, 2.28, 2.244)","(7.0, 10.5, 10.375)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.588235294117647)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:39.300693,"(3.0, 3.5, 3.4681818181818183)","(2.05, 2.28, 2.244)","(7.0, 10.5, 10.375)","(21.0, 38.0, 36.333333333333336)","(7.0, 11.0, 10.588235294117647)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:40.243059,"(3.0, 3.5, 3.4681818181818183)","(2.0, 2.28, 2.244)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.25)","(7.0, 11.0, 10.588235294117647)","(20.0, 27.0, 26.333333333333332)"
14-12-2022 13:57:41.421117,"(3.0, 3.5, 3.4875)","(2.0, 2.26, 2.2222222222222223)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.166666666666664)","(7.0, 11.0, 10.588235294117647)","(20.0, 30.0, 28.5)"
14-12-2022 13:57:42.473257,"(3.0, 3.5, 3.475)","(2.0, 2.22, 2.213684210526316)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.588235294117647)","(20.0, 30.0, 28.5)"
14-12-2022 13:57:43.524905,"(3.0, 3.5, 3.475)","(2.0, 2.24, 2.226666666666667)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.588235294117647)","(20.0, 30.0, 28.5)"
14-12-2022 13:57:44.555910,"(3.0, 3.5, 3.475)","(2.0, 2.26, 2.223076923076923)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.588235294117647)","(20.0, 30.0, 28.5)"
14-12-2022 13:57:45.614202,"(3.0, 3.5, 3.475)","(2.0, 2.26, 2.224)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.588235294117647)","(20.0, 30.0, 28.5)"
14-12-2022 13:57:46.597768,"(3.0, 3.5, 3.475)","(2.0, 2.26, 2.2085714285714286)","(7.0, 10.5, 10.422222222222222)","(21.0, 38.0, 36.166666666666664)","(7.0, 11.0, 10.466666666666667)","(20.0, 30.0, 29.0)"
14-12-2022 13:57:47.574990,"(3.0, 3.5, 3.475)","(2.0, 2.26, 2.21)","(7.5, 10.5, 10.422222222222222)","(21.0, 38.0, 36.166666666666664)","(7.0, 11.0, 10.466666666666667)","(20.0, 30.0, 31.642857142857142)"
14-12-2022 13:57:48.498319,"(3.0, 3.5, 3.4875)","(2.0, 2.26, 2.2151219512195124)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.475)","(20.0, 32.0, 31.642857142857142)"
14-12-2022 13:57:49.735251,"(3.0, 3.45, 3.4338709677419357)","(2.0, 2.24, 2.236842105263158)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.6)","(7.0, 11.0, 10.61111111111111)","(20.0, 32.0, 31.666666666666664)"
14-12-2022 13:57:50.771868,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.235555555555556)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.166666666666664)","(7.0, 11.0, 10.61111111111111)","(20.0, 32.0, 31.666666666666664)"
14-12-2022 13:57:51.723876,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.226666666666667)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.166666666666664)","(7.0, 11.0, 10.65)","(20.0, 32.0, 29.76923076923077)"
14-12-2022 13:57:52.735712,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.235555555555556)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.476190476190474)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:53.755686,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.2350000000000003)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:54.754008,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.212)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:55.782739,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.223846153846154)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:56.763725,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.223846153846154)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:57.773965,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.223846153846154)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:58.714926,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.22, 2.218)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 29.76923076923077)"
14-12-2022 13:57:59.733530,"(3.0, 3.45, 3.434285714285714)","(2.0, 2.24, 2.223846153846154)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 30.0, 31.764705882352942)"
14-12-2022 13:58:00.895908,"(3.0, 3.45, 3.435526315789474)","(2.0, 2.22, 2.2)","(7.5, 10.5, 10.08)","(21.0, 38.0, 36.888888888888886)","(7.0, 11.0, 10.65)","(20.0, 32.0, 33.583333333333336)"
14-12-2022 13:58:02.013804,"(3.0, 3.45, 3.435526315789474)","(2.0, 2.22, 2.1842424242424245)","(7.5, 10.5, 10.200000000000001)","(21.0, 38.0, 35.925925925925924)","(7.0, 11.0, 10.892857142857142)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:03.158002,"(3.0, 3.45, 3.421153846153846)","(2.0, 2.2, 2.183492063492064)","(7.5, 10.5, 10.186206896551724)","(21.0, 38.0, 35.857142857142854)","(7.0, 11.0, 11.034883720930232)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:04.183793,"(3.0, 3.45, 3.382608695652174)","(2.0, 2.2, 2.1868852459016397)","(7.5, 10.5, 10.186206896551724)","(21.0, 38.0, 35.77777777777778)","(7.0, 11.5, 11.022727272727273)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:05.255705,"(3.0, 3.4, 3.389473684210526)","(2.0, 2.2, 2.187692307692308)","(7.5, 10.5, 10.186206896551724)","(21.0, 38.0, 35.77777777777778)","(7.0, 11.5, 11.176470588235293)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:06.280866,"(3.0, 3.4, 3.39)","(2.0, 2.2, 2.195294117647059)","(7.5, 10.5, 10.13939393939394)","(21.0, 38.0, 35.77777777777778)","(7.0, 11.5, 11.08974358974359)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:07.252757,"(3.0, 3.4, 3.3854166666666665)","(2.0, 2.2, 2.197241379310345)","(7.5, 10.5, 10.13939393939394)","(21.0, 38.0, 35.77777777777778)","(7.0, 11.5, 11.08974358974359)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:08.356712,"(3.0, 3.4, 3.3854166666666665)","(2.0, 2.2, 2.1975000000000002)","(7.5, 10.5, 10.113636363636363)","(21.0, 38.0, 36.421052631578945)","(7.0, 11.5, 11.08974358974359)","(20.0, 34.0, 33.61538461538461)"
14-12-2022 13:58:09.289699,"(3.0, 3.4, 3.373611111111111)","(1.95, 2.2, 2.1975000000000002)","(7.5, 10.5, 10.113636363636363)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.08974358974359)","(20.0, 34.0, 33.333333333333336)"
14-12-2022 13:58:10.240169,"(3.0, 3.4, 3.3728571428571428)","(1.95, 2.2, 2.1975000000000002)","(7.5, 10.5, 10.169444444444444)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.26923076923077)","(20.0, 34.0, 33.63636363636364)"
14-12-2022 13:58:11.367949,"(3.0, 3.4, 3.3728571428571428)","(1.95, 2.2, 2.1975000000000002)","(7.5, 10.5, 10.169444444444444)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.295454545454545)","(20.0, 34.0, 31.0)"
14-12-2022 13:58:12.373262,"(3.0, 3.4, 3.3725806451612903)","(1.95, 2.2, 2.1975000000000002)","(7.5, 10.5, 10.169444444444444)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.25)","(20.0, 34.0, 33.611111111111114)"
14-12-2022 13:58:13.411797,"(3.0, 3.4, 3.3685185185185187)","(1.95, 2.22, 2.204347826086957)","(7.5, 10.5, 10.169444444444444)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.14864864864865)","(20.0, 34.0, 33.611111111111114)"
14-12-2022 13:58:14.418676,"(3.0, 3.4, 3.3685185185185187)","(1.95, 2.22, 2.204347826086957)","(7.5, 10.5, 10.169444444444444)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.14864864864865)","(20.0, 34.0, 33.611111111111114)"
14-12-2022 13:58:15.365448,"(3.0, 3.4, 3.3448979591836734)","(1.95, 2.22, 2.1933333333333334)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 11.5, 11.4)","(20.0, 34.0, 33.63157894736842)"
14-12-2022 13:58:16.397112,"(3.0, 3.4, 3.3448979591836734)","(1.95, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 12.0, 11.8)","(20.0, 34.0, 33.63157894736842)"
14-12-2022 13:58:17.474153,"(3.0, 3.4, 3.3536585365853657)","(1.95, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 12.0, 11.71875)","(20.0, 34.0, 33.63157894736842)"
14-12-2022 13:58:18.660102,"(3.0, 3.35, 3.315909090909091)","(1.95, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 12.0, 12.231707317073171)","(20.0, 34.0, 33.63157894736842)"
14-12-2022 13:58:19.815781,"(3.0, 3.35, 3.305263157894737)","(1.95, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 12.5, 12.231707317073171)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:20.862112,"(3.0, 3.35, 3.305263157894737)","(1.95, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(21.0, 38.0, 36.421052631578945)","(7.5, 12.5, 12.15625)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:21.897971,"(2.9, 3.35, 3.305263157894737)","(1.9, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.159459459459459)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.5, 11.964285714285714)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:22.861282,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.952380952380953)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:23.891163,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.952380952380953)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:24.924229,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.22, 2.1926315789473687)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.952380952380953)","(20.0, 34.0, 33.7)"
14-12-2022 13:58:25.893972,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.2, 2.1951515151515153)","(7.5, 10.5, 10.169444444444444)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.952380952380953)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:26.938208,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.22, 2.1941176470588237)","(7.5, 10.5, 10.169444444444444)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.952380952380953)","(20.0, 34.0, 33.64705882352941)"
14-12-2022 13:58:27.902992,"(2.9, 3.35, 3.303846153846154)","(1.9, 2.2, 2.1804444444444444)","(7.5, 10.5, 10.169444444444444)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.95)","(20.0, 34.0, 33.666666666666664)"
14-12-2022 13:58:28.938768,"(2.9, 3.4, 3.3268292682926828)","(1.9, 2.2, 2.177692307692308)","(7.5, 10.5, 10.1325)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.95)","(20.0, 34.0, 33.642857142857146)"
14-12-2022 13:58:30.185962,"(2.9, 3.4, 3.3340425531914892)","(1.9, 2.2, 2.1723809523809527)","(7.5, 10.5, 10.169444444444444)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 11.95)","(20.0, 34.0, 33.083333333333336)"
14-12-2022 13:58:31.246362,"(2.9, 3.4, 3.3625)","(1.9, 2.18, 2.1529411764705886)","(7.5, 10.5, 10.169444444444444)","(26.0, 38.0, 36.421052631578945)","(8.0, 12.0, 12.264705882352942)","(20.0, 36.0, 33.083333333333336)"
14-12-2022 13:58:32.275090,"(2.9, 3.4, 3.3675675675675674)","(1.9, 2.18, 2.167826086956522)","(7.5, 10.5, 10.233333333333333)","(26.0, 38.0, 36.57142857142857)","(8.0, 12.5, 12.25)","(20.0, 36.0, 33.083333333333336)"
14-12-2022 13:58:33.300079,"(2.9, 3.4, 3.3657142857142857)","(1.9, 2.22, 2.166666666666667)","(7.5, 10.5, 10.25)","(26.0, 38.0, 36.44444444444444)","(8.0, 12.5, 11.891304347826086)","(20.0, 36.0, 33.642857142857146)"
14-12-2022 13:58:34.504174,"(2.9, 3.4, 3.344117647058823)","(1.9, 2.22, 2.1953846153846155)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.44444444444444)","(8.0, 12.5, 11.863636363636363)","(20.0, 34.0, 33.666666666666664)"
14-12-2022 13:58:35.709627,"(2.9, 3.4, 3.332142857142857)","(1.9, 2.2, 2.1966666666666668)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.44444444444444)","(8.0, 12.0, 11.863636363636363)","(20.0, 34.0, 33.666666666666664)"
14-12-2022 13:58:36.800587,"(2.9, 3.4, 3.332142857142857)","(1.9, 2.2, 2.1966666666666668)","(7.5, 10.5, 10.15)","(26.0, 38.0, 36.44444444444444)","(8.0, 12.0, 11.863636363636363)","(20.0, 34.0, 33.666666666666664)"
14-12-2022 13:58:37.931224,"(2.9, 3.35, 3.3391891891891894)","(1.9, 2.26, 2.2549253731343284)","(7.5, 10.5, 10.025)","(26.0, 38.0, 36.13333333333333)","(8.0, 12.0, 11.757142857142856)","(20.0, 34.0, 33.166666666666664)"
14-12-2022 13:58:39.117635,"(2.9, 3.35, 3.2707547169811324)","(1.9, 2.32, 2.267741935483871)","(7.5, 10.0, 9.553846153846154)","(26.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.461538461538462)","(20.0, 34.0, 33.3)"
14-12-2022 13:58:40.407009,"(2.9, 3.35, 3.258695652173913)","(1.9, 2.32, 2.280869565217391)","(7.5, 9.8, 8.866666666666667)","(26.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.527777777777779)","(20.0, 34.0, 33.5)"
14-12-2022 13:58:41.886241,"(2.9, 3.35, 3.285483870967742)","(1.9, 2.32, 2.296551724137931)","(7.5, 9.0, 8.666666666666668)","(26.0, 38.0, 35.333333333333336)","(8.0, 12.0, 11.625)","(20.0, 34.0, 33.25)"
14-12-2022 13:58:42.918679,"(2.9, 3.35, 3.2973684210526315)","(1.9, 2.34, 2.296551724137931)","(7.5, 8.8, 8.666666666666668)","(26.0, 38.0, 35.333333333333336)","(8.0, 12.0, 11.625)","(20.0, 34.0, 32.0)"
14-12-2022 13:58:44.312553,"(2.9, 3.35, 3.280952380952381)","(1.9, 2.34, 2.3629629629629627)","(7.5, 8.6, 8.540740740740741)","(26.0, 38.0, 33.333333333333336)","(8.0, 12.0, 11.447368421052632)","(20.0, 34.0, 31.0)"
14-12-2022 13:58:45.452484,"(2.9, 3.3, 3.275757575757576)","(1.9, 2.4, 2.358064516129032)","(7.5, 8.6, 8.133333333333333)","(26.0, 34.0, 33.5)","(8.0, 11.5, 11.454545454545455)","(20.0, 34.0, 30.0)"
14-12-2022 13:58:46.507249,"(2.9, 3.3, 3.2431034482758623)","(1.9, 2.4, 2.383225806451613)","(7.5, 8.6, 8.133333333333333)","(26.0, 34.0, 33.5)","(8.0, 11.5, 11.565217391304348)","(20.0, 34.0, 30.15)"
14-12-2022 13:58:47.527339,"(2.9, 3.3, 3.2350877192982455)","(1.9, 2.4, 2.3858823529411763)","(7.5, 8.6, 8.5)","(26.0, 34.0, 33.2)","(8.0, 12.0, 11.9)","(20.0, 34.0, 28.428571428571427)"
14-12-2022 13:58:48.702684,"(2.9, 3.3, 3.223728813559322)","(1.9, 2.4, 2.3664)","(7.5, 8.2, 8.106153846153846)","(26.0, 34.0, 33.0)","(8.0, 12.0, 11.9)","(20.0, 34.0, 29.666666666666668)"
14-12-2022 13:58:49.802277,"(2.9, 3.25, 3.236842105263158)","(1.95, 2.44, 2.4155555555555557)","(7.5, 8.2, 8.12295081967213)","(26.0, 34.0, 33.0)","(8.0, 12.0, 11.895348837209303)","(20.0, 34.0, 30.18181818181818)"
14-12-2022 13:58:50.882381,"(2.9, 3.25, 3.21044776119403)","(1.95, 2.44, 2.4318518518518517)","(7.5, 8.2, 8.120689655172413)","(26.0, 34.0, 35.14285714285714)","(8.0, 12.0, 11.913333333333334)","(20.0, 32.0, 29.5)"
14-12-2022 13:58:52.119449,"(2.9, 3.25, 3.2135135135135138)","(1.95, 2.42, 2.3983333333333334)","(7.5, 8.2, 8.130841121495326)","(26.0, 36.0, 35.4)","(8.5, 12.0, 11.9125)","(20.0, 32.0, 33.5)"
