,Lightning Jack,Bankx Turbo,Amicus Brief,Pirate Rick,Hes A Fine Man,Payster,Sheltowees Bali,Hiding The Brick
15-12-2022 12:27:02.629646,"(31.0, 230.0, 150.0)","(17.0, 290.0, 210.79999999999998)","(7.0, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.5)"
15-12-2022 12:27:03.686355,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 66.25)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:04.878235,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 184.0)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:05.972015,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 184.0)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:06.986315,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 184.0)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:08.078762,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 184.0)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:09.180229,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:10.203360,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.0, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:11.256691,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:12.306765,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:13.300188,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:14.386325,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 157.5)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:15.522679,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 214.57142857142858)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 25.2)"
15-12-2022 12:27:16.635566,"(31.0, 230.0, 96.66666666666667)","(17.0, 290.0, 214.57142857142858)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 25.2)"
15-12-2022 12:27:17.714928,"(31.0, 230.0, 80.0)","(17.0, 290.0, 191.0)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 66.25)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 23.5)"
15-12-2022 12:27:18.943759,"(31.0, 230.0, 80.0)","(17.0, 290.0, 191.0)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 66.25)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 19.625)"
15-12-2022 12:27:20.014103,"(31.0, 220.0, 144.0)","(17.0, 290.0, 92.75)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 282.66666666666663)","(15.0, 55.0, 42.2)","(13.0, 32.0, 19.625)"
15-12-2022 12:27:21.155975,"(31.0, 220.0, 144.0)","(17.0, 290.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 19.625)"
15-12-2022 12:27:22.271188,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 19.625)"
15-12-2022 12:27:23.384417,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 22.1)"
15-12-2022 12:27:24.727186,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 22.1)"
15-12-2022 12:27:25.960016,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 22.1)"
15-12-2022 12:27:27.108286,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 22.1)"
15-12-2022 12:27:28.270473,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 22.1)"
15-12-2022 12:27:29.365785,"(31.0, 220.0, 144.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 20.0)"
15-12-2022 12:27:30.473574,"(31.0, 230.0, 180.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 20.0)"
15-12-2022 12:27:31.560101,"(31.0, 230.0, 180.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 42.2)","(13.0, 32.0, 20.0)"
15-12-2022 12:27:32.636611,"(31.0, 230.0, 180.0)","(17.0, 280.0, 111.33333333333333)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:33.745837,"(31.0, 250.0, 140.0)","(17.0, 280.0, 153.0)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:34.802506,"(31.0, 250.0, 140.0)","(17.0, 280.0, 110.66666666666667)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:35.846950,"(31.0, 250.0, 140.0)","(17.0, 280.0, 110.66666666666667)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:36.883141,"(31.0, 250.0, 140.0)","(17.0, 280.0, 110.66666666666667)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:37.994449,"(31.0, 250.0, 140.0)","(17.0, 280.0, 110.66666666666667)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:39.183470,"(31.0, 250.0, 140.0)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 85.71428571428572)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:40.288201,"(31.0, 250.0, 140.0)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:41.426700,"(31.0, 250.0, 140.0)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:42.529278,"(31.0, 250.0, 140.0)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:43.623977,"(31.0, 250.0, 140.0)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.2414285714285713)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:44.765556,"(31.0, 250.0, 194.75)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.25, 1.242)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:45.833433,"(31.0, 250.0, 194.75)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.26, 1.247142857142857)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 21.333333333333332)"
15-12-2022 12:27:46.931774,"(31.0, 250.0, 139.5)","(17.0, 280.0, 178.39999999999998)","(7.5, 90.0, 64.4)","(1.16, 1.28, 1.264)","(41.0, 100.0, 77.5)","(41.0, 400.0, 282.66666666666663)","(15.0, 55.0, 33.666666666666664)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:48.029682,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.33333333333334)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 33.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:49.153245,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 171.14285714285714)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 33.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:50.340348,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 171.14285714285714)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 33.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:51.531390,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 171.14285714285714)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 33.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:52.602763,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.66666666666666)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 33.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:53.731828,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.66666666666666)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 44.0)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:54.886004,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.66666666666666)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:55.955083,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.66666666666666)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:57.023015,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 195.66666666666666)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:58.165370,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 221.38461538461542)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:27:59.360653,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 221.38461538461542)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:00.603626,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 225.57142857142856)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:01.755059,"(31.0, 240.0, 99.33333333333333)","(17.0, 280.0, 225.57142857142856)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:02.863716,"(31.0, 240.0, 155.2)","(17.0, 280.0, 91.0)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:03.960880,"(31.0, 230.0, 95.33333333333333)","(17.0, 270.0, 147.5)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:05.037231,"(31.0, 230.0, 96.0)","(17.0, 270.0, 147.5)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:06.028801,"(31.0, 230.0, 96.0)","(17.0, 270.0, 147.5)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:07.053689,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:08.044251,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:09.084673,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:10.188341,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:11.244741,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:12.243880,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:13.289797,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:14.351757,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:15.467865,"(31.0, 230.0, 96.0)","(17.0, 270.0, 106.66666666666667)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:16.600615,"(31.0, 230.0, 96.0)","(17.0, 270.0, 200.0)","(7.5, 90.0, 68.66666666666666)","(1.16, 1.28, 1.264)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:18.011383,"(31.0, 230.0, 96.0)","(17.0, 270.0, 178.125)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:19.129086,"(31.0, 230.0, 79.25)","(17.0, 270.0, 123.6)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:20.319634,"(31.0, 220.0, 92.66666666666666)","(17.0, 270.0, 123.6)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:21.521474,"(31.0, 220.0, 92.66666666666666)","(17.0, 270.0, 123.6)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:22.645542,"(31.0, 220.0, 92.66666666666666)","(17.0, 270.0, 123.6)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:23.789563,"(31.0, 220.0, 92.66666666666666)","(17.0, 270.0, 123.6)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:24.951677,"(31.0, 220.0, 92.66666666666666)","(17.0, 270.0, 148.0)","(7.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:26.122048,"(31.0, 220.0, 92.66666666666666)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:27.451690,"(31.0, 80.0, 54.5)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:28.657374,"(31.0, 80.0, 54.5)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:29.769881,"(31.0, 80.0, 54.5)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:30.919139,"(31.0, 80.0, 54.5)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 73.0)","(41.0, 400.0, 249.14285714285714)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:32.056169,"(31.0, 80.0, 54.5)","(18.0, 270.0, 148.0)","(8.5, 90.0, 48.0)","(1.16, 1.28, 1.264)","(41.0, 100.0, 66.25)","(41.0, 400.0, 188.8)","(15.0, 55.0, 41.8)","(13.0, 32.0, 25.142857142857142)"
15-12-2022 12:28:33.245974,"(31.0, 80.0, 54.5)","(18.0, 270.0, 87.0)","(8.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.2584615384615385)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:34.475200,"(31.0, 80.0, 54.5)","(18.0, 270.0, 208.5)","(8.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:35.714475,"(31.0, 80.0, 54.5)","(18.0, 270.0, 208.5)","(8.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:36.907462,"(31.0, 80.0, 54.5)","(18.0, 270.0, 208.5)","(8.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:38.091847,"(31.0, 80.0, 54.5)","(18.0, 270.0, 208.5)","(8.5, 90.0, 71.71428571428571)","(1.16, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(15.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:39.213402,"(21.0, 80.0, 54.5)","(21.0, 270.0, 106.0)","(12.0, 90.0, 68.66666666666666)","(1.14, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 224.0)","(16.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
15-12-2022 12:28:40.381380,"(21.0, 80.0, 54.5)","(21.0, 270.0, 106.0)","(12.0, 90.0, 68.66666666666666)","(1.14, 1.28, 1.2683333333333333)","(41.0, 100.0, 70.0)","(41.0, 400.0, 223.0)","(16.0, 55.0, 41.8)","(13.0, 32.0, 24.0)"
