,My Fathers Son,Galloping Speed,Midnight Rocker,Valor Bale,My Bonneville,Greysynd Shock,Zipping Crusader,Apache Shout
07-01-2023 19:42:43.762811,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:44.987363,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:46.235049,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:47.479357,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:48.771622,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:50.095335,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:51.384859,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:52.682164,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:53.879489,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:55.154062,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:56.489940,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:57.826471,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:42:59.180993,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:00.550044,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:01.869508,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:03.255594,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:04.610150,"(51.0, 500.0, 425.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:05.933836,"(51.0, 500.0, 450.0)","(71.0, 580.0, 300.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:07.249339,"(51.0, 500.0, 450.0)","(71.0, 580.0, 300.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:08.628020,"(51.0, 500.0, 450.0)","(71.0, 580.0, 300.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:10.021372,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:11.361481,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:12.664752,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:14.292454,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:15.807065,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:17.467241,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:19.045460,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:20.783777,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:22.154286,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:23.563997,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:25.053109,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:26.536722,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:27.933016,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:29.236225,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:30.533774,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:31.886408,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:33.416669,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:34.918128,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:36.246846,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:37.347450,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:38.469798,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:39.510992,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:40.610395,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:41.701857,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:42.786879,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:43.944990,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:45.102538,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:46.321291,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:47.533067,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:48.670504,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:49.788545,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:50.824195,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:51.773853,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:52.712942,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:53.655198,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:54.616765,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:55.596709,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:56.555362,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:57.511779,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:58.729937,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:43:59.702185,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:00.765687,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:01.735742,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:02.810342,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:03.887602,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 28.3)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:04.933672,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.3500000000000005)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:06.132947,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 9.8, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:07.519005,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:08.654809,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:09.720013,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:10.697977,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:11.854493,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:12.982245,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:14.152804,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:15.343020,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:16.498788,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:17.651069,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:18.711241,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:19.763601,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:20.771844,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:22.046752,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:23.061153,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:24.063639,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
07-01-2023 19:44:25.255873,"(51.0, 500.0, 425.0)","(71.0, 580.0, 535.0)","(4.2, 9.4, 9.095744680851064)","(2.35, 3.85, 2.9840909090909093)","(3.7, 5.0, 4.391304347826087)","(5.5, 10.5, 6.525)","(13.0, 32.0, 30.099999999999998)","(12.0, 27.0, 26.40625)"
