,Seaton Key,Big Ram,Showtime Holly,Pistols At Dawn,Eyes On Meg,Hidden Fury,Calibration
07-12-2022 20:34:19.625191,"(1.55, 1.83, 1.8179099678456592)","(101.0, 200.0, 191.0)","(2.9, 3.3, 3.2816666666666667)","(18.0, 24.0, 23.066666666666666)","(11.0, 14.5, 14.348837209302326)","(20.0, 42.0, 40.56)","(81.0, 230.0, 208.57142857142858)"
07-12-2022 20:34:20.592947,"(1.55, 1.82, 1.8188805970149253)","(101.0, 200.0, 191.0)","(2.9, 3.3, 3.2714285714285714)","(18.0, 24.0, 23.066666666666666)","(11.0, 14.5, 14.348837209302326)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 208.57142857142858)"
07-12-2022 20:34:21.541174,"(1.55, 1.82, 1.8182300884955753)","(101.0, 200.0, 190.0)","(2.9, 3.35, 3.311206896551724)","(18.0, 24.0, 23.02325581395349)","(11.0, 14.5, 14.328947368421053)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 213.33333333333331)"
07-12-2022 20:34:22.474641,"(1.55, 1.83, 1.8207843137254902)","(101.0, 200.0, 187.14285714285714)","(2.9, 3.35, 3.314285714285714)","(18.0, 24.0, 22.956521739130434)","(11.0, 14.5, 14.290697674418604)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 213.33333333333331)"
07-12-2022 20:34:23.440698,"(1.55, 1.83, 1.82105)","(101.0, 200.0, 193.57142857142856)","(2.9, 3.35, 3.2774193548387096)","(18.0, 24.0, 22.956521739130434)","(11.0, 14.5, 14.290697674418604)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 213.33333333333331)"
07-12-2022 20:34:24.423658,"(1.55, 1.83, 1.82105)","(101.0, 200.0, 193.57142857142856)","(2.9, 3.35, 3.280357142857143)","(18.0, 24.0, 22.956521739130434)","(11.0, 14.5, 14.290697674418604)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 213.33333333333331)"
07-12-2022 20:34:25.407179,"(1.55, 1.83, 1.82105)","(101.0, 200.0, 193.57142857142856)","(2.9, 3.35, 3.3017543859649123)","(18.0, 24.0, 23.058823529411764)","(11.0, 14.5, 14.290697674418604)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 213.33333333333331)"
07-12-2022 20:34:26.458254,"(1.55, 1.83, 1.82105)","(101.0, 200.0, 193.07692307692307)","(2.9, 3.35, 3.3017543859649123)","(18.0, 24.0, 23.058823529411764)","(11.0, 14.5, 14.290697674418604)","(20.0, 42.0, 40.714285714285715)","(81.0, 230.0, 208.57142857142858)"
07-12-2022 20:34:27.495619,"(1.55, 1.82, 1.8171653543307087)","(101.0, 200.0, 193.07692307692307)","(2.9, 3.35, 3.3053846153846154)","(18.0, 24.0, 23.058823529411764)","(11.0, 14.5, 14.227272727272727)","(20.0, 42.0, 40.631578947368425)","(81.0, 230.0, 210.76923076923077)"
07-12-2022 20:34:28.425670,"(1.55, 1.8, 1.7923817863397549)","(101.0, 200.0, 195.0)","(2.9, 3.35, 3.308450704225352)","(18.0, 24.0, 23.285714285714285)","(11.0, 15.0, 14.543478260869565)","(20.0, 44.0, 40.5)","(81.0, 230.0, 213.33333333333334)"
07-12-2022 20:34:29.338461,"(1.55, 1.79, 1.7865625)","(101.0, 200.0, 195.0)","(2.9, 3.35, 3.331111111111111)","(18.0, 25.0, 24.103448275862068)","(11.0, 15.5, 14.75)","(20.0, 42.0, 41.0)","(81.0, 230.0, 213.33333333333334)"
07-12-2022 20:34:30.247671,"(1.55, 1.78, 1.7777472527472529)","(101.0, 200.0, 195.0)","(2.9, 3.35, 3.349342105263158)","(18.0, 25.0, 24.181818181818183)","(11.0, 15.5, 14.875)","(20.0, 42.0, 41.75)","(81.0, 230.0, 213.33333333333334)"
07-12-2022 20:34:31.180776,"(1.55, 1.79, 1.782)","(101.0, 200.0, 195.0)","(2.9, 3.4, 3.366304347826087)","(18.0, 25.0, 24.210526315789473)","(11.0, 15.5, 14.715686274509803)","(20.0, 42.0, 41.75)","(81.0, 230.0, 213.33333333333334)"
07-12-2022 20:34:32.150810,"(1.55, 1.79, 1.786)","(101.0, 200.0, 195.0)","(2.9, 3.4, 3.3643678160919537)","(18.0, 25.0, 24.347826086956523)","(11.0, 15.5, 14.798245614035087)","(20.0, 44.0, 40.53333333333333)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:33.228702,"(1.55, 1.8, 1.7821368948247078)","(101.0, 200.0, 195.0)","(2.9, 3.4, 3.3692307692307693)","(18.0, 25.0, 24.19047619047619)","(11.0, 15.5, 14.903846153846153)","(20.0, 44.0, 41.6)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:34.255968,"(1.55, 1.79, 1.7883116883116883)","(101.0, 200.0, 195.0)","(2.9, 3.4, 3.3684210526315788)","(18.0, 25.0, 24.511111111111113)","(11.0, 15.0, 14.6875)","(20.0, 44.0, 39.77777777777778)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:35.242250,"(1.55, 1.8, 1.7911092150170649)","(101.0, 200.0, 195.0)","(2.9, 3.4, 3.366949152542373)","(18.0, 25.0, 24.022222222222222)","(11.0, 15.0, 14.6875)","(20.0, 42.0, 40.57142857142857)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:36.195862,"(1.55, 1.8, 1.7821917808219179)","(101.0, 200.0, 195.3846153846154)","(2.9, 3.4, 3.366949152542373)","(18.0, 25.0, 24.022222222222222)","(11.0, 15.0, 14.6875)","(20.0, 42.0, 39.77777777777778)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:37.152236,"(1.55, 1.8, 1.7821917808219179)","(101.0, 200.0, 195.3846153846154)","(2.9, 3.4, 3.366949152542373)","(18.0, 25.0, 23.926829268292682)","(11.0, 15.0, 14.6875)","(20.0, 42.0, 40.57142857142857)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:38.173983,"(1.55, 1.8, 1.7821917808219179)","(101.0, 200.0, 195.3846153846154)","(2.9, 3.4, 3.366949152542373)","(18.0, 25.0, 23.926829268292682)","(11.0, 15.0, 14.67142857142857)","(20.0, 42.0, 39.77777777777778)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:39.229419,"(1.55, 1.8, 1.7821917808219179)","(101.0, 200.0, 195.3846153846154)","(2.9, 3.4, 3.371818181818182)","(18.0, 25.0, 23.9)","(11.0, 15.0, 14.722222222222221)","(20.0, 42.0, 41.111111111111114)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:40.256331,"(1.55, 1.8, 1.7822857142857143)","(101.0, 250.0, 237.69230769230768)","(2.9, 3.4, 3.377536231884058)","(18.0, 25.0, 23.9)","(11.0, 15.0, 14.722222222222221)","(20.0, 42.0, 39.578947368421055)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:41.320966,"(1.55, 1.79, 1.7855652173913044)","(101.0, 250.0, 237.69230769230768)","(2.9, 3.4, 3.3850746268656717)","(18.0, 25.0, 24.055555555555557)","(11.0, 15.0, 14.711538461538462)","(20.0, 44.0, 39.578947368421055)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:42.234773,"(1.55, 1.79, 1.782857142857143)","(101.0, 250.0, 228.1818181818182)","(2.9, 3.4, 3.3850746268656717)","(18.0, 25.0, 24.055555555555557)","(11.0, 15.0, 14.711538461538462)","(20.0, 44.0, 39.578947368421055)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:43.209280,"(1.55, 1.79, 1.786529411764706)","(91.0, 250.0, 234.0)","(2.9, 3.4, 3.38828125)","(18.0, 25.0, 24.055555555555557)","(11.0, 15.0, 14.653846153846153)","(21.0, 42.0, 41.5)","(81.0, 230.0, 218.0)"
07-12-2022 20:34:44.129290,"(1.55, 1.79, 1.7823333333333333)","(91.0, 250.0, 235.0)","(2.9, 3.4, 3.39537037037037)","(18.0, 25.0, 24.055555555555557)","(11.0, 15.0, 14.653846153846153)","(21.0, 42.0, 40.35294117647059)","(81.0, 230.0, 221.11111111111111)"
07-12-2022 20:34:45.382870,"(1.55, 1.79, 1.7806451612903227)","(91.0, 240.0, 232.72727272727272)","(2.9, 3.45, 3.4058823529411764)","(18.0, 25.0, 24.02857142857143)","(11.0, 15.0, 14.648148148148149)","(21.0, 44.0, 40.705882352941174)","(81.0, 230.0, 221.11111111111111)"
07-12-2022 20:34:46.358910,"(1.55, 1.79, 1.7795693779904307)","(91.0, 240.0, 232.72727272727272)","(2.9, 3.45, 3.4058823529411764)","(18.0, 25.0, 23.94736842105263)","(11.0, 15.0, 14.757575757575758)","(21.0, 44.0, 40.705882352941174)","(81.0, 230.0, 199.23076923076923)"
07-12-2022 20:34:47.456439,"(1.55, 1.78, 1.7716871704745167)","(91.0, 240.0, 224.6153846153846)","(2.9, 3.45, 3.4125)","(17.0, 25.0, 24.047619047619047)","(11.0, 15.0, 14.909090909090908)","(21.0, 44.0, 40.705882352941174)","(81.0, 210.0, 218.57142857142858)"
07-12-2022 20:34:48.610280,"(1.55, 1.77, 1.7696470588235294)","(91.0, 240.0, 232.0)","(2.9, 3.45, 3.4395348837209303)","(17.0, 25.0, 24.047619047619047)","(11.0, 15.0, 14.909090909090908)","(21.0, 44.0, 40.888888888888886)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:49.660942,"(1.55, 1.76, 1.7597435897435898)","(91.0, 240.0, 232.0)","(2.9, 3.45, 3.4395348837209303)","(17.0, 25.0, 24.047619047619047)","(11.0, 15.0, 14.909090909090908)","(21.0, 44.0, 40.94117647058823)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:50.699053,"(1.55, 1.77, 1.759404761904762)","(91.0, 240.0, 220.0)","(2.9, 3.5, 3.46875)","(17.0, 25.0, 24.128205128205128)","(11.0, 15.0, 14.909090909090908)","(21.0, 44.0, 41.45454545454545)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:51.885158,"(1.55, 1.77, 1.75632)","(91.0, 240.0, 225.71428571428572)","(2.9, 3.5, 3.4707692307692306)","(17.0, 25.0, 24.128205128205128)","(11.0, 15.0, 14.909090909090908)","(21.0, 44.0, 41.6)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:52.898870,"(1.55, 1.77, 1.7603259005145797)","(91.0, 240.0, 225.71428571428572)","(2.9, 3.5, 3.4707692307692306)","(17.0, 25.0, 24.128205128205128)","(11.0, 15.0, 14.904761904761905)","(21.0, 44.0, 40.333333333333336)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:53.880027,"(1.55, 1.76, 1.7520967741935485)","(91.0, 240.0, 230.0)","(2.9, 3.5, 3.462727272727273)","(17.0, 25.0, 24.75)","(11.0, 15.0, 14.84)","(21.0, 44.0, 40.255319148936174)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:54.832685,"(1.55, 1.76, 1.7545263157894737)","(91.0, 240.0, 230.0)","(2.9, 3.5, 3.469491525423729)","(17.0, 24.0, 23.666666666666668)","(11.0, 15.0, 14.903225806451612)","(21.0, 44.0, 40.255319148936174)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:55.803925,"(1.55, 1.76, 1.7574137931034484)","(91.0, 240.0, 230.0)","(2.9, 3.5, 3.463265306122449)","(17.0, 25.0, 23.790697674418606)","(11.0, 15.0, 14.931034482758621)","(21.0, 44.0, 38.78260869565217)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:56.759359,"(1.55, 1.77, 1.7619130434782608)","(91.0, 240.0, 230.0)","(2.9, 3.5, 3.461206896551724)","(17.0, 25.0, 24.138297872340424)","(11.0, 15.0, 14.8125)","(21.0, 44.0, 40.355555555555554)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:57.738479,"(1.55, 1.77, 1.7607775768535263)","(91.0, 250.0, 245.0)","(2.9, 3.45, 3.4378947368421056)","(17.0, 24.0, 23.5)","(11.0, 15.0, 14.8125)","(21.0, 44.0, 40.36363636363637)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:58.768154,"(1.55, 1.77, 1.760267175572519)","(91.0, 250.0, 245.0)","(2.9, 3.45, 3.436818181818182)","(17.0, 24.0, 23.3125)","(11.0, 15.0, 14.790697674418604)","(21.0, 44.0, 40.52173913043478)","(81.0, 230.0, 218.57142857142858)"
07-12-2022 20:34:59.743288,"(1.55, 1.77, 1.7602676864244742)","(91.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.4347368421052633)","(17.0, 24.0, 23.3125)","(11.0, 15.0, 14.790697674418604)","(21.0, 44.0, 40.44444444444444)","(81.0, 230.0, 262.0)"
07-12-2022 20:35:00.778947,"(1.55, 1.77, 1.7600196078431372)","(91.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.4382352941176473)","(17.0, 24.0, 23.75)","(11.0, 15.0, 14.790697674418604)","(21.0, 44.0, 40.44444444444444)","(81.0, 270.0, 231.53846153846155)"
07-12-2022 20:35:01.795691,"(1.55, 1.76, 1.7562844036697247)","(91.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.43936170212766)","(17.0, 24.0, 23.692307692307693)","(11.0, 15.0, 14.815217391304348)","(21.0, 44.0, 40.680851063829785)","(81.0, 250.0, 231.53846153846155)"
07-12-2022 20:35:02.847267,"(1.55, 1.76, 1.756830985915493)","(91.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.4450000000000003)","(17.0, 24.0, 23.764705882352942)","(11.0, 15.0, 14.778846153846153)","(21.0, 44.0, 40.608695652173914)","(81.0, 250.0, 231.53846153846155)"
07-12-2022 20:35:03.831367,"(1.55, 1.76, 1.7590697674418605)","(101.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.443888888888889)","(17.0, 24.0, 23.764705882352942)","(11.0, 15.0, 14.778846153846153)","(21.0, 44.0, 40.549019607843135)","(81.0, 250.0, 231.53846153846155)"
07-12-2022 20:35:05.013158,"(1.55, 1.76, 1.7585576923076922)","(101.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.4461538461538463)","(17.0, 24.0, 23.684210526315788)","(11.0, 15.0, 14.760416666666666)","(21.0, 44.0, 40.48)","(81.0, 250.0, 241.42857142857144)"
07-12-2022 20:35:06.045373,"(1.55, 1.76, 1.7590384615384616)","(101.0, 250.0, 246.42857142857144)","(2.9, 3.45, 3.4459302325581396)","(17.0, 24.0, 23.684210526315788)","(11.0, 15.0, 14.7125)","(21.0, 44.0, 40.38095238095238)","(81.0, 270.0, 255.45454545454544)"
07-12-2022 20:35:07.019861,"(1.55, 1.75, 1.7493129770992366)","(101.0, 270.0, 265.0)","(2.9, 3.5, 3.493827160493827)","(17.0, 24.0, 23.823529411764707)","(11.0, 15.0, 14.757575757575758)","(21.0, 44.0, 39.0)","(81.0, 270.0, 260.5882352941177)"
07-12-2022 20:35:08.053665,"(1.55, 1.74, 1.7366455696202532)","(101.0, 270.0, 265.0)","(2.9, 3.55, 3.533734939759036)","(17.0, 24.0, 23.433333333333334)","(11.0, 15.0, 14.757575757575758)","(21.0, 42.0, 39.0)","(81.0, 270.0, 260.5882352941177)"
07-12-2022 20:35:09.149599,"(1.55, 1.74, 1.7351351351351352)","(101.0, 270.0, 265.0)","(2.9, 3.55, 3.540625)","(17.0, 24.0, 23.433333333333334)","(11.0, 15.0, 14.757575757575758)","(21.0, 42.0, 39.0)","(81.0, 270.0, 261.1111111111111)"
07-12-2022 20:35:10.278355,"(1.55, 1.74, 1.7351351351351352)","(101.0, 270.0, 265.0)","(2.9, 3.55, 3.5853658536585367)","(17.0, 24.0, 23.38235294117647)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 39.0)","(81.0, 270.0, 261.1111111111111)"
07-12-2022 20:35:11.393168,"(1.55, 1.74, 1.7351351351351352)","(101.0, 270.0, 265.0)","(2.9, 3.6, 3.5837837837837836)","(17.0, 24.0, 23.38235294117647)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 39.0)","(81.0, 270.0, 261.1111111111111)"
07-12-2022 20:35:12.515465,"(1.55, 1.74, 1.7351351351351352)","(101.0, 270.0, 264.61538461538464)","(2.9, 3.6, 3.5837837837837836)","(17.0, 24.0, 23.38235294117647)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 40.15384615384615)","(81.0, 270.0, 261.1111111111111)"
07-12-2022 20:35:13.521332,"(1.55, 1.74, 1.7344970414201184)","(101.0, 270.0, 264.61538461538464)","(2.9, 3.6, 3.578658536585366)","(17.0, 24.0, 23.433333333333334)","(11.0, 15.0, 14.757575757575758)","(21.0, 42.0, 39.0)","(81.0, 270.0, 252.22222222222223)"
07-12-2022 20:35:14.454800,"(1.55, 1.74, 1.7384422110552764)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.51953125)","(17.0, 24.0, 23.433333333333334)","(11.0, 15.0, 14.757575757575758)","(21.0, 42.0, 39.0)","(81.0, 260.0, 252.22222222222223)"
07-12-2022 20:35:15.402465,"(1.55, 1.74, 1.7366829268292683)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.5289772727272726)","(17.0, 24.0, 23.5)","(11.0, 15.0, 14.685714285714285)","(21.0, 42.0, 39.45454545454545)","(81.0, 260.0, 248.94736842105263)"
07-12-2022 20:35:16.375382,"(1.55, 1.74, 1.7362439024390244)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.531395348837209)","(17.0, 24.0, 23.482758620689655)","(11.0, 15.0, 14.685714285714285)","(21.0, 42.0, 39.45454545454545)","(81.0, 260.0, 248.94736842105263)"
07-12-2022 20:35:17.369480,"(1.55, 1.74, 1.736188118811881)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.5116379310344827)","(17.0, 24.0, 23.4375)","(11.0, 15.0, 14.694444444444445)","(21.0, 42.0, 39.45454545454545)","(81.0, 260.0, 248.94736842105263)"
07-12-2022 20:35:18.398501,"(1.55, 1.74, 1.7363636363636363)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.5088372093023255)","(17.0, 24.0, 23.4375)","(11.0, 15.0, 14.68918918918919)","(21.0, 42.0, 39.666666666666664)","(81.0, 260.0, 246.25)"
07-12-2022 20:35:19.348525,"(1.55, 1.74, 1.7372874493927126)","(101.0, 260.0, 248.0)","(2.9, 3.55, 3.5079326923076923)","(17.0, 24.0, 23.454545454545453)","(11.0, 15.0, 14.68918918918919)","(21.0, 42.0, 39.666666666666664)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:20.317746,"(1.55, 1.75, 1.73695102685624)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.49281045751634)","(17.0, 24.0, 23.4375)","(11.0, 15.0, 14.705128205128204)","(21.0, 42.0, 39.45454545454545)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:21.327079,"(1.55, 1.75, 1.73695102685624)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.4909375000000002)","(17.0, 24.0, 23.4375)","(11.0, 15.0, 14.705128205128204)","(21.0, 42.0, 38.5)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:22.370687,"(1.55, 1.75, 1.7371339563862929)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.4909375000000002)","(17.0, 24.0, 23.4375)","(11.0, 15.0, 14.710526315789474)","(21.0, 42.0, 39.2)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:23.446095,"(1.55, 1.74, 1.738093220338983)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.5055837563451777)","(17.0, 24.0, 23.454545454545453)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 39.2)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:24.388301,"(1.55, 1.74, 1.7379166666666666)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.5060109289617487)","(17.0, 24.0, 23.470588235294116)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 39.2)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:25.314252,"(1.55, 1.74, 1.738281938325991)","(101.0, 260.0, 251.42857142857144)","(2.9, 3.55, 3.5052777777777777)","(17.0, 24.0, 23.419354838709676)","(11.0, 15.0, 14.717948717948717)","(21.0, 42.0, 39.2)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:26.318723,"(1.55, 1.74, 1.7385454545454546)","(101.0, 270.0, 266.3157894736842)","(2.9, 3.55, 3.5041450777202074)","(17.0, 24.0, 23.419354838709676)","(11.0, 15.0, 14.702702702702704)","(21.0, 42.0, 40.72727272727273)","(81.0, 250.0, 246.25)"
07-12-2022 20:35:27.379004,"(1.55, 1.74, 1.7385454545454546)","(101.0, 270.0, 266.3157894736842)","(2.9, 3.55, 3.5041450777202074)","(17.0, 24.0, 23.419354838709676)","(11.0, 15.0, 14.657894736842104)","(21.0, 42.0, 40.38461538461539)","(81.0, 250.0, 265.55555555555554)"
07-12-2022 20:35:28.488946,"(1.5, 1.74, 1.7344)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.475988700564972)","(18.0, 24.0, 23.65)","(11.0, 15.0, 14.696078431372548)","(21.0, 44.0, 40.43478260869565)","(81.0, 270.0, 261.57894736842104)"
07-12-2022 20:35:29.550066,"(1.5, 1.74, 1.7348529411764706)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.4785714285714286)","(18.0, 24.0, 23.61904761904762)","(11.0, 15.5, 14.777777777777779)","(21.0, 44.0, 40.43478260869565)","(81.0, 270.0, 258.0)"
07-12-2022 20:35:30.560897,"(1.5, 1.74, 1.7348529411764706)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.504)","(18.0, 24.0, 23.61904761904762)","(11.0, 15.5, 14.777777777777779)","(21.0, 44.0, 41.81818181818182)","(81.0, 270.0, 261.57894736842104)"
07-12-2022 20:35:31.524048,"(1.5, 1.75, 1.7342933810375671)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.488421052631579)","(18.0, 24.0, 23.72222222222222)","(11.0, 15.5, 14.768292682926829)","(21.0, 42.0, 40.0)","(81.0, 270.0, 261.57894736842104)"
07-12-2022 20:35:32.511105,"(1.5, 1.74, 1.7383211678832116)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.5004237288135593)","(18.0, 24.0, 23.72222222222222)","(11.0, 15.5, 14.978260869565217)","(21.0, 42.0, 40.0)","(81.0, 270.0, 261.57894736842104)"
07-12-2022 20:35:33.583375,"(1.5, 1.74, 1.738921568627451)","(101.0, 280.0, 262.60869565217394)","(2.9, 3.55, 3.5039370078740157)","(18.0, 24.0, 23.40625)","(11.0, 15.5, 14.866666666666667)","(21.0, 42.0, 41.0)","(81.0, 270.0, 266.5)"
07-12-2022 20:35:34.650203,"(1.5, 1.75, 1.7361187214611873)","(101.0, 280.0, 272.0)","(2.9, 3.55, 3.460526315789474)","(18.0, 24.0, 23.40625)","(11.0, 15.5, 15.36)","(21.0, 42.0, 41.333333333333336)","(81.0, 280.0, 245.55555555555554)"
07-12-2022 20:35:35.699070,"(1.5, 1.75, 1.7357928802588998)","(101.0, 280.0, 272.0)","(2.9, 3.5, 3.48921568627451)","(18.0, 24.0, 23.34285714285714)","(11.0, 16.0, 15.214285714285714)","(21.0, 42.0, 41.333333333333336)","(81.0, 290.0, 231.66666666666666)"
07-12-2022 20:35:36.745360,"(1.5, 1.75, 1.7372197962154294)","(101.0, 280.0, 272.0)","(2.9, 3.5, 3.465625)","(18.0, 24.0, 23.34285714285714)","(11.0, 15.5, 15.1)","(21.0, 42.0, 41.333333333333336)","(81.0, 290.0, 256.6666666666667)"
07-12-2022 20:35:37.698563,"(1.5, 1.75, 1.7374212034383953)","(101.0, 280.0, 272.0)","(2.9, 3.5, 3.465625)","(18.0, 24.0, 23.34285714285714)","(11.0, 15.5, 15.1)","(21.0, 42.0, 41.333333333333336)","(81.0, 290.0, 256.6666666666667)"
07-12-2022 20:35:38.662444,"(1.5, 1.74, 1.7362643678160918)","(101.0, 280.0, 233.33333333333334)","(2.9, 3.5, 3.486904761904762)","(18.0, 24.0, 23.34285714285714)","(11.0, 15.5, 15.258620689655173)","(21.0, 42.0, 41.333333333333336)","(81.0, 290.0, 256.6666666666667)"
07-12-2022 20:35:39.701917,"(1.5, 1.74, 1.7362643678160918)","(101.0, 280.0, 233.33333333333334)","(2.9, 3.5, 3.486904761904762)","(18.0, 24.0, 23.34285714285714)","(11.0, 15.5, 15.416666666666666)","(21.0, 42.0, 41.333333333333336)","(81.0, 290.0, 260.0)"
07-12-2022 20:35:40.743944,"(1.5, 1.74, 1.7349612403100776)","(101.0, 280.0, 233.33333333333334)","(2.9, 3.5, 3.489423076923077)","(18.0, 24.0, 23.34285714285714)","(11.0, 15.5, 15.333333333333334)","(21.0, 42.0, 40.61538461538461)","(81.0, 290.0, 256.6666666666667)"
07-12-2022 20:35:41.813236,"(1.5, 1.75, 1.7477142857142858)","(101.0, 280.0, 271.57894736842104)","(2.9, 3.55, 9799.089)","(18.0, 24.0, 9998.5)","(11.0, 16.0, 9998.5)","(21.0, 44.0, 9998.5)","(81.0, 290.0, 9998.5)"
07-12-2022 20:35:42.891152,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:43.911764,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:44.855087,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:45.780974,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:46.744924,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:47.723841,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:48.730268,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:49.672378,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:50.601853,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
07-12-2022 20:35:51.543835,"(1.5, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(18.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
