,Soopat,Jumping Power Two,Lavish Lady,So Extra,The Mitchell Snail,Empress Cleopatra,Jackal,Rust,Colonel Von Trapp
12-01-2023 12:06:59.584258,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:00.631421,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:01.665043,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:02.713796,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:03.775873,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:04.857622,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:05.961499,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:07.072152,"(2.6, 2.94, 2.836)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:08.149018,"(2.6, 2.94, 2.892)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:09.286446,"(2.6, 2.94, 2.892)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:10.387392,"(2.6, 2.94, 2.892)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.4)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:11.487015,"(2.6, 2.94, 2.892)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.5600000000000005)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:12.626196,"(2.6, 2.92, 2.8726315789473684)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:13.760818,"(2.6, 2.92, 2.8726315789473684)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:14.896832,"(2.6, 2.92, 2.8726315789473684)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:16.073931,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:17.287152,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:18.504689,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:19.580907,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:20.732978,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:21.935783,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:23.102701,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:24.250559,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:25.407622,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.312)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:26.596199,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.312)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:27.703721,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.312)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:28.792640,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.312)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:29.906387,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:31.004185,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:32.162993,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:33.217819,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:34.268861,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:35.328755,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:36.415887,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:37.482821,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:38.575663,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:39.642184,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:40.726591,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:41.768359,"(2.6, 2.92, 2.8629268292682926)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:42.855242,"(2.6, 2.92, 2.90258064516129)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:43.953523,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:45.027258,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:46.106315,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:47.185304,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:48.280980,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:49.379082,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:50.519725,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:51.655154,"(2.6, 2.9, 2.857894736842105)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:52.802511,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:53.901608,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:55.061294,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:56.319808,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:57.534667,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:58.680084,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:07:59.819348,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:00.954608,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:02.090653,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:03.247490,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:04.341946,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:05.422963,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:06.475637,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.312)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:07.566843,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:08.668748,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 133.0)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:09.952849,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 147.5)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:11.151272,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.32857142857143)","(4.6, 9.8, 7.720000000000001)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 147.5)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:12.401042,"(2.6, 2.9, 2.8492682926829267)","(2.15, 2.36, 2.3)","(7.0, 13.5, 12.816666666666666)","(4.6, 9.8, 9.126315789473685)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 147.5)","(101.0, 220.0, 157.5)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:08:13.648331,"(2.6, 2.9, 2.8944827586206894)","(2.15, 2.84, 2.69)","(7.0, 13.5, 12.68)","(4.6, 9.8, 9.070588235294117)","(31.0, 160.0, 127.42857142857142)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 171.66666666666666)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:14.871628,"(2.6, 2.9, 2.8766666666666665)","(2.15, 2.84, 2.598333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.50909090909091)","(31.0, 160.0, 127.42857142857142)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:16.070175,"(2.6, 2.9, 2.8766666666666665)","(2.15, 2.84, 2.598333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 160.0, 177.42857142857142)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:17.291635,"(2.6, 2.9, 2.8766666666666665)","(2.15, 2.78, 2.6799999999999997)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 230.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:18.559300,"(2.6, 2.9, 2.8766666666666665)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:19.717518,"(2.6, 2.9, 2.8825)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:20.914033,"(2.6, 2.9, 2.8825)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:22.090034,"(2.6, 2.9, 2.8825)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:23.230869,"(2.6, 2.9, 2.8825)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
12-01-2023 12:08:24.365876,"(2.6, 2.9, 2.8825)","(2.15, 2.78, 2.513333333333333)","(7.0, 13.5, 11.55)","(4.6, 9.4, 8.7)","(31.0, 220.0, 125.0909090909091)","(101.0, 220.0, 184.28571428571428)","(81.0, 220.0, 176.5)","(101.0, 220.0, 188.75)","(101.0, 220.0, 216.36363636363637)"
