,Clan Mcmillan,Chilly Bin,Keira Spolly,Nixon Bale,Just Admit It,Gai Water Star,Balmoral,Locked And Ready
09-01-2023 15:09:21.463224,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:22.731173,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:23.945710,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:25.012463,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:26.104521,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:27.273512,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:28.516530,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:29.729544,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 24.909090909090907)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:30.991055,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:32.156701,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:33.355356,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:34.500968,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:35.653370,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:36.893154,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:38.135308,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:39.328228,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:40.518055,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:41.612304,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:42.770959,"(26.0, 250.0, 122.57142857142857)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 26.666666666666664)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:44.015068,"(26.0, 250.0, 148.63636363636363)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:45.205940,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:46.459083,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:47.617592,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:48.727734,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:49.865572,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:50.972588,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:52.188952,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:53.452537,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:54.669930,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:55.840175,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:57.000256,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:58.187295,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:09:59.431294,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:00.552455,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:01.674115,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:02.829300,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:03.987077,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:05.102735,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:06.287599,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 29.88888888888889)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:07.491964,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:08.716219,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:09.925027,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:11.088122,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:12.199238,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:13.449114,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:14.799692,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:16.385791,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:17.696808,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:19.138194,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:20.493006,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:21.920062,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:23.191986,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:24.531776,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:25.850992,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:27.173353,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:28.460278,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:29.657413,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:30.851551,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:32.082388,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:33.369544,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:34.737632,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:36.067376,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:37.347974,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:38.485367,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:39.621083,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:40.860268,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:42.085674,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:43.328437,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 36.94444444444444)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:44.601720,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:45.812144,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:46.969870,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:48.095049,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:49.345061,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:50.516488,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:51.696264,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:52.855642,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:53.988302,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:55.237514,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:56.489868,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
09-01-2023 15:10:57.722298,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 11.866666666666667)","(7.0, 12.5, 10.057142857142857)","(6.0, 10.0, 8.028571428571428)","(17.0, 46.0, 27.875)","(3.9, 5.8, 4.336363636363636)","(18.0, 60.0, 34.0625)","(2.3, 3.15, 2.33625)"
