,Dayseas Rikki,Booming Boo Boo,Spring Demon,Vixon Lad,Jameson Bay,Identity Thief,Jamie Tartt,Katara Love
10-01-2023 16:45:20.003427,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 240.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 570.0, 429.0)"
10-01-2023 16:45:21.349127,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:22.698387,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:24.101693,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:25.507302,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:26.866875,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:28.194554,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:29.617583,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:31.008300,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:32.403279,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:33.808265,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:35.184895,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 146.33333333333334)","(8.5, 16.0, 10.3)","(61.0, 470.0, 429.0)"
10-01-2023 16:45:36.601155,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 36.1875)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 170.0, 134.66666666666666)","(8.5, 16.0, 10.3)","(61.0, 470.0, 424.44444444444446)"
10-01-2023 16:45:37.993579,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 48.0, 31.307692307692307)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 10.3)","(61.0, 470.0, 510.0)"
10-01-2023 16:45:39.414483,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 5.85)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 1.8177272727272726)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 10.3)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:40.699800,"(11.0, 23.0, 12.333333333333334)","(5.0, 9.0, 8.3)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 1.8866666666666667)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 10.3)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:41.944249,"(11.0, 23.0, 16.066666666666666)","(5.0, 9.0, 6.0)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 1.8866666666666667)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 12.1)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:43.291376,"(11.0, 23.0, 12.777777777777779)","(5.0, 9.0, 7.153846153846154)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 2.74875)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 13.133333333333333)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:44.658978,"(11.0, 23.0, 12.777777777777779)","(5.0, 9.0, 6.0)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 14.153846153846153)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:46.043454,"(11.0, 23.0, 12.777777777777779)","(5.0, 9.0, 6.0)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 220.0, 134.66666666666666)","(8.5, 16.0, 14.153846153846153)","(61.0, 560.0, 510.0)"
10-01-2023 16:45:47.456435,"(11.0, 23.0, 12.777777777777779)","(5.0, 9.0, 6.0)","(18.0, 55.0, 31.307692307692307)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.0, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:48.862212,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:50.233252,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:51.627873,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:52.990899,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:54.364442,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:55.925669,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 2.741428571428571)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:57.406190,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 5.85)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 1.8688888888888888)","(4.2, 8.2, 5.54)","(31.0, 210.0, 179.66666666666666)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 476.66666666666663)"
10-01-2023 16:45:58.832139,"(11.0, 23.0, 13.416666666666666)","(5.0, 9.0, 6.066666666666666)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 1.8688888888888888)","(4.2, 8.2, 5.54)","(31.0, 210.0, 188.0)","(8.5, 16.5, 11.3125)","(61.0, 560.0, 485.0)"
10-01-2023 16:46:00.176340,"(11.0, 23.0, 13.416666666666666)","(5.0, 8.6, 6.066666666666666)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 1.8688888888888888)","(4.2, 8.2, 5.54)","(31.0, 220.0, 188.0)","(8.5, 16.5, 11.3125)","(61.0, 570.0, 485.0)"
10-01-2023 16:46:01.622316,"(11.0, 23.0, 13.416666666666666)","(5.0, 8.6, 6.066666666666666)","(18.0, 55.0, 33.611111111111114)","(1.75, 2.82, 1.8688888888888888)","(4.2, 8.2, 5.54)","(31.0, 220.0, 204.9230769230769)","(8.5, 16.5, 11.3125)","(61.0, 570.0, 485.0)"
10-01-2023 16:46:02.976379,"(11.0, 23.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 55.0, 38.05555555555556)","(1.75, 2.82, 1.8688888888888888)","(4.2, 8.2, 5.9)","(31.0, 220.0, 124.5)","(8.5, 16.5, 11.3125)","(61.0, 570.0, 320.0)"
10-01-2023 16:46:04.496108,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 38.05555555555556)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.447058823529412)","(31.0, 220.0, 124.5)","(8.5, 16.5, 11.3125)","(61.0, 570.0, 320.0)"
10-01-2023 16:46:05.972086,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 6.04)","(31.0, 220.0, 124.5)","(8.5, 16.5, 14.379999999999999)","(61.0, 570.0, 320.0)"
10-01-2023 16:46:07.414269,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 6.04)","(31.0, 220.0, 100.0)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 270.0)"
10-01-2023 16:46:08.814828,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 6.04)","(31.0, 170.0, 100.0)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 270.0)"
10-01-2023 16:46:10.223019,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 270.0)"
10-01-2023 16:46:11.628678,"(11.0, 28.0, 14.25)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:12.988675,"(11.0, 28.0, 13.833333333333334)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:14.348971,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:15.674497,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:17.086851,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 123.33333333333333)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:18.535414,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 170.0, 156.66666666666669)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:20.013804,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 220.0, 156.66666666666669)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:21.379513,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 25.0)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 220.0, 156.66666666666669)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 275.0)"
10-01-2023 16:46:22.791875,"(11.0, 28.0, 14.666666666666666)","(5.0, 8.6, 6.428571428571429)","(18.0, 65.0, 24.166666666666668)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 220.0, 156.66666666666669)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 405.83333333333337)"
10-01-2023 16:46:24.163364,"(11.0, 27.0, 14.5)","(5.0, 8.6, 6.428571428571429)","(18.0, 60.0, 24.166666666666668)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 220.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 470.0, 330.0)"
10-01-2023 16:46:25.609507,"(11.0, 27.0, 14.5)","(5.0, 8.6, 6.428571428571429)","(18.0, 60.0, 24.166666666666668)","(1.75, 2.82, 1.8688888888888888)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:26.966173,"(11.0, 27.0, 14.5)","(5.0, 8.6, 6.428571428571429)","(18.0, 60.0, 35.83333333333333)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:28.529641,"(11.0, 27.0, 14.5)","(5.0, 8.6, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:29.935027,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:31.299811,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:32.722295,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:34.165257,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:35.551663,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 24.583333333333332)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:37.168888,"(11.0, 27.0, 14.5)","(5.0, 9.0, 5.64)","(18.0, 60.0, 25.0)","(1.75, 2.82, 2.5248275862068965)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:38.637244,"(11.0, 27.0, 14.5)","(5.0, 9.0, 7.95)","(18.0, 60.0, 25.0)","(1.75, 2.82, 2.4091666666666667)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:40.181386,"(11.0, 27.0, 14.5)","(5.0, 9.0, 7.95)","(18.0, 60.0, 25.0)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 330.0)"
10-01-2023 16:46:41.554838,"(11.0, 27.0, 14.5)","(5.0, 9.0, 6.375)","(18.0, 60.0, 35.83333333333333)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.766666666666667)","(61.0, 570.0, 280.0)"
10-01-2023 16:46:42.863857,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 6.266666666666666)","(18.0, 60.0, 30.357142857142858)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.013333333333334)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.9)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:44.156144,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 6.266666666666666)","(18.0, 60.0, 25.416666666666668)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.6117647058823525)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.9)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:45.467937,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 25.416666666666668)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.733333333333333)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:46.779703,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 25.416666666666668)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:48.147731,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 25.416666666666668)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:49.552629,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 6.266666666666666)","(18.0, 60.0, 38.25)","(1.75, 2.88, 2.4091666666666667)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.9)","(61.0, 470.0, 280.0)"
10-01-2023 16:46:50.984189,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 6.266666666666666)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 2.3858823529411763)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.9)","(61.0, 470.0, 285.0)"
10-01-2023 16:46:52.561000,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.5, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:46:54.070122,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:46:55.552114,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:46:57.042507,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:46:58.446254,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 335.0)"
10-01-2023 16:46:59.845541,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.742857142857142)","(18.0, 60.0, 29.285714285714285)","(1.75, 2.88, 1.858125)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 87.14285714285714)","(8.5, 18.0, 11.733333333333333)","(61.0, 570.0, 335.0)"
10-01-2023 16:47:01.168569,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.646153846153846)","(18.0, 60.0, 28.727272727272727)","(1.75, 2.88, 1.8263333333333334)","(4.2, 9.4, 5.4625)","(31.0, 230.0, 118.88888888888889)","(8.5, 18.0, 11.733333333333333)","(61.0, 570.0, 335.0)"
10-01-2023 16:47:02.417620,"(11.0, 27.0, 13.666666666666666)","(5.0, 9.2, 5.646153846153846)","(18.0, 60.0, 28.727272727272727)","(1.75, 2.88, 2.3049999999999997)","(4.2, 9.4, 7.766666666666666)","(31.0, 230.0, 165.71428571428572)","(8.5, 18.0, 11.733333333333333)","(61.0, 570.0, 285.0)"
10-01-2023 16:47:03.711865,"(11.0, 26.0, 22.9)","(5.0, 9.0, 8.505882352941176)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:05.046489,"(11.0, 26.0, 22.9)","(5.0, 9.0, 8.505882352941176)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:06.392809,"(11.0, 26.0, 22.9)","(5.0, 9.0, 8.505882352941176)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.733333333333333)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:07.692981,"(11.0, 26.0, 22.9)","(5.0, 9.0, 6.6)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.6)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:09.070287,"(11.0, 26.0, 22.9)","(5.0, 8.4, 6.074999999999999)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.866666666666667)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:10.438985,"(11.0, 26.0, 22.9)","(5.0, 8.2, 6.074999999999999)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.866666666666667)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:11.800250,"(11.0, 26.0, 22.9)","(5.0, 8.2, 6.5)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.866666666666667)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:13.118727,"(11.0, 26.0, 22.9)","(5.0, 8.2, 6.5)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.866666666666667)","(61.0, 470.0, 285.0)"
10-01-2023 16:47:14.457257,"(11.0, 26.0, 20.833333333333336)","(5.0, 8.2, 6.5)","(18.0, 55.0, 45.5)","(1.75, 2.82, 2.3049999999999997)","(4.2, 9.2, 7.766666666666666)","(31.0, 220.0, 165.71428571428572)","(8.5, 18.0, 11.700000000000001)","(61.0, 470.0, 285.0)"
