,Kingsbrae Demon,Marinus,Double Charming,Dasha Tullamore,Kingsbrae Noel,Expert Tease,Blazing Bonus,Fly Tom
12-01-2023 11:58:05.899877,"(3.5, 4.3, 4.216129032258064)","(2.15, 2.52, 2.4968421052631578)","(8.5, 17.0, 16.52)","(81.0, 220.0, 170.0)","(20.0, 44.0, 39.083333333333336)","(71.0, 290.0, 201.11111111111111)","(71.0, 210.0, 147.77777777777777)","(3.3, 4.0, 4.0)"
12-01-2023 11:58:06.931512,"(3.5, 4.3, 4.216129032258064)","(2.15, 2.52, 2.484)","(8.5, 17.0, 16.52)","(81.0, 220.0, 170.0)","(20.0, 42.0, 38.2962962962963)","(71.0, 290.0, 201.11111111111111)","(71.0, 210.0, 147.77777777777777)","(3.3, 4.1, 4.064)"
12-01-2023 11:58:07.978164,"(3.4, 4.3, 4.216129032258064)","(2.1, 2.52, 2.4852631578947366)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 210.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.060869565217391)"
12-01-2023 11:58:08.983457,"(3.4, 4.3, 4.2384615384615385)","(2.1, 2.5, 2.492)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 215.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.116666666666667)"
12-01-2023 11:58:09.974479,"(3.4, 4.3, 4.233333333333333)","(2.1, 2.48, 2.472)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 210.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.121052631578947)"
12-01-2023 11:58:10.978716,"(3.4, 4.3, 4.212)","(2.1, 2.48, 2.464444444444444)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 210.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.096)"
12-01-2023 11:58:12.111419,"(3.4, 4.3, 4.221739130434782)","(2.1, 2.48, 2.471764705882353)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 210.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.0375)"
12-01-2023 11:58:13.122044,"(3.4, 4.3, 4.221739130434782)","(2.1, 2.48, 2.4775)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.81481481481482)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.063157894736842)"
12-01-2023 11:58:14.273714,"(3.4, 4.3, 4.193333333333333)","(2.1, 2.48, 2.4724324324324325)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.0625)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.063157894736842)"
12-01-2023 11:58:15.445024,"(3.4, 4.3, 4.193333333333333)","(2.1, 2.48, 2.4724324324324325)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.0625)","(91.0, 290.0, 201.11111111111111)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.062068965517241)"
12-01-2023 11:58:16.739632,"(3.4, 4.3, 4.189655172413793)","(2.1, 2.5, 2.476)","(10.0, 17.0, 16.52)","(91.0, 220.0, 196.66666666666666)","(21.0, 42.0, 36.0625)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 3.922727272727273)"
12-01-2023 11:58:18.047213,"(3.4, 4.3, 4.17027027027027)","(2.1, 2.56, 2.536)","(10.0, 17.0, 16.52)","(91.0, 220.0, 181.11111111111111)","(21.0, 42.0, 36.0625)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 3.95, 3.9181818181818184)"
12-01-2023 11:58:19.099953,"(3.4, 4.3, 4.174285714285714)","(2.1, 2.54, 2.5368)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.0625)","(91.0, 290.0, 201.11111111111111)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.8973684210526316)"
12-01-2023 11:58:20.119047,"(3.4, 4.3, 4.17027027027027)","(2.1, 2.54, 2.5300000000000002)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.72222222222222)","(91.0, 290.0, 201.11111111111111)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.881818181818182)"
12-01-2023 11:58:21.157481,"(3.4, 4.3, 4.174285714285714)","(2.1, 2.56, 2.544)","(10.0, 17.0, 16.52)","(91.0, 220.0, 170.0)","(21.0, 42.0, 36.72222222222222)","(91.0, 290.0, 201.11111111111111)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.9257142857142857)"
12-01-2023 11:58:22.242451,"(3.4, 4.3, 4.174285714285714)","(2.1, 2.56, 2.544)","(10.0, 17.0, 16.52)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.857142857142854)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.914285714285714)"
12-01-2023 11:58:23.357274,"(3.4, 4.3, 4.181081081081081)","(2.1, 2.58, 2.564)","(10.0, 14.0, 13.368421052631579)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.857142857142854)","(91.0, 290.0, 206.66666666666666)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.914285714285714)"
12-01-2023 11:58:24.388929,"(3.4, 4.3, 4.174285714285714)","(2.1, 2.6, 2.5625)","(10.0, 14.0, 13.5)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.857142857142854)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.933333333333333)"
12-01-2023 11:58:25.537259,"(3.4, 4.3, 4.234)","(2.1, 2.56, 2.544)","(10.0, 14.0, 13.5)","(91.0, 220.0, 180.0)","(21.0, 42.0, 37.666666666666664)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 4.009090909090909)"
12-01-2023 11:58:26.617002,"(3.4, 4.2, 4.160869565217391)","(2.1, 2.58, 2.5444444444444443)","(10.0, 14.0, 13.588235294117647)","(91.0, 220.0, 180.0)","(21.0, 42.0, 37.666666666666664)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.0375)"
12-01-2023 11:58:27.668937,"(3.4, 4.2, 4.160869565217391)","(2.1, 2.58, 2.546666666666667)","(10.0, 14.0, 13.588235294117647)","(91.0, 220.0, 180.0)","(21.0, 42.0, 37.666666666666664)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.0375)"
12-01-2023 11:58:29.137185,"(3.4, 4.2, 4.151020408163266)","(2.1, 2.58, 2.546666666666667)","(10.0, 14.0, 13.588235294117647)","(91.0, 220.0, 180.0)","(21.0, 42.0, 38.45454545454545)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.016666666666667)"
12-01-2023 11:58:30.247364,"(3.4, 4.2, 4.151020408163266)","(2.1, 2.58, 2.546666666666667)","(10.0, 14.0, 13.588235294117647)","(91.0, 220.0, 180.0)","(21.0, 42.0, 38.08695652173913)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.9749999999999996)"
12-01-2023 11:58:31.247314,"(3.4, 4.2, 4.160869565217391)","(2.1, 2.58, 2.5575)","(10.0, 14.0, 13.681818181818182)","(91.0, 220.0, 180.0)","(21.0, 42.0, 35.47826086956522)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.957142857142857)"
12-01-2023 11:58:32.249128,"(3.4, 4.2, 4.142307692307693)","(2.1, 2.58, 2.55)","(10.0, 14.0, 13.681818181818182)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.0)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.9749999999999996)"
12-01-2023 11:58:33.318261,"(3.4, 4.2, 4.134545454545455)","(2.1, 2.58, 2.5533333333333332)","(10.0, 14.0, 13.681818181818182)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.0)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.9749999999999996)"
12-01-2023 11:58:34.387087,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.58, 2.562222222222222)","(10.0, 14.0, 13.75)","(91.0, 220.0, 180.0)","(21.0, 42.0, 36.0)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.957142857142857)"
12-01-2023 11:58:35.467091,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.58, 2.562222222222222)","(10.0, 14.0, 13.75)","(91.0, 220.0, 180.0)","(21.0, 40.0, 35.885714285714286)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 148.75)","(3.2, 4.1, 3.9749999999999996)"
12-01-2023 11:58:36.577028,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.58, 2.562222222222222)","(10.0, 14.0, 13.75)","(91.0, 220.0, 180.0)","(21.0, 40.0, 36.30769230769231)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 148.75)","(3.2, 4.1, 3.957142857142857)"
12-01-2023 11:58:37.835344,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.6, 2.5700000000000003)","(10.0, 14.0, 13.75)","(91.0, 220.0, 180.0)","(21.0, 40.0, 36.421052631578945)","(91.0, 290.0, 192.22222222222223)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.9749999999999996)"
12-01-2023 11:58:38.976992,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.6, 2.5700000000000003)","(10.0, 14.0, 13.947368421052632)","(91.0, 220.0, 180.0)","(21.0, 40.0, 36.83720930232558)","(91.0, 290.0, 192.22222222222223)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 3.868292682926829)"
12-01-2023 11:58:40.106684,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.6, 2.612727272727273)","(10.0, 14.0, 13.882352941176471)","(91.0, 220.0, 180.0)","(21.0, 40.0, 36.51282051282051)","(91.0, 290.0, 192.22222222222223)","(81.0, 210.0, 151.8181818181818)","(3.2, 4.0, 3.93)"
12-01-2023 11:58:41.150462,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.62, 2.612727272727273)","(10.0, 14.0, 13.882352941176471)","(91.0, 220.0, 180.0)","(21.0, 40.0, 35.8974358974359)","(91.0, 290.0, 192.22222222222223)","(81.0, 210.0, 147.14285714285714)","(3.2, 3.95, 3.9214285714285717)"
12-01-2023 11:58:42.212937,"(3.4, 4.2, 4.126530612244898)","(2.1, 2.62, 2.595)","(10.0, 14.0, 13.857142857142858)","(91.0, 220.0, 180.0)","(21.0, 40.0, 36.07142857142857)","(91.0, 290.0, 192.22222222222223)","(81.0, 210.0, 147.14285714285714)","(3.2, 3.95, 3.9000000000000004)"
12-01-2023 11:58:43.262922,"(3.4, 4.2, 4.089855072463768)","(2.1, 2.62, 2.598181818181818)","(10.0, 14.0, 13.705882352941176)","(91.0, 220.0, 180.0)","(21.0, 38.0, 35.45454545454545)","(91.0, 290.0, 221.42857142857144)","(81.0, 210.0, 145.83333333333334)","(3.2, 3.95, 3.9000000000000004)"
12-01-2023 11:58:44.286954,"(3.4, 4.2, 4.090909090909091)","(2.1, 2.6, 2.576923076923077)","(10.0, 14.0, 13.75)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.0)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 3.95, 3.9214285714285717)"
12-01-2023 11:58:45.308338,"(3.4, 4.2, 4.096)","(2.1, 2.6, 2.566666666666667)","(10.0, 14.5, 14.02)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 3.95, 3.9)"
12-01-2023 11:58:46.386786,"(3.4, 4.2, 4.168421052631579)","(2.1, 2.56, 2.5545454545454547)","(10.0, 14.5, 13.9)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 3.95, 3.855357142857143)"
12-01-2023 11:58:47.426809,"(3.4, 4.2, 4.135)","(2.1, 2.58, 2.5700000000000003)","(10.0, 14.5, 13.9)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.8734375)"
12-01-2023 11:58:48.488487,"(3.4, 4.2, 4.140909090909091)","(2.1, 2.6, 2.555)","(10.0, 14.5, 13.9)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.8714285714285714)"
12-01-2023 11:58:49.656778,"(3.4, 4.2, 4.145833333333333)","(2.1, 2.6, 2.555)","(10.0, 14.5, 13.9)","(91.0, 220.0, 180.0)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 3.8714285714285714)"
12-01-2023 11:58:50.876842,"(3.4, 4.2, 4.145833333333333)","(2.1, 2.6, 2.58)","(10.0, 14.5, 13.9)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.125)","(91.0, 290.0, 202.0)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.0, 4.178688524590164)"
12-01-2023 11:58:51.996440,"(3.4, 4.2, 4.145833333333333)","(2.1, 2.6, 2.592)","(10.0, 14.5, 13.870967741935484)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.169117647058823)"
12-01-2023 11:58:53.091534,"(3.4, 4.2, 4.0125)","(2.1, 2.6, 2.5914285714285716)","(10.0, 14.5, 13.777777777777779)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.125)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.169117647058823)"
12-01-2023 11:58:54.126679,"(3.4, 4.1, 4.038461538461538)","(2.1, 2.6, 2.5933333333333333)","(10.0, 14.5, 13.803571428571429)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 35.6)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.174242424242425)"
12-01-2023 11:58:55.236799,"(3.4, 4.1, 3.972)","(2.1, 2.62, 2.58)","(10.0, 14.5, 13.28125)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 35.6)","(91.0, 290.0, 198.33333333333334)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.174242424242425)"
12-01-2023 11:58:56.268397,"(3.4, 4.1, 3.9545454545454546)","(2.1, 2.62, 2.58)","(10.0, 14.5, 13.28125)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 228.88888888888889)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.145833333333333)"
12-01-2023 11:58:57.386381,"(3.4, 4.1, 3.9814814814814814)","(2.1, 2.64, 2.6)","(10.0, 14.5, 13.6875)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 247.69230769230768)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.152808988764045)"
12-01-2023 11:58:58.468186,"(3.4, 4.1, 3.9814814814814814)","(2.1, 2.6, 2.5636363636363635)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 247.69230769230768)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.161904761904762)"
12-01-2023 11:58:59.696527,"(3.4, 4.1, 3.94)","(2.1, 2.6, 2.564)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 247.69230769230768)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.151111111111112)"
12-01-2023 11:59:00.791939,"(3.4, 4.1, 3.972)","(2.1, 2.6, 2.564)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.147619047619048)"
12-01-2023 11:59:01.892871,"(3.4, 4.1, 3.94)","(2.1, 2.6, 2.568)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.139325842696629)"
12-01-2023 11:59:03.036235,"(3.4, 4.1, 3.94)","(2.1, 2.6, 2.568)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.091803278688524)"
12-01-2023 11:59:04.126256,"(3.4, 4.0, 3.9642857142857144)","(2.1, 2.64, 2.5885714285714285)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.1, 4.144736842105263)"
12-01-2023 11:59:05.186205,"(3.4, 4.0, 3.9318181818181817)","(2.1, 2.64, 2.565)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.156666666666666)"
12-01-2023 11:59:06.240929,"(3.4, 4.0, 3.908333333333333)","(2.1, 2.64, 2.585)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 260.66666666666663)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.136507936507937)"
12-01-2023 11:59:07.266486,"(3.4, 4.0, 3.913157894736842)","(2.1, 2.64, 2.59875)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 165.45454545454547)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 145.3846153846154)","(3.2, 4.2, 4.136507936507937)"
12-01-2023 11:59:08.296738,"(3.4, 4.0, 3.882142857142857)","(2.1, 2.64, 2.59875)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 175.0)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.130303030303031)"
12-01-2023 11:59:09.356334,"(3.4, 4.0, 3.9185185185185185)","(2.1, 2.64, 2.5892307692307694)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 147.77777777777777)","(3.2, 4.2, 4.130303030303031)"
12-01-2023 11:59:10.459892,"(3.4, 4.0, 3.97)","(2.1, 2.64, 2.62)","(10.0, 14.5, 13.568965517241379)","(91.0, 220.0, 167.5)","(21.0, 38.0, 35.529411764705884)","(91.0, 290.0, 255.625)","(81.0, 210.0, 154.0)","(3.2, 4.2, 4.130303030303031)"
12-01-2023 11:59:11.711437,"(3.4, 4.0, 3.929411764705882)","(2.1, 2.64, 2.616)","(9.0, 14.5, 13.568965517241379)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 290.0, 255.625)","(81.0, 210.0, 154.0)","(3.3, 4.2, 3.8714285714285714)"
12-01-2023 11:59:12.811758,"(3.4, 4.0, 3.947058823529412)","(2.15, 2.66, 2.616)","(9.0, 14.5, 13.568965517241379)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 290.0, 285.7142857142857)","(81.0, 210.0, 154.0)","(3.3, 3.9, 3.916666666666667)"
12-01-2023 11:59:13.866260,"(3.4, 4.0, 3.9625)","(2.15, 2.66, 2.6333333333333333)","(9.0, 14.5, 13.727272727272727)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 246.66666666666666)","(81.0, 210.0, 188.66666666666666)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:14.923707,"(3.4, 4.1, 3.9)","(2.15, 2.66, 2.64)","(9.0, 14.5, 13.583333333333334)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 246.66666666666666)","(81.0, 210.0, 140.0)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:16.006130,"(3.4, 4.1, 3.930188679245283)","(2.15, 2.66, 2.6333333333333333)","(9.0, 14.5, 13.583333333333334)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 210.0, 140.0)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:17.233572,"(3.4, 4.1, 3.9291666666666667)","(2.15, 2.66, 2.6314285714285717)","(9.0, 14.5, 13.583333333333334)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 210.0, 152.5)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:18.286290,"(3.4, 4.1, 3.96)","(2.15, 2.66, 2.6314285714285717)","(9.0, 14.5, 13.583333333333334)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 220.0, 140.0)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:19.306608,"(3.4, 4.1, 3.974)","(2.15, 2.66, 2.636)","(9.0, 14.5, 13.576923076923077)","(91.0, 220.0, 198.69565217391306)","(21.0, 38.0, 35.529411764705884)","(91.0, 320.0, 308.0)","(81.0, 220.0, 140.0)","(3.3, 3.95, 3.9092592592592594)"
12-01-2023 11:59:20.377182,"(3.4, 4.1, 3.9956521739130433)","(2.15, 2.66, 2.625714285714286)","(9.0, 14.5, 13.576923076923077)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 220.0, 140.0)","(3.3, 3.95, 3.825)"
12-01-2023 11:59:21.497155,"(3.4, 4.1, 3.98)","(2.15, 2.66, 2.6575)","(9.0, 14.5, 13.879310344827585)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 220.0, 140.0)","(3.3, 3.85, 3.933333333333333)"
12-01-2023 11:59:22.639847,"(3.4, 4.1, 3.97)","(2.15, 2.7, 2.684615384615385)","(9.0, 14.5, 13.85)","(91.0, 220.0, 167.5)","(21.0, 38.0, 36.0)","(91.0, 320.0, 308.0)","(81.0, 220.0, 140.0)","(3.3, 4.0, 3.9000000000000004)"
12-01-2023 11:59:23.715043,"(3.4, 4.1, 3.9705882352941173)","(2.15, 2.7, 2.6869565217391305)","(9.0, 14.5, 13.85)","(91.0, 220.0, 167.5)","(21.0, 38.0, 35.529411764705884)","(91.0, 320.0, 250.0)","(81.0, 220.0, 143.33333333333334)","(3.3, 3.95, 3.892857142857143)"
12-01-2023 11:59:24.837215,"(3.4, 4.1, 3.9272727272727272)","(2.15, 2.7, 2.671111111111111)","(9.0, 14.5, 13.85)","(91.0, 220.0, 167.5)","(21.0, 38.0, 35.529411764705884)","(91.0, 330.0, 282.0)","(81.0, 210.0, 143.33333333333334)","(3.3, 3.95, 3.9000000000000004)"
12-01-2023 11:59:26.023128,"(3.4, 4.1, 3.9592592592592593)","(2.15, 2.7, 2.671111111111111)","(9.0, 14.5, 13.85)","(91.0, 220.0, 167.5)","(21.0, 38.0, 35.529411764705884)","(91.0, 330.0, 300.0)","(81.0, 210.0, 143.33333333333334)","(3.3, 3.95, 3.9000000000000004)"
12-01-2023 11:59:27.145960,"(3.4, 4.1, 3.9272727272727272)","(2.15, 2.7, 2.6784615384615384)","(9.0, 14.5, 13.827586206896552)","(91.0, 220.0, 200.55555555555554)","(21.0, 38.0, 35.529411764705884)","(91.0, 330.0, 310.0)","(81.0, 210.0, 143.33333333333334)","(3.2, 3.95, 3.892857142857143)"
12-01-2023 11:59:28.230049,"(3.4, 4.1, 3.905)","(2.15, 2.72, 2.692727272727273)","(9.0, 14.5, 13.827586206896552)","(91.0, 220.0, 204.7826086956522)","(21.0, 38.0, 36.0)","(91.0, 320.0, 306.0)","(81.0, 210.0, 143.33333333333334)","(3.2, 3.9, 3.9000000000000004)"
12-01-2023 11:59:29.274981,"(3.4, 4.0, 3.919230769230769)","(2.15, 2.72, 2.705714285714286)","(9.0, 14.5, 13.827586206896552)","(91.0, 220.0, 204.7826086956522)","(21.0, 38.0, 35.6)","(91.0, 320.0, 307.27272727272725)","(81.0, 210.0, 143.33333333333334)","(3.2, 3.95, 3.9000000000000004)"
12-01-2023 11:59:30.445285,"(3.4, 4.0, 3.935714285714286)","(2.2, 2.72, 2.7033333333333336)","(10.0, 14.5, 13.827586206896552)","(91.0, 220.0, 204.7826086956522)","(21.0, 38.0, 35.6)","(101.0, 320.0, 266.66666666666663)","(81.0, 210.0, 143.33333333333334)","(3.2, 3.95, 3.9250000000000003)"
12-01-2023 11:59:31.460188,"(3.4, 4.0, 3.935714285714286)","(2.2, 2.68, 2.678297872340426)","(10.0, 14.5, 13.771428571428572)","(91.0, 220.0, 204.7826086956522)","(21.0, 38.0, 36.2)","(101.0, 310.0, 267.5)","(81.0, 210.0, 166.25)","(3.2, 3.95, 3.8923076923076922)"
12-01-2023 11:59:32.484839,"(3.4, 4.1, 3.9538461538461536)","(2.2, 2.72, 2.6947368421052635)","(10.0, 14.5, 13.666666666666666)","(91.0, 220.0, 213.47826086956522)","(21.0, 38.0, 36.2)","(101.0, 320.0, 273.33333333333337)","(81.0, 210.0, 178.0)","(3.2, 3.95, 3.9173913043478263)"
12-01-2023 11:59:33.590820,"(3.4, 4.1, 3.937837837837838)","(2.2, 2.72, 2.678095238095238)","(10.0, 14.5, 13.642857142857142)","(91.0, 220.0, 190.0)","(21.0, 38.0, 36.2)","(101.0, 320.0, 273.33333333333337)","(81.0, 220.0, 203.84615384615387)","(3.2, 3.95, 3.922727272727273)"
12-01-2023 11:59:34.674734,"(3.4, 4.0, 3.9571428571428573)","(2.2, 2.72, 2.686666666666667)","(10.0, 14.5, 14.125)","(91.0, 220.0, 190.0)","(21.0, 38.0, 36.13793103448276)","(101.0, 320.0, 253.68421052631578)","(81.0, 220.0, 203.84615384615387)","(3.2, 3.95, 3.922727272727273)"
12-01-2023 11:59:35.813545,"(3.4, 4.0, 3.93)","(2.2, 2.72, 2.68)","(10.0, 14.5, 14.125)","(91.0, 220.0, 185.0)","(21.0, 38.0, 35.29032258064516)","(101.0, 320.0, 231.57894736842104)","(81.0, 220.0, 203.84615384615387)","(3.2, 3.95, 3.8899999999999997)"
