,Cedars Wish,Ghostly Squall,Timetogetup,Aims Jubilee,Emberly,Shenandoah Cat,Slewing,Windsors Play,All Caps,Charitable Any
15-12-2022 13:40:45.838212,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.4, 9.217142857142857)","(1.7, 1.98, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:47.116519,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:48.391395,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:49.662931,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:50.885041,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9778846153846155)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:52.144369,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9778846153846155)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:53.305364,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9778846153846155)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:54.446820,"(13.0, 20.0, 18.25)","(15.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 19.772727272727273)","(7.5, 12.5, 11.583333333333334)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.855555555555556)","(1.7, 1.98, 1.9778846153846155)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:55.647383,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.653846153846153)","(20.0, 65.0, 54.714285714285715)","(13.0, 21.0, 18.75)","(7.5, 12.5, 11.205882352941176)","(20.0, 48.0, 33.22222222222222)","(13.0, 26.0, 22.75)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:56.857713,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 21.0, 19.61111111111111)","(7.5, 12.5, 10.928571428571429)","(20.0, 48.0, 40.333333333333336)","(13.0, 26.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:58.079093,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 10.928571428571429)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:40:59.610822,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 10.928571428571429)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:00.908663,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 10.928571428571429)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:02.274393,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 10.928571428571429)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:03.598556,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:05.027629,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.9)","(20.0, 65.0, 44.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 35.8)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.826315789473686)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:06.344966,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 39.0)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.830303030303032)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:07.475666,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 44.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.830303030303032)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:08.617458,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.830303030303032)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:09.758078,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.830303030303032)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:10.947310,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.316981132075473)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:12.192868,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.325925925925926)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:13.376893,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.973684210526315)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.325925925925926)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:14.618075,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.833333333333332)","(20.0, 65.0, 37.18181818181818)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.325925925925926)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:15.911034,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.833333333333332)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:17.089944,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:18.353120,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:19.706320,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 300.0, 175.0)"
15-12-2022 13:41:20.923751,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 300.0, 120.0)"
15-12-2022 13:41:22.233839,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:23.758347,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.105263157894736)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:25.055999,"(13.0, 20.0, 18.25)","(14.0, 21.0, 18.537037037037038)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 9.181818181818182)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:26.299304,"(13.0, 20.0, 18.25)","(14.0, 21.0, 19.653846153846153)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:27.594424,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:28.871895,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:30.044562,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 120.0)"
15-12-2022 13:41:31.302567,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:32.670981,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:34.091928,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 35.92307692307692)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.92)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:35.398651,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.772727272727273)","(20.0, 65.0, 54.714285714285715)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.984)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:36.739800,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.653846153846153)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:38.051206,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:39.361269,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:40.635537,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:41.876999,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:43.160125,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:44.395263,"(13.0, 20.0, 19.0)","(14.0, 21.0, 19.055555555555557)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.823255813953487)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:45.661662,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.9)","(20.0, 65.0, 40.25)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.205882352941176)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.813333333333333)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:46.946579,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.813333333333333)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:48.229403,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.813333333333333)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:49.484019,"(13.0, 20.0, 19.0)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.0, 9.8, 8.813333333333333)","(1.7, 1.98, 1.972)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:50.773293,"(13.0, 20.0, 18.6)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 22.5)","(7.0, 9.8, 8.813333333333333)","(1.7, 1.99, 1.9375)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:52.003663,"(13.0, 20.0, 18.6)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.813333333333333)","(1.7, 2.0, 1.9375)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:53.197869,"(13.0, 20.0, 18.6)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.813333333333333)","(1.7, 2.0, 1.9328358208955223)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:54.460443,"(13.0, 20.0, 18.6)","(14.0, 21.0, 18.375)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.813333333333333)","(1.7, 2.0, 1.9328358208955223)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:55.725252,"(13.0, 20.0, 18.6)","(14.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:56.977783,"(13.0, 20.0, 17.8125)","(14.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(7.5, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:58.185562,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:41:59.483509,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:00.715813,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:01.923148,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:03.100729,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.90967741935484)","(1.7, 2.0, 1.95)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:04.373094,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.403225806451612)","(20.0, 65.0, 39.0)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.8, 8.77142857142857)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:05.593049,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:06.855234,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:08.124348,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:09.309690,"(13.0, 20.0, 17.8125)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:10.554002,"(13.0, 20.0, 17.41176470588235)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:11.779810,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 19.61111111111111)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
