,Carlos Jewel,Diamond Alex,Iced Mocha,Go Hazel,Sefton Heights,Zipping Chassis,Opawa Solomon,Diamond Neena
15-12-2022 15:02:13.427224,"(1.9, 2.48, 2.4541935483870967)","(4.2, 6.2, 5.933333333333334)","(26.0, 60.0, 45.0)","(5.5, 7.2, 6.866666666666667)","(11.0, 16.0, 12.307692307692308)","(9.0, 14.5, 10.99375)","(51.0, 350.0, 216.66666666666669)","(10.0, 16.5, 13.7)"
15-12-2022 15:02:14.454877,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.881818181818182)","(26.0, 55.0, 45.7)","(5.5, 7.2, 6.866666666666667)","(11.0, 16.0, 12.307692307692308)","(9.0, 14.5, 10.99375)","(51.0, 350.0, 216.66666666666669)","(10.0, 16.5, 13.7)"
15-12-2022 15:02:15.533971,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.533333333333333)","(11.0, 16.0, 12.222222222222221)","(9.0, 14.5, 11.329411764705881)","(51.0, 350.0, 216.66666666666669)","(10.0, 16.5, 13.7)"
15-12-2022 15:02:16.512867,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.533333333333333)","(11.0, 16.0, 12.222222222222221)","(9.0, 14.5, 11.329411764705881)","(51.0, 350.0, 216.66666666666669)","(10.0, 16.5, 13.7)"
15-12-2022 15:02:17.644158,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.7384615384615385)","(11.0, 16.0, 12.222222222222221)","(9.0, 14.5, 11.329411764705881)","(51.0, 350.0, 245.65217391304347)","(10.0, 16.5, 13.466666666666667)"
15-12-2022 15:02:18.707414,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.7384615384615385)","(11.0, 16.0, 12.875)","(9.0, 14.5, 12.05)","(51.0, 350.0, 245.65217391304347)","(10.0, 16.5, 13.972222222222221)"
15-12-2022 15:02:19.712174,"(1.9, 2.48, 2.4503703703703703)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.7384615384615385)","(11.0, 15.5, 13.0)","(9.0, 14.5, 10.68421052631579)","(51.0, 350.0, 245.65217391304347)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:20.734233,"(1.9, 2.48, 2.4509090909090907)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.7384615384615385)","(11.0, 15.0, 12.214285714285714)","(9.0, 14.0, 10.68421052631579)","(51.0, 350.0, 245.65217391304347)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:21.756631,"(1.9, 2.48, 2.4509090909090907)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 47.56)","(5.5, 7.2, 6.842857142857143)","(11.0, 15.0, 12.6)","(9.0, 14.0, 10.68421052631579)","(51.0, 350.0, 135.45454545454544)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:22.884738,"(1.9, 2.48, 2.4509090909090907)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.92)","(11.0, 15.0, 13.578947368421053)","(9.0, 14.0, 10.68421052631579)","(51.0, 350.0, 153.33333333333331)","(10.0, 16.5, 13.466666666666667)"
15-12-2022 15:02:24.036491,"(1.9, 2.48, 2.4509090909090907)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.729411764705882)","(11.0, 15.0, 14.142857142857142)","(9.0, 14.0, 10.68421052631579)","(51.0, 350.0, 153.33333333333331)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:25.147799,"(1.9, 2.48, 2.4509090909090907)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.729411764705882)","(11.0, 15.0, 13.764705882352942)","(9.0, 14.0, 10.7)","(51.0, 350.0, 153.33333333333331)","(10.0, 16.5, 14.46)"
15-12-2022 15:02:26.187739,"(1.9, 2.48, 2.4307692307692306)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.729411764705882)","(11.0, 15.0, 13.11111111111111)","(9.0, 14.0, 10.7)","(51.0, 350.0, 165.45454545454544)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:27.243178,"(1.9, 2.48, 2.444444444444444)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.584615384615385)","(11.0, 15.0, 14.083333333333334)","(9.0, 14.0, 11.36)","(51.0, 350.0, 210.0)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:28.236318,"(1.9, 2.48, 2.4307692307692306)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.584615384615385)","(11.0, 14.5, 14.083333333333334)","(9.0, 14.0, 11.36)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.466666666666667)"
15-12-2022 15:02:29.273372,"(1.9, 2.48, 2.4307692307692306)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.584615384615385)","(11.0, 14.5, 13.470588235294118)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:30.293841,"(1.9, 2.48, 2.444444444444444)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.584615384615385)","(11.0, 14.5, 14.083333333333334)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:31.273714,"(1.9, 2.48, 2.4591304347826086)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.584615384615385)","(11.0, 14.5, 13.470588235294118)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:32.357929,"(1.9, 2.48, 2.4591304347826086)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.584615384615385)","(11.0, 14.5, 13.470588235294118)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:33.445627,"(1.9, 2.48, 2.4591304347826086)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.470588235294118)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:34.596792,"(1.9, 2.48, 2.4591304347826086)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.470588235294118)","(9.0, 14.0, 10.5)","(51.0, 360.0, 210.0)","(10.0, 16.5, 14.282608695652174)"
15-12-2022 15:02:35.778318,"(2.0, 2.48, 2.4591304347826086)","(4.2, 6.2, 5.947222222222222)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.136363636363637)","(9.0, 14.0, 11.260869565217392)","(51.0, 360.0, 210.0)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:36.873807,"(2.0, 2.48, 2.4307692307692306)","(4.2, 6.2, 5.947222222222222)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.82962962962963)","(11.0, 14.5, 13.136363636363637)","(9.0, 14.0, 11.260869565217392)","(51.0, 360.0, 210.0)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:37.871420,"(2.0, 2.48, 2.453333333333333)","(4.2, 6.2, 5.987878787878788)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.87741935483871)","(11.0, 14.5, 13.136363636363637)","(9.0, 14.0, 11.260869565217392)","(51.0, 360.0, 191.42857142857144)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:38.886273,"(2.0, 2.48, 2.443076923076923)","(4.2, 6.2, 5.958620689655173)","(26.0, 55.0, 52.41666666666667)","(5.5, 7.2, 6.87741935483871)","(11.0, 14.5, 12.925925925925926)","(9.0, 14.0, 11.260869565217392)","(51.0, 360.0, 217.5)","(10.0, 16.5, 13.9)"
15-12-2022 15:02:39.911717,"(2.0, 2.48, 2.453333333333333)","(4.2, 6.2, 5.915625)","(26.0, 55.0, 50.230769230769226)","(5.5, 7.2, 6.723809523809524)","(11.0, 14.5, 12.925925925925926)","(9.0, 14.0, 11.986363636363636)","(51.0, 370.0, 217.5)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:41.033449,"(2.0, 2.48, 2.462222222222222)","(4.2, 6.2, 5.931034482758621)","(26.0, 55.0, 43.4)","(5.5, 7.2, 6.81904761904762)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 12.205)","(51.0, 370.0, 217.5)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:42.035139,"(2.0, 2.5, 2.4791304347826086)","(4.2, 6.2, 5.931034482758621)","(26.0, 55.0, 43.4)","(5.5, 7.2, 6.81904761904762)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.724)","(51.0, 370.0, 217.5)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:43.123072,"(2.0, 2.5, 2.4791304347826086)","(4.2, 6.2, 5.931034482758621)","(26.0, 55.0, 43.4)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.724)","(51.0, 370.0, 217.5)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:44.183052,"(2.0, 2.5, 2.4791304347826086)","(4.2, 6.2, 5.931034482758621)","(26.0, 55.0, 47.75)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.724)","(51.0, 370.0, 212.5)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:45.338419,"(2.0, 2.5, 2.487027027027027)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 43.4)","(5.5, 7.2, 6.914285714285715)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.0)","(51.0, 360.0, 212.5)","(10.0, 16.5, 14.282608695652174)"
15-12-2022 15:02:46.466381,"(2.0, 2.5, 2.487027027027027)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 50.53846153846154)","(5.5, 7.2, 7.046153846153846)","(11.0, 14.5, 12.833333333333334)","(9.0, 13.5, 11.0)","(51.0, 360.0, 242.0)","(10.0, 16.5, 14.46)"
15-12-2022 15:02:47.602782,"(2.0, 2.5, 2.476774193548387)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 50.53846153846154)","(5.5, 7.2, 7.046153846153846)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.0)","(51.0, 360.0, 242.0)","(10.0, 16.5, 14.46)"
15-12-2022 15:02:48.677080,"(2.0, 2.5, 2.482222222222222)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 47.266666666666666)","(5.5, 7.2, 6.825)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.0)","(51.0, 360.0, 242.0)","(10.0, 16.5, 14.642857142857142)"
15-12-2022 15:02:49.732481,"(2.0, 2.5, 2.485)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 50.53846153846154)","(5.5, 7.2, 6.825)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.0)","(51.0, 360.0, 242.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:50.746232,"(2.0, 2.5, 2.485)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 51.77777777777778)","(5.5, 7.2, 6.825)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.0)","(51.0, 360.0, 242.0)","(10.0, 16.5, 13.368421052631579)"
15-12-2022 15:02:51.772895,"(2.0, 2.5, 2.485)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 49.2)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 10.583333333333334)","(51.0, 360.0, 242.0)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:52.850346,"(2.0, 2.5, 2.493333333333333)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 51.77777777777778)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.021739130434783)","(9.0, 13.5, 11.625)","(51.0, 360.0, 242.0)","(10.0, 16.5, 13.795454545454545)"
15-12-2022 15:02:53.884880,"(2.0, 2.52, 2.5073684210526315)","(4.2, 6.2, 6.017391304347826)","(26.0, 55.0, 49.2)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.021739130434783)","(9.0, 13.5, 11.625)","(51.0, 360.0, 281.33333333333337)","(10.0, 16.5, 13.666666666666666)"
15-12-2022 15:02:54.984762,"(2.0, 2.52, 2.5073684210526315)","(4.2, 6.2, 5.96)","(26.0, 55.0, 49.2)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.021739130434783)","(9.0, 13.5, 11.948275862068966)","(51.0, 360.0, 281.33333333333337)","(10.0, 16.5, 13.666666666666666)"
15-12-2022 15:02:56.023230,"(2.0, 2.52, 2.5073684210526315)","(4.2, 6.2, 5.96)","(26.0, 55.0, 50.421052631578945)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.021739130434783)","(9.0, 13.5, 11.948275862068966)","(51.0, 360.0, 281.33333333333337)","(10.0, 16.5, 14.109375)"
15-12-2022 15:02:57.139414,"(2.0, 2.52, 2.5073684210526315)","(4.2, 6.2, 5.96)","(26.0, 55.0, 49.2)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 11.948275862068966)","(51.0, 360.0, 241.57894736842107)","(10.0, 16.5, 14.109375)"
15-12-2022 15:02:58.250324,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 55.0, 30.11111111111111)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.833333333333334)","(9.0, 13.5, 11.875)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 13.78)"
15-12-2022 15:02:59.397201,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 50.0, 35.333333333333336)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.833333333333334)","(9.0, 13.5, 12.071428571428571)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 14.071428571428571)"
15-12-2022 15:03:00.412993,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 50.0, 35.333333333333336)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 12.666666666666666)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 14.071428571428571)"
15-12-2022 15:03:01.384512,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 50.0, 41.2)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 12.166666666666666)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 12.921052631578947)"
15-12-2022 15:03:02.472318,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 50.0, 45.6)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.925925925925926)","(9.0, 13.5, 12.375)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:03.612299,"(2.0, 2.52, 2.5085714285714285)","(4.2, 6.2, 5.96)","(26.0, 50.0, 47.55555555555556)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 12.961538461538462)","(9.0, 13.5, 12.923076923076923)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 12.921052631578947)"
15-12-2022 15:03:04.701992,"(2.0, 2.52, 2.5073684210526315)","(4.2, 6.2, 5.96)","(26.0, 50.0, 48.705882352941174)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.166666666666666)","(9.0, 13.5, 12.923076923076923)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 12.921052631578947)"
15-12-2022 15:03:05.771147,"(2.0, 2.7, 2.645)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.82352941176471)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 13.021739130434783)","(9.0, 13.5, 12.923076923076923)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:06.836492,"(2.0, 2.7, 2.683076923076923)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 14.045454545454545)","(9.0, 13.5, 12.833333333333334)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 13.033333333333333)"
15-12-2022 15:03:07.843736,"(2.0, 2.6, 2.5933333333333333)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.7384615384615385)","(11.0, 14.5, 14.045454545454545)","(9.0, 13.5, 12.833333333333334)","(51.0, 370.0, 241.57894736842107)","(10.0, 16.5, 13.033333333333333)"
15-12-2022 15:03:08.901721,"(2.0, 2.6, 2.5933333333333333)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.778947368421053)","(11.0, 14.5, 14.026315789473685)","(9.0, 13.5, 12.833333333333334)","(51.0, 370.0, 234.44444444444443)","(10.0, 16.5, 12.921052631578947)"
15-12-2022 15:03:09.928763,"(2.0, 2.7, 2.687777777777778)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.771428571428571)","(11.0, 14.5, 12.892857142857142)","(9.0, 13.5, 13.071428571428571)","(51.0, 370.0, 234.44444444444443)","(10.0, 16.5, 12.921052631578947)"
15-12-2022 15:03:10.983834,"(2.0, 2.66, 2.6500000000000004)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.771428571428571)","(11.0, 14.5, 12.863636363636363)","(9.0, 13.5, 13.071428571428571)","(51.0, 370.0, 151.8181818181818)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:11.988093,"(2.0, 2.66, 2.6521739130434785)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.771428571428571)","(11.0, 14.5, 12.863636363636363)","(9.0, 13.5, 13.071428571428571)","(51.0, 370.0, 151.8181818181818)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:13.054962,"(2.0, 2.66, 2.6521739130434785)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.778947368421053)","(11.0, 14.5, 12.131578947368421)","(9.0, 13.5, 13.18421052631579)","(51.0, 370.0, 170.0)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:14.198542,"(2.0, 2.68, 2.671304347826087)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.778947368421053)","(11.0, 14.5, 12.131578947368421)","(9.0, 13.5, 13.18421052631579)","(51.0, 370.0, 170.0)","(10.0, 16.5, 13.40909090909091)"
15-12-2022 15:03:15.335960,"(2.0, 2.68, 2.663636363636364)","(4.2, 6.2, 5.96)","(26.0, 48.0, 46.75)","(5.5, 7.2, 6.778947368421053)","(11.0, 14.5, 12.7)","(9.0, 13.5, 13.038461538461538)","(51.0, 370.0, 170.0)","(10.0, 16.5, 15.470588235294118)"
15-12-2022 15:03:16.469570,"(2.0, 2.7, 2.6500000000000004)","(4.4, 6.2, 5.763636363636364)","(26.0, 48.0, 42.285714285714285)","(5.5, 7.2, 6.5280000000000005)","(11.0, 14.5, 12.76923076923077)","(9.0, 13.5, 13.071428571428571)","(51.0, 370.0, 120.0)","(10.0, 16.5, 15.5)"
15-12-2022 15:03:17.495447,"(2.0, 2.7, 2.625)","(4.4, 6.0, 5.85)","(26.0, 48.0, 42.285714285714285)","(5.5, 7.2, 6.5280000000000005)","(11.0, 14.0, 12.526315789473685)","(9.0, 13.5, 13.071428571428571)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 15.5)"
15-12-2022 15:03:18.562316,"(2.0, 2.7, 2.6357142857142857)","(4.4, 6.0, 5.6000000000000005)","(26.0, 48.0, 39.76470588235294)","(5.5, 7.2, 6.733333333333333)","(11.0, 14.0, 12.416666666666666)","(9.0, 13.5, 13.0)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.681818181818182)"
15-12-2022 15:03:19.638618,"(2.0, 2.64, 2.591304347826087)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 7.0, 6.666666666666666)","(11.0, 14.0, 12.416666666666666)","(9.0, 13.5, 12.75)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.681818181818182)"
15-12-2022 15:03:20.805964,"(2.0, 2.7, 2.603448275862069)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 7.0, 6.571428571428571)","(11.0, 14.0, 11.75)","(9.0, 13.5, 12.75)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.681818181818182)"
15-12-2022 15:03:21.963809,"(2.0, 2.7, 2.6100000000000003)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 7.0, 6.47)","(11.0, 13.5, 11.46875)","(9.0, 13.5, 12.75)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.681818181818182)"
15-12-2022 15:03:23.096529,"(2.0, 2.7, 2.6)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.8, 6.47)","(11.0, 13.5, 11.46875)","(9.0, 13.5, 12.75)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.648148148148149)"
15-12-2022 15:03:24.177513,"(2.0, 2.78, 2.675)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.8, 6.47)","(11.0, 13.5, 11.46875)","(9.0, 13.5, 12.9375)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.648148148148149)"
15-12-2022 15:03:25.243831,"(2.0, 2.78, 2.627272727272727)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.8, 6.47)","(11.0, 13.5, 11.357142857142858)","(9.0, 13.5, 12.9375)","(51.0, 370.0, 174.3478260869565)","(10.0, 16.5, 14.648148148148149)"
15-12-2022 15:03:26.246741,"(2.0, 2.78, 2.675)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.8, 6.47)","(11.0, 13.5, 12.0)","(9.0, 13.5, 12.9375)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.648148148148149)"
15-12-2022 15:03:27.367002,"(2.0, 2.76, 2.6727272727272724)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.8, 6.47)","(11.0, 13.5, 12.0)","(9.0, 13.5, 12.9375)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.5)"
15-12-2022 15:03:28.376286,"(2.05, 2.76, 2.6342857142857143)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.35)","(11.0, 13.5, 12.0)","(9.0, 13.5, 12.9375)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.611940298507463)"
15-12-2022 15:03:29.481243,"(2.05, 2.76, 2.6584615384615384)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.35)","(11.0, 13.5, 12.0)","(9.0, 13.5, 13.25)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.375)"
15-12-2022 15:03:30.493860,"(2.05, 2.74, 2.6303225806451613)","(4.4, 6.0, 5.771428571428571)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.32)","(11.0, 13.5, 10.548)","(9.0, 13.5, 13.166666666666666)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.375)"
15-12-2022 15:03:31.628532,"(2.05, 2.72, 2.6092307692307695)","(4.4, 6.0, 5.7)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.32)","(11.0, 13.5, 10.548)","(9.0, 13.5, 15.038461538461538)","(51.0, 370.0, 232.5)","(10.0, 16.5, 14.375)"
15-12-2022 15:03:32.732214,"(2.05, 2.72, 2.5647058823529414)","(4.4, 6.0, 5.731034482758621)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.338461538461538)","(11.0, 13.0, 11.48421052631579)","(9.0, 18.0, 15.038461538461538)","(51.0, 370.0, 232.5)","(10.0, 16.5, 14.375)"
15-12-2022 15:03:33.901018,"(2.05, 2.72, 2.610909090909091)","(4.4, 6.0, 5.731034482758621)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.32)","(11.0, 13.0, 11.05)","(9.0, 17.5, 14.375)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.375)"
15-12-2022 15:03:35.019341,"(2.05, 2.72, 2.578823529411765)","(4.4, 6.0, 5.817391304347826)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.32)","(11.0, 13.0, 11.05)","(9.0, 17.5, 14.375)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.568181818181818)"
15-12-2022 15:03:36.134689,"(2.05, 2.72, 2.64)","(4.4, 6.0, 5.844444444444445)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.552941176470588)","(9.0, 17.0, 13.73913043478261)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.568181818181818)"
15-12-2022 15:03:37.161820,"(2.05, 2.72, 2.64)","(4.4, 6.0, 5.844444444444445)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.625806451612904)","(9.0, 17.0, 13.8)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.729166666666666)"
15-12-2022 15:03:38.202704,"(2.05, 2.72, 2.64)","(4.4, 6.0, 5.730769230769231)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 13.636363636363637)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.729166666666666)"
15-12-2022 15:03:39.206741,"(2.05, 2.72, 2.64)","(4.4, 6.0, 5.865384615384615)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 13.636363636363637)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.263157894736842)"
