,Gulf Of Tomini,Hombre Grande,Buff In Disguise,Jahbath,Savant De Lune,Port Of Jeddah,Amy Ekcels,La Marsa
1298,"[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 23, 17, 104133), 15.0, 19.0]"
1299,"[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 23, 18, 230302), 15.0, 19.0]"
1300,"[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 23, 19, 355065), 15.0, 19.0]"
1301,"[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 20, 482836), 15.0, 19.0]"
1302,"[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 21, 613702), 15.0, 19.0]"
1303,"[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 22, 752789), 15.0, 19.0]"
1304,"[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 23, 888904), 15.0, 19.0]"
1305,"[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 4.6, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 25, 36697), 15.0, 19.0]"
1306,"[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 26, 184374), 15.0, 19.0]"
1307,"[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 323036), 15.0, 19.0]"
1308,"[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 449380), 15.0, 19.0]"
1309,"[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 582658), 15.0, 19.0]"
1310,"[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 30, 707456), 15.0, 19.0]"
1311,"[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 846757), 15.0, 19.0]"
1312,"[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 974662), 15.0, 19.0]"
1313,"[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 110631), 15.0, 18.5]"
1314,"[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 236369), 15.0, 18.5]"
1315,"[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 370184), 15.0, 18.5]"
1316,"[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 497878), 15.0, 18.5]"
1317,"[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 38, 630162), 15.0, 18.5]"
1318,"[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 755574), 15.0, 18.5]"
1319,"[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 884142), 15.0, 18.5]"
1320,"[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 11009), 15.0, 18.5]"
1321,"[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 134712), 15.0, 18.5]"
1322,"[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 264119), 15.0, 19.0]"
1323,"[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 392984), 15.0, 19.0]"
1324,"[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 523451), 15.0, 19.0]"
1325,"[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 47, 650470), 15.0, 19.0]"
1326,"[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 783607), 15.0, 19.0]"
1327,"[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 4.4, 4.7]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 908889), 15.0, 19.0]"
1328,"[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 41808), 15.0, 18.5]"
1329,"[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 167376), 15.0, 18.5]"
1330,"[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 301155), 15.0, 18.5]"
1331,"[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 432455), 15.0, 18.5]"
1332,"[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 565440), 15.0, 18.5]"
1333,"[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 56, 698362), 15.0, 18.5]"
1334,"[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 835985), 15.0, 18.5]"
1335,"[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 3.4, 4.6]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 5.5, 5.7]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 967798), 15.0, 18.5]"
1336,"[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 3.4, 4.6]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 4.0, 4.8]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 5.5, 5.6]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 105653), 15.0, 19.0]"
1337,"[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 3.4, 4.6]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 5.5, 5.6]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 233966), 15.0, 18.5]"
