,Springfield Spirit,Khulan Kid,Sure Thing Captain,Our Boy Roy,Blue Shard,Borderline,Braeview Fella,Redbank Molly,Shez All Style
10-01-2023 14:52:09.429211,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:10.688546,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:11.894284,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:13.067851,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:14.285207,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:15.558997,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:16.777060,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:17.926845,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:19.085883,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:20.348969,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:21.622699,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:22.928419,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.666666666666666)"
10-01-2023 14:52:24.168175,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.64, 1.5008695652173913)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:25.390225,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.504)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:26.568859,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:27.702124,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:28.955932,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 96.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:30.168836,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:31.419190,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:32.735333,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.2)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:34.049639,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.3)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:35.333305,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.566666666666666)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:36.550744,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:37.703394,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:38.887012,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:40.132811,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:41.474812,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4849999999999999)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 96.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:42.747826,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 10.857142857142858)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.711111111111112)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:43.945174,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:45.099400,"(71.0, 190.0, 106.66666666666666)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:46.298559,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.9)"
10-01-2023 14:52:47.573435,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:48.826076,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:50.076308,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:51.299300,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:52.414952,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 10.8)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:53.550308,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:54.700557,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:56.013760,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 69.85714285714286)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:57.235096,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 37.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:58.460646,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 70.42857142857143)","(7.5, 11.0, 8.5)"
10-01-2023 14:52:59.701738,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:01.029150,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:02.240586,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:03.458449,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 46.0)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:04.790976,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 47.285714285714285)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:06.153815,"(71.0, 190.0, 144.0)","(8.0, 12.0, 9.6)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 47.285714285714285)","(8.0, 12.0, 11.266666666666667)","(31.0, 110.0, 100.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.5)"
10-01-2023 14:53:07.486285,"(71.0, 190.0, 144.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 47.285714285714285)","(8.0, 12.0, 13.5)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.352941176470589)"
10-01-2023 14:53:08.732411,"(71.0, 190.0, 144.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 14.5, 14.181818181818182)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 8.352941176470589)"
10-01-2023 14:53:09.938583,"(71.0, 190.0, 144.0)","(8.0, 12.0, 11.1)","(1.3, 1.52, 1.4754545454545454)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 20.0, 15.5)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 9.0)"
10-01-2023 14:53:11.188113,"(71.0, 190.0, 144.0)","(8.0, 12.0, 11.345454545454546)","(1.3, 1.52, 1.480625)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 19.0, 13.6)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 9.188235294117646)"
10-01-2023 14:53:12.448021,"(71.0, 190.0, 144.0)","(8.0, 12.0, 11.345454545454546)","(1.3, 1.52, 1.480625)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.5, 13.844444444444445)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 9.188235294117646)"
10-01-2023 14:53:13.631057,"(71.0, 190.0, 144.0)","(8.0, 12.0, 11.028571428571428)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.571428571428571)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 9.188235294117646)"
10-01-2023 14:53:14.898836,"(71.0, 190.0, 158.57142857142856)","(8.0, 12.0, 11.244444444444444)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 11.0, 9.188235294117646)"
10-01-2023 14:53:16.234073,"(71.0, 190.0, 158.57142857142856)","(8.0, 12.0, 10.3)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.5, 9.925)"
10-01-2023 14:53:17.418612,"(71.0, 190.0, 158.57142857142856)","(8.0, 12.0, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.5, 9.55)"
10-01-2023 14:53:18.826257,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:20.388430,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 75.0)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:21.768495,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 103.81818181818181)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:23.066746,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 103.81818181818181)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:24.383325,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:25.627189,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:26.833110,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:28.042954,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:29.220150,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:30.446254,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:31.677023,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 13.5)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:32.896489,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.469090909090909)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:34.151966,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.52, 1.4755555555555555)","(51.0, 150.0, 133.69230769230768)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:35.419029,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.468)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:36.652958,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.468)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:37.836307,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.468)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.0, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.55)"
10-01-2023 14:53:39.017228,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.4615384615384615)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.5, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.0, 9.925)"
10-01-2023 14:53:40.186681,"(71.0, 190.0, 158.57142857142856)","(8.0, 12.0, 9.566666666666666)","(1.3, 1.51, 1.4615384615384615)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.5, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.5, 9.925)"
10-01-2023 14:53:41.353805,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.4615384615384615)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.5, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.5, 9.925)"
10-01-2023 14:53:42.491537,"(71.0, 190.0, 158.57142857142856)","(8.0, 11.5, 9.566666666666666)","(1.3, 1.51, 1.4615384615384615)","(51.0, 150.0, 132.66666666666666)","(21.0, 55.0, 41.5)","(8.5, 15.0, 14.0)","(31.0, 110.0, 93.5)","(31.0, 85.0, 52.33333333333333)","(7.5, 10.5, 9.925)"
