,Writing Unexpected,Insider Trader,Devil Racer,Summer In Siam,Hide Your Heart,Enduring Night,No Impediment,Super Vino,Star Mission,Tip Top Timing,Westgrove
08-01-2023 15:33:59.889876,"(51.0, 55.0, 50.875)","(31.0, 44.0, 41.857142857142854)","(11.0, 14.0, 13.779411764705882)","(3.7, 4.5, 4.379166666666667)","(10.0, 13.0, 12.61574074074074)","(41.0, 65.0, 61.470588235294116)","(12.0, 16.0, 14.296296296296296)","(12.0, 15.5, 15.368421052631579)","(3.4, 3.8, 3.7529733959311424)","(7.5, 8.6, 8.285123966942148)","(18.0, 30.0, 29.151515151515152)"
08-01-2023 15:34:01.004361,"(51.0, 65.0, 57.44444444444444)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 13.779411764705882)","(3.7, 4.4, 4.379166666666667)","(10.0, 13.0, 12.613636363636363)","(41.0, 65.0, 61.470588235294116)","(12.0, 16.0, 14.466666666666667)","(12.0, 16.0, 15.368421052631579)","(3.4, 3.8, 3.7529733959311424)","(7.5, 8.6, 8.478048780487805)","(18.0, 30.0, 28.901960784313726)"
08-01-2023 15:34:02.181593,"(51.0, 65.0, 62.16666666666667)","(31.0, 42.0, 41.27272727272727)","(11.0, 14.0, 13.779411764705882)","(3.7, 4.4, 4.389130434782609)","(10.0, 13.0, 12.575)","(41.0, 65.0, 62.0)","(12.0, 16.0, 14.08695652173913)","(12.0, 16.0, 15.4)","(3.4, 3.8, 3.7536979969183357)","(7.5, 8.6, 8.443243243243243)","(18.0, 30.0, 28.901960784313726)"
08-01-2023 15:34:03.314706,"(51.0, 65.0, 62.16666666666667)","(31.0, 42.0, 41.0)","(11.0, 14.0, 13.545454545454545)","(3.7, 4.4, 4.389130434782609)","(10.0, 13.0, 12.406862745098039)","(41.0, 65.0, 62.0)","(12.0, 16.0, 14.6)","(12.0, 16.0, 15.4)","(3.4, 3.8, 3.7536951501154734)","(7.5, 8.8, 8.44923076923077)","(18.0, 30.0, 29.151515151515152)"
08-01-2023 15:34:04.455998,"(51.0, 65.0, 61.25)","(31.0, 42.0, 41.0)","(11.0, 14.0, 13.545454545454545)","(3.7, 4.4, 4.389130434782609)","(10.0, 12.5, 12.380733944954128)","(41.0, 65.0, 62.0)","(12.0, 15.5, 14.529411764705882)","(12.0, 16.0, 15.4)","(3.4, 3.8, 3.7536894696387395)","(7.5, 8.6, 8.41219512195122)","(18.0, 30.0, 29.151515151515152)"
08-01-2023 15:34:05.575790,"(41.0, 65.0, 60.75)","(31.0, 42.0, 39.333333333333336)","(11.0, 14.0, 13.5)","(3.7, 4.4, 4.389130434782609)","(10.0, 12.5, 12.38695652173913)","(41.0, 65.0, 62.0)","(12.0, 15.5, 14.529411764705882)","(12.0, 16.0, 15.4)","(3.4, 3.8, 3.752892885066458)","(7.5, 8.6, 8.41219512195122)","(18.0, 30.0, 29.151515151515152)"
08-01-2023 15:34:06.714624,"(41.0, 65.0, 54.14285714285714)","(31.0, 44.0, 39.5)","(11.0, 14.0, 13.817073170731707)","(3.7, 4.4, 4.2)","(10.0, 12.5, 12.38695652173913)","(41.0, 65.0, 62.0)","(12.0, 15.5, 14.529411764705882)","(12.0, 16.0, 15.384615384615385)","(3.4, 3.8, 3.75662347012239)","(7.5, 8.6, 8.273684210526316)","(18.0, 30.0, 29.243243243243242)"
08-01-2023 15:34:07.844519,"(41.0, 65.0, 54.14285714285714)","(31.0, 44.0, 39.5)","(11.0, 14.0, 13.4)","(3.7, 4.2, 4.158301158301159)","(10.0, 12.5, 12.380733944954128)","(41.0, 65.0, 62.0)","(12.0, 15.5, 14.529411764705882)","(12.0, 16.0, 15.384615384615385)","(3.4, 3.8, 3.7167817679558013)","(7.5, 8.6, 8.273684210526316)","(18.0, 30.0, 29.125)"
08-01-2023 15:34:08.968900,"(51.0, 65.0, 54.14285714285714)","(31.0, 42.0, 39.333333333333336)","(11.0, 14.0, 13.2)","(3.7, 4.2, 4.160245901639344)","(10.0, 12.5, 12.386363636363637)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.921052631578947)","(12.0, 16.0, 15.529411764705882)","(3.4, 3.8, 3.7508564437194125)","(7.5, 8.6, 8.336170212765957)","(18.0, 30.0, 29.125)"
08-01-2023 15:34:10.078942,"(51.0, 65.0, 53.0)","(31.0, 44.0, 41.0)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.160245901639344)","(10.0, 12.5, 12.386363636363637)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.921052631578947)","(12.0, 16.0, 15.529411764705882)","(3.4, 3.8, 3.750493015612161)","(7.5, 8.6, 8.336170212765957)","(18.0, 30.0, 29.125)"
08-01-2023 15:34:11.228594,"(51.0, 65.0, 56.6)","(31.0, 46.0, 41.0)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.160493827160494)","(10.0, 12.5, 12.386363636363637)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.921052631578947)","(12.0, 16.0, 15.529411764705882)","(3.4, 3.8, 3.750493015612161)","(7.5, 8.6, 8.420289855072465)","(18.0, 30.0, 29.225)"
08-01-2023 15:34:12.370341,"(41.0, 50.0, 47.27272727272727)","(31.0, 42.0, 40.4)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.165919282511211)","(10.0, 12.5, 12.377777777777778)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.714285714285714)","(12.0, 16.0, 15.529411764705882)","(3.4, 3.8, 3.750493015612161)","(7.5, 8.8, 8.420289855072465)","(18.0, 32.0, 29.21951219512195)"
08-01-2023 15:34:13.486539,"(41.0, 50.0, 47.27272727272727)","(31.0, 42.0, 40.4)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.173134328358209)","(10.0, 12.5, 12.377777777777778)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.714285714285714)","(12.0, 16.0, 15.529411764705882)","(3.4, 3.8, 3.7542520880789674)","(7.5, 8.8, 8.406015037593985)","(18.0, 32.0, 29.257142857142856)"
08-01-2023 15:34:14.615701,"(41.0, 50.0, 47.27272727272727)","(31.0, 46.0, 41.0)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.18448275862069)","(10.0, 12.5, 12.340579710144928)","(41.0, 65.0, 60.714285714285715)","(12.0, 15.5, 14.227272727272727)","(12.0, 16.0, 15.219101123595506)","(3.4, 3.8, 3.7553452115812918)","(7.5, 8.8, 8.428368794326241)","(19.0, 32.0, 29.257142857142856)"
08-01-2023 15:34:15.737321,"(41.0, 50.0, 47.27272727272727)","(31.0, 44.0, 41.0)","(11.0, 14.0, 13.428571428571429)","(3.7, 4.2, 4.1878453038674035)","(10.0, 12.5, 12.377777777777778)","(41.0, 65.0, 60.714285714285715)","(12.0, 14.5, 14.227272727272727)","(12.0, 16.5, 15.20103092783505)","(3.4, 3.8, 3.7553452115812918)","(7.5, 8.8, 8.428368794326241)","(19.0, 32.0, 29.257142857142856)"
08-01-2023 15:34:16.889049,"(41.0, 50.0, 46.25)","(31.0, 42.0, 40.4)","(11.0, 14.0, 13.555555555555555)","(3.7, 4.2, 4.1976744186046515)","(10.0, 12.5, 12.377777777777778)","(41.0, 65.0, 60.714285714285715)","(12.0, 14.5, 14.071428571428571)","(12.0, 16.5, 15.084269662921349)","(3.4, 3.8, 3.7690376569037656)","(7.5, 8.8, 8.428368794326241)","(19.0, 32.0, 29.257142857142856)"
08-01-2023 15:34:18.029060,"(41.0, 60.0, 57.54545454545455)","(31.0, 42.0, 40.4)","(11.0, 14.0, 13.535714285714286)","(3.7, 4.2, 4.272463768115942)","(10.0, 12.5, 12.404761904761905)","(41.0, 65.0, 61.111111111111114)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.545454545454545)","(3.4, 3.8, 3.8343490304709142)","(7.5, 8.8, 8.406015037593985)","(19.0, 32.0, 30.11764705882353)"
08-01-2023 15:34:19.152089,"(41.0, 60.0, 48.0)","(31.0, 44.0, 41.0)","(11.0, 14.0, 13.63888888888889)","(3.7, 4.3, 4.272463768115942)","(10.0, 12.5, 12.404761904761905)","(41.0, 65.0, 61.111111111111114)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.545454545454545)","(3.4, 3.85, 3.8350923482849604)","(7.5, 8.8, 8.406015037593985)","(19.0, 32.0, 30.11764705882353)"
08-01-2023 15:34:20.278368,"(41.0, 60.0, 48.0)","(31.0, 44.0, 41.333333333333336)","(11.0, 14.0, 13.63888888888889)","(3.7, 4.3, 4.2859375)","(10.0, 12.5, 12.404761904761905)","(41.0, 65.0, 60.666666666666664)","(12.0, 14.5, 14.442857142857143)","(12.0, 16.5, 15.034883720930232)","(3.4, 3.85, 3.846830985915493)","(7.5, 8.8, 8.679816513761468)","(19.0, 32.0, 29.176470588235293)"
08-01-2023 15:34:21.420005,"(41.0, 60.0, 48.0)","(31.0, 44.0, 40.666666666666664)","(11.0, 14.0, 13.619047619047619)","(3.7, 4.3, 4.283536585365853)","(10.0, 12.5, 12.408536585365853)","(41.0, 65.0, 60.666666666666664)","(12.0, 14.5, 14.446428571428571)","(12.0, 16.5, 15.034883720930232)","(3.4, 3.85, 3.847151898734177)","(7.5, 8.8, 8.682857142857143)","(19.0, 32.0, 29.333333333333332)"
08-01-2023 15:34:22.531963,"(41.0, 60.0, 55.8)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 12.893258426966293)","(3.7, 4.3, 4.279230769230769)","(10.0, 12.5, 12.408536585365853)","(41.0, 65.0, 60.666666666666664)","(12.0, 14.5, 14.403225806451612)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.849425287356322)","(7.5, 8.8, 8.636974789915966)","(19.0, 32.0, 29.6)"
08-01-2023 15:34:23.639812,"(41.0, 60.0, 51.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.057377049180328)","(3.7, 4.1, 4.088372093023255)","(10.0, 12.5, 12.408536585365853)","(41.0, 65.0, 60.666666666666664)","(12.0, 14.5, 14.714285714285714)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.849425287356322)","(7.5, 8.8, 8.62)","(19.0, 32.0, 29.6)"
08-01-2023 15:34:24.769662,"(41.0, 60.0, 51.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.057377049180328)","(3.7, 4.1, 4.089473684210526)","(10.0, 12.5, 12.409638554216867)","(41.0, 65.0, 60.666666666666664)","(12.0, 15.0, 14.714285714285714)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.849416909620991)","(7.5, 8.8, 8.62)","(19.0, 32.0, 29.82758620689655)"
08-01-2023 15:34:25.896605,"(41.0, 60.0, 51.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.75)","(3.7, 4.1, 4.089473684210526)","(10.0, 12.5, 12.409638554216867)","(41.0, 65.0, 60.666666666666664)","(12.0, 15.0, 14.714285714285714)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.849416909620991)","(7.5, 8.8, 8.411382113821139)","(19.0, 32.0, 30.32)"
08-01-2023 15:34:27.016919,"(41.0, 60.0, 51.0)","(31.0, 44.0, 41.42857142857143)","(11.0, 14.0, 12.921052631578947)","(3.7, 4.1, 4.095652173913043)","(10.0, 12.5, 12.394366197183098)","(41.0, 65.0, 60.666666666666664)","(12.0, 15.0, 14.82857142857143)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.842543859649123)","(7.5, 8.6, 8.410370370370371)","(19.0, 32.0, 30.32)"
08-01-2023 15:34:28.132442,"(41.0, 60.0, 51.0)","(31.0, 44.0, 41.42857142857143)","(11.0, 14.0, 12.921052631578947)","(3.7, 4.1, 4.094047619047618)","(10.0, 12.5, 12.390625)","(41.0, 65.0, 60.666666666666664)","(12.0, 15.0, 14.82857142857143)","(12.0, 16.5, 15.1)","(3.4, 3.85, 3.843041237113402)","(7.5, 8.6, 8.399999999999999)","(19.0, 32.0, 30.32)"
08-01-2023 15:34:29.266923,"(41.0, 60.0, 51.0)","(31.0, 46.0, 41.55555555555556)","(11.0, 13.5, 13.0)","(3.7, 4.1, 4.09375)","(10.0, 12.5, 12.171875)","(41.0, 65.0, 63.421052631578945)","(12.0, 15.0, 14.82857142857143)","(12.0, 16.5, 15.229508196721312)","(3.4, 3.85, 3.854255319148936)","(7.5, 8.6, 8.297041420118342)","(19.0, 32.0, 30.32)"
08-01-2023 15:34:30.419122,"(41.0, 50.0, 48.666666666666664)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.226190476190476)","(3.7, 4.2, 4.19728453364817)","(10.0, 12.5, 12.085858585858587)","(41.0, 65.0, 63.53658536585366)","(12.0, 15.0, 14.82857142857143)","(13.0, 16.0, 15.229508196721312)","(3.4, 3.95, 3.8450437317784254)","(7.5, 8.6, 8.297041420118342)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:31.532232,"(41.0, 50.0, 49.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.089285714285714)","(3.7, 4.2, 4.19732246798603)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 63.53658536585366)","(12.0, 15.0, 14.82857142857143)","(13.0, 16.0, 15.229508196721312)","(3.4, 3.95, 3.8701612903225806)","(7.5, 8.6, 8.03111111111111)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:32.670567,"(41.0, 50.0, 49.0)","(31.0, 44.0, 39.5)","(11.0, 13.5, 13.044117647058824)","(3.7, 4.2, 4.378976640711903)","(10.0, 12.5, 12.03225806451613)","(41.0, 65.0, 61.8421052631579)","(12.0, 15.0, 14.657142857142857)","(13.0, 16.0, 14.947761194029852)","(3.4, 3.95, 3.8942953020134228)","(7.5, 8.6, 8.066666666666666)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:33.808767,"(41.0, 50.0, 49.0)","(31.0, 44.0, 39.5)","(11.0, 13.5, 13.044117647058824)","(3.7, 4.4, 4.39798234552333)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 62.04545454545455)","(12.0, 15.0, 14.707317073170731)","(13.0, 16.0, 14.855263157894736)","(3.4, 4.0, 3.760043668122271)","(7.5, 8.6, 8.110828025477707)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:34.936750,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.111111111111114)","(11.0, 13.5, 13.11111111111111)","(3.7, 4.4, 4.399763593380615)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 62.04545454545455)","(12.0, 15.0, 14.380281690140846)","(13.0, 16.0, 14.903361344537815)","(3.4, 3.8, 3.7596059113300493)","(7.5, 8.6, 8.110828025477707)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:36.063109,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.111111111111114)","(11.0, 13.5, 13.11111111111111)","(3.7, 4.4, 4.399763593380615)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 62.04545454545455)","(12.0, 15.0, 14.0)","(13.0, 16.0, 14.903361344537815)","(3.4, 3.8, 3.760576923076923)","(7.5, 8.6, 8.090361445783133)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:37.179032,"(41.0, 50.0, 49.0)","(31.0, 44.0, 40.21052631578947)","(11.0, 13.5, 13.209302325581396)","(3.7, 4.5, 4.482658959537572)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 61.1764705882353)","(12.0, 14.0, 13.576923076923077)","(13.0, 16.0, 14.903361344537815)","(3.4, 3.8, 3.7623595505617975)","(7.5, 8.6, 8.090361445783133)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:38.303007,"(41.0, 50.0, 49.0)","(31.0, 44.0, 40.21052631578947)","(11.0, 13.5, 13.179487179487179)","(3.7, 4.5, 4.480835734870317)","(10.0, 12.5, 12.042105263157895)","(41.0, 65.0, 61.1764705882353)","(12.0, 14.0, 13.576923076923077)","(13.0, 16.0, 14.903361344537815)","(3.4, 3.8, 3.7623595505617975)","(7.5, 8.6, 8.090361445783133)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:39.455028,"(41.0, 50.0, 49.0)","(31.0, 44.0, 40.21052631578947)","(11.0, 13.5, 13.179487179487179)","(3.7, 4.5, 4.480835734870317)","(10.0, 12.5, 11.823943661971832)","(41.0, 65.0, 61.1764705882353)","(12.0, 14.0, 13.576923076923077)","(13.0, 16.0, 14.903361344537815)","(3.4, 3.8, 3.7627167630057805)","(7.5, 8.6, 8.090361445783133)","(20.0, 32.0, 30.32)"
08-01-2023 15:34:40.564022,"(41.0, 50.0, 49.0)","(31.0, 44.0, 40.21052631578947)","(11.0, 13.5, 13.179487179487179)","(3.7, 4.5, 4.599289520426288)","(10.0, 12.5, 11.641732283464567)","(41.0, 65.0, 61.578947368421055)","(12.0, 14.0, 13.61)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.763456090651558)","(7.5, 8.6, 8.124719101123596)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:41.678142,"(41.0, 50.0, 49.0)","(31.0, 44.0, 40.57142857142857)","(11.0, 13.5, 13.23404255319149)","(3.7, 4.6, 4.593333333333333)","(10.0, 12.5, 11.704379562043796)","(41.0, 65.0, 61.578947368421055)","(12.0, 14.0, 13.61)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.7630372492836677)","(7.5, 8.6, 8.124719101123596)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:42.827244,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.5)","(11.0, 13.5, 13.202380952380953)","(3.7, 4.6, 4.646610169491526)","(10.0, 12.5, 11.698529411764707)","(41.0, 65.0, 61.578947368421055)","(12.0, 14.0, 13.452054794520548)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.7793367346938775)","(7.5, 8.6, 8.113513513513514)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:43.950280,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.5)","(11.0, 13.5, 13.202380952380953)","(3.7, 4.7, 4.646610169491526)","(10.0, 12.5, 11.698529411764707)","(41.0, 65.0, 61.666666666666664)","(12.0, 14.0, 13.375)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.779187817258883)","(7.5, 8.6, 8.119318181818182)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:45.060964,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.5)","(11.0, 13.5, 13.223684210526315)","(3.7, 4.7, 4.648717948717948)","(10.0, 12.5, 11.655038759689923)","(41.0, 65.0, 60.2)","(12.0, 14.0, 13.285714285714286)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.7815934065934065)","(7.5, 8.6, 8.113793103448275)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:46.197350,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.5)","(11.0, 13.5, 13.223684210526315)","(3.7, 4.7, 4.6825)","(10.0, 12.5, 11.692592592592593)","(41.0, 65.0, 60.2)","(12.0, 14.0, 13.285714285714286)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.7815934065934065)","(7.5, 8.6, 7.986046511627907)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:47.326829,"(41.0, 50.0, 49.0)","(31.0, 42.0, 41.5)","(11.0, 13.5, 13.223684210526315)","(3.7, 4.7, 4.635643564356435)","(10.0, 12.5, 12.103658536585366)","(41.0, 65.0, 60.2)","(12.0, 14.0, 13.11111111111111)","(13.0, 16.0, 14.956)","(3.4, 3.8, 3.779040404040404)","(7.5, 8.0, 7.986046511627907)","(20.0, 32.0, 30.5)"
08-01-2023 15:34:48.469047,"(41.0, 50.0, 49.63636363636364)","(31.0, 44.0, 41.23076923076923)","(11.0, 13.5, 13.017241379310345)","(3.7, 4.9, 4.811881188118812)","(10.0, 12.5, 12.103658536585366)","(41.0, 65.0, 61.12903225806451)","(12.0, 14.0, 13.30232558139535)","(13.0, 16.0, 15.325)","(3.4, 3.8, 3.778497409326425)","(7.5, 8.0, 7.986046511627907)","(20.0, 32.0, 30.444444444444443)"
08-01-2023 15:34:49.570732,"(41.0, 50.0, 49.63636363636364)","(31.0, 44.0, 39.2)","(11.0, 13.5, 13.017241379310345)","(3.8, 4.9, 4.6755555555555555)","(10.0, 12.5, 11.822916666666666)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.67741935483871)","(13.0, 15.5, 15.333333333333334)","(3.4, 3.8, 3.783658536585366)","(7.5, 8.0, 7.987878787878788)","(20.0, 32.0, 30.64516129032258)"
08-01-2023 15:34:50.708667,"(41.0, 50.0, 49.69230769230769)","(31.0, 38.0, 36.5)","(11.0, 13.5, 13.121621621621621)","(3.8, 4.9, 4.6755555555555555)","(10.0, 12.5, 11.967213114754099)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.67741935483871)","(13.0, 15.5, 15.372727272727273)","(3.4, 3.8, 3.783658536585366)","(7.5, 8.0, 7.941333333333334)","(20.0, 32.0, 30.64516129032258)"
08-01-2023 15:34:51.854871,"(41.0, 50.0, 49.69230769230769)","(31.0, 38.0, 36.23529411764706)","(11.0, 13.0, 12.76923076923077)","(3.8, 4.9, 4.6755555555555555)","(10.0, 12.5, 12.15267175572519)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.7)","(13.0, 15.5, 15.318181818181818)","(3.4, 3.8, 3.783658536585366)","(7.5, 8.0, 7.951428571428571)","(20.0, 32.0, 30.64516129032258)"
08-01-2023 15:34:52.998736,"(41.0, 50.0, 49.69230769230769)","(31.0, 38.0, 36.23529411764706)","(11.0, 13.0, 12.916666666666666)","(3.8, 4.9, 4.6575999999999995)","(10.0, 13.0, 12.15267175572519)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.590909090909092)","(13.0, 16.0, 15.178082191780822)","(3.5, 3.8, 3.782820512820513)","(7.5, 8.0, 7.930612244897959)","(21.0, 32.0, 30.444444444444443)"
08-01-2023 15:34:54.104748,"(41.0, 50.0, 49.69230769230769)","(31.0, 46.0, 43.77777777777778)","(11.0, 13.0, 12.850574712643677)","(3.8, 4.9, 4.721978021978022)","(10.0, 13.0, 12.14018691588785)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.590909090909092)","(13.0, 16.0, 15.23076923076923)","(3.5, 3.8, 3.7829896907216494)","(7.5, 8.0, 7.930612244897959)","(21.0, 32.0, 30.444444444444443)"
08-01-2023 15:34:55.256429,"(41.0, 50.0, 49.69230769230769)","(31.0, 44.0, 41.81818181818182)","(11.0, 13.0, 12.850574712643677)","(3.8, 4.9, 4.715730337078652)","(10.0, 13.0, 12.64102564102564)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.590909090909092)","(13.0, 15.5, 15.320512820512821)","(3.5, 3.8, 3.777083333333333)","(7.5, 8.0, 7.930612244897959)","(21.0, 32.0, 30.09090909090909)"
08-01-2023 15:34:56.412942,"(41.0, 50.0, 49.69230769230769)","(31.0, 44.0, 41.42857142857143)","(11.0, 13.5, 12.753333333333334)","(3.8, 4.8, 4.506611570247934)","(10.0, 13.0, 12.681818181818182)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.619047619047619)","(13.0, 15.5, 15.320512820512821)","(3.5, 3.8, 3.7802395209580837)","(7.5, 8.0, 7.905555555555556)","(21.0, 32.0, 30.384615384615383)"
08-01-2023 15:34:57.522952,"(41.0, 50.0, 49.5)","(31.0, 46.0, 41.55555555555556)","(11.0, 13.5, 12.753333333333334)","(3.8, 4.6, 4.50655737704918)","(10.0, 13.0, 12.617021276595745)","(41.0, 65.0, 61.75675675675676)","(12.0, 14.0, 13.555555555555555)","(13.0, 15.5, 14.928571428571429)","(3.5, 3.8, 3.7802395209580837)","(7.5, 8.0, 7.905555555555556)","(21.0, 32.0, 30.384615384615383)"
08-01-2023 15:34:58.629835,"(41.0, 50.0, 49.5)","(31.0, 44.0, 41.42857142857143)","(11.0, 13.5, 12.811688311688311)","(3.8, 4.6, 4.526363636363636)","(10.0, 13.0, 12.588235294117647)","(41.0, 65.0, 61.92307692307692)","(12.0, 14.0, 13.841463414634147)","(13.0, 16.0, 15.047619047619047)","(3.5, 3.8, 3.782722513089005)","(7.5, 8.0, 7.78125)","(21.0, 32.0, 30.551724137931036)"
08-01-2023 15:34:59.759936,"(41.0, 50.0, 49.666666666666664)","(31.0, 44.0, 42.2)","(11.0, 13.5, 12.872093023255815)","(3.8, 4.6, 4.526363636363636)","(10.0, 13.0, 12.485714285714286)","(41.0, 65.0, 61.92307692307692)","(12.0, 14.5, 14.174698795180722)","(13.0, 16.0, 15.082089552238806)","(3.5, 3.8, 3.78125)","(7.5, 7.8, 7.750684931506849)","(21.0, 32.0, 30.551724137931036)"
08-01-2023 15:35:00.919440,"(41.0, 50.0, 49.666666666666664)","(31.0, 42.0, 41.111111111111114)","(11.0, 13.5, 12.96376811594203)","(3.8, 4.6, 4.524166666666667)","(10.0, 12.5, 12.621621621621621)","(41.0, 65.0, 59.81481481481482)","(12.0, 14.5, 13.571428571428571)","(13.0, 16.0, 15.130434782608695)","(3.5, 3.8, 3.781638418079096)","(7.5, 7.8, 7.7534246575342465)","(21.0, 32.0, 30.551724137931036)"
08-01-2023 15:35:02.059895,"(41.0, 55.0, 53.833333333333336)","(31.0, 42.0, 41.111111111111114)","(11.0, 13.5, 13.0)","(3.8, 4.4, 4.414285714285715)","(10.0, 13.0, 12.46923076923077)","(41.0, 60.0, 62.14285714285714)","(12.0, 14.0, 13.64864864864865)","(13.0, 16.0, 15.2)","(3.4, 3.8, 3.788695652173913)","(7.0, 7.8, 7.923595505617977)","(21.0, 32.0, 31.0)"
08-01-2023 15:35:03.190194,"(41.0, 60.0, 56.25)","(31.0, 44.0, 42.5)","(11.0, 13.5, 13.068181818181818)","(3.8, 4.5, 4.485714285714286)","(10.0, 12.5, 12.433823529411764)","(41.0, 65.0, 62.14285714285714)","(12.0, 14.0, 13.772727272727273)","(13.0, 16.0, 15.25)","(3.4, 3.8, 3.788695652173913)","(7.0, 8.0, 7.84)","(21.0, 32.0, 31.0)"
08-01-2023 15:35:04.333934,"(41.0, 60.0, 56.25)","(31.0, 44.0, 43.0)","(11.0, 13.5, 13.068181818181818)","(3.8, 4.5, 4.481481481481482)","(10.0, 12.5, 12.433823529411764)","(41.0, 65.0, 62.333333333333336)","(12.0, 14.0, 13.772727272727273)","(13.0, 16.0, 15.25)","(3.4, 3.8, 3.7883408071748876)","(7.0, 8.0, 7.840677966101695)","(21.0, 32.0, 31.0)"
08-01-2023 15:35:05.461078,"(41.0, 60.0, 56.25)","(31.0, 44.0, 43.0)","(11.0, 13.5, 13.068181818181818)","(3.8, 4.6, 4.54074074074074)","(10.0, 12.5, 12.433823529411764)","(41.0, 65.0, 62.333333333333336)","(12.0, 14.0, 13.772727272727273)","(13.0, 16.0, 15.25)","(3.4, 3.8, 3.7877934272300466)","(7.0, 8.0, 7.8050420168067225)","(21.0, 32.0, 31.0)"
08-01-2023 15:35:06.599972,"(41.0, 60.0, 56.25)","(31.0, 44.0, 43.0)","(11.0, 13.5, 13.068181818181818)","(3.8, 4.6, 4.54074074074074)","(10.0, 12.5, 12.383116883116884)","(41.0, 65.0, 62.333333333333336)","(12.0, 14.0, 13.758064516129032)","(13.0, 16.0, 15.25)","(3.4, 3.8, 3.7776785714285714)","(7.0, 8.0, 7.5874999999999995)","(21.0, 32.0, 31.0)"
