,Lucky Jim,Agent Starling,Madrigal Nz,Certainlycallitin,As She Says,Mullum Doc,Dont Fear For Me,Jakki Mun,Major Rumble
05-01-2023 12:35:56.429493,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 83.33333333333333)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:35:57.809365,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:35:59.136657,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:00.485401,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:01.766271,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:03.081821,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:04.399706,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:05.687194,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:06.968183,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:08.211778,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:09.410991,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:10.617949,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:11.850865,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:13.033670,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:14.241381,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:15.482466,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:16.790158,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:18.025803,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:19.214650,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:20.388030,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:21.632296,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:22.922987,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:24.297780,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:25.613590,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:26.918330,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:28.222369,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:29.420732,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:30.750813,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:31.993326,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:33.141745,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:34.353065,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.25)","(31.0, 130.0, 112.5)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:36:35.608855,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:36.920819,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:38.176971,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:39.592951,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:40.928678,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:42.363028,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.166666666666664)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:43.616650,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.333333333333336)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:44.930686,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.333333333333336)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:46.221129,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.333333333333336)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:47.463516,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.333333333333336)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:48.711975,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.333333333333336)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 23.5)"
05-01-2023 12:36:49.934136,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 19.333333333333332)"
05-01-2023 12:36:51.155506,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 19.333333333333332)"
05-01-2023 12:36:52.417961,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 19.333333333333332)"
05-01-2023 12:36:53.654469,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 19.333333333333332)"
05-01-2023 12:36:54.837700,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:36:56.051895,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:36:57.295845,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:36:58.581411,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:36:59.975255,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:37:01.304384,"(4.8, 7.8, 6.68)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 140.0)","(11.0, 23.0, 16.53125)","(12.0, 28.0, 23.857142857142858)","(31.0, 130.0, 113.75)","(4.8, 8.4, 8.11)","(14.0, 28.0, 24.285714285714285)"
05-01-2023 12:37:02.730993,"(4.8, 7.8, 6.68)","(61.0, 130.0, 113.33333333333334)","(1.65, 99999, 99990)","(51.0, 210.0, 172.72727272727275)","(11.0, 23.0, 19.666666666666668)","(12.0, 28.0, 23.142857142857142)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.93)","(14.0, 28.0, 23.57142857142857)"
05-01-2023 12:37:04.183640,"(4.8, 7.8, 6.68)","(61.0, 120.0, 107.5)","(1.65, 99999, 99990)","(51.0, 200.0, 137.5)","(11.0, 22.0, 17.545454545454547)","(12.0, 27.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.2, 7.1)","(14.0, 27.0, 25.0)"
05-01-2023 12:37:05.568505,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 190.0, 168.1818181818182)","(11.0, 21.0, 18.11111111111111)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.28)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:06.953403,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 180.0, 150.0)","(11.0, 20.0, 17.72222222222222)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.4, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:08.266044,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 170.0, 150.0)","(11.0, 19.5, 17.333333333333336)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:09.582825,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 170.0, 150.0)","(11.0, 19.0, 17.333333333333336)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:10.756961,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 160.0, 150.0)","(11.0, 19.5, 18.5)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:12.049310,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 160.0, 150.0)","(11.0, 19.5, 18.5)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:13.280987,"(4.8, 7.8, 6.68)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 160.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 29.0, 20.545454545454547)","(31.0, 130.0, 113.75)","(4.8, 8.6, 7.85)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:14.832078,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 29.0, 25.583333333333332)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:16.314825,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 25.583333333333332)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:17.845887,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 25.583333333333332)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:19.332771,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 25.583333333333332)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:20.858737,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 25.583333333333332)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:22.212809,"(4.8, 7.8, 7.0285714285714285)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 21.0)","(31.0, 130.0, 113.75)","(4.8, 8.6, 8.116666666666667)","(14.0, 29.0, 25.0)"
05-01-2023 12:37:23.481651,"(4.8, 7.8, 6.76)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 18.5)","(12.0, 28.0, 21.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.6, 7.666666666666666)","(14.0, 29.0, 20.0)"
05-01-2023 12:37:24.678888,"(4.8, 7.8, 6.76)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 19.5, 17.625)","(12.0, 28.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.6, 7.266666666666667)","(14.0, 29.0, 20.75)"
05-01-2023 12:37:25.973298,"(4.8, 7.6, 7.0)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 18.5, 16.944444444444443)","(12.0, 26.0, 17.666666666666668)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 6.9)","(14.0, 26.0, 19.0)"
05-01-2023 12:37:27.317641,"(4.8, 7.6, 7.0)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 18.5, 16.166666666666664)","(12.0, 25.0, 17.666666666666668)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.387499999999999)","(14.0, 26.0, 19.0)"
05-01-2023 12:37:28.683415,"(4.8, 7.4, 6.5200000000000005)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 133.33333333333334)","(11.0, 17.5, 17.1875)","(12.0, 25.0, 17.666666666666668)","(31.0, 130.0, 115.55555555555556)","(4.8, 7.6, 7.838461538461539)","(14.0, 26.0, 18.666666666666668)"
05-01-2023 12:37:30.059785,"(4.8, 7.4, 6.5200000000000005)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 150.0, 131.8181818181818)","(11.0, 18.0, 17.1875)","(12.0, 25.0, 17.666666666666668)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:31.407358,"(4.8, 7.4, 6.800000000000001)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 17.666666666666668)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:32.759684,"(4.8, 7.4, 6.875)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 23.952380952380953)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:34.166225,"(4.8, 7.4, 6.875)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:35.513683,"(4.8, 7.4, 6.875)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:36.944773,"(4.8, 7.4, 6.875)","(61.0, 130.0, 107.5)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:38.330800,"(4.8, 7.4, 6.875)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(11.0, 18.0, 17.6)","(12.0, 25.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
05-01-2023 12:37:39.870917,"(5.0, 7.4, 6.875)","(61.0, 130.0, 113.33333333333334)","(1.65, 99999, 99990)","(51.0, 140.0, 131.8181818181818)","(12.0, 18.0, 17.6)","(12.0, 25.0, 18.0)","(31.0, 130.0, 115.55555555555556)","(4.8, 8.0, 7.838461538461539)","(14.0, 25.0, 18.666666666666668)"
