,Alpha Sheldon,Alpha Rambo,Big Time Tesla,Allegro Flippy,Giant Lurch,Thrilling Vespa,Sweet Silver
06-01-2023 13:40:10.157797,"(13.0, 21.0, 14.625)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.191304347826087)","(18.0, 19.5, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:11.422105,"(13.0, 21.0, 14.625)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.678787878787879)","(18.0, 19.5, 17.605263157894736)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:12.558232,"(13.0, 21.0, 14.25)","(11.0, 12.0, 11.278260869565218)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.254545454545454)","(18.0, 19.5, 17.605263157894736)","(2.9, 4.1, 4.081818181818181)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:13.708820,"(13.0, 21.0, 14.25)","(11.0, 11.5, 11.278260869565218)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.254545454545454)","(18.0, 19.5, 17.605263157894736)","(2.9, 4.1, 4.081818181818181)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:14.846916,"(13.0, 21.0, 14.25)","(11.0, 11.5, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.254545454545454)","(18.0, 19.5, 17.224137931034484)","(2.9, 4.1, 4.0649999999999995)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:15.952618,"(13.0, 21.0, 14.25)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.254545454545454)","(18.0, 19.5, 17.224137931034484)","(2.9, 4.1, 4.0249999999999995)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:17.056958,"(13.0, 21.0, 14.25)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.254545454545454)","(18.0, 19.5, 17.224137931034484)","(2.9, 4.1, 4.0249999999999995)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:18.313965,"(13.0, 21.0, 14.25)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.557142857142857)","(18.0, 19.5, 17.224137931034484)","(2.9, 4.1, 4.076923076923077)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:19.530785,"(13.0, 21.0, 14.25)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.271428571428571)","(3.2, 5.7, 4.530769230769231)","(18.0, 19.5, 17.4375)","(2.9, 4.1, 4.072222222222222)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:20.521633,"(13.0, 21.0, 15.214285714285714)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.305263157894737)","(3.2, 5.7, 4.530769230769231)","(18.0, 19.5, 17.4375)","(2.9, 4.1, 4.084375)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:21.565949,"(13.0, 21.0, 15.214285714285714)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.16)","(3.2, 5.7, 4.855555555555555)","(18.0, 19.5, 17.4375)","(3.0, 4.1, 4.084375)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:22.627792,"(13.0, 21.0, 14.25)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.28)","(3.2, 5.7, 4.835135135135135)","(18.0, 19.5, 17.4375)","(3.0, 4.1, 4.084375)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:23.754965,"(13.0, 21.0, 15.214285714285714)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.32)","(3.2, 5.7, 4.835135135135135)","(18.0, 19.5, 17.4375)","(3.0, 4.1, 4.0625)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:24.938243,"(13.0, 21.0, 14.25)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.32)","(3.2, 5.7, 4.678723404255319)","(18.0, 19.5, 18.583333333333332)","(3.0, 4.1, 4.775)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:26.052471,"(13.0, 21.0, 15.214285714285714)","(11.0, 12.0, 10.933333333333334)","(6.5, 7.4, 7.32)","(3.2, 5.7, 5.271875)","(18.0, 19.0, 18.03846153846154)","(3.0, 5.6, 4.185714285714286)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:27.064933,"(13.0, 21.0, 14.25)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.32)","(3.2, 5.6, 5.271875)","(18.0, 18.5, 18.03846153846154)","(3.0, 5.6, 4.5)","(4.4, 5.5, 5.239130434782608)"
06-01-2023 13:40:28.155064,"(13.0, 21.0, 15.214285714285714)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.32)","(3.2, 5.5, 5.16060606060606)","(18.0, 18.5, 18.03846153846154)","(3.0, 5.6, 4.5)","(4.4, 5.5, 5.214285714285714)"
06-01-2023 13:40:29.246702,"(13.0, 21.0, 15.214285714285714)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.32)","(3.2, 5.5, 5.16060606060606)","(18.0, 18.5, 18.03846153846154)","(3.0, 5.6, 4.2105263157894735)","(4.4, 5.5, 5.214285714285714)"
06-01-2023 13:40:30.378286,"(13.0, 21.0, 14.25)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.08)","(3.2, 5.5, 5.16060606060606)","(18.0, 18.5, 18.03846153846154)","(3.0, 5.6, 4.683333333333334)","(4.4, 5.5, 5.214285714285714)"
06-01-2023 13:40:31.830574,"(13.0, 21.0, 14.25)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.133333333333334)","(3.2, 5.5, 5.16060606060606)","(18.0, 18.5, 18.03846153846154)","(3.0, 5.6, 4.303571428571429)","(4.4, 5.5, 5.214285714285714)"
06-01-2023 13:40:32.968084,"(13.0, 21.0, 14.25)","(11.0, 11.5, 10.933333333333334)","(6.5, 7.4, 7.133333333333334)","(3.2, 5.5, 5.35)","(18.0, 18.5, 17.5)","(3.0, 5.6, 4.2105263157894735)","(4.4, 5.5, 5.252380952380952)"
06-01-2023 13:40:34.160219,"(13.0, 21.0, 14.25)","(11.0, 11.5, 11.216666666666667)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.5, 4.969565217391304)","(18.0, 18.5, 18.386363636363637)","(3.0, 5.6, 4.3625)","(4.4, 5.5, 5.252380952380952)"
06-01-2023 13:40:35.156920,"(13.0, 21.0, 14.25)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.7, 4.969565217391304)","(18.0, 18.5, 18.386363636363637)","(3.0, 5.6, 5.1499999999999995)","(4.4, 5.5, 5.252380952380952)"
06-01-2023 13:40:36.428668,"(13.0, 21.0, 15.214285714285714)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.7, 5.202941176470588)","(18.0, 18.5, 17.416666666666668)","(3.0, 5.6, 4.4)","(4.4, 5.5, 5.22)"
06-01-2023 13:40:37.690240,"(13.0, 20.0, 17.1)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.6, 4.7)","(18.0, 18.5, 17.147058823529413)","(3.0, 5.6, 5.192857142857143)","(4.4, 5.4, 5.22)"
06-01-2023 13:40:38.811736,"(13.0, 19.5, 17.1)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.6, 5.202941176470588)","(18.0, 18.5, 16.28846153846154)","(3.0, 5.4, 4.8)","(4.4, 5.4, 5.22)"
06-01-2023 13:40:40.018251,"(13.0, 19.5, 17.5)","(11.0, 12.0, 10.957894736842105)","(6.5, 7.4, 7.08)","(3.2, 5.6, 5.202941176470588)","(18.0, 18.5, 16.274193548387096)","(3.0, 5.6, 4.8)","(4.4, 5.4, 5.22)"
06-01-2023 13:40:41.187982,"(13.0, 19.5, 17.5)","(11.0, 12.5, 10.98918918918919)","(6.5, 7.4, 7.254545454545455)","(3.2, 5.6, 5.202941176470588)","(18.0, 18.5, 16.274193548387096)","(3.0, 5.6, 4.625)","(4.4, 5.4, 5.22)"
06-01-2023 13:40:42.268602,"(13.0, 19.5, 16.07142857142857)","(11.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.2, 5.6, 5.202941176470588)","(18.0, 18.5, 16.274193548387096)","(3.0, 5.5, 4.882352941176471)","(4.4, 5.4, 5.199999999999999)"
06-01-2023 13:40:43.359572,"(13.0, 19.5, 17.5)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.133333333333334)","(3.3, 5.6, 5.202941176470588)","(17.0, 18.5, 16.274193548387096)","(3.0, 5.5, 4.991666666666667)","(4.4, 5.3, 5.366666666666667)"
06-01-2023 13:40:44.490260,"(13.0, 19.5, 17.5)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.254545454545455)","(3.3, 5.6, 5.202941176470588)","(17.0, 18.5, 16.274193548387096)","(3.0, 5.7, 5.033333333333333)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:45.637507,"(13.0, 19.5, 14.558823529411764)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.6, 5.202941176470588)","(17.0, 18.5, 16.274193548387096)","(3.0, 5.7, 4.990909090909091)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:46.837765,"(13.0, 19.5, 15.214285714285714)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.6, 5.396296296296296)","(17.0, 18.5, 17.318181818181817)","(3.0, 5.5, 5.0)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:48.003772,"(13.0, 19.5, 15.214285714285714)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.5, 5.148387096774194)","(17.0, 18.0, 16.954545454545453)","(3.0, 5.4, 4.9)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:49.231695,"(13.0, 19.0, 15.5625)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.4, 5.303703703703704)","(17.0, 17.5, 16.954545454545453)","(3.1, 5.5, 5.0636363636363635)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:50.413704,"(13.0, 19.0, 15.5625)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.4, 5.118518518518519)","(17.0, 17.5, 17.03846153846154)","(3.1, 5.5, 4.982352941176471)","(4.4, 5.4, 5.366666666666667)"
06-01-2023 13:40:51.546031,"(13.0, 19.0, 16.884615384615383)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.2, 5.082142857142857)","(17.0, 17.5, 17.03846153846154)","(3.1, 5.5, 5.050000000000001)","(4.4, 5.4, 5.233333333333333)"
06-01-2023 13:40:52.625451,"(13.0, 19.0, 15.5625)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.133333333333334)","(3.3, 5.2, 5.082142857142857)","(17.0, 17.5, 16.369565217391305)","(3.1, 5.7, 4.8)","(4.4, 5.4, 5.214285714285714)"
06-01-2023 13:40:53.733931,"(13.0, 19.0, 14.416666666666666)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.08)","(3.3, 5.2, 4.908823529411765)","(17.0, 17.5, 16.106060606060606)","(3.1, 5.6, 5.2444444444444445)","(4.4, 5.4, 5.1923076923076925)"
06-01-2023 13:40:54.936901,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.4, 7.1)","(3.3, 5.2, 4.908823529411765)","(17.0, 17.5, 16.106060606060606)","(3.1, 5.6, 5.34054054054054)","(4.4, 5.4, 5.199999999999999)"
06-01-2023 13:40:56.113516,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.2, 7.08)","(3.3, 5.2, 4.7875)","(17.0, 17.5, 16.454545454545453)","(3.1, 5.6, 5.18095238095238)","(4.4, 5.3, 5.245454545454545)"
06-01-2023 13:40:57.173854,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.2, 7.133333333333334)","(3.3, 5.2, 4.908823529411765)","(17.0, 17.5, 16.454545454545453)","(3.1, 5.6, 5.199999999999999)","(4.4, 5.3, 5.233333333333333)"
06-01-2023 13:40:58.303887,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 10.98918918918919)","(6.5, 7.2, 7.05)","(3.3, 5.2, 4.908823529411765)","(17.0, 17.5, 16.454545454545453)","(3.1, 5.6, 5.2)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:40:59.390386,"(13.0, 19.0, 14.089285714285714)","(10.0, 11.5, 11.363636363636363)","(6.5, 7.2, 7.05)","(3.3, 4.8, 4.875862068965517)","(16.0, 17.5, 16.454545454545453)","(3.1, 5.5, 4.933333333333333)","(4.4, 5.4, 5.233333333333333)"
06-01-2023 13:41:00.730795,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 10.903225806451612)","(6.5, 7.2, 7.133333333333334)","(3.3, 5.0, 4.933333333333334)","(16.0, 17.5, 16.454545454545453)","(3.1, 5.6, 5.279999999999999)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:01.980590,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 11.297297297297298)","(6.5, 7.2, 7.05)","(3.3, 5.0, 4.933333333333334)","(16.0, 17.5, 16.454545454545453)","(3.2, 5.6, 5.279999999999999)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:03.277442,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 11.446808510638299)","(6.5, 7.2, 7.16)","(3.3, 5.0, 4.781818181818181)","(16.0, 17.5, 16.454545454545453)","(3.2, 5.6, 5.371428571428571)","(4.4, 5.4, 5.233333333333333)"
06-01-2023 13:41:04.702020,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 11.446808510638299)","(6.5, 7.4, 7.175)","(3.3, 5.0, 4.781818181818181)","(16.0, 17.5, 16.833333333333332)","(3.2, 5.6, 5.422222222222222)","(4.4, 5.4, 5.233333333333333)"
06-01-2023 13:41:06.557276,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 11.446808510638299)","(6.5, 7.4, 7.072727272727273)","(3.3, 4.9, 4.814285714285715)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.257142857142857)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:07.910729,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 11.307692307692308)","(6.5, 7.4, 7.072727272727273)","(3.3, 4.9, 4.725)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.066666666666666)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:09.224764,"(13.0, 19.0, 14.089285714285714)","(10.0, 11.5, 10.875)","(6.5, 7.4, 7.04)","(3.3, 4.8, 4.655555555555556)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:10.556449,"(13.0, 19.0, 14.833333333333334)","(10.0, 11.5, 10.875)","(6.5, 7.4, 7.06)","(3.3, 4.7, 4.655555555555556)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:11.846970,"(13.0, 19.0, 14.833333333333334)","(10.0, 11.5, 10.875)","(6.5, 7.6, 7.06)","(3.3, 4.7, 4.655555555555556)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.4, 5.2846153846153845)"
06-01-2023 13:41:13.023359,"(13.0, 19.0, 14.833333333333334)","(10.0, 11.5, 11.0)","(6.5, 7.6, 7.133333333333333)","(3.3, 4.7, 4.635714285714286)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.4, 5.233333333333333)"
06-01-2023 13:41:14.212565,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 10.846153846153847)","(6.5, 7.6, 7.133333333333333)","(3.3, 4.7, 4.635714285714286)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.4, 5.2043478260869565)"
06-01-2023 13:41:15.235208,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 10.846153846153847)","(6.5, 7.6, 7.133333333333333)","(3.3, 4.7, 4.617241379310345)","(16.0, 16.5, 16.25)","(3.2, 5.6, 4.977777777777778)","(4.4, 5.4, 5.199999999999999)"
06-01-2023 13:41:16.501920,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 10.821428571428571)","(6.5, 7.6, 7.133333333333333)","(3.3, 4.7, 4.635714285714286)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.0285714285714285)","(4.4, 5.3, 5.245454545454545)"
06-01-2023 13:41:17.764731,"(13.0, 19.0, 14.089285714285714)","(10.0, 12.0, 10.821428571428571)","(6.5, 7.6, 7.133333333333333)","(3.3, 4.7, 4.635714285714286)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.3, 5.245454545454545)"
06-01-2023 13:41:18.993708,"(13.0, 19.0, 14.833333333333334)","(10.0, 12.0, 10.821428571428571)","(6.5, 7.6, 7.311111111111111)","(3.3, 4.7, 4.635714285714286)","(16.0, 16.5, 16.25)","(3.2, 5.6, 5.178947368421053)","(4.4, 5.3, 5.199999999999999)"
06-01-2023 13:41:20.179125,"(12.0, 19.0, 14.833333333333334)","(10.0, 12.0, 11.467741935483872)","(6.5, 8.4, 7.7)","(3.3, 4.7, 4.86923076923077)","(16.0, 16.5, 15.928571428571429)","(3.2, 5.6, 5.066666666666666)","(4.4, 5.3, 5.11578947368421)"
06-01-2023 13:41:21.279933,"(12.0, 19.0, 14.068965517241379)","(10.0, 12.0, 11.467741935483872)","(6.5, 8.4, 7.311111111111111)","(3.3, 4.9, 4.992857142857142)","(16.0, 16.5, 16.1)","(3.2, 5.6, 5.066666666666666)","(4.4, 5.3, 5.003703703703703)"
06-01-2023 13:41:22.403061,"(12.0, 19.0, 12.5)","(10.0, 12.0, 11.470588235294118)","(6.5, 8.4, 7.311111111111111)","(3.3, 5.1, 5.082142857142857)","(16.0, 16.5, 16.384615384615383)","(3.2, 5.6, 5.017241379310344)","(4.4, 5.3, 5.003703703703703)"
06-01-2023 13:41:23.616777,"(12.0, 19.0, 13.09090909090909)","(10.0, 12.0, 11.678571428571429)","(6.5, 8.4, 7.7)","(3.3, 5.2, 5.082142857142857)","(15.0, 16.5, 16.384615384615383)","(3.3, 5.5, 4.916666666666666)","(4.4, 5.3, 5.003703703703703)"
06-01-2023 13:41:24.809311,"(12.0, 19.0, 12.275862068965518)","(10.0, 12.0, 11.525)","(6.5, 8.4, 7.7)","(3.3, 5.2, 5.016666666666667)","(15.0, 16.5, 16.384615384615383)","(3.3, 5.5, 4.9399999999999995)","(4.4, 5.3, 4.9363636363636365)"
06-01-2023 13:41:26.009697,"(12.0, 19.0, 13.568965517241379)","(10.0, 12.5, 11.525)","(6.5, 8.4, 7.311111111111111)","(3.3, 5.2, 5.025925925925925)","(15.0, 16.5, 16.833333333333332)","(3.3, 5.5, 5.017241379310344)","(4.4, 5.3, 4.794736842105263)"
06-01-2023 13:41:27.178935,"(12.0, 19.0, 15.65909090909091)","(10.0, 12.5, 11.552631578947368)","(6.5, 8.4, 7.311111111111111)","(3.3, 5.1, 5.025925925925925)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 5.017241379310344)","(4.4, 5.3, 4.794736842105263)"
06-01-2023 13:41:28.332183,"(12.0, 19.0, 15.65909090909091)","(10.0, 12.5, 11.471428571428572)","(6.5, 8.4, 9.100000000000001)","(3.3, 5.1, 4.962068965517241)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 4.916666666666666)","(4.4, 5.3, 4.944444444444445)"
06-01-2023 13:41:29.468324,"(12.0, 19.0, 15.65909090909091)","(10.0, 12.5, 11.471428571428572)","(6.5, 9.4, 9.100000000000001)","(3.3, 5.1, 4.962068965517241)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 4.916666666666666)","(4.4, 5.3, 4.944444444444445)"
06-01-2023 13:41:30.616039,"(12.0, 19.0, 15.65909090909091)","(10.0, 12.5, 11.471428571428572)","(6.5, 9.4, 8.6)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 5.017241379310344)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:31.816735,"(12.0, 18.5, 17.339285714285715)","(10.0, 12.5, 11.471428571428572)","(6.5, 9.4, 8.6)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 5.017241379310344)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:33.004097,"(12.0, 18.5, 17.339285714285715)","(10.0, 12.5, 11.471428571428572)","(6.5, 9.4, 8.1)","(3.3, 5.1, 4.962068965517241)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.5, 5.0181818181818185)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:34.204344,"(12.0, 18.5, 17.339285714285715)","(10.0, 12.5, 11.471428571428572)","(6.5, 9.2, 7.488888888888889)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.4, 5.1375)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:35.492334,"(12.0, 18.5, 17.339285714285715)","(10.0, 12.5, 11.523809523809524)","(6.5, 9.2, 7.4399999999999995)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.4, 5.0181818181818185)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:36.737052,"(12.0, 18.5, 15.93421052631579)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.026666666666667)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.833333333333332)","(3.3, 5.4, 4.859999999999999)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:38.021980,"(12.0, 18.0, 17.11111111111111)","(10.0, 12.0, 11.471428571428572)","(6.5, 9.2, 7.9)","(3.3, 5.1, 5.061538461538461)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.4, 4.766666666666667)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:39.581557,"(12.0, 18.0, 17.11111111111111)","(10.0, 12.5, 11.471428571428572)","(6.5, 8.8, 7.4)","(3.3, 5.1, 5.143478260869565)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.3, 5.156410256410256)","(4.4, 5.3, 4.863636363636363)"
06-01-2023 13:41:41.472836,"(12.0, 18.0, 15.11111111111111)","(10.0, 12.5, 11.523809523809524)","(6.5, 8.8, 8.466666666666667)","(3.3, 5.3, 5.260714285714286)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.3, 5.017021276595744)","(4.4, 5.3, 4.8578947368421055)"
06-01-2023 13:41:42.852697,"(12.0, 18.0, 15.11111111111111)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.283333333333333)","(3.3, 5.4, 5.1)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.3, 4.925)","(4.4, 5.2, 4.8578947368421055)"
06-01-2023 13:41:44.276321,"(12.0, 18.0, 14.936170212765957)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.588888888888889)","(3.3, 5.3, 5.1)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.2, 4.829411764705882)","(4.4, 5.2, 4.8578947368421055)"
06-01-2023 13:41:45.420513,"(12.0, 18.0, 14.936170212765957)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.588888888888889)","(3.3, 5.3, 4.775675675675675)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.2, 4.829411764705882)","(4.4, 5.2, 5.042857142857143)"
06-01-2023 13:41:46.507993,"(12.0, 18.0, 14.936170212765957)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.588888888888889)","(3.3, 5.1, 4.775675675675675)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.2, 4.829411764705882)","(4.4, 5.1, 5.042857142857143)"
06-01-2023 13:41:47.725734,"(12.0, 18.0, 14.936170212765957)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.023529411764706)","(3.3, 5.1, 4.725)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.2, 4.937837837837837)","(4.4, 5.1, 4.988888888888889)"
06-01-2023 13:41:48.977710,"(12.0, 18.0, 14.108108108108109)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 8.023529411764706)","(3.3, 5.0, 4.725)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.1, 4.928947368421052)","(4.4, 5.1, 4.988888888888889)"
06-01-2023 13:41:50.182883,"(12.0, 18.0, 14.108108108108109)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.2, 7.92)","(3.3, 5.0, 4.992857142857142)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.1, 4.928947368421052)","(4.4, 5.1, 4.918181818181818)"
06-01-2023 13:41:51.328047,"(12.0, 18.0, 14.108108108108109)","(10.0, 12.0, 11.523809523809524)","(6.5, 9.0, 7.714285714285714)","(3.3, 5.1, 4.992857142857142)","(15.0, 17.0, 16.892857142857142)","(3.3, 5.1, 4.928947368421052)","(4.4, 5.1, 4.918181818181818)"
06-01-2023 13:41:52.420680,"(12.0, 18.0, 14.108108108108109)","(10.0, 12.0, 11.523809523809524)","(6.5, 8.8, 8.133333333333335)","(3.4, 5.1, 5.016666666666667)","(15.0, 17.0, 16.733333333333334)","(3.5, 5.1, 4.928947368421052)","(4.4, 5.1, 4.85)"
06-01-2023 13:41:53.617726,"(12.0, 18.0, 14.108108108108109)","(10.0, 12.0, 11.523809523809524)","(6.5, 8.8, 7.55)","(3.4, 5.2, 5.082142857142857)","(15.0, 17.0, 16.733333333333334)","(3.5, 5.1, 4.928947368421052)","(4.4, 5.1, 4.918181818181818)"
06-01-2023 13:41:54.839718,"(11.0, 18.0, 14.108108108108109)","(9.0, 12.0, 11.523809523809524)","(6.0, 8.6, 7.55)","(3.4, 5.2, 5.082142857142857)","(14.0, 17.0, 16.733333333333334)","(3.6, 5.1, 4.928947368421052)","(4.4, 5.1, 4.918181818181818)"
06-01-2023 13:41:56.000186,"(11.0, 18.0, 14.108108108108109)","(9.0, 12.0, 11.523809523809524)","(6.0, 8.6, 7.55)","(3.4, 5.2, 5.016666666666667)","(14.0, 17.0, 16.6)","(3.6, 5.1, 4.928947368421052)","(4.4, 5.1, 4.85)"
06-01-2023 13:41:57.173866,"(11.0, 18.0, 14.108108108108109)","(9.0, 12.0, 11.523809523809524)","(6.0, 8.6, 7.953846153846154)","(3.4, 5.2, 5.016666666666667)","(14.0, 17.0, 16.6)","(3.6, 5.1, 4.928947368421052)","(4.4, 5.1, 4.85)"
06-01-2023 13:41:58.286336,"(11.0, 18.0, 14.108108108108109)","(9.0, 12.0, 11.523809523809524)","(6.0, 8.6, 7.953846153846154)","(3.4, 5.2, 5.082142857142857)","(14.0, 17.0, 16.6)","(3.6, 5.1, 4.928947368421052)","(4.4, 5.1, 4.918181818181818)"
