,Minter Spice,Rocky Dingo,Agent Jesse,Minter Win,Mega Banjo Boy,Cross The River
10-01-2023 18:03:58.247977,"(3.7, 5.0, 4.975886524822695)","(4.0, 4.7, 4.562068965517241)","(5.0, 8.2, 8.187878787878788)","(3.9, 5.3, 5.252380952380952)","(81.0, 120.0, 104.0909090909091)","(3.8, 4.0, 3.924)"
10-01-2023 18:03:59.139520,"(3.7, 5.0, 4.975886524822695)","(4.0, 4.7, 4.562068965517241)","(5.0, 8.2, 8.187878787878788)","(3.9, 5.3, 5.252380952380952)","(81.0, 120.0, 104.0909090909091)","(3.8, 4.0, 3.924)"
10-01-2023 18:04:00.021378,"(3.7, 5.0, 4.975886524822695)","(4.0, 4.7, 4.562068965517241)","(5.0, 8.4, 8.214285714285714)","(3.9, 5.3, 5.233333333333333)","(81.0, 120.0, 104.0909090909091)","(3.8, 4.0, 3.8722222222222222)"
10-01-2023 18:04:01.003505,"(3.7, 5.0, 4.982352941176471)","(4.0, 4.6, 4.5625)","(5.0, 8.4, 8.331914893617022)","(3.9, 5.3, 5.268421052631579)","(81.0, 120.0, 104.0909090909091)","(3.8, 4.0, 3.936666666666667)"
10-01-2023 18:04:01.880457,"(3.7, 5.0, 4.982352941176471)","(4.0, 4.6, 4.5625)","(5.0, 8.4, 8.331914893617022)","(3.9, 5.3, 5.268421052631579)","(81.0, 120.0, 104.0909090909091)","(3.8, 3.95, 3.936666666666667)"
10-01-2023 18:04:02.764050,"(3.7, 5.0, 4.982352941176471)","(4.0, 4.6, 4.545454545454545)","(5.0, 8.6, 8.507692307692308)","(3.9, 5.3, 5.252380952380952)","(81.0, 120.0, 104.0909090909091)","(3.8, 3.95, 3.8645833333333335)"
10-01-2023 18:04:03.689528,"(3.7, 5.0, 4.980952380952381)","(4.0, 4.6, 4.545454545454545)","(5.0, 8.6, 8.529411764705882)","(3.9, 5.3, 5.252380952380952)","(81.0, 120.0, 104.0909090909091)","(3.8, 3.95, 3.8645833333333335)"
10-01-2023 18:04:04.657822,"(3.7, 5.0, 4.9640287769784175)","(4.0, 4.6, 4.545454545454545)","(5.0, 8.8, 8.753846153846153)","(3.9, 5.3, 5.2384615384615385)","(81.0, 120.0, 104.0909090909091)","(3.8, 3.95, 3.860869565217391)"
10-01-2023 18:04:05.651188,"(3.7, 5.0, 4.9640287769784175)","(4.0, 4.6, 4.502222222222223)","(5.0, 9.0, 8.753846153846153)","(3.9, 5.3, 5.2384615384615385)","(81.0, 120.0, 104.0909090909091)","(3.8, 3.95, 3.8)"
10-01-2023 18:04:06.663259,"(3.7, 5.1, 5.0636363636363635)","(3.9, 4.5, 4.45)","(5.5, 9.0, 9.26086956521739)","(3.9, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.767391304347826)"
10-01-2023 18:04:07.603179,"(3.7, 5.1, 5.044)","(3.9, 4.5, 4.45)","(5.5, 9.4, 9.314285714285715)","(3.9, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.8071428571428574)"
10-01-2023 18:04:08.866145,"(3.7, 5.1, 5.044)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.4, 9.52)","(3.9, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.780769230769231)"
10-01-2023 18:04:10.024335,"(3.7, 5.1, 5.044)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.38)","(3.9, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.780769230769231)"
10-01-2023 18:04:11.197903,"(3.7, 5.1, 5.044)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.4, 9.38)","(4.0, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.780769230769231)"
10-01-2023 18:04:12.237542,"(3.7, 5.1, 5.044)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.538461538461538)","(4.0, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.85, 3.7556338028169014)"
10-01-2023 18:04:13.252196,"(3.7, 5.2, 5.135714285714286)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.558974358974359)","(4.0, 5.3, 5.256521739130434)","(81.0, 120.0, 102.5)","(3.6, 3.8, 3.724242424242424)"
10-01-2023 18:04:14.245222,"(3.7, 5.2, 5.1461538461538465)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.558974358974359)","(4.0, 5.3, 5.26)","(81.0, 120.0, 102.5)","(3.6, 3.75, 3.716)"
10-01-2023 18:04:15.250338,"(3.7, 5.2, 5.158823529411765)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.558974358974359)","(4.0, 5.3, 5.26)","(81.0, 120.0, 102.5)","(3.6, 3.75, 3.731818181818182)"
10-01-2023 18:04:16.168732,"(3.7, 5.2, 5.158823529411765)","(3.9, 4.5, 4.437931034482759)","(5.5, 9.6, 9.542857142857143)","(4.0, 5.3, 5.202857142857143)","(81.0, 120.0, 102.5)","(3.6, 3.75, 3.771212121212121)"
10-01-2023 18:04:17.089110,"(3.7, 5.2, 5.158823529411765)","(3.9, 4.4, 4.391304347826087)","(5.5, 9.8, 9.715789473684211)","(4.0, 5.1, 5.078571428571428)","(81.0, 120.0, 102.5)","(3.5, 3.8, 3.81875)"
10-01-2023 18:04:18.024195,"(3.7, 5.3, 5.165306122448979)","(3.9, 4.4, 4.333333333333333)","(5.5, 9.8, 9.715789473684211)","(4.0, 5.1, 5.08)","(81.0, 120.0, 102.5)","(3.5, 3.85, 3.7576923076923077)"
10-01-2023 18:04:18.993064,"(3.7, 5.2, 5.186206896551724)","(3.9, 4.4, 4.328571428571428)","(5.5, 9.8, 9.723809523809525)","(4.0, 5.2, 5.126315789473685)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.85, 3.756060606060606)"
10-01-2023 18:04:20.283699,"(3.8, 5.2, 5.186206896551724)","(3.9, 4.4, 4.328571428571428)","(5.5, 9.8, 9.744827586206897)","(4.0, 5.2, 5.11764705882353)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.85, 3.756060606060606)"
10-01-2023 18:04:21.408139,"(3.8, 5.2, 5.193220338983051)","(3.9, 4.4, 4.328571428571428)","(5.5, 9.8, 9.7)","(4.0, 5.2, 5.1)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.85, 3.756060606060606)"
10-01-2023 18:04:22.713893,"(3.8, 5.2, 5.1753846153846155)","(3.9, 4.4, 4.316666666666666)","(5.5, 10.0, 9.786666666666667)","(4.0, 5.2, 5.133333333333334)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.85, 3.7544444444444443)"
10-01-2023 18:04:23.676802,"(3.8, 5.2, 5.1753846153846155)","(3.9, 4.4, 4.309090909090909)","(5.5, 9.8, 9.786666666666667)","(4.0, 5.2, 5.133333333333334)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.85, 3.7544444444444443)"
10-01-2023 18:04:24.764624,"(3.8, 5.2, 5.196551724137931)","(3.9, 4.4, 4.309090909090909)","(5.5, 9.8, 9.786666666666667)","(4.0, 5.2, 5.152380952380953)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.8, 3.751851851851852)"
10-01-2023 18:04:26.150011,"(3.8, 5.2, 5.196551724137931)","(3.9, 4.4, 4.34)","(5.5, 9.8, 9.794285714285715)","(4.0, 5.2, 5.152380952380953)","(81.0, 120.0, 105.41666666666667)","(3.5, 3.8, 3.723333333333333)"
10-01-2023 18:04:27.323868,"(3.8, 5.2, 5.195)","(3.9, 4.4, 4.397297297297297)","(5.5, 10.0, 9.907692307692308)","(4.0, 5.2, 5.141176470588236)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.75, 3.689655172413793)"
10-01-2023 18:04:28.532104,"(3.8, 5.3, 5.267647058823529)","(3.9, 4.5, 4.426923076923077)","(5.5, 10.0, 9.907692307692308)","(4.0, 5.2, 5.141176470588236)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.7, 3.6523809523809527)"
10-01-2023 18:04:29.688349,"(3.8, 5.3, 5.281818181818181)","(3.9, 4.5, 4.426923076923077)","(5.5, 10.0, 9.907692307692308)","(4.0, 5.2, 5.133333333333334)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.7, 3.6827586206896554)"
10-01-2023 18:04:30.687491,"(3.8, 5.3, 5.281818181818181)","(3.9, 4.5, 4.394444444444444)","(5.5, 9.8, 9.793548387096775)","(4.0, 5.2, 5.133333333333334)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.7, 3.744186046511628)"
10-01-2023 18:04:31.727662,"(3.8, 5.4, 5.325)","(3.8, 4.3, 4.228888888888888)","(5.5, 10.0, 9.923809523809524)","(4.0, 5.2, 5.177777777777778)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.8, 3.7904761904761903)"
10-01-2023 18:04:32.718628,"(3.8, 5.4, 5.34)","(3.8, 4.3, 4.223076923076923)","(5.5, 9.8, 9.4)","(4.0, 5.2, 5.177777777777778)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.8, 3.7750000000000004)"
10-01-2023 18:04:33.721518,"(3.8, 5.4, 5.383333333333334)","(3.8, 4.3, 4.223076923076923)","(5.5, 9.2, 8.971428571428572)","(4.0, 5.3, 5.1454545454545455)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.85, 3.7750000000000004)"
10-01-2023 18:04:34.781577,"(3.8, 5.4, 5.383333333333334)","(3.8, 4.3, 4.202439024390244)","(5.5, 9.0, 8.7)","(4.0, 5.6, 5.449999999999999)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.8, 3.7657142857142856)"
10-01-2023 18:04:35.849020,"(3.8, 5.4, 5.383333333333334)","(3.8, 4.2, 4.178260869565217)","(5.5, 8.8, 8.6)","(4.0, 5.6, 5.533333333333333)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.8, 3.7657142857142856)"
10-01-2023 18:04:36.968729,"(3.8, 5.4, 5.390000000000001)","(3.8, 4.2, 4.162068965517241)","(5.5, 8.6, 8.527272727272727)","(4.0, 5.6, 5.6)","(81.0, 120.0, 106.0)","(3.5, 3.8, 3.74)"
10-01-2023 18:04:37.962502,"(3.8, 5.5, 5.463636363636364)","(3.8, 4.2, 4.165625)","(5.5, 8.6, 8.399999999999999)","(4.0, 5.7, 5.6)","(81.0, 120.0, 106.0)","(3.5, 3.8, 3.735294117647059)"
10-01-2023 18:04:38.926432,"(3.8, 5.5, 5.406122448979592)","(3.8, 4.2, 4.162068965517241)","(5.5, 8.6, 8.466666666666667)","(4.0, 5.7, 5.621739130434783)","(81.0, 120.0, 106.0)","(3.5, 3.8, 3.76875)"
10-01-2023 18:04:39.914747,"(3.8, 5.5, 5.406122448979592)","(3.8, 4.2, 4.162068965517241)","(5.5, 8.6, 8.5)","(4.0, 5.7, 5.647058823529412)","(81.0, 120.0, 106.0)","(3.5, 3.8, 3.8963414634146343)"
10-01-2023 18:04:40.934936,"(3.8, 5.4, 5.390000000000001)","(3.8, 4.3, 4.162068965517241)","(5.5, 8.4, 8.1)","(4.0, 5.7, 5.678571428571429)","(81.0, 120.0, 106.0)","(3.5, 3.9, 3.8785714285714286)"
10-01-2023 18:04:42.061581,"(3.8, 5.4, 5.386666666666667)","(3.8, 4.2, 4.122580645161291)","(5.5, 8.2, 7.8999999999999995)","(4.0, 5.7, 5.672727272727273)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.95, 3.882)"
10-01-2023 18:04:43.109236,"(3.8, 5.4, 5.3882352941176475)","(3.8, 4.2, 4.114285714285715)","(5.5, 8.0, 7.933333333333334)","(4.0, 5.7, 5.64)","(81.0, 120.0, 104.44444444444444)","(3.5, 3.95, 3.882)"
10-01-2023 18:04:44.170525,"(3.9, 5.4, 5.3882352941176475)","(3.7, 4.2, 4.088372093023256)","(6.0, 8.0, 7.828571428571428)","(4.2, 5.7, 5.728)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.8863636363636367)"
10-01-2023 18:04:45.271608,"(3.9, 5.5, 5.493333333333333)","(3.7, 4.2, 4.088372093023256)","(6.0, 8.0, 7.699999999999999)","(4.2, 5.8, 5.728)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.876086956521739)"
10-01-2023 18:04:46.239816,"(3.9, 5.5, 5.493333333333333)","(3.7, 4.2, 4.093333333333334)","(6.0, 7.8, 7.699999999999999)","(4.2, 5.8, 5.728)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.876086956521739)"
10-01-2023 18:04:47.198242,"(3.9, 5.5, 5.493333333333333)","(3.7, 4.2, 4.1063829787234045)","(6.0, 7.6, 7.3)","(4.2, 5.8, 5.735714285714286)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.8916666666666666)"
10-01-2023 18:04:48.246309,"(3.9, 5.5, 5.493333333333333)","(3.7, 4.2, 4.095454545454546)","(6.0, 7.6, 7.236363636363636)","(4.2, 5.9, 5.7725)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.8916666666666666)"
10-01-2023 18:04:49.345002,"(3.9, 5.5, 5.493333333333333)","(3.7, 4.2, 4.089361702127659)","(6.0, 7.6, 7.226666666666667)","(4.2, 5.9, 5.746153846153846)","(81.0, 120.0, 104.44444444444444)","(3.4, 3.95, 3.876086956521739)"
10-01-2023 18:04:50.441457,"(3.9, 5.4, 5.376666666666667)","(3.7, 4.3, 4.214814814814815)","(6.0, 7.6, 7.4222222222222225)","(4.2, 5.8, 5.731034482758621)","(81.0, 120.0, 101.66666666666667)","(3.4, 3.95, 3.8633333333333333)"
10-01-2023 18:04:51.471448,"(3.9, 5.5, 5.446341463414634)","(3.7, 4.3, 4.214814814814815)","(6.0, 7.6, 7.28)","(4.2, 5.8, 5.731034482758621)","(81.0, 120.0, 101.66666666666667)","(3.4, 3.9, 3.8872549019607843)"
10-01-2023 18:04:52.399224,"(3.9, 5.5, 5.446341463414634)","(3.7, 4.3, 4.214814814814815)","(6.0, 7.6, 7.2727272727272725)","(4.2, 5.8, 5.746153846153846)","(81.0, 120.0, 105.0)","(3.4, 3.9, 3.861764705882353)"
10-01-2023 18:04:53.417200,"(4.0, 5.5, 5.446341463414634)","(3.7, 4.3, 4.2125)","(6.0, 7.4, 7.316666666666667)","(4.2, 5.8, 5.762962962962963)","(81.0, 120.0, 108.46153846153847)","(3.4, 3.9, 3.861764705882353)"
10-01-2023 18:04:54.565282,"(4.0, 5.5, 5.446341463414634)","(3.7, 4.3, 4.2125)","(6.0, 7.4, 7.277777777777778)","(4.2, 5.8, 5.783333333333333)","(81.0, 120.0, 108.46153846153847)","(3.4, 3.9, 3.8854166666666665)"
10-01-2023 18:04:55.669104,"(4.0, 5.5, 5.446341463414634)","(3.7, 4.3, 4.224324324324324)","(6.0, 7.4, 7.273684210526316)","(4.2, 5.8, 5.783333333333333)","(81.0, 120.0, 107.5)","(3.4, 3.9, 3.892)"
10-01-2023 18:04:56.721493,"(4.0, 5.5, 5.447619047619048)","(3.7, 4.3, 4.213846153846154)","(6.0, 7.4, 7.273684210526316)","(4.2, 5.8, 5.783333333333333)","(81.0, 120.0, 107.5)","(3.4, 3.9, 3.9117647058823533)"
10-01-2023 18:04:57.686427,"(4.0, 5.5, 5.421568627450981)","(3.7, 4.3, 4.213846153846154)","(6.0, 7.4, 7.307692307692308)","(4.2, 5.8, 5.783333333333333)","(81.0, 120.0, 107.5)","(3.4, 3.95, 3.9117647058823533)"
10-01-2023 18:04:58.585850,"(4.0, 5.5, 5.446341463414634)","(3.7, 4.3, 4.213846153846154)","(6.0, 7.4, 7.300000000000001)","(4.2, 5.8, 5.783333333333333)","(81.0, 120.0, 107.5)","(3.4, 3.95, 3.9117647058823533)"
10-01-2023 18:04:59.616398,"(4.0, 5.5, 5.45)","(3.7, 4.3, 4.199999999999999)","(6.0, 7.4, 7.300000000000001)","(4.2, 5.8, 5.762962962962963)","(81.0, 120.0, 99.375)","(3.4, 3.95, 3.9117647058823533)"
10-01-2023 18:05:00.681411,"(4.0, 5.5, 5.45)","(3.7, 4.3, 4.199999999999999)","(6.0, 7.4, 7.300000000000001)","(4.2, 5.8, 5.762962962962963)","(81.0, 100.0, 98.75)","(3.4, 3.95, 3.9117647058823533)"
10-01-2023 18:05:01.774956,"(4.0, 5.5, 5.45)","(3.7, 4.3, 4.199999999999999)","(6.0, 7.4, 7.42)","(4.2, 5.8, 5.811111111111112)","(81.0, 100.0, 104.0909090909091)","(3.4, 3.95, 3.9483870967741934)"
10-01-2023 18:05:02.813243,"(4.0, 5.3, 5.246153846153846)","(3.7, 4.3, 4.242105263157895)","(6.0, 7.8, 7.44)","(4.2, 5.9, 5.8500000000000005)","(81.0, 120.0, 104.0909090909091)","(3.4, 4.0, 3.9475)"
10-01-2023 18:05:03.889635,"(4.0, 5.1, 5.074358974358974)","(3.7, 4.3, 4.262962962962963)","(6.0, 7.6, 7.4363636363636365)","(4.2, 5.9, 5.85)","(81.0, 120.0, 104.0909090909091)","(3.4, 4.0, 3.9857142857142858)"
10-01-2023 18:05:04.896199,"(4.0, 5.1, 5.074358974358974)","(3.7, 4.3, 4.262962962962963)","(6.0, 7.6, 7.4363636363636365)","(4.2, 6.0, 5.866666666666667)","(81.0, 120.0, 102.5)","(3.4, 4.1, 4.066037735849056)"
10-01-2023 18:05:05.924140,"(4.0, 5.0, 4.925)","(3.7, 4.3, 4.262962962962963)","(6.0, 7.6, 7.4363636363636365)","(4.2, 6.0, 5.85)","(81.0, 120.0, 102.5)","(3.4, 4.1, 4.111827956989248)"
10-01-2023 18:05:06.962839,"(4.0, 4.9, 4.796296296296297)","(3.7, 4.3, 4.256521739130434)","(6.0, 7.6, 7.323809523809524)","(4.2, 6.0, 5.944827586206896)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.144444444444445)"
10-01-2023 18:05:07.930436,"(4.0, 4.9, 4.783333333333333)","(3.7, 4.3, 4.259090909090909)","(6.0, 7.4, 7.323809523809524)","(4.2, 6.0, 5.961538461538462)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.123809523809524)"
10-01-2023 18:05:08.966003,"(4.0, 4.9, 4.783333333333333)","(3.7, 4.3, 4.241935483870968)","(6.0, 7.6, 7.5058823529411764)","(4.2, 6.0, 5.964285714285714)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.15072463768116)"
10-01-2023 18:05:10.014050,"(4.0, 4.9, 4.774074074074075)","(3.7, 4.3, 4.241935483870968)","(6.0, 7.6, 7.5058823529411764)","(4.2, 6.0, 5.892857142857143)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.136363636363636)"
10-01-2023 18:05:11.125600,"(4.0, 4.9, 4.771428571428571)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.516666666666667)","(4.2, 5.8, 5.745454545454545)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.190196078431373)"
10-01-2023 18:05:12.095056,"(4.0, 4.9, 4.771428571428571)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.516666666666667)","(4.2, 5.8, 5.745454545454545)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.190196078431373)"
10-01-2023 18:05:13.075243,"(4.0, 4.9, 4.771428571428571)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.58)","(4.2, 5.8, 5.7172413793103445)","(81.0, 120.0, 102.5)","(3.4, 4.2, 4.190196078431373)"
10-01-2023 18:05:14.027861,"(4.0, 4.9, 4.7625)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.58)","(4.2, 5.8, 5.7172413793103445)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.2, 4.264835164835165)"
10-01-2023 18:05:15.087752,"(3.9, 4.8, 4.766666666666667)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.58)","(4.4, 5.8, 5.621875)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.2555555555555555)"
10-01-2023 18:05:16.200067,"(3.9, 4.8, 4.661538461538461)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.555555555555555)","(4.4, 5.8, 5.595121951219512)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.249206349206349)"
10-01-2023 18:05:17.260059,"(3.9, 4.8, 4.666666666666666)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.615384615384616)","(4.4, 5.8, 5.67)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.249206349206349)"
10-01-2023 18:05:18.284819,"(3.9, 4.8, 4.659259259259259)","(3.7, 4.3, 4.25)","(6.0, 7.8, 7.751515151515151)","(4.4, 5.8, 5.736363636363636)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.251515151515151)"
10-01-2023 18:05:19.214519,"(3.9, 4.7, 4.625)","(3.7, 4.4, 4.341176470588236)","(6.0, 7.8, 7.71578947368421)","(4.4, 5.8, 5.721052631578948)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.233333333333333)"
10-01-2023 18:05:20.195996,"(3.9, 4.7, 4.612)","(3.7, 4.4, 4.331034482758621)","(6.0, 7.8, 7.68)","(4.4, 5.8, 5.725)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.217948717948718)"
10-01-2023 18:05:21.274840,"(3.9, 4.6, 4.554545454545455)","(3.5, 4.5, 4.407692307692308)","(6.0, 7.8, 7.4526315789473685)","(4.4, 5.8, 5.6866666666666665)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.217948717948718)"
10-01-2023 18:05:22.411232,"(3.9, 4.6, 4.554545454545455)","(3.5, 4.5, 4.407692307692308)","(6.0, 7.6, 7.463414634146341)","(4.4, 5.8, 5.714285714285714)","(81.0, 120.0, 112.5)","(3.4, 4.3, 4.217948717948718)"
10-01-2023 18:05:23.524647,"(3.9, 4.6, 4.585714285714285)","(3.5, 4.5, 4.382758620689655)","(6.0, 7.6, 7.689473684210526)","(4.4, 5.8, 5.696969696969696)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.221621621621622)"
10-01-2023 18:05:24.593732,"(3.9, 4.7, 4.58)","(3.5, 4.5, 4.382758620689655)","(6.0, 7.8, 7.689473684210526)","(4.4, 5.8, 5.708333333333333)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.3, 4.182978723404255)"
10-01-2023 18:05:25.546491,"(3.9, 4.7, 4.568965517241379)","(3.5, 4.5, 4.382758620689655)","(6.0, 7.6, 7.442857142857143)","(4.4, 5.8, 5.708333333333333)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.2, 4.182978723404255)"
10-01-2023 18:05:26.458846,"(3.9, 4.7, 4.568965517241379)","(3.5, 4.5, 4.35625)","(6.0, 7.6, 7.455555555555556)","(4.4, 5.8, 5.7444444444444445)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.2, 4.114754098360655)"
10-01-2023 18:05:27.708195,"(3.9, 4.7, 4.576923076923077)","(3.6, 4.5, 4.38125)","(6.0, 7.6, 7.466666666666667)","(4.4, 5.9, 5.753061224489796)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.2, 4.064197530864198)"
10-01-2023 18:05:28.940321,"(3.9, 4.7, 4.6)","(3.6, 4.5, 4.38125)","(6.0, 7.6, 7.466666666666667)","(4.4, 5.9, 5.766666666666667)","(81.0, 120.0, 110.9090909090909)","(3.4, 4.2, 4.0552631578947365)"
10-01-2023 18:05:30.125651,"(3.9, 4.7, 4.586956521739131)","(3.5, 4.5, 4.38125)","(6.5, 7.6, 7.466666666666667)","(4.6, 5.9, 5.783870967741936)","(71.0, 120.0, 110.9090909090909)","(3.5, 4.2, 4.0552631578947365)"
10-01-2023 18:05:31.335637,"(3.9, 4.7, 4.586956521739131)","(3.5, 4.5, 4.38125)","(6.5, 7.6, 7.466666666666667)","(4.6, 5.9, 5.800000000000001)","(71.0, 120.0, 110.9090909090909)","(3.5, 4.2, 4.04776119402985)"
10-01-2023 18:05:32.505169,"(3.9, 4.7, 4.586956521739131)","(3.5, 4.5, 4.38125)","(6.5, 7.6, 7.497142857142856)","(4.6, 5.9, 5.828571428571429)","(71.0, 120.0, 110.9090909090909)","(3.5, 4.2, 4.038095238095238)"
10-01-2023 18:05:33.638788,"(3.9, 4.7, 4.6482758620689655)","(3.6, 4.5, 4.38125)","(6.0, 7.6, 7.515151515151515)","(4.4, 5.9, 5.828571428571429)","(81.0, 120.0, 105.5)","(3.4, 4.2, 4.038095238095238)"
10-01-2023 18:05:34.748807,"(3.9, 4.7, 4.658333333333333)","(3.6, 4.5, 4.38125)","(6.0, 7.6, 7.515151515151515)","(4.4, 5.9, 5.789655172413793)","(81.0, 110.0, 105.5)","(3.4, 4.2, 4.014545454545455)"
10-01-2023 18:05:35.814754,"(3.9, 4.7, 4.642307692307692)","(3.6, 4.7, 4.495454545454546)","(6.0, 7.6, 7.474285714285714)","(4.4, 5.9, 5.8130434782608695)","(81.0, 110.0, 112.5)","(3.4, 4.1, 4.014035087719298)"
10-01-2023 18:05:36.819037,"(3.9, 4.7, 4.658064516129032)","(3.6, 4.5, 4.454545454545455)","(6.0, 7.6, 7.5)","(4.4, 5.9, 5.828571428571429)","(81.0, 120.0, 105.5)","(3.4, 4.1, 3.9732758620689657)"
10-01-2023 18:05:37.858074,"(3.9, 4.7, 4.664285714285715)","(3.6, 4.5, 4.435294117647059)","(6.0, 7.6, 7.54)","(4.4, 5.9, 5.94)","(81.0, 110.0, 105.5)","(3.4, 4.1, 3.9732758620689657)"
10-01-2023 18:05:38.937947,"(3.9, 4.7, 4.675)","(3.6, 4.5, 4.403448275862069)","(6.0, 7.6, 7.547826086956522)","(4.4, 6.0, 5.9)","(81.0, 110.0, 112.5)","(3.4, 4.1, 3.9732758620689657)"
10-01-2023 18:05:39.973271,"(3.9, 4.7, 4.675)","(3.6, 4.5, 4.440425531914894)","(6.0, 7.6, 7.547826086956522)","(4.4, 6.0, 5.8933333333333335)","(81.0, 120.0, 105.5)","(3.4, 4.1, 3.9732758620689657)"
10-01-2023 18:05:40.918427,"(3.9, 4.7, 4.69)","(3.6, 4.5, 4.441666666666666)","(6.0, 7.6, 7.547826086956522)","(4.4, 6.0, 5.8933333333333335)","(81.0, 110.0, 105.5)","(3.4, 4.1, 3.9732758620689657)"
10-01-2023 18:05:41.867342,"(3.9, 4.7, 4.69)","(3.6, 4.5, 4.441666666666666)","(6.0, 7.6, 7.547826086956522)","(4.4, 6.0, 5.955555555555556)","(81.0, 110.0, 112.5)","(3.4, 4.1, 3.961320754716981)"
10-01-2023 18:05:42.979856,"(3.9, 4.7, 4.69)","(3.6, 4.5, 4.433333333333334)","(6.0, 7.6, 7.542857142857143)","(4.4, 6.0, 5.988888888888889)","(81.0, 120.0, 105.5)","(3.4, 4.1, 3.96)"
10-01-2023 18:05:44.150330,"(3.9, 4.7, 4.671428571428572)","(3.6, 4.5, 4.432258064516129)","(6.0, 7.6, 7.558620689655172)","(4.4, 6.0, 5.99)","(81.0, 110.0, 105.5)","(3.4, 4.1, 3.96)"
10-01-2023 18:05:45.288037,"(3.9, 4.7, 4.66)","(3.6, 4.5, 4.474468085106383)","(6.0, 7.6, 7.5625)","(4.4, 6.0, 6.042105263157895)","(81.0, 110.0, 113.18181818181819)","(3.4, 4.1, 3.9028571428571426)"
10-01-2023 18:05:46.290241,"(3.9, 4.7, 4.69)","(3.6, 4.5, 4.473913043478261)","(6.0, 7.6, 7.5625)","(4.4, 6.2, 6.042105263157895)","(81.0, 120.0, 105.9090909090909)","(3.4, 3.95, 3.864)"
