,Tahi Tama,Wind In My Wings,Perfect Turn,My Bibby,Dublin Castle,Triathlete,Derryaire,Our Mate Reg,Sneeze,Mcdreamy,Unscripted
12-01-2023 12:27:15.397730,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 45.3125)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2088888888888887)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:16.751766,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2088888888888887)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:18.124447,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:19.474524,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:20.759057,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:22.018305,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:23.339506,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:24.657751,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:25.902815,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:27.226380,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:28.503508,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:29.806759,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:30.977287,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:32.211901,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:33.431229,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:34.654353,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:35.933259,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:37.180785,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 36.375)","(21.0, 100.0, 72.83333333333334)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:38.526008,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 63.18181818181818)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:39.870224,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:41.158488,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 10.899999999999999)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:42.493566,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.085714285714285)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:43.794208,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:45.053652,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:46.440431,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 42.5)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:47.811598,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:49.132114,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:50.396307,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:51.617226,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:52.847716,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:54.103620,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:55.332471,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:56.575755,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:57.780883,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:27:59.068345,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:00.433441,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.25)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:01.660215,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.25)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:02.892170,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.25)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:04.207645,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:05.442617,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 57.5)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:06.739029,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 16.5)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:08.132376,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 13.17142857142857)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 21.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:09.481835,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.04)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:10.805334,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:12.133757,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 50.27777777777778)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:13.465411,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:14.697970,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:15.959955,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:17.245058,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2815384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:18.516177,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.42, 2.2615384615384615)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:19.809639,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.276923076923077)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:21.188649,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 60.20833333333333)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:22.523104,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 45.625)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:23.841560,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:25.159971,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(19.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:26.400567,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:27.696966,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:28.998882,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:30.315601,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:31.655823,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.64285714285714)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:32.921754,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:34.295572,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:35.636009,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:28:36.894771,"(6.5, 13.0, 8.41)","(11.0, 99999, 99990)","(8.5, 16.0, 12.16)","(10.0, 11.0, 9.857142857142858)","(20.0, 90.0, 39.285714285714285)","(31.0, 220.0, 188.66666666666666)","(1.95, 2.4, 2.2333333333333334)","(18.0, 90.0, 52.14705882352941)","(21.0, 100.0, 49.6875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
