,Lensman,I Am Richenuff,Harderthantherest,Exalted Dennis,Foxtrot Bravo,Garratt Road,Costaway,Blazing Zone,Jeddalet,Wicked Redoutes
05-01-2023 15:08:55.639158,"(3.5, 4.4, 4.207142857142857)","(4.6, 6.4, 6.330769230769231)","(4.2, 4.6, 4.310714285714286)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 27.0, 26.75)","(21.0, 34.0, 33.166666666666664)","(21.0, 38.0, 36.888888888888886)","(26.0, 80.0, 70.0)"
05-01-2023 15:08:56.885352,"(3.5, 4.4, 4.241176470588235)","(4.6, 6.4, 6.355555555555556)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 27.0, 26.291666666666668)","(21.0, 34.0, 42.57142857142857)","(21.0, 38.0, 36.888888888888886)","(26.0, 75.0, 70.69999999999999)"
05-01-2023 15:08:58.118542,"(3.5, 4.4, 4.241176470588235)","(4.6, 6.4, 6.050000000000001)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 48.0, 42.57142857142857)","(21.0, 38.0, 36.888888888888886)","(26.0, 75.0, 63.09090909090909)"
05-01-2023 15:08:59.360363,"(3.5, 4.4, 4.241176470588235)","(4.6, 6.4, 6.050000000000001)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 48.0, 42.57142857142857)","(21.0, 38.0, 36.888888888888886)","(26.0, 70.0, 63.09090909090909)"
05-01-2023 15:09:00.633102,"(3.5, 4.4, 4.241176470588235)","(4.6, 6.4, 6.050000000000001)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 48.0, 42.57142857142857)","(21.0, 38.0, 36.888888888888886)","(26.0, 70.0, 56.42857142857143)"
05-01-2023 15:09:02.007238,"(3.5, 4.4, 4.241176470588235)","(4.6, 6.4, 6.050000000000001)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 48.0, 37.2)","(21.0, 38.0, 36.888888888888886)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:03.239147,"(3.5, 4.4, 4.2)","(4.6, 6.4, 5.855555555555556)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 48.0, 40.666666666666664)","(21.0, 38.0, 36.888888888888886)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:04.434139,"(3.5, 4.4, 4.2)","(4.6, 6.2, 5.9)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 14.333333333333334)","(6.0, 8.4, 8.22857142857143)","(18.0, 29.0, 26.291666666666668)","(21.0, 46.0, 40.666666666666664)","(21.0, 38.0, 36.888888888888886)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:05.765278,"(3.5, 4.3, 4.024)","(4.6, 6.2, 6.191346153846154)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.151162790697676)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.4, 8.327272727272728)","(18.0, 27.0, 24.8)","(21.0, 44.0, 37.0)","(21.0, 38.0, 67.2)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:07.058124,"(3.5, 4.3, 3.998125)","(4.6, 6.4, 6.171428571428572)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.4, 8.327272727272728)","(18.0, 27.0, 24.8)","(21.0, 44.0, 37.0)","(21.0, 75.0, 67.2)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:08.284620,"(3.5, 4.3, 3.998125)","(4.6, 6.4, 6.171428571428572)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.4, 8.327272727272728)","(18.0, 27.0, 24.8)","(21.0, 44.0, 37.0)","(21.0, 75.0, 67.2)","(26.0, 70.0, 39.142857142857146)"
05-01-2023 15:09:09.589513,"(3.5, 4.3, 4.658333333333333)","(4.6, 6.4, 6.24)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 50.333333333333336)","(26.0, 95.0, 44.166666666666664)"
05-01-2023 15:09:10.867317,"(3.5, 4.7, 4.6)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 95.0, 48.0)"
05-01-2023 15:09:12.145068,"(3.5, 4.6, 4.553846153846154)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 90.0, 46.2)"
05-01-2023 15:09:13.455254,"(3.5, 4.6, 4.475)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 95.0, 53.2)"
05-01-2023 15:09:14.813846,"(3.5, 4.7, 4.55)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 15.111940298507463)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 85.0, 41.2)"
05-01-2023 15:09:16.103782,"(3.5, 4.7, 4.640000000000001)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.5, 18.0)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 44.0, 42.333333333333336)"
05-01-2023 15:09:17.482148,"(3.5, 4.6, 4.56875)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 19.5, 17.285714285714285)","(6.0, 8.0, 7.823529411764706)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 47.25)","(26.0, 44.0, 42.333333333333336)"
05-01-2023 15:09:18.796938,"(3.5, 4.6, 4.56875)","(4.6, 6.4, 6.32)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 19.0, 16.6)","(6.0, 8.0, 7.683333333333333)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 50.333333333333336)","(26.0, 44.0, 42.333333333333336)"
05-01-2023 15:09:20.079287,"(3.5, 4.7, 4.6625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 19.0, 16.6)","(6.0, 8.6, 7.683333333333333)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 50.333333333333336)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:21.338988,"(3.5, 4.7, 4.653846153846154)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 19.0, 17.333333333333332)","(6.0, 8.6, 8.08)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 50.333333333333336)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:22.625341,"(3.5, 4.7, 4.6625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 18.5, 16.555555555555557)","(6.0, 8.4, 8.08)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 50.333333333333336)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:23.996441,"(3.5, 4.7, 4.6625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 18.5, 16.875)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 75.0, 48.666666666666664)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:25.470413,"(3.5, 4.8, 4.65)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 17.5, 16.875)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 70.0, 48.666666666666664)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:26.666277,"(3.5, 4.8, 4.65)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 17.5, 17.426829268292682)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 70.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:27.833579,"(3.5, 4.9, 4.433333333333334)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 17.5, 14.75974025974026)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:29.007360,"(3.5, 4.9, 4.433333333333334)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.736842105263158)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:30.328121,"(3.5, 4.9, 4.433333333333334)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.736842105263158)","(6.0, 8.4, 8.1)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:31.764790,"(3.5, 4.9, 4.62)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.8)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 37.0)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:33.171135,"(3.5, 4.9, 4.550000000000001)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.8)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:34.585268,"(3.5, 4.9, 4.550000000000001)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.8)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:35.960781,"(3.5, 4.9, 4.550000000000001)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.8)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 50.6)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:37.307657,"(3.5, 4.9, 4.570588235294118)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 18.180851063829788)","(10.0, 15.0, 14.8)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:38.725545,"(3.5, 4.9, 4.570588235294118)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.76923076923077)","(10.0, 15.0, 14.172413793103448)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:40.094339,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.15625)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 47.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:41.426991,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.15625)","(6.0, 8.4, 8.25)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 65.0, 53.0)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:42.947013,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.808823529411764)","(6.0, 8.4, 8.215384615384616)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 39.714285714285715)","(21.0, 85.0, 67.25)","(26.0, 44.0, 41.66666666666667)"
05-01-2023 15:09:44.271837,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.4, 7.8)","(18.0, 27.0, 25.166666666666668)","(21.0, 44.0, 38.285714285714285)","(21.0, 80.0, 66.63636363636363)","(26.0, 44.0, 37.0)"
05-01-2023 15:09:45.497624,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.2, 7.8)","(18.0, 27.0, 25.166666666666668)","(21.0, 42.0, 38.285714285714285)","(21.0, 75.0, 66.63636363636363)","(26.0, 42.0, 37.0)"
05-01-2023 15:09:46.733146,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.2, 7.8)","(18.0, 27.0, 25.166666666666668)","(21.0, 42.0, 36.857142857142854)","(21.0, 70.0, 40.0)","(26.0, 42.0, 37.0)"
05-01-2023 15:09:47.904176,"(3.5, 4.9, 4.463636363636364)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.5, 4.305882352941176)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.71875)","(6.0, 8.2, 7.8)","(18.0, 27.0, 25.166666666666668)","(21.0, 40.0, 36.857142857142854)","(21.0, 70.0, 40.0)","(26.0, 42.0, 37.0)"
05-01-2023 15:09:49.107791,"(3.5, 4.9, 4.6)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.71875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 70.0, 39.25)","(26.0, 42.0, 36.0)"
05-01-2023 15:09:50.276117,"(3.5, 4.9, 4.6)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.71875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 70.0, 39.25)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:51.532282,"(3.5, 4.9, 4.6)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.71875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 70.0, 36.2)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:52.846657,"(3.5, 4.9, 4.6)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.71875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 65.0, 36.2)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:54.490425,"(3.5, 4.9, 4.536363636363637)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.30722891566265)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 13.602272727272727)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 65.0, 36.2)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:55.906018,"(3.5, 4.9, 4.536363636363637)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 65.0, 36.2)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:57.322377,"(3.5, 4.9, 4.633333333333334)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 65.0, 36.2)","(26.0, 40.0, 36.0)"
05-01-2023 15:09:58.737122,"(3.5, 4.9, 4.633333333333334)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 16.27777777777778)","(10.0, 15.0, 14.25)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 65.0, 42.0)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:00.114833,"(3.5, 4.7, 4.60625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 55.0, 35.5)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:01.646864,"(3.5, 4.7, 4.60625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 15.6875)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 55.0, 35.5)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:02.966269,"(3.5, 4.7, 4.60625)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.332967032967033)","(10.0, 18.5, 17.625)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 55.0, 36.0)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:04.298669,"(3.5, 4.7, 4.44375)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.347368421052631)","(10.0, 18.0, 17.625)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 50.0, 37.666666666666664)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:05.519890,"(3.5, 4.5, 4.44375)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.347368421052631)","(10.0, 18.0, 18.153846153846153)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.352941176470587)","(21.0, 40.0, 36.857142857142854)","(21.0, 55.0, 37.666666666666664)","(26.0, 40.0, 36.0)"
05-01-2023 15:10:06.711956,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.347368421052631)","(10.0, 19.0, 18.153846153846153)","(10.0, 15.0, 13.875)","(6.0, 8.2, 7.8)","(18.0, 28.0, 25.3)","(21.0, 40.0, 35.42857142857143)","(21.0, 55.0, 42.0)","(26.0, 40.0, 38.22222222222222)"
05-01-2023 15:10:08.190617,"(3.5, 4.5, 4.447058823529412)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.347368421052631)","(10.0, 19.0, 16.25)","(10.0, 15.0, 13.875)","(6.0, 8.2, 8.066666666666666)","(18.0, 28.0, 25.3)","(21.0, 38.0, 34.0)","(21.0, 55.0, 42.0)","(26.0, 40.0, 36.285714285714285)"
05-01-2023 15:10:09.728898,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.359016393442623)","(10.0, 18.5, 16.5)","(10.0, 15.0, 13.875)","(6.0, 8.4, 8.066666666666666)","(18.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 42.0)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:11.254964,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.359016393442623)","(10.0, 19.0, 16.333333333333332)","(10.0, 15.0, 13.875)","(6.0, 8.4, 8.066666666666666)","(18.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 42.0)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:12.724232,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.359016393442623)","(10.0, 17.5, 16.333333333333332)","(10.0, 15.0, 13.875)","(6.5, 8.4, 8.066666666666666)","(19.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 42.0)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:14.843546,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.359016393442623)","(10.0, 17.5, 16.333333333333332)","(10.0, 15.0, 13.875)","(6.5, 8.4, 7.8999999999999995)","(19.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 42.5)","(26.0, 36.0, 34.857142857142854)"
05-01-2023 15:10:16.881799,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.430909090909091)","(10.0, 17.5, 16.333333333333332)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.8999999999999995)","(19.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 42.5)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:18.464283,"(3.5, 4.5, 4.455)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.430909090909091)","(10.0, 17.5, 16.333333333333332)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.8999999999999995)","(19.0, 28.0, 25.3)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 44.285714285714285)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:20.114439,"(3.5, 4.5, 4.41)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.436842105263158)","(10.0, 17.5, 15.166666666666666)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.866666666666666)","(19.0, 28.0, 25.75)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 44.285714285714285)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:21.530546,"(3.5, 4.5, 4.41)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.483333333333333)","(10.0, 21.0, 17.88888888888889)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.866666666666666)","(19.0, 28.0, 25.75)","(21.0, 36.0, 31.692307692307693)","(21.0, 55.0, 38.625)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:22.970917,"(3.5, 4.5, 4.41)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.483333333333333)","(10.0, 19.0, 17.5)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.866666666666666)","(19.0, 28.0, 25.652173913043477)","(21.0, 36.0, 31.692307692307693)","(21.0, 40.0, 38.625)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:24.390877,"(3.5, 4.5, 4.41)","(4.6, 6.6, 6.4399999999999995)","(4.2, 4.6, 4.483333333333333)","(10.0, 19.0, 17.5)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.866666666666666)","(19.0, 28.0, 25.652173913043477)","(21.0, 36.0, 31.692307692307693)","(21.0, 40.0, 38.625)","(26.0, 38.0, 36.285714285714285)"
05-01-2023 15:10:25.793352,"(3.5, 4.5, 4.41)","(4.6, 6.6, 6.444444444444445)","(4.2, 4.6, 4.483333333333333)","(10.0, 19.0, 17.5)","(10.0, 15.0, 13.875)","(6.5, 8.2, 7.866666666666666)","(19.0, 28.0, 25.428571428571427)","(21.0, 36.0, 31.692307692307693)","(21.0, 40.0, 39.0)","(26.0, 38.0, 36.285714285714285)"
