,Live A Good Life,Hammering Lemon,Foreman,Last Renegade,Imperator,Add On,Irish Knight,Minehunter,Blessed Brother
11-01-2023 08:08:54.030750,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:08:55.129620,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:08:56.213981,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:08:57.378217,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:08:58.545346,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:08:59.737530,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:00.912453,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:02.130401,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:03.448478,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:04.638459,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:05.930221,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:07.141788,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:08.407045,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:09.579215,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:10.791556,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:11.974415,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:13.127488,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:14.293516,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:15.449599,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:16.619617,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:17.748658,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:18.828539,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:19.961200,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:21.050169,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:22.180477,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:23.330946,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:24.504287,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:25.688932,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:26.800351,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:28.082439,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:29.284209,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:30.458382,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:31.597769,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:32.729653,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:33.832040,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:34.927519,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:36.017010,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:37.180439,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:38.424113,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:39.603921,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:40.779548,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:41.922884,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:43.083749,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:44.262138,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:45.432715,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:46.600201,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:47.726769,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:48.858272,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:49.979979,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:51.072560,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:52.143290,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:53.246854,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:54.396194,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:55.525579,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:56.671694,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:57.795960,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:09:58.909005,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:00.052266,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:01.186536,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:02.365189,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:03.562615,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:04.743689,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:05.909018,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:07.014942,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:08.124220,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:09.270589,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:10.351849,"(8.5, 99999, 99990)","(4.6, 99999, 99990)","(3.1, 99999, 99990)","(4.0, 99999, 99990)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(12.0, 99999, 99990)"
11-01-2023 08:10:11.486138,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:12.630075,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:13.762000,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:14.880343,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:16.008603,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:17.191715,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:18.330142,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:19.501802,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:20.613657,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:21.726947,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:22.809704,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:23.897854,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:24.995504,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:26.151053,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(3.0, 99999, 99990)","(4.2, 99999, 99990)","(21.0, 99999, 99990)","(15.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)","(13.0, 99999, 99990)"
11-01-2023 08:10:27.282208,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:28.461837,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:29.606378,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:30.720077,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:31.845818,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:32.922932,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:34.022718,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:35.147245,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:36.299479,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:37.425542,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:38.551818,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:39.710556,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:40.814182,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:41.936033,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:10:43.074868,"(8.5, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(19.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)","(15.0, 99999, 99990)"
