,Priddy Sublime,Stepping Stones,Magic Pebbles,Szabolski Leis,Nine Diamonds,Machs Mareta Nz,Mia Ragazza Nz,Major Grace Nz,Juniper,Nova Baxter
08-01-2023 17:00:36.466992,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:37.730252,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:39.119621,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:40.558784,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:41.892898,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:43.391428,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:44.976617,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:46.533598,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:48.201903,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:49.723279,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:51.246357,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:52.606877,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:54.028631,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:55.455527,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:56.833817,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:58.135949,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:00:59.452076,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:00.783485,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:02.131579,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:03.661645,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:05.080611,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:06.536037,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:08.076132,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:09.613302,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:11.101611,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:12.570058,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:13.972801,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:15.347182,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:16.813583,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:18.291751,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:19.735412,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:21.140540,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:22.582043,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:24.063361,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:25.567328,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:27.057605,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:28.520207,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:29.953584,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:31.619302,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:33.212744,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:34.874368,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:36.439642,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:38.035811,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:39.365898,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:40.851734,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:42.328733,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:43.786167,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:45.209232,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:46.690042,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:48.191758,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:49.727135,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:51.176523,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:52.667376,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:54.117744,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:55.564653,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:56.911993,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:58.294209,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:01:59.601941,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:00.980372,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:02.426556,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:03.899701,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:05.308034,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:06.597850,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:07.916339,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:09.319890,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:10.689210,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:12.071051,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:13.397026,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:14.766610,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:16.495188,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:18.033562,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:19.668740,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:21.134550,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:22.462034,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:23.746411,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:25.063856,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:26.430704,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:27.825784,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:29.310660,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:30.651913,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:31.957129,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:33.245189,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:34.532428,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:35.832556,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:37.088042,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:38.386223,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:39.793977,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:02:41.224542,"(41.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(17.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 99999, 99990)","(9.0, 99999, 99990)"
