,Aqua Blaze,Pacific Prayer,Crawl Back,Zar Zar Bing,Chasing Rascal,Ocean Girl,Inter Barty,Queen Zipper
15-12-2022 14:29:13.239887,"(10.0, 21.0, 15.5)","(2.6, 4.7, 3.1228571428571428)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.775)","(13.0, 30.0, 26.666666666666668)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:14.462570,"(10.0, 20.0, 15.0)","(2.6, 4.7, 3.1228571428571428)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 30.0, 26.666666666666668)","(41.0, 240.0, 174.0)","(6.0, 8.6, 6.866666666666666)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:15.692397,"(10.0, 20.0, 15.0)","(2.6, 4.7, 3.1228571428571428)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 30.0, 26.666666666666668)","(41.0, 240.0, 174.0)","(6.0, 8.6, 6.866666666666666)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:16.945125,"(10.0, 20.0, 15.0)","(2.6, 4.7, 4.332)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 32.0, 28.22222222222222)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:18.153862,"(10.0, 20.0, 15.0)","(2.6, 4.7, 4.4126315789473685)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 32.0, 28.22222222222222)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:19.376697,"(10.0, 20.0, 15.0)","(2.6, 4.7, 3.62)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 32.0, 28.22222222222222)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:20.553937,"(10.0, 20.0, 15.0)","(2.6, 4.7, 3.644)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 4.95)","(13.0, 32.0, 28.22222222222222)","(41.0, 240.0, 174.0)","(6.0, 8.6, 6.866666666666666)","(31.0, 140.0, 74.31578947368422)"
15-12-2022 14:29:21.761431,"(10.0, 20.0, 15.0)","(2.6, 4.7, 4.113333333333333)","(4.2, 6.0, 5.086956521739131)","(3.3, 5.4, 5.12)","(13.0, 32.0, 29.77777777777778)","(41.0, 240.0, 200.4)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 84.53333333333333)"
15-12-2022 14:29:23.147027,"(10.0, 21.0, 20.0)","(2.6, 4.7, 4.113333333333333)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.6, 4.628571428571429)","(13.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:24.839047,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.2085714285714286)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(13.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:25.983823,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.2085714285714286)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(13.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.0, 8.6, 6.866666666666666)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:27.196313,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.2085714285714286)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.5600000000000005)","(13.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:28.373875,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.144210526315789)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.5600000000000005)","(13.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.0, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:29.581893,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.144210526315789)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:30.776497,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.1914285714285713)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.77777777777778)","(41.0, 240.0, 174.0)","(6.5, 8.6, 6.866666666666666)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:32.065281,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.2085714285714286)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 26.8)","(41.0, 240.0, 174.0)","(6.5, 8.6, 6.866666666666666)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:33.493966,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.12)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.3999999999999995)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:34.669641,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.12)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.3999999999999995)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:35.984870,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.12)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.773333333333333)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 6.866666666666666)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:37.165601,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.12)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.773333333333333)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 6.866666666666666)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:38.294559,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.12)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.773333333333333)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:39.484924,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.0858823529411765)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:40.741029,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.0858823529411765)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:42.034224,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 4.0858823529411765)","(4.2, 6.0, 4.833333333333333)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 7.123076923076923)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:43.242538,"(10.0, 21.0, 19.6875)","(2.6, 4.7, 3.2664285714285715)","(4.2, 6.0, 4.933333333333334)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.5)","(41.0, 240.0, 174.0)","(6.5, 8.6, 8.450000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:44.435598,"(10.0, 19.5, 18.375)","(2.6, 3.35, 3.276875)","(4.2, 5.8, 4.933333333333334)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 27.2)","(41.0, 240.0, 174.0)","(6.5, 9.8, 8.872727272727273)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:45.643897,"(10.0, 19.5, 17.5)","(2.6, 3.35, 3.1272727272727274)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 8.872727272727273)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:46.871510,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.35, 3.1272727272727274)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 8.872727272727273)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:48.063375,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.35, 3.175)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 8.872727272727273)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:49.475606,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.35, 3.064285714285714)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.0)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:51.041058,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.3, 3.0576923076923075)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 8.8)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:52.308169,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.25, 3.0576923076923075)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.107692307692307)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:53.423921,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.520000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:54.703920,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.545454545454547)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:55.958047,"(10.0, 21.0, 19.642857142857142)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.545454545454547)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:57.153672,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.333333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:58.446036,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.333333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:29:59.967566,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 30.22222222222222)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.563636363636364)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:01.377712,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 30.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.563636363636364)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:02.635732,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.366666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:03.768171,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.366666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:05.005307,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.533333333333335)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:06.170040,"(10.0, 21.0, 16.5)","(2.6, 3.25, 3.05)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.533333333333335)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:07.310566,"(10.0, 21.0, 16.5)","(2.6, 3.2, 3.046153846153846)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.533333333333335)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:08.512146,"(10.0, 21.0, 16.5)","(2.6, 3.2, 3.018181818181818)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.58)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:09.651119,"(10.0, 21.0, 16.5)","(2.6, 3.2, 3.018181818181818)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.57777777777778)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:10.888529,"(10.0, 20.0, 16.0)","(2.6, 3.2, 3.0136363636363637)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.57777777777778)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:12.131737,"(10.0, 20.0, 16.0)","(2.6, 3.15, 3.0136363636363637)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.0)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.57777777777778)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:13.334013,"(10.0, 20.0, 18.92857142857143)","(2.6, 3.15, 2.9811111111111113)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 31.76923076923077)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.3)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:14.647853,"(10.0, 20.0, 19.166666666666668)","(2.6, 3.1, 2.94)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 31.76923076923077)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.58)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:15.965471,"(10.0, 20.0, 19.166666666666668)","(2.6, 3.1, 2.94)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 31.76923076923077)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.366666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:17.134045,"(10.0, 20.0, 19.166666666666668)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 31.76923076923077)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.466666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:18.332297,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 31.76923076923077)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.466666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:19.550921,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.366666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:20.713483,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.366666666666667)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:21.940507,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.533333333333335)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:24.028385,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.533333333333335)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:25.092076,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.922222222222222)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:26.240846,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:27.719002,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:29.025979,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:30.275146,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:32.241853,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:33.670418,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.95)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:35.632137,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 3.033333333333333)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:36.945443,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 3.033333333333333)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:38.364221,"(10.0, 21.0, 20.055555555555557)","(2.6, 3.1, 2.965)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(14.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:39.676270,"(10.0, 21.0, 20.055555555555557)","(2.5, 3.1, 2.965)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:40.839912,"(10.0, 21.0, 20.055555555555557)","(2.5, 3.1, 2.965)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:41.963272,"(10.0, 21.0, 20.055555555555557)","(2.5, 3.1, 2.965)","(4.2, 5.8, 5.242857142857143)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:43.252096,"(10.0, 21.0, 18.72222222222222)","(2.5, 3.1, 2.965)","(4.2, 5.8, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:44.501614,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 2.9907692307692306)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:45.920300,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.045)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:47.087691,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.045)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:48.250867,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.045)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:49.453034,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.045)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:50.773114,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.045)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:52.019757,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.0)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:53.477696,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.0)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:55.251266,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.0)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:58.112889,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.15, 3.01)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:30:59.747957,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.1, 3.01)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.5600000000000005)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
15-12-2022 14:31:01.039083,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.1, 3.01)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 88.0)"
15-12-2022 14:31:02.404065,"(10.0, 19.5, 18.72222222222222)","(2.5, 3.1, 3.01)","(4.2, 5.1, 4.66)","(3.3, 5.2, 4.769230769230769)","(15.0, 34.0, 29.857142857142858)","(41.0, 240.0, 174.0)","(6.5, 9.8, 9.433333333333334)","(31.0, 140.0, 88.0)"
