,Big Time Gift,Big Time May,Denuto,Sweet Mix,Big Time Dora,Kina Magic,Ariana Sunset
11-01-2023 12:50:50.792306,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:52.124417,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:53.394496,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:54.784659,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:56.061939,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:57.404925,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:50:58.803807,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:51:00.090650,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:51:01.334080,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:51:02.440641,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:51:03.680690,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.437777777777778)","(19.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:51:04.875960,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 300.0, 158.5)"
11-01-2023 12:51:06.165873,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:07.538904,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:08.930234,"(10.0, 24.0, 21.08)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:10.175857,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:11.322255,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:12.758544,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:14.017224,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:15.360086,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:16.626430,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:18.061099,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:19.514996,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:20.842027,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:22.105002,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:23.470227,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:24.750620,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:25.975469,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:27.206448,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:28.426497,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:29.733835,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:30.854665,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:32.105883,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:33.692031,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.52258064516129)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:35.195318,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:36.627546,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:38.024986,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:39.382016,"(10.0, 24.0, 14.533333333333335)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.763636363636364)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:40.596929,"(10.0, 24.0, 21.08)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:41.763417,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:43.006123,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:44.124909,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.5571264367816093)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:45.331216,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:46.545270,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:47.769064,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:49.055491,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:50.361405,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:51.646042,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:53.028958,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:54.297716,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:55.408695,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:56.712609,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:57.997444,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:51:59.216097,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:00.555294,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:01.827047,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:02.998686,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:04.203674,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:05.346804,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4125)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:06.553266,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:07.774633,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:08.844395,"(10.0, 24.0, 14.666666666666668)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:09.926219,"(10.0, 24.0, 14.399999999999999)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:11.124498,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:12.325347,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:13.473962,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:14.809585,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:16.090602,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:17.360416,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:18.450787,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:19.556554,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:20.745339,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:21.867983,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:22.993289,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:24.125261,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:25.324035,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:26.519368,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:27.582989,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:28.753875,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:30.001488,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:31.210230,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:32.327015,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:33.455829,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:34.541117,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:35.644190,"(10.0, 24.0, 15.0)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:36.711041,"(10.0, 24.0, 21.08)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:37.893238,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:39.066809,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.736363636363636)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:40.202399,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 8.0, 5.825)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:41.331827,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 7.8, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:42.423572,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:43.614678,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:44.739756,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 15.09032258064516)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:45.779643,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 13.649999999999999)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:46.949569,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 13.649999999999999)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:52:48.148470,"(10.0, 24.0, 15.333333333333332)","(7.5, 16.0, 13.649999999999999)","(3.8, 7.6, 5.725)","(8.0, 17.0, 9.95)","(1.65, 2.64, 2.4397222222222226)","(19.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
