,O T C Wiz,Slim Jimmy,Stapleton Song,El Tomate,Pass It Around,Sazon,Propellant
15-12-2022 11:32:08.158814,"(10.0, 14.5, 14.227272727272727)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 43.0)","(4.4, 6.2, 5.78)","(11.0, 38.0, 33.9)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.333333333333333)"
15-12-2022 11:32:09.323091,"(11.0, 14.5, 14.285714285714285)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 43.0)","(4.6, 6.2, 5.927777777777778)","(13.0, 38.0, 33.9)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.333333333333333)"
15-12-2022 11:32:10.444353,"(11.0, 14.5, 14.285714285714285)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 45.5)","(4.6, 6.2, 5.923076923076923)","(13.0, 38.0, 33.9)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.3351724137931034)"
15-12-2022 11:32:11.438583,"(11.0, 14.5, 14.285714285714285)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.923076923076923)","(13.0, 38.0, 33.9)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.3351724137931034)"
15-12-2022 11:32:12.434737,"(11.0, 14.5, 14.285714285714285)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 45.333333333333336)","(4.6, 6.0, 5.733333333333333)","(13.0, 38.0, 33.9)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.337254901960784)"
15-12-2022 11:32:13.442860,"(11.0, 14.5, 13.9)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 45.333333333333336)","(4.6, 6.0, 5.733333333333333)","(13.0, 38.0, 33.9)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.337254901960784)"
15-12-2022 11:32:14.595902,"(11.0, 14.5, 13.333333333333334)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 45.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 38.0, 29.833333333333336)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.337254901960784)"
15-12-2022 11:32:15.683181,"(11.0, 14.5, 13.333333333333334)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 31.375)","(26.0, 80.0, 65.33333333333333)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:16.664517,"(11.0, 14.5, 14.15)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 31.375)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:17.662322,"(11.0, 14.5, 13.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:18.646967,"(11.0, 14.5, 13.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 28.8)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:19.696146,"(11.0, 14.5, 13.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 28.8)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:20.789010,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.65)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 28.8)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:21.802486,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.65)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:22.720493,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.65)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:23.684787,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.581818181818182)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:24.650952,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:25.636698,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:26.612341,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:27.578199,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:28.596593,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.938461538461539)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:29.589240,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.938461538461539)","(13.0, 36.0, 24.0)","(26.0, 80.0, 67.4)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:30.707500,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.938461538461539)","(13.0, 36.0, 24.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:31.811527,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.938461538461539)","(13.0, 36.0, 21.0)","(26.0, 80.0, 54.8)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:32.794544,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 50.0, 46.5)","(4.6, 6.0, 5.938461538461539)","(13.0, 26.0, 19.333333333333332)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.3329411764705883)"
15-12-2022 11:32:33.737375,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.733333333333333)","(13.0, 26.0, 19.333333333333332)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.274857142857143)"
15-12-2022 11:32:34.804368,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 19.333333333333332)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.274857142857143)"
15-12-2022 11:32:35.892389,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 19.333333333333332)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.274857142857143)"
15-12-2022 11:32:36.939493,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 20.0625)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.274857142857143)"
15-12-2022 11:32:38.084486,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 21.0)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.2314285714285713)"
15-12-2022 11:32:39.018871,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 21.0)","(26.0, 80.0, 73.75)","(2.05, 2.34, 2.2314285714285713)"
15-12-2022 11:32:40.015102,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 21.0)","(26.0, 80.0, 56.0)","(2.05, 2.34, 2.2314285714285713)"
15-12-2022 11:32:40.969601,"(11.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(4.6, 6.0, 5.933333333333334)","(13.0, 26.0, 21.0)","(26.0, 80.0, 56.0)","(2.05, 2.34, 2.2314285714285713)"
15-12-2022 11:32:41.989133,"(11.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(4.6, 6.2, 6.327272727272728)","(13.0, 26.0, 21.0)","(26.0, 80.0, 68.0)","(2.05, 2.34, 2.2532203389830507)"
15-12-2022 11:32:43.254123,"(11.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 50.0, 45.333333333333336)","(4.8, 6.4, 6.327272727272728)","(13.0, 26.0, 21.0)","(26.0, 80.0, 68.0)","(2.05, 2.34, 2.2532203389830507)"
15-12-2022 11:32:44.246315,"(11.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 50.0, 45.333333333333336)","(4.8, 6.4, 6.327272727272728)","(13.0, 26.0, 21.0)","(26.0, 80.0, 71.27272727272727)","(2.05, 2.34, 2.2532203389830507)"
15-12-2022 11:32:45.188057,"(11.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 50.0, 45.333333333333336)","(4.8, 6.4, 6.327272727272728)","(13.0, 26.0, 21.0)","(26.0, 80.0, 71.27272727272727)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:46.102712,"(11.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 50.0, 45.333333333333336)","(4.8, 6.4, 6.327272727272728)","(13.0, 26.0, 21.0)","(26.0, 80.0, 71.27272727272727)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:47.087846,"(10.0, 14.5, 12.714285714285714)","(4.0, 4.8, 4.6)","(21.0, 50.0, 45.333333333333336)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 21.0)","(21.0, 80.0, 57.0)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:48.146314,"(10.0, 14.0, 13.0)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 19.625)","(21.0, 80.0, 52.4)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:49.275256,"(10.0, 14.0, 12.2)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 19.625)","(21.0, 80.0, 67.45454545454545)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:50.300318,"(10.0, 13.5, 12.0)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 19.625)","(21.0, 80.0, 67.45454545454545)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:51.337326,"(10.0, 13.5, 12.0)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 19.625)","(21.0, 80.0, 67.45454545454545)","(2.05, 2.34, 2.2475)"
15-12-2022 11:32:52.379565,"(10.0, 13.5, 12.3)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 26.0, 20.0)","(21.0, 80.0, 58.53333333333333)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:53.411789,"(10.0, 13.5, 11.833333333333334)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 59.875)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:54.479060,"(10.0, 13.5, 11.833333333333334)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 59.875)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:55.511785,"(10.0, 13.5, 11.833333333333334)","(4.0, 4.9, 4.566666666666667)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 59.875)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:56.515030,"(10.0, 13.0, 10.777777777777779)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 45.77777777777778)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:57.452362,"(10.0, 13.0, 10.777777777777779)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 45.77777777777778)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:58.377568,"(10.0, 13.0, 10.777777777777779)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 45.77777777777778)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:32:59.401241,"(10.0, 13.0, 11.545454545454545)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 44.22222222222222)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:00.396397,"(10.0, 13.5, 11.46875)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 44.22222222222222)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:01.385930,"(10.0, 13.0, 12.0)","(4.0, 4.8, 4.6)","(21.0, 55.0, 40.22222222222222)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 44.22222222222222)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:02.403824,"(10.0, 13.0, 11.125)","(4.0, 4.8, 4.6)","(21.0, 55.0, 40.22222222222222)","(5.0, 6.4, 6.327272727272728)","(13.0, 25.0, 20.0)","(21.0, 80.0, 45.5)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:03.411722,"(10.0, 13.0, 11.125)","(4.0, 4.8, 4.6)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.368181818181819)","(13.0, 25.0, 21.0)","(21.0, 80.0, 51.2)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:04.417490,"(10.0, 13.0, 11.125)","(4.0, 4.9, 4.614285714285715)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.34)","(13.0, 25.0, 21.0)","(21.0, 80.0, 59.42857142857143)","(2.05, 2.34, 2.257142857142857)"
15-12-2022 11:33:05.371250,"(10.0, 13.0, 10.8125)","(4.0, 4.9, 4.614285714285715)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.34)","(13.0, 25.0, 21.0)","(21.0, 80.0, 52.4)","(2.05, 2.34, 2.2585454545454544)"
15-12-2022 11:33:06.417529,"(10.0, 13.0, 10.727272727272727)","(4.0, 4.9, 4.614285714285715)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.34)","(13.0, 25.0, 21.0)","(21.0, 80.0, 61.6)","(2.05, 2.34, 2.2585454545454544)"
15-12-2022 11:33:07.485694,"(10.0, 13.0, 10.727272727272727)","(4.0, 4.9, 4.7)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.2)","(13.0, 25.0, 22.53846153846154)","(21.0, 80.0, 61.6)","(2.05, 2.34, 2.2585454545454544)"
15-12-2022 11:33:08.601288,"(10.0, 13.0, 11.6)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.2)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 64.75)","(2.05, 2.34, 2.2585454545454544)"
15-12-2022 11:33:09.600564,"(10.0, 13.0, 12.0)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.2)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:10.700088,"(10.0, 13.5, 11.340909090909092)","(4.0, 4.8, 4.6)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.2)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:11.849722,"(10.0, 13.5, 10.65)","(4.0, 4.8, 4.72)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.338461538461539)","(13.0, 25.0, 20.0)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:13.026882,"(10.0, 13.5, 11.238095238095237)","(4.0, 4.8, 4.72)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.338461538461539)","(13.0, 25.0, 20.0)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:14.166859,"(10.0, 13.5, 11.238095238095237)","(4.0, 4.8, 4.733333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.0)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:15.311247,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.733333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.0)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:16.346891,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.0)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:17.355506,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 44.666666666666664)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:18.371156,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 44.666666666666664)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:19.363999,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 44.666666666666664)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:20.455682,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 56.8)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:21.568194,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 56.8)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:22.718661,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 44.666666666666664)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:23.795950,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:24.876524,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:25.898487,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.050000000000001)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:26.996577,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.633333333333333)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:28.086974,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:29.140132,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:30.220004,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:31.297511,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 40.875)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:32.279512,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 40.75)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.3125)","(21.0, 75.0, 41.57142857142857)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:33.287819,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 41.42857142857143)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 57.8)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:34.349405,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 57.8)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:35.363726,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.65)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 44.25)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:36.347576,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.7272727272727275)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 44.25)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:37.287530,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.68)","(21.0, 55.0, 49.57142857142857)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 44.25)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:38.239602,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.68)","(21.0, 55.0, 49.57142857142857)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 44.25)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:39.182577,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.68)","(21.0, 55.0, 44.63636363636364)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 57.42857142857143)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:40.264532,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.68)","(21.0, 55.0, 44.63636363636364)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 59.625)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:41.264005,"(10.0, 13.0, 11.666666666666666)","(4.0, 4.8, 4.68)","(21.0, 55.0, 44.63636363636364)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 59.625)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:42.269956,"(10.0, 12.5, 11.75)","(4.0, 4.8, 4.68)","(21.0, 55.0, 49.57142857142857)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 59.625)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:43.260486,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.78)","(21.0, 55.0, 49.57142857142857)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.0)","(21.0, 75.0, 59.625)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:44.237519,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 49.57142857142857)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 57.42857142857143)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:45.228105,"(10.0, 12.5, 12.1875)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
