,Brave But Crackers,Listen To Maurice,Lord Of Penno,Statesmanship,Swiss Time,Devgru,Gift Of Oratory,Matildasvain,Rio De Sombras,Mrs Bull,Vino Corona
06-01-2023 13:22:35.856711,"(8.0, 11.0, 9.879999999999999)","(3.8, 4.2, 4.14515306122449)","(19.0, 34.0, 30.0)","(21.0, 30.0, 29.5)","(101.0, 560.0, 400.0)","(6.5, 8.8, 8.757894736842106)","(5.0, 5.8, 5.78695652173913)","(71.0, 160.0, 138.33333333333334)","(101.0, 290.0, 254.7058823529412)","(5.0, 7.2, 6.452173913043478)","(5.5, 7.2, 6.866666666666666)"
06-01-2023 13:22:37.364583,"(8.0, 11.0, 10.377777777777778)","(3.8, 4.2, 4.14281914893617)","(19.0, 34.0, 30.0)","(21.0, 30.0, 29.5)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.757894736842106)","(5.0, 5.8, 5.78695652173913)","(71.0, 160.0, 138.33333333333334)","(101.0, 290.0, 254.7058823529412)","(5.0, 7.2, 6.6091603053435115)","(5.5, 7.2, 6.866666666666666)"
06-01-2023 13:22:38.883151,"(8.0, 11.0, 9.985714285714286)","(3.8, 4.2, 4.057142857142857)","(19.0, 34.0, 30.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.466666666666667)","(5.0, 5.8, 6.1716814159292035)","(71.0, 160.0, 138.33333333333334)","(101.0, 290.0, 254.7058823529412)","(5.0, 7.2, 6.714285714285714)","(5.5, 7.2, 6.865359477124183)"
06-01-2023 13:22:40.382055,"(8.0, 10.5, 9.845454545454546)","(3.8, 4.2, 4.114285714285714)","(19.0, 34.0, 29.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 350.0)","(6.5, 8.8, 8.466666666666667)","(5.0, 6.2, 6.714285714285714)","(71.0, 160.0, 138.33333333333334)","(101.0, 290.0, 254.7058823529412)","(5.0, 7.0, 6.32972972972973)","(5.5, 7.2, 6.865359477124183)"
06-01-2023 13:22:41.804632,"(8.0, 10.5, 9.845454545454546)","(3.8, 4.2, 4.05)","(19.0, 32.0, 29.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 350.0)","(6.5, 8.8, 8.32)","(5.0, 6.8, 6.828571428571428)","(71.0, 160.0, 138.33333333333334)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.321212121212121)","(5.5, 6.6, 6.5)"
06-01-2023 13:22:43.687116,"(8.0, 10.5, 9.78)","(3.8, 4.2, 4.05)","(19.0, 32.0, 29.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.32)","(5.0, 7.0, 6.858823529411765)","(71.0, 150.0, 125.0)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.321212121212121)","(5.5, 6.6, 6.442857142857143)"
06-01-2023 13:22:45.452625,"(8.0, 10.5, 9.6)","(3.8, 4.2, 4.05)","(19.0, 32.0, 29.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.620000000000001)","(5.0, 7.0, 7.278787878787879)","(71.0, 150.0, 137.5)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.4, 6.066666666666667)"
06-01-2023 13:22:47.281188,"(8.0, 10.0, 9.538461538461538)","(3.8, 4.2, 4.05)","(19.0, 32.0, 29.333333333333332)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.620000000000001)","(5.0, 7.4, 7.057142857142857)","(71.0, 160.0, 137.5)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.4, 6.066666666666667)"
06-01-2023 13:22:48.901900,"(8.0, 10.0, 9.625)","(3.8, 4.2, 4.05)","(19.0, 36.0, 29.571428571428573)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.620000000000001)","(5.0, 7.4, 7.057142857142857)","(71.0, 160.0, 137.5)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.4, 6.066666666666667)"
06-01-2023 13:22:50.397372,"(8.0, 10.0, 9.625)","(3.8, 4.2, 4.05)","(19.0, 36.0, 31.2)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.620000000000001)","(5.0, 7.4, 6.92)","(71.0, 160.0, 137.5)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.4, 6.066666666666667)"
06-01-2023 13:22:51.905359,"(8.0, 10.0, 9.594117647058823)","(3.8, 4.2, 4.05)","(19.0, 36.0, 30.666666666666668)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 400.0)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 6.92)","(71.0, 160.0, 137.5)","(101.0, 290.0, 254.7058823529412)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.4, 6.25)"
06-01-2023 13:22:53.394406,"(8.0, 10.5, 9.594117647058823)","(3.8, 4.2, 4.05)","(19.0, 32.0, 30.666666666666668)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 350.0)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 6.92)","(71.0, 160.0, 137.5)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.6, 6.366666666666666)"
06-01-2023 13:22:54.840765,"(8.0, 10.5, 10.05)","(3.8, 4.2, 4.05)","(19.0, 32.0, 30.666666666666668)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 350.0)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 6.92)","(71.0, 160.0, 137.5)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.6, 6.366666666666666)"
06-01-2023 13:22:56.182304,"(8.0, 10.0, 9.8)","(3.8, 4.2, 4.05)","(19.0, 32.0, 29.0)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 502.3076923076923)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 6.92)","(71.0, 160.0, 130.0)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.6, 6.3999999999999995)"
06-01-2023 13:22:57.631923,"(8.0, 10.0, 9.76)","(3.8, 4.2, 4.05)","(19.0, 32.0, 32.54545454545455)","(21.0, 30.0, 29.333333333333332)","(101.0, 550.0, 544.6153846153846)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 7.346666666666667)","(71.0, 160.0, 130.0)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.6, 6.3999999999999995)"
06-01-2023 13:22:59.014629,"(8.0, 10.0, 9.76)","(3.8, 4.2, 4.05)","(19.0, 34.0, 32.54545454545455)","(21.0, 30.0, 29.333333333333332)","(101.0, 600.0, 420.0)","(6.5, 8.8, 8.770000000000001)","(5.0, 7.4, 7.346666666666667)","(71.0, 160.0, 136.66666666666666)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.5, 6.6, 6.3999999999999995)"
06-01-2023 13:23:00.509154,"(8.0, 10.0, 9.76)","(3.8, 4.2, 4.05)","(19.0, 34.0, 30.5)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 373.3333333333333)","(6.5, 8.8, 8.770000000000001)","(5.5, 7.4, 7.346666666666667)","(71.0, 150.0, 138.57142857142858)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:23:02.188392,"(8.0, 10.0, 9.76)","(3.8, 4.2, 4.05)","(19.0, 34.0, 29.5)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 425.0)","(6.5, 8.8, 8.770000000000001)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:23:03.682056,"(8.0, 10.0, 9.636363636363637)","(3.8, 4.2, 4.05)","(19.0, 38.0, 29.5)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 425.0)","(6.5, 8.8, 8.770000000000001)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:23:05.195994,"(8.0, 10.0, 9.636363636363637)","(3.8, 4.2, 4.05)","(19.0, 38.0, 29.5)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 373.3333333333333)","(6.5, 8.8, 8.58974358974359)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.483333333333333)"
06-01-2023 13:23:06.704127,"(8.0, 10.0, 9.636363636363637)","(3.8, 4.2, 4.025)","(19.0, 38.0, 32.96296296296296)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 380.0)","(6.5, 8.6, 8.58974358974359)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 263.52941176470586)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.483333333333333)"
06-01-2023 13:23:08.116057,"(8.0, 10.0, 9.636363636363637)","(3.8, 4.1, 4.007692307692308)","(19.0, 38.0, 32.96296296296296)","(21.0, 30.0, 29.428571428571427)","(101.0, 600.0, 395.0)","(6.5, 8.6, 8.59)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 285.48387096774195)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.529999999999999)"
06-01-2023 13:23:09.590205,"(8.0, 10.0, 9.714285714285714)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 32.42857142857143)","(21.0, 30.0, 28.625)","(101.0, 540.0, 395.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 286.53846153846155)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.546153846153846)"
06-01-2023 13:23:11.014484,"(8.0, 10.0, 9.555555555555555)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 32.42857142857143)","(21.0, 29.0, 29.333333333333332)","(101.0, 540.0, 343.3333333333333)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 286.53846153846155)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.563157894736841)"
06-01-2023 13:23:12.575179,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 32.42857142857143)","(21.0, 30.0, 29.333333333333332)","(101.0, 530.0, 343.3333333333333)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 286.53846153846155)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.563157894736841)"
06-01-2023 13:23:14.138082,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 32.42857142857143)","(21.0, 30.0, 29.333333333333332)","(101.0, 530.0, 343.3333333333333)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 286.53846153846155)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.563157894736841)"
06-01-2023 13:23:16.024135,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 32.42857142857143)","(21.0, 30.0, 29.333333333333332)","(101.0, 530.0, 343.3333333333333)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 286.53846153846155)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.5588235294117645)"
06-01-2023 13:23:17.893154,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 38.0, 33.666666666666664)","(21.0, 30.0, 29.333333333333332)","(101.0, 530.0, 390.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 272.6923076923077)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.5588235294117645)"
06-01-2023 13:23:19.415967,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.5)","(21.0, 30.0, 29.333333333333332)","(101.0, 530.0, 385.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.433333333333334)"
06-01-2023 13:23:20.946927,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 520.0, 380.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.433333333333334)"
06-01-2023 13:23:22.422801,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.35)"
06-01-2023 13:23:23.813956,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.35)"
06-01-2023 13:23:25.246346,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.423529411764705)"
06-01-2023 13:23:26.607463,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0027027027027025)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.54)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.3235294117647065)","(5.0, 6.6, 6.423529411764705)"
06-01-2023 13:23:28.009843,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.0)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 29.333333333333332)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.472)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 138.57142857142858)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.6, 6.484615384615385)"
06-01-2023 13:23:29.407193,"(8.0, 10.0, 9.5)","(3.8, 4.0, 3.997945205479452)","(19.0, 34.0, 33.55555555555556)","(21.0, 30.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 8.6, 8.704)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 143.33333333333334)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.6, 6.4799999999999995)"
06-01-2023 13:23:30.809183,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061702127659574)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 8.8, 8.911111111111111)","(5.5, 7.4, 7.346666666666667)","(71.0, 160.0, 143.33333333333334)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.6, 6.457142857142857)"
06-01-2023 13:23:32.313529,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061904761904762)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.911111111111111)","(5.5, 7.4, 7.179310344827586)","(71.0, 160.0, 143.33333333333334)","(101.0, 290.0, 277.14285714285717)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.6, 6.423529411764705)"
06-01-2023 13:23:33.804988,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061904761904762)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.911111111111111)","(5.5, 7.2, 7.179310344827586)","(71.0, 160.0, 143.33333333333334)","(101.0, 290.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.6, 6.423529411764705)"
06-01-2023 13:23:35.257344,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061904761904762)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.911111111111111)","(5.5, 7.2, 7.179310344827586)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.32)"
06-01-2023 13:23:36.678949,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061904761904762)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.2, 7.179310344827586)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:38.028148,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.061904761904762)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.2, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:39.374100,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.009433962264151)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 343.3333333333333)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:40.759720,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.009433962264151)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:42.139450,"(8.0, 10.0, 9.5)","(3.8, 4.1, 4.02258064516129)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:43.516151,"(8.0, 10.0, 9.68)","(3.7, 4.1, 4.02258064516129)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:44.824561,"(8.0, 10.0, 9.68)","(3.7, 4.1, 4.02258064516129)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:46.252573,"(8.0, 10.0, 9.68)","(3.7, 4.1, 4.02258064516129)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.2700000000000005)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:47.695002,"(8.0, 10.0, 9.68)","(3.7, 4.1, 4.02258064516129)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.222222222222222)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:49.129642,"(8.0, 10.0, 10.166666666666666)","(3.7, 4.1, 4.026530612244898)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.222222222222222)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:50.488330,"(8.0, 10.5, 10.233333333333333)","(3.7, 4.1, 3.9641509433962265)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.222222222222222)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:51.800855,"(8.0, 10.5, 9.806666666666667)","(3.7, 4.1, 3.9641509433962265)","(19.0, 34.0, 33.55555555555556)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.222222222222222)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:53.115682,"(8.0, 10.5, 9.757142857142856)","(3.7, 4.1, 3.9641509433962265)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.228070175438597)","(71.0, 160.0, 143.33333333333334)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.4, 6.169811320754717)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:54.498722,"(8.0, 10.5, 10.066666666666666)","(3.7, 4.2, 3.972727272727273)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.23448275862069)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.169811320754717)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:56.021901,"(8.0, 10.0, 9.7)","(3.7, 4.2, 3.9974137931034486)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.23448275862069)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.166666666666667)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:57.460537,"(8.0, 10.0, 9.7)","(3.7, 4.2, 3.9974137931034486)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.23448275862069)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.166666666666667)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:23:58.856944,"(8.0, 10.0, 9.7)","(3.7, 4.2, 3.9974137931034486)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 336.6666666666667)","(6.5, 9.0, 8.925)","(5.5, 7.6, 7.342857142857143)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.16)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:24:00.322639,"(8.0, 10.0, 9.7)","(3.7, 4.2, 4.042307692307692)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.4, 7.342857142857143)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.155555555555556)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:24:01.763246,"(8.0, 10.0, 9.8)","(3.7, 4.1, 4.042307692307692)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.4, 7.342857142857143)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.155555555555556)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:24:03.253887,"(8.0, 10.0, 9.8)","(3.7, 4.1, 4.042307692307692)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 380.0)","(6.5, 9.0, 8.925)","(5.5, 7.4, 7.342857142857143)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.155555555555556)","(5.0, 6.4, 6.2823529411764705)"
06-01-2023 13:24:04.692328,"(8.0, 10.0, 9.8)","(3.7, 4.1, 4.0285714285714285)","(19.0, 34.0, 33.2)","(21.0, 29.0, 28.571428571428573)","(101.0, 510.0, 375.0)","(6.5, 9.0, 8.925)","(5.5, 7.4, 7.342857142857143)","(71.0, 160.0, 145.71428571428572)","(101.0, 270.0, 266.8965517241379)","(5.0, 6.2, 6.2153846153846155)","(5.0, 6.4, 6.2823529411764705)"
