,Rich Devil,Always Barney,Mr Banner,Trial By Combat,Spooky Ethics,Next Of Kinloch,Prince Majestic,Greek Warrior
09-01-2023 15:14:01.544052,"(6.5, 8.8, 8.642857142857144)","(71.0, 130.0, 109.0)","(10.0, 15.0, 14.722222222222221)","(71.0, 220.0, 170.58823529411765)","(2.3, 2.48, 2.443957219251337)","(2.9, 3.5, 3.461320754716981)","(8.0, 11.0, 10.878787878787879)","(41.0, 60.0, 55.5)"
09-01-2023 15:14:02.798991,"(6.5, 9.0, 8.733333333333334)","(71.0, 140.0, 115.0)","(10.0, 15.0, 15.423076923076923)","(71.0, 220.0, 178.0)","(2.3, 2.46, 2.424533333333333)","(2.9, 3.5, 3.4629629629629632)","(8.0, 11.0, 10.9)","(41.0, 60.0, 58.333333333333336)"
09-01-2023 15:14:04.023955,"(6.5, 9.0, 8.9)","(71.0, 140.0, 115.0)","(10.0, 15.5, 14.61111111111111)","(71.0, 220.0, 179.4736842105263)","(2.3, 2.46, 2.42272)","(2.9, 3.5, 3.4629629629629632)","(8.0, 11.0, 10.9)","(41.0, 60.0, 57.89473684210526)"
09-01-2023 15:14:05.259497,"(6.5, 9.2, 8.75)","(71.0, 140.0, 114.03846153846155)","(10.0, 15.5, 15.407407407407407)","(71.0, 220.0, 185.0)","(2.3, 2.46, 2.421818181818182)","(2.9, 3.5, 3.4729729729729732)","(8.0, 11.0, 10.897058823529411)","(41.0, 60.0, 55.55555555555556)"
09-01-2023 15:14:06.448868,"(6.5, 9.2, 8.875675675675675)","(71.0, 140.0, 114.03846153846155)","(10.0, 15.5, 15.407407407407407)","(71.0, 220.0, 185.0)","(2.3, 2.46, 2.4095999999999997)","(2.9, 3.5, 3.4729729729729732)","(8.0, 11.0, 10.91025641025641)","(41.0, 60.0, 56.0)"
09-01-2023 15:14:07.647983,"(6.5, 9.2, 8.891891891891891)","(71.0, 140.0, 114.03846153846155)","(10.0, 15.5, 15.375)","(71.0, 220.0, 185.0)","(2.3, 2.46, 2.407857142857143)","(2.9, 3.5, 3.4677083333333334)","(8.0, 11.0, 10.91025641025641)","(41.0, 60.0, 56.0)"
09-01-2023 15:14:08.817963,"(6.5, 9.2, 9.13076923076923)","(71.0, 140.0, 114.03846153846155)","(10.0, 15.5, 15.375)","(71.0, 220.0, 187.05882352941177)","(2.3, 2.46, 2.4082828282828284)","(2.9, 3.5, 3.453030303030303)","(8.0, 11.0, 10.891891891891891)","(41.0, 60.0, 56.0)"
09-01-2023 15:14:09.982710,"(6.5, 9.2, 9.178260869565216)","(71.0, 140.0, 114.03846153846155)","(10.0, 15.5, 15.375)","(71.0, 220.0, 187.05882352941177)","(2.25, 2.46, 2.408421052631579)","(2.9, 3.5, 3.4575342465753423)","(8.0, 11.0, 10.9)","(31.0, 60.0, 56.0)"
09-01-2023 15:14:11.080149,"(6.5, 9.4, 9.266666666666666)","(71.0, 120.0, 116.42857142857143)","(10.0, 15.5, 15.35483870967742)","(71.0, 220.0, 187.05882352941177)","(2.25, 2.46, 2.41008)","(2.9, 3.5, 3.4205882352941175)","(8.0, 11.0, 10.91025641025641)","(31.0, 60.0, 56.0)"
09-01-2023 15:14:12.121687,"(6.5, 9.4, 9.387878787878789)","(71.0, 120.0, 112.1875)","(10.0, 15.5, 15.35483870967742)","(71.0, 220.0, 192.0)","(2.25, 2.46, 2.419)","(2.9, 3.45, 3.4146853146853147)","(8.0, 11.0, 10.918604651162791)","(31.0, 60.0, 56.0)"
09-01-2023 15:14:13.209418,"(6.5, 9.4, 9.389041095890411)","(71.0, 120.0, 109.58333333333333)","(10.0, 15.5, 15.375)","(71.0, 220.0, 188.88888888888889)","(2.25, 2.44, 2.4366666666666665)","(2.9, 3.45, 3.3538297872340426)","(8.0, 11.0, 10.918604651162791)","(31.0, 60.0, 56.0)"
09-01-2023 15:14:14.372983,"(6.5, 9.4, 9.388235294117647)","(71.0, 120.0, 109.58333333333333)","(10.0, 15.5, 15.363636363636363)","(71.0, 220.0, 188.88888888888889)","(2.25, 2.44, 2.412)","(2.9, 3.45, 3.3558365758754864)","(8.0, 11.0, 10.918604651162791)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:15.550202,"(6.5, 9.4, 9.387692307692308)","(71.0, 120.0, 108.46153846153847)","(10.0, 15.5, 15.387096774193548)","(71.0, 220.0, 188.88888888888889)","(2.25, 2.44, 2.412)","(2.9, 3.45, 3.3543650793650794)","(8.0, 11.0, 10.928571428571429)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:16.736609,"(6.5, 9.4, 9.39375)","(71.0, 120.0, 109.58333333333333)","(10.0, 15.5, 15.4125)","(71.0, 220.0, 188.88888888888889)","(2.25, 2.44, 2.4225)","(2.9, 3.45, 3.3572874493927127)","(8.0, 11.0, 10.928571428571429)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:17.921516,"(6.5, 9.4, 9.38974358974359)","(71.0, 120.0, 110.38461538461539)","(10.0, 15.5, 15.4125)","(71.0, 220.0, 188.88888888888889)","(2.25, 2.44, 2.492857142857143)","(2.9, 3.45, 3.3642857142857143)","(8.0, 11.0, 10.921052631578947)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:19.149104,"(6.5, 9.4, 9.323404255319149)","(71.0, 120.0, 111.66666666666667)","(10.0, 15.5, 15.402777777777779)","(71.0, 220.0, 188.88888888888889)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.4, 3.366342412451362)","(8.0, 11.0, 10.909090909090908)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:20.358437,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.5, 15.387096774193548)","(71.0, 220.0, 188.88888888888889)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.45, 3.36528384279476)","(8.0, 11.0, 10.909090909090908)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:21.514691,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.5, 15.402777777777779)","(71.0, 220.0, 188.88888888888889)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.45, 3.364830508474576)","(8.0, 11.0, 10.909090909090908)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:22.624233,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.5, 15.402777777777779)","(71.0, 220.0, 188.88888888888889)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.45, 3.364830508474576)","(8.0, 11.0, 10.91891891891892)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:23.661392,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.0, 14.761904761904763)","(71.0, 220.0, 188.88888888888889)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.45, 3.36528384279476)","(8.0, 11.0, 10.91891891891892)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:24.725669,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.0, 14.69047619047619)","(71.0, 220.0, 193.75)","(2.2, 2.5, 2.492857142857143)","(2.9, 3.45, 3.36528384279476)","(8.0, 11.0, 10.91891891891892)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:25.827201,"(6.5, 9.4, 9.297872340425533)","(71.0, 120.0, 110.9090909090909)","(10.0, 15.0, 14.69047619047619)","(71.0, 220.0, 193.75)","(2.2, 2.5, 2.492792792792793)","(2.9, 3.45, 3.36528384279476)","(8.0, 11.0, 10.91891891891892)","(31.0, 60.0, 57.5)"
09-01-2023 15:14:26.973180,"(6.5, 9.4, 9.297872340425533)","(71.0, 110.0, 108.125)","(10.0, 15.0, 14.54)","(71.0, 220.0, 180.625)","(2.2, 2.5, 2.579090909090909)","(2.9, 3.45, 3.3499999999999996)","(8.0, 11.0, 10.77659574468085)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:28.150246,"(6.5, 9.4, 9.208)","(71.0, 110.0, 108.125)","(10.0, 15.0, 14.574074074074074)","(71.0, 220.0, 180.625)","(2.2, 2.58, 2.5775)","(2.9, 3.4, 3.3438596491228068)","(8.0, 11.0, 10.770833333333334)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:29.335141,"(6.5, 9.4, 9.208)","(71.0, 110.0, 108.125)","(10.0, 15.0, 14.148148148148149)","(71.0, 220.0, 180.625)","(2.2, 2.58, 2.5783333333333336)","(2.9, 3.4, 3.332051282051282)","(8.0, 11.0, 10.770833333333334)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:30.481941,"(6.5, 9.4, 9.208)","(71.0, 110.0, 108.125)","(10.0, 15.0, 14.666666666666666)","(71.0, 220.0, 180.625)","(2.2, 2.58, 2.5775)","(2.9, 3.35, 3.3208333333333333)","(8.0, 11.0, 10.78888888888889)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:31.606230,"(6.5, 9.4, 9.173333333333334)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.375)","(71.0, 220.0, 202.5)","(2.2, 2.58, 2.5795945945945946)","(2.9, 3.35, 3.3208333333333333)","(8.0, 11.0, 10.78888888888889)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:32.641679,"(6.5, 9.4, 9.173333333333334)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.375)","(71.0, 220.0, 202.5)","(2.2, 2.58, 2.5795945945945946)","(2.9, 3.35, 3.3208333333333333)","(8.0, 11.0, 10.833333333333334)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:33.680844,"(6.5, 9.4, 9.173333333333334)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.25)","(71.0, 220.0, 202.5)","(2.2, 2.58, 2.579607843137255)","(2.9, 3.35, 3.3345)","(8.0, 11.0, 10.803030303030303)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:34.771176,"(6.5, 9.2, 9.036363636363635)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.2)","(71.0, 220.0, 202.5)","(2.2, 2.58, 2.62)","(2.9, 3.35, 3.3341584158415842)","(8.0, 11.0, 10.790322580645162)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:35.897652,"(6.5, 9.0, 8.86)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 202.5)","(2.2, 2.64, 2.62)","(2.9, 3.35, 3.3375)","(8.0, 11.0, 10.790322580645162)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:37.001169,"(6.5, 9.0, 8.78)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 202.5)","(2.2, 2.64, 2.62)","(2.9, 3.35, 3.3375)","(8.0, 11.0, 10.790322580645162)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:38.143684,"(6.5, 9.0, 8.78)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.64, 2.6371428571428575)","(2.9, 3.35, 3.3401515151515153)","(8.0, 10.5, 10.39423076923077)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:39.289434,"(6.5, 9.0, 8.789473684210526)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.64, 2.636842105263158)","(2.9, 3.35, 3.3415584415584414)","(8.0, 10.5, 10.385416666666666)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:40.434670,"(6.5, 9.0, 8.709090909090909)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.64, 2.636842105263158)","(2.9, 3.35, 3.3415584415584414)","(8.0, 10.5, 10.385416666666666)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:41.563114,"(6.5, 9.0, 8.709090909090909)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.64, 2.566788990825688)","(2.9, 3.35, 3.3475806451612904)","(8.0, 10.5, 10.375)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:42.685104,"(6.5, 9.0, 8.709090909090909)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.58, 2.564179104477612)","(2.9, 3.35, 3.384126984126984)","(8.0, 10.5, 10.385416666666666)","(31.0, 60.0, 57.05882352941177)"
09-01-2023 15:14:43.869044,"(6.5, 9.0, 8.745454545454546)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.125)","(71.0, 220.0, 200.3125)","(2.2, 2.58, 2.564179104477612)","(2.9, 3.4, 3.3803030303030304)","(8.0, 10.5, 10.375)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:14:44.954357,"(6.5, 9.0, 8.818181818181818)","(71.0, 110.0, 108.125)","(10.0, 14.5, 14.068181818181818)","(71.0, 220.0, 200.3125)","(2.2, 2.58, 2.7152525252525255)","(2.9, 3.4, 3.295)","(8.0, 10.5, 10.328947368421053)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:14:46.057538,"(6.5, 9.0, 8.644444444444444)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.5, 13.708333333333334)","(71.0, 220.0, 200.3125)","(2.2, 2.72, 2.69982905982906)","(2.9, 3.3, 3.3040000000000003)","(8.0, 10.5, 10.294117647058824)","(31.0, 60.0, 56.5)"
09-01-2023 15:14:47.256085,"(6.5, 8.8, 8.542857142857143)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.5, 13.708333333333334)","(71.0, 220.0, 200.3125)","(2.2, 2.7, 2.69982905982906)","(2.9, 3.35, 3.3040000000000003)","(8.0, 10.5, 10.307692307692308)","(31.0, 60.0, 56.5)"
09-01-2023 15:14:48.377041,"(6.5, 8.8, 8.453333333333333)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.5, 13.708333333333334)","(71.0, 220.0, 200.3125)","(2.2, 2.7, 2.703809523809524)","(2.9, 3.35, 3.300943396226415)","(8.0, 10.5, 10.307692307692308)","(31.0, 60.0, 56.5)"
09-01-2023 15:14:49.586449,"(6.5, 8.8, 8.442105263157895)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.0, 13.916666666666666)","(71.0, 220.0, 200.3125)","(2.2, 2.72, 2.7185352112676058)","(2.9, 3.35, 3.3040000000000003)","(8.0, 10.5, 10.4)","(31.0, 60.0, 56.111111111111114)"
09-01-2023 15:14:50.769419,"(6.5, 8.8, 8.442105263157895)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.0, 13.916666666666666)","(71.0, 220.0, 200.3125)","(2.2, 2.72, 2.7185352112676058)","(2.9, 3.35, 3.3040000000000003)","(8.0, 10.5, 10.4)","(31.0, 60.0, 56.111111111111114)"
09-01-2023 15:14:51.947563,"(6.5, 8.8, 8.442105263157895)","(71.0, 110.0, 107.85714285714286)","(10.0, 14.0, 13.916666666666666)","(71.0, 220.0, 200.3125)","(2.2, 2.72, 2.7185352112676058)","(2.9, 3.35, 3.3040000000000003)","(8.0, 10.5, 10.4)","(31.0, 60.0, 56.111111111111114)"
09-01-2023 15:14:53.172982,"(6.5, 8.8, 8.442105263157895)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.916666666666666)","(71.0, 220.0, 200.3125)","(2.2, 2.72, 2.70421052631579)","(2.9, 3.35, 3.305555555555556)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 56.111111111111114)"
09-01-2023 15:14:54.346984,"(6.5, 8.8, 8.442105263157895)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.916666666666666)","(81.0, 220.0, 200.3125)","(2.25, 2.72, 2.7095652173913045)","(2.9, 3.35, 3.348404255319149)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 56.111111111111114)"
09-01-2023 15:14:55.495018,"(6.5, 8.8, 8.325)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 200.3125)","(2.25, 2.72, 2.7157894736842105)","(2.9, 3.35, 3.341111111111111)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 55.0)"
09-01-2023 15:14:56.558048,"(6.5, 8.8, 8.29)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 200.3125)","(2.25, 2.72, 2.7157894736842105)","(2.9, 3.35, 3.341111111111111)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 55.0)"
09-01-2023 15:14:57.548078,"(6.5, 8.8, 8.263157894736842)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 200.3125)","(2.25, 2.72, 2.713)","(2.9, 3.35, 3.345679012345679)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 55.0)"
09-01-2023 15:14:58.596199,"(6.5, 8.8, 8.263157894736842)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 200.3125)","(2.25, 2.72, 2.713)","(2.9, 3.35, 3.345679012345679)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 55.0)"
09-01-2023 15:14:59.640423,"(6.5, 8.6, 8.405405405405405)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.7139130434782612)","(2.9, 3.35, 3.345679012345679)","(8.0, 11.0, 10.216216216216216)","(31.0, 60.0, 55.0)"
09-01-2023 15:15:00.718540,"(6.5, 8.4, 8.37037037037037)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.706666666666667)","(2.9, 3.35, 3.345679012345679)","(8.0, 11.0, 10.222222222222221)","(31.0, 60.0, 56.81818181818182)"
09-01-2023 15:15:01.843143,"(6.5, 8.4, 8.3125)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.712)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.306666666666667)","(31.0, 60.0, 57.22222222222222)"
09-01-2023 15:15:02.999382,"(6.5, 8.4, 8.283333333333333)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.7138461538461542)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.306666666666667)","(31.0, 60.0, 57.22222222222222)"
09-01-2023 15:15:04.115213,"(6.5, 8.4, 8.283333333333333)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.708333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.710344827586207)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:05.267652,"(6.5, 8.4, 8.266666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.710344827586207)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.31578947368421)"
09-01-2023 15:15:06.472180,"(6.5, 8.4, 8.266666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.7083333333333335)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:07.611215,"(6.5, 8.4, 8.266666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.6933333333333334)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:08.761281,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.688888888888889)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:09.870273,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.688888888888889)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:10.889909,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.6933333333333334)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.31578947368421)"
09-01-2023 15:15:11.976235,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.6933333333333334)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:13.046575,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.6933333333333334)","(2.9, 3.35, 3.342753623188406)","(8.0, 11.0, 10.302631578947368)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:14.203720,"(6.5, 8.4, 8.233333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.688888888888889)","(2.9, 3.35, 3.3894230769230766)","(8.0, 11.0, 10.2875)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 15:15:15.340259,"(6.5, 8.4, 8.2)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 14.0)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.72, 2.7384615384615385)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.223880597014926)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:16.498159,"(6.5, 8.4, 8.004878048780487)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.5, 13.6)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7384615384615385)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.223880597014926)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:17.669270,"(6.5, 8.0, 7.964705882352941)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.933333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7466666666666666)","(2.9, 3.4, 3.3845454545454543)","(8.0, 11.0, 10.46875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:18.827714,"(6.5, 8.0, 7.964705882352941)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.866666666666667)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7525)","(2.9, 3.4, 3.3845454545454543)","(8.0, 10.5, 10.46875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:19.955730,"(6.5, 8.0, 7.947368421052632)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.833333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7525)","(2.9, 3.4, 3.3845454545454543)","(8.0, 10.5, 10.46875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:21.102787,"(6.5, 8.0, 7.947368421052632)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.833333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7525)","(2.9, 3.4, 3.3845454545454543)","(8.0, 10.5, 10.46875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:22.145989,"(6.5, 8.0, 7.947368421052632)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.833333333333334)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7525)","(2.9, 3.4, 3.3845454545454543)","(8.0, 10.5, 10.46875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:23.257646,"(6.5, 8.0, 7.916666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.73)","(2.9, 3.4, 3.3872549019607843)","(8.0, 10.5, 10.211267605633802)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:24.334876,"(6.5, 8.0, 7.916666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7236363636363636)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.211267605633802)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:25.470965,"(6.5, 8.0, 7.916666666666667)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.76, 2.7203921568627454)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.211267605633802)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:26.683122,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.720344827586207)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.211267605633802)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:27.856775,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.7205263157894737)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.211267605633802)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:29.075975,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.7206060606060607)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.25)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:30.193440,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.7206060606060607)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.296875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:31.297791,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.7206060606060607)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.296875)","(31.0, 60.0, 55.333333333333336)"
09-01-2023 15:15:32.423597,"(6.5, 8.0, 7.933333333333334)","(71.0, 100.0, 97.72727272727273)","(10.0, 14.0, 13.90909090909091)","(81.0, 220.0, 203.42105263157896)","(2.25, 2.74, 2.7206060606060607)","(2.9, 3.4, 3.3872549019607843)","(8.0, 11.0, 10.296875)","(31.0, 60.0, 55.333333333333336)"
