,Confused,Cookie Cotton,Sadie Seahorse,Elsie Bay,Concord Prince,Bundy Trigger,Victor Sannette,Melissas Louise
11-01-2023 12:00:23.461520,"(3.6, 7.8, 7.575)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 10.48)","(51.0, 320.0, 194.28571428571428)","(8.5, 15.5, 13.735294117647058)","(1.75, 1.94, 1.8444444444444443)","(12.0, 22.0, 15.142857142857142)"
11-01-2023 12:00:24.519490,"(3.6, 7.8, 7.575)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 10.225000000000001)","(51.0, 320.0, 194.28571428571428)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.8625)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:25.551089,"(3.6, 7.8, 7.575)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 9.90625)","(51.0, 320.0, 194.28571428571428)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.871875)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:26.617599,"(3.6, 7.8, 7.575)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 9.90625)","(51.0, 320.0, 194.28571428571428)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.871875)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:27.632540,"(3.6, 7.8, 7.575)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 9.90625)","(51.0, 320.0, 198.57142857142856)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.8625)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:28.626960,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 9.90625)","(51.0, 330.0, 198.57142857142856)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.8625)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:29.584304,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.074626865671641)","(51.0, 330.0, 198.57142857142856)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.9, 1.8566666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:30.581126,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.047619047619047)","(51.0, 330.0, 198.57142857142856)","(8.5, 15.5, 14.088235294117647)","(1.75, 1.89, 1.8566666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:31.648662,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.0546875)","(51.0, 330.0, 176.66666666666669)","(8.5, 15.5, 13.75)","(1.75, 1.89, 1.8566666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:32.752158,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.0546875)","(51.0, 330.0, 211.42857142857144)","(8.5, 15.5, 13.75)","(1.75, 1.89, 1.815)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:33.796367,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.0546875)","(51.0, 360.0, 211.42857142857144)","(8.5, 15.5, 13.75)","(1.75, 1.89, 1.815)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:34.829207,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.0546875)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 14.264705882352942)","(1.75, 1.89, 1.815)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:35.862447,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.0546875)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 14.264705882352942)","(1.75, 1.89, 1.815)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:36.898149,"(3.6, 7.8, 7.5)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.047619047619047)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 14.916666666666666)","(1.75, 1.89, 1.82)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:37.937051,"(3.6, 7.8, 7.5)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 11.047619047619047)","(51.0, 360.0, 186.66666666666669)","(8.5, 15.5, 14.884615384615385)","(1.75, 1.92, 1.82)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:38.985592,"(3.6, 7.8, 7.333333333333333)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 10.225000000000001)","(51.0, 340.0, 186.66666666666669)","(8.5, 15.5, 13.9)","(1.75, 1.92, 1.82)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:39.996994,"(3.6, 7.8, 7.333333333333333)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 10.225000000000001)","(51.0, 340.0, 186.66666666666669)","(8.5, 15.5, 13.9)","(1.75, 1.92, 1.82)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:41.043504,"(3.6, 7.8, 7.333333333333333)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.170731707317072)","(10.0, 11.5, 10.25)","(51.0, 340.0, 186.66666666666669)","(8.5, 15.5, 13.85)","(1.75, 1.92, 1.82)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:42.181159,"(3.6, 7.8, 7.163636363636363)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.11111111111111)","(10.0, 11.5, 10.25)","(51.0, 340.0, 186.66666666666669)","(8.5, 15.5, 13.85)","(1.75, 1.92, 1.8592307692307692)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:43.259652,"(3.6, 7.8, 7.527272727272727)","(20.0, 70.0, 55.7)","(12.0, 15.0, 13.229166666666666)","(10.0, 11.5, 10.25)","(51.0, 340.0, 206.0)","(8.5, 15.5, 13.85)","(1.75, 1.91, 1.8592307692307692)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:44.331889,"(3.6, 7.8, 7.527272727272727)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.26530612244898)","(10.0, 11.5, 10.25)","(51.0, 350.0, 193.33333333333331)","(8.5, 15.5, 13.85)","(1.75, 1.91, 1.86875)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:45.436992,"(3.6, 7.8, 7.527272727272727)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.26530612244898)","(10.0, 11.5, 10.25)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 13.85)","(1.75, 1.9, 1.86875)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:46.521921,"(3.6, 7.8, 7.527272727272727)","(20.0, 70.0, 57.76470588235294)","(12.0, 15.0, 13.26530612244898)","(10.0, 11.5, 10.25)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 13.85)","(1.75, 1.9, 1.86875)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:47.664031,"(3.6, 8.0, 7.416666666666667)","(20.0, 70.0, 66.28571428571428)","(12.0, 15.0, 13.26530612244898)","(10.0, 11.5, 10.25)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 13.85)","(1.75, 1.9, 1.8625)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:48.773214,"(3.7, 8.0, 7.416666666666667)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 217.14285714285714)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8735294117647059)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:49.867717,"(3.7, 8.0, 7.416666666666667)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.191489361702128)","(10.0, 11.5, 10.25)","(51.0, 360.0, 193.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8735294117647059)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:50.987509,"(3.7, 8.0, 7.416666666666667)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8594117647058823)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:52.090856,"(3.7, 8.0, 7.416666666666667)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8594117647058823)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:53.162982,"(3.7, 8.0, 7.416666666666667)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8466666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:54.281343,"(3.7, 8.0, 7.533333333333333)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8466666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:55.387544,"(3.7, 8.0, 7.533333333333333)","(21.0, 70.0, 66.28571428571428)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8466666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:56.439605,"(3.7, 8.0, 7.7)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8466666666666667)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:57.477515,"(3.7, 8.0, 7.7)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.88, 1.8548387096774193)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:58.493432,"(3.7, 8.0, 7.7)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.191489361702128)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.85)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:00:59.514810,"(3.7, 8.0, 7.7)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 200.0)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.85)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:01:00.517011,"(3.7, 8.0, 7.7)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 360.0, 203.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8485714285714285)","(12.0, 22.0, 15.333333333333334)"
11-01-2023 12:01:01.545917,"(3.7, 8.0, 7.85)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.333333333333334)","(10.0, 11.5, 10.25)","(51.0, 370.0, 203.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8485714285714285)","(12.0, 22.0, 15.142857142857142)"
11-01-2023 12:01:02.555998,"(3.7, 8.2, 7.975)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.191489361702128)","(10.0, 11.5, 10.25)","(51.0, 370.0, 203.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8379310344827586)","(12.0, 22.0, 15.142857142857142)"
11-01-2023 12:01:03.640947,"(3.7, 8.2, 7.975)","(21.0, 70.0, 68.14285714285714)","(13.0, 15.0, 13.191489361702128)","(10.0, 11.5, 10.25)","(51.0, 370.0, 203.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.9, 1.8396)","(12.0, 22.0, 16.333333333333332)"
11-01-2023 12:01:04.691540,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 68.14285714285714)","(13.0, 14.5, 13.833333333333334)","(10.0, 11.5, 10.25)","(51.0, 370.0, 203.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.89, 1.8033333333333335)","(12.0, 21.0, 16.333333333333332)"
11-01-2023 12:01:05.725547,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 68.14285714285714)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 370.0, 186.0)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.7783333333333333)","(12.0, 21.0, 15.0)"
11-01-2023 12:01:06.732506,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 68.14285714285714)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 370.0, 186.0)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81375)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:07.807094,"(3.7, 8.2, 7.6)","(21.0, 70.0, 68.14285714285714)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 370.0, 190.0)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81375)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:08.780382,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 68.14285714285714)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 390.0, 190.0)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81375)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:09.839131,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 390.0, 247.14285714285714)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81375)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:10.861049,"(3.7, 8.2, 7.975)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 390.0, 247.14285714285714)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81375)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:11.969602,"(3.7, 8.2, 7.975)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 390.0, 247.14285714285714)","(8.5, 15.5, 13.85)","(1.7, 1.87, 1.81)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:13.074819,"(3.7, 8.2, 7.975)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 390.0, 356.0)","(8.5, 15.5, 13.85)","(1.7, 1.86, 1.7766666666666666)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:14.200811,"(3.7, 8.2, 7.975)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 410.0, 233.33333333333331)","(8.5, 15.5, 13.85)","(1.7, 1.86, 1.7850000000000001)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:15.317848,"(3.7, 8.2, 7.763636363636364)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 400.0, 233.33333333333331)","(9.0, 15.5, 14.0)","(1.7, 1.86, 1.7850000000000001)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:16.349996,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 400.0, 233.33333333333331)","(9.0, 15.0, 13.75)","(1.7, 1.86, 1.7850000000000001)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:17.352378,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 400.0, 233.33333333333331)","(9.0, 15.0, 13.75)","(1.7, 1.86, 1.7850000000000001)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:18.356954,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 400.0, 246.66666666666669)","(9.0, 15.0, 13.75)","(1.7, 1.86, 1.7783333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:19.347580,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 246.66666666666669)","(9.0, 15.0, 13.75)","(1.7, 1.82, 1.81)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:20.345602,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.75)","(1.7, 1.82, 1.81)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:21.432348,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.90909090909091)","(1.7, 1.82, 1.81)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:22.459012,"(3.7, 8.2, 7.654545454545454)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.90909090909091)","(1.7, 1.82, 1.8522222222222222)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:23.544731,"(3.7, 8.2, 7.654545454545454)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.363636363636363)","(1.7, 1.88, 1.798181818181818)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:24.620878,"(3.7, 8.2, 7.771428571428571)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.5)","(1.7, 1.88, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:25.689860,"(3.7, 8.2, 7.654545454545454)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.75)","(1.7, 1.83, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:26.736587,"(3.7, 8.2, 7.824999999999999)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 13.75)","(1.7, 1.83, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:27.776628,"(3.7, 8.2, 7.7384615384615385)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 14.11111111111111)","(1.7, 1.83, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:28.794980,"(3.7, 8.2, 7.45)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.0, 14.5625)","(1.7, 1.83, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:29.892144,"(3.7, 8.2, 7.763636363636364)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.83, 1.822857142857143)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:31.013772,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.83, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:32.088648,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.87, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:33.302494,"(3.7, 8.2, 7.763636363636364)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.87, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:34.492963,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.87, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:35.561738,"(3.7, 8.2, 7.8999999999999995)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.87, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:36.616969,"(3.7, 8.2, 7.975)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 13.555555555555555)","(1.7, 1.87, 1.8571428571428572)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:37.653107,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 13.555555555555555)","(1.7, 1.87, 1.855)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:38.732451,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.88, 1.7983333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:39.850260,"(3.7, 8.2, 7.872727272727272)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.84, 1.7983333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:40.919009,"(3.7, 8.2, 7.776470588235294)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.84, 1.7983333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:41.949355,"(3.7, 8.2, 7.814285714285714)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.84, 1.7983333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:43.005516,"(3.7, 8.2, 7.942857142857142)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.84, 1.7983333333333333)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:44.166116,"(3.7, 8.2, 7.3428571428571425)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.84, 1.798181818181818)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:45.317171,"(3.7, 8.2, 7.092307692307692)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 217.77777777777777)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.88, 1.826923076923077)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:46.316521,"(3.7, 8.2, 7.507692307692308)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.25)","(51.0, 420.0, 246.66666666666669)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.85, 1.826923076923077)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:47.352339,"(3.7, 8.2, 7.507692307692308)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.39795918367347)","(10.0, 11.5, 10.957446808510639)","(51.0, 420.0, 234.28571428571428)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.85, 1.83125)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:48.398417,"(3.7, 8.2, 7.352941176470588)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.326086956521738)","(10.0, 11.5, 10.771428571428572)","(51.0, 420.0, 234.28571428571428)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.85, 1.83125)","(12.0, 21.0, 14.842105263157896)"
11-01-2023 12:01:49.498907,"(3.7, 8.2, 7.776470588235294)","(21.0, 70.0, 66.28571428571428)","(13.0, 14.5, 13.326086956521738)","(10.0, 11.5, 10.89090909090909)","(51.0, 420.0, 234.28571428571428)","(9.0, 15.5, 14.041666666666666)","(1.7, 1.85, 1.83125)","(12.0, 21.0, 14.842105263157896)"
