,Mr Wallace,Windshadow,Jackson On Time,Cassimir,Bel Air,Silentsar,Pharoah Magic,The Lions Gate,Sha Of Gomer,Snitcat,Avebury,Wild Calm,Arts Object,Iron Grace,Dolly Bird,Dirty Dancing
07-01-2023 12:00:52.383586,"(31.0, 38.0, 37.148936170212764)","(11.0, 12.5, 12.405437352245864)","(71.0, 95.0, 92.5)","(20.0, 23.0, 22.837209302325583)","(2.8, 3.25, 3.1174645030425965)","(16.0, 18.0, 18.315573770491802)","(71.0, 95.0, 92.67857142857143)","(51.0, 60.0, 60.78947368421053)","(12.0, 14.5, 14.325301204819278)","(9.0, 10.5, 10.274637127578304)","(6.5, 7.2, 7.147386759581882)","(13.0, 14.0, 14.116666666666667)","(101.0, 250.0, 243.33333333333334)","(31.0, 42.0, 40.470588235294116)","(51.0, 60.0, 57.0)","(71.0, 90.0, 87.3076923076923)"
07-01-2023 12:00:54.068939,"(31.0, 38.0, 37.148936170212764)","(11.0, 12.5, 12.405437352245864)","(71.0, 95.0, 86.42857142857143)","(20.0, 23.0, 22.837209302325583)","(2.8, 3.15, 3.122602495543672)","(16.0, 18.5, 18.072916666666668)","(71.0, 95.0, 92.67857142857143)","(51.0, 65.0, 60.857142857142854)","(12.0, 14.5, 14.325301204819278)","(9.0, 10.5, 10.30531561461794)","(6.5, 7.2, 7.151053484602918)","(13.0, 14.5, 14.266423357664234)","(101.0, 250.0, 243.33333333333334)","(31.0, 40.0, 39.7037037037037)","(51.0, 60.0, 57.38095238095238)","(71.0, 90.0, 87.3076923076923)"
07-01-2023 12:00:55.809305,"(31.0, 38.0, 37.38461538461539)","(11.0, 12.5, 12.32791586998088)","(71.0, 95.0, 89.54545454545455)","(20.0, 23.0, 22.46153846153846)","(2.8, 3.15, 3.122807650667629)","(16.0, 18.5, 18.015873015873016)","(71.0, 95.0, 93.26086956521739)","(51.0, 65.0, 60.857142857142854)","(12.0, 14.5, 14.341772151898734)","(9.0, 10.5, 10.310845706907683)","(6.5, 7.2, 7.151053484602918)","(12.0, 14.5, 14.26171875)","(101.0, 250.0, 233.33333333333334)","(31.0, 40.0, 39.7037037037037)","(51.0, 60.0, 57.38095238095238)","(71.0, 90.0, 87.3076923076923)"
07-01-2023 12:00:57.519942,"(31.0, 38.0, 37.172413793103445)","(11.0, 12.5, 12.30607476635514)","(71.0, 95.0, 89.83870967741936)","(20.0, 23.0, 22.46153846153846)","(2.8, 3.15, 3.123381967826412)","(16.0, 18.5, 17.576354679802957)","(71.0, 95.0, 93.26086956521739)","(51.0, 65.0, 58.72549019607843)","(12.0, 14.5, 14.341772151898734)","(9.0, 10.5, 10.32961992136304)","(6.5, 7.2, 7.151053484602918)","(12.0, 14.5, 14.529126213592233)","(101.0, 240.0, 233.33333333333334)","(31.0, 42.0, 39.2)","(51.0, 60.0, 57.38095238095238)","(71.0, 90.0, 87.3076923076923)"
07-01-2023 12:00:59.241963,"(31.0, 38.0, 37.111111111111114)","(11.0, 12.5, 12.308602150537634)","(71.0, 95.0, 90.78947368421052)","(20.0, 23.0, 22.73076923076923)","(2.8, 3.15, 3.125329188002926)","(16.0, 18.0, 17.591911764705884)","(71.0, 95.0, 92.83333333333333)","(51.0, 65.0, 60.67567567567568)","(12.0, 14.5, 14.375)","(9.0, 10.5, 10.323547782635853)","(6.5, 7.2, 7.145283018867925)","(12.0, 15.0, 14.265217391304347)","(101.0, 240.0, 211.57894736842104)","(31.0, 42.0, 40.285714285714285)","(51.0, 60.0, 57.96296296296296)","(71.0, 90.0, 87.58620689655173)"
07-01-2023 12:01:00.944554,"(31.0, 38.0, 37.111111111111114)","(11.0, 12.5, 12.287)","(71.0, 95.0, 90.83333333333333)","(20.0, 23.0, 22.95)","(2.8, 3.15, 3.1247621017790648)","(16.0, 18.0, 17.436567164179106)","(71.0, 95.0, 86.42857142857143)","(51.0, 65.0, 60.73529411764706)","(12.0, 14.5, 14.36413043478261)","(9.0, 10.5, 10.352568167406467)","(6.5, 7.2, 7.1794361525704815)","(12.0, 14.5, 14.190196078431372)","(101.0, 240.0, 215.0)","(31.0, 42.0, 40.72)","(51.0, 60.0, 57.96296296296296)","(71.0, 90.0, 87.58620689655173)"
07-01-2023 12:01:02.684288,"(31.0, 38.0, 37.111111111111114)","(11.0, 12.5, 12.323108384458077)","(71.0, 95.0, 90.55555555555556)","(19.0, 23.0, 22.95)","(2.8, 3.15, 3.122516556291391)","(16.0, 17.5, 17.279904306220097)","(71.0, 95.0, 84.0)","(51.0, 65.0, 60.73529411764706)","(12.0, 14.5, 14.352941176470589)","(9.0, 10.5, 10.580729166666666)","(6.5, 7.2, 7.161812297734628)","(13.0, 14.5, 14.226865671641791)","(101.0, 220.0, 188.4)","(31.0, 42.0, 40.72)","(51.0, 60.0, 58.28125)","(71.0, 90.0, 87.2)"
07-01-2023 12:01:04.389924,"(31.0, 38.0, 37.111111111111114)","(11.0, 12.5, 12.337448559670783)","(71.0, 95.0, 90.55555555555556)","(19.0, 23.0, 22.95)","(2.8, 3.15, 3.1221846153846156)","(16.0, 17.5, 17.307894736842105)","(71.0, 85.0, 84.0)","(51.0, 65.0, 60.73529411764706)","(12.0, 14.5, 14.352941176470589)","(9.0, 11.0, 10.544262295081968)","(6.5, 7.2, 7.129221732745962)","(13.0, 14.5, 14.210869565217392)","(101.0, 210.0, 193.63636363636363)","(31.0, 42.0, 40.72)","(51.0, 60.0, 58.28125)","(71.0, 90.0, 87.08333333333333)"
07-01-2023 12:01:06.138768,"(31.0, 38.0, 37.111111111111114)","(11.0, 12.5, 12.33811475409836)","(71.0, 95.0, 90.55555555555556)","(19.0, 23.0, 22.95)","(2.8, 3.15, 3.0993055555555555)","(16.0, 17.5, 17.484162895927604)","(71.0, 85.0, 84.0)","(51.0, 65.0, 60.73529411764706)","(12.0, 14.5, 14.4031007751938)","(9.0, 11.0, 10.647752808988765)","(6.5, 7.2, 7.119532554257095)","(13.0, 14.5, 14.223938223938223)","(101.0, 210.0, 193.63636363636363)","(31.0, 42.0, 40.72)","(51.0, 60.0, 57.83783783783784)","(71.0, 90.0, 87.08333333333333)"
07-01-2023 12:01:07.835234,"(31.0, 38.0, 37.41772151898734)","(11.0, 12.5, 11.929069767441861)","(71.0, 95.0, 92.58620689655173)","(19.0, 23.0, 23.3)","(2.8, 3.1, 3.1056603773584905)","(16.0, 17.5, 17.706349206349206)","(71.0, 85.0, 87.4)","(51.0, 65.0, 62.36363636363637)","(12.0, 14.5, 14.63127413127413)","(9.0, 11.0, 10.69482496194825)","(6.5, 7.2, 7.132869080779944)","(13.0, 14.5, 14.24635922330097)","(101.0, 210.0, 204.375)","(31.0, 42.0, 41.6)","(51.0, 60.0, 58.64406779661017)","(71.0, 90.0, 88.52941176470588)"
07-01-2023 12:01:09.560570,"(31.0, 38.0, 37.63636363636363)","(11.0, 12.0, 11.929561200923787)","(71.0, 95.0, 89.28571428571429)","(19.0, 24.0, 23.428571428571427)","(2.8, 3.15, 3.0893687707641195)","(16.0, 18.0, 17.537593984962406)","(71.0, 90.0, 88.26923076923077)","(51.0, 65.0, 62.622950819672134)","(12.0, 15.0, 14.706153846153846)","(9.0, 11.0, 10.743460764587525)","(6.5, 7.2, 7.128192771084337)","(13.0, 14.5, 14.213698630136987)","(101.0, 210.0, 201.42857142857142)","(31.0, 42.0, 41.66101694915254)","(51.0, 60.0, 58.78787878787879)","(71.0, 90.0, 88.91891891891892)"
07-01-2023 12:01:11.252957,"(31.0, 38.0, 37.63636363636363)","(11.0, 12.0, 11.922985781990521)","(71.0, 90.0, 89.58333333333333)","(19.0, 24.0, 23.545454545454547)","(2.8, 3.1, 3.1010928961748636)","(16.0, 18.0, 17.58974358974359)","(71.0, 90.0, 87.83333333333333)","(51.0, 65.0, 62.622950819672134)","(12.0, 15.0, 14.736914600550964)","(9.0, 11.0, 10.759889240506329)","(6.5, 7.2, 7.129558011049724)","(13.0, 14.5, 14.202279202279202)","(101.0, 210.0, 202.8)","(31.0, 42.0, 43.36507936507937)","(51.0, 60.0, 58.78787878787879)","(71.0, 90.0, 88.91891891891892)"
07-01-2023 12:01:12.938483,"(31.0, 38.0, 37.46666666666667)","(11.0, 12.0, 11.706809583858764)","(71.0, 90.0, 89.58333333333333)","(19.0, 24.0, 23.26086956521739)","(2.8, 3.15, 3.1109536082474225)","(16.0, 18.0, 17.608024691358025)","(71.0, 90.0, 83.125)","(51.0, 65.0, 62.622950819672134)","(12.0, 15.0, 14.774853801169591)","(9.0, 11.0, 10.759889240506329)","(6.5, 7.2, 7.133438485804416)","(13.0, 14.5, 14.145762711864407)","(101.0, 210.0, 202.8)","(31.0, 44.0, 43.36507936507937)","(51.0, 60.0, 58.78787878787879)","(71.0, 90.0, 88.91891891891892)"
07-01-2023 12:01:14.651277,"(31.0, 38.0, 37.342465753424655)","(11.0, 12.0, 11.712435233160623)","(71.0, 90.0, 81.57894736842105)","(19.0, 24.0, 23.09433962264151)","(2.8, 3.15, 3.122537207654146)","(16.0, 18.0, 16.660186625194402)","(71.0, 85.0, 82.14285714285714)","(51.0, 65.0, 62.622950819672134)","(12.0, 15.0, 14.774853801169591)","(10.0, 11.0, 10.759889240506329)","(6.5, 7.2, 7.132371794871795)","(13.0, 14.5, 14.137152777777779)","(101.0, 210.0, 202.8)","(31.0, 44.0, 43.59322033898305)","(51.0, 60.0, 58.75)","(71.0, 95.0, 92.83783783783784)"
07-01-2023 12:01:16.403771,"(31.0, 38.0, 38.2962962962963)","(11.0, 12.0, 11.744827586206897)","(71.0, 85.0, 83.14285714285714)","(19.0, 24.0, 23.563106796116504)","(2.8, 3.15, 3.129494543365882)","(16.0, 17.0, 16.778004073319757)","(71.0, 85.0, 84.11764705882354)","(51.0, 65.0, 62.6271186440678)","(12.0, 15.0, 14.8003300330033)","(10.0, 11.0, 10.793677770224336)","(6.5, 7.2, 7.2205923836389285)","(13.0, 14.5, 14.18429003021148)","(101.0, 210.0, 204.0)","(31.0, 44.0, 43.1063829787234)","(51.0, 65.0, 60.57142857142857)","(71.0, 95.0, 92.85714285714286)"
07-01-2023 12:01:18.121406,"(31.0, 40.0, 38.58461538461538)","(10.0, 12.0, 11.744827586206897)","(71.0, 85.0, 82.75)","(20.0, 24.0, 23.40625)","(2.8, 3.15, 3.1508587786259543)","(16.0, 17.0, 17.294561933534744)","(71.0, 85.0, 84.11764705882354)","(51.0, 65.0, 62.6271186440678)","(12.0, 15.0, 14.76086956521739)","(10.0, 11.0, 10.791438356164383)","(6.5, 7.4, 7.188442211055277)","(12.0, 14.5, 14.175465838509316)","(101.0, 210.0, 204.0)","(31.0, 44.0, 40.76923076923077)","(51.0, 65.0, 61.93877551020408)","(71.0, 95.0, 92.77777777777777)"
07-01-2023 12:01:19.852671,"(31.0, 40.0, 38.440677966101696)","(10.0, 12.0, 11.744827586206897)","(71.0, 85.0, 82.75)","(20.0, 24.0, 23.392)","(2.8, 3.2, 3.1503225806451614)","(16.0, 17.5, 17.44080996884735)","(71.0, 85.0, 84.0625)","(51.0, 65.0, 62.6271186440678)","(12.0, 15.0, 14.761811023622048)","(10.0, 11.0, 10.791008922443377)","(6.5, 7.2, 7.189686098654708)","(12.0, 14.5, 14.148148148148149)","(101.0, 210.0, 204.0)","(31.0, 42.0, 40.70229007633588)","(51.0, 65.0, 62.065217391304344)","(71.0, 95.0, 92.5)"
07-01-2023 12:01:21.568522,"(31.0, 40.0, 38.440677966101696)","(10.0, 12.0, 11.744827586206897)","(71.0, 85.0, 82.44444444444444)","(20.0, 24.0, 23.371900826446282)","(2.8, 3.2, 3.15625)","(16.0, 17.5, 17.761194029850746)","(71.0, 85.0, 84.0)","(51.0, 65.0, 62.6271186440678)","(12.0, 15.0, 14.781818181818181)","(10.0, 11.0, 10.791008922443377)","(6.5, 7.2, 7.200699300699301)","(12.0, 14.5, 13.84698275862069)","(101.0, 210.0, 204.0)","(31.0, 42.0, 40.70229007633588)","(51.0, 65.0, 61.93877551020408)","(71.0, 95.0, 92.77777777777777)"
07-01-2023 12:01:23.275633,"(31.0, 40.0, 37.37931034482759)","(10.0, 12.0, 11.90648854961832)","(71.0, 85.0, 82.44444444444444)","(20.0, 24.0, 23.371900826446282)","(2.8, 3.2, 3.172162485065711)","(16.0, 18.0, 17.94047619047619)","(71.0, 85.0, 84.0)","(51.0, 65.0, 62.6271186440678)","(12.0, 15.0, 14.825)","(10.0, 11.0, 10.780286738351254)","(6.5, 7.4, 7.155229357798166)","(12.0, 14.0, 13.827235772357724)","(101.0, 210.0, 174.0)","(31.0, 42.0, 40.64)","(51.0, 65.0, 62.32142857142857)","(71.0, 95.0, 93.0952380952381)"
07-01-2023 12:01:24.944662,"(31.0, 38.0, 37.35593220338983)","(10.0, 12.0, 11.907265774378585)","(71.0, 85.0, 81.97674418604652)","(20.0, 24.0, 23.371900826446282)","(2.8, 3.2, 3.178363123236124)","(16.0, 18.0, 17.77956989247312)","(71.0, 85.0, 83.05555555555556)","(51.0, 65.0, 62.58620689655172)","(12.0, 15.0, 14.82420091324201)","(10.0, 11.0, 10.791395516992047)","(6.5, 7.2, 7.226139817629179)","(12.0, 14.0, 13.827935222672064)","(101.0, 210.0, 189.0909090909091)","(31.0, 42.0, 40.64)","(51.0, 65.0, 62.450980392156865)","(71.0, 95.0, 93.0952380952381)"
07-01-2023 12:01:26.692418,"(31.0, 38.0, 37.095238095238095)","(10.0, 12.0, 11.90715667311412)","(71.0, 85.0, 81.9047619047619)","(19.0, 24.0, 23.344827586206897)","(2.7, 3.2, 3.1690104166666666)","(16.0, 18.0, 17.18421052631579)","(71.0, 85.0, 82.77777777777777)","(51.0, 65.0, 62.58620689655172)","(13.0, 15.0, 14.814903846153847)","(10.0, 11.0, 10.804274084124831)","(6.0, 7.4, 7.2320754716981135)","(12.0, 14.0, 13.814671814671815)","(101.0, 200.0, 196.25)","(31.0, 42.0, 40.64)","(51.0, 65.0, 62.450980392156865)","(71.0, 95.0, 93.0)"
07-01-2023 12:01:28.375395,"(31.0, 38.0, 37.224489795918366)","(10.0, 12.0, 11.968468468468469)","(71.0, 85.0, 80.66666666666667)","(19.0, 24.0, 23.361344537815125)","(2.7, 3.2, 3.1712082262210797)","(16.0, 17.5, 17.34625322997416)","(71.0, 85.0, 82.77777777777777)","(51.0, 65.0, 62.58620689655172)","(13.0, 15.0, 14.806532663316583)","(10.0, 11.0, 10.806981519507186)","(6.0, 7.4, 7.218729096989967)","(12.0, 14.0, 13.33248730964467)","(101.0, 200.0, 187.14285714285714)","(31.0, 42.0, 40.64)","(51.0, 65.0, 62.450980392156865)","(71.0, 90.0, 88.80952380952381)"
07-01-2023 12:01:30.109492,"(31.0, 38.0, 37.191489361702125)","(10.0, 12.0, 11.968468468468469)","(71.0, 85.0, 80.51724137931035)","(19.0, 24.0, 23.48993288590604)","(2.7, 3.2, 3.1586124401913875)","(16.0, 17.5, 17.276859504132233)","(71.0, 85.0, 81.21621621621621)","(51.0, 65.0, 62.58620689655172)","(13.0, 15.0, 14.78370786516854)","(10.0, 11.0, 10.811244979919678)","(6.0, 7.4, 7.215017064846417)","(12.0, 13.5, 13.41156462585034)","(101.0, 200.0, 183.63636363636363)","(31.0, 42.0, 40.71212121212121)","(51.0, 65.0, 62.450980392156865)","(71.0, 90.0, 88.80952380952381)"
07-01-2023 12:01:31.837913,"(31.0, 38.0, 37.191489361702125)","(10.0, 12.0, 11.97846889952153)","(71.0, 85.0, 81.66666666666667)","(19.0, 24.0, 23.327433628318584)","(2.7, 3.2, 3.1555555555555554)","(16.0, 17.5, 17.364562118126273)","(71.0, 85.0, 81.21621621621621)","(51.0, 65.0, 64.04411764705883)","(13.0, 15.0, 14.78370786516854)","(10.0, 11.0, 10.77843137254902)","(6.0, 7.4, 7.208141592920354)","(12.0, 13.5, 13.43840579710145)","(101.0, 200.0, 182.85714285714286)","(31.0, 42.0, 40.71212121212121)","(51.0, 65.0, 62.111111111111114)","(71.0, 95.0, 87.85714285714286)"
07-01-2023 12:01:33.571933,"(31.0, 38.0, 36.676923076923075)","(10.0, 12.0, 11.971813725490197)","(71.0, 85.0, 81.66666666666667)","(19.0, 24.0, 23.327433628318584)","(2.7, 3.2, 3.1527227722772277)","(16.0, 17.5, 17.747252747252748)","(71.0, 85.0, 76.57894736842105)","(51.0, 65.0, 64.04411764705883)","(13.0, 15.0, 14.78370786516854)","(10.0, 11.0, 10.77843137254902)","(6.0, 7.4, 7.202550091074682)","(12.0, 13.5, 13.443708609271523)","(101.0, 200.0, 182.85714285714286)","(31.0, 42.0, 40.71212121212121)","(51.0, 65.0, 62.111111111111114)","(71.0, 95.0, 87.90322580645162)"
07-01-2023 12:01:35.316576,"(31.0, 38.0, 36.676923076923075)","(10.0, 12.0, 11.970967741935484)","(71.0, 85.0, 81.36363636363636)","(19.0, 24.0, 23.30275229357798)","(2.7, 3.2, 3.1736648250460404)","(16.0, 18.0, 17.349447513812155)","(71.0, 85.0, 78.125)","(51.0, 65.0, 64.05797101449275)","(13.0, 15.0, 14.78370786516854)","(10.0, 11.0, 10.785130718954248)","(6.0, 7.4, 7.159581881533101)","(12.0, 13.5, 13.423566878980893)","(101.0, 200.0, 185.0)","(31.0, 42.0, 40.13186813186813)","(51.0, 65.0, 59.83870967741935)","(71.0, 95.0, 87.90322580645162)"
07-01-2023 12:01:37.041638,"(31.0, 38.0, 36.89473684210526)","(10.0, 12.0, 11.969094922737307)","(71.0, 85.0, 86.11111111111111)","(19.0, 24.0, 23.333333333333332)","(2.8, 3.2, 3.178426791277259)","(16.0, 17.5, 17.350775193798448)","(71.0, 80.0, 78.33333333333333)","(51.0, 65.0, 63.66279069767442)","(13.0, 15.0, 14.633333333333333)","(10.0, 11.0, 10.772689425478768)","(6.0, 7.2, 7.160544217687075)","(12.0, 13.5, 13.351674641148325)","(101.0, 200.0, 188.0)","(31.0, 42.0, 39.0)","(51.0, 60.0, 59.84848484848485)","(71.0, 95.0, 88.77358490566037)"
07-01-2023 12:01:38.923939,"(31.0, 38.0, 37.06976744186046)","(10.0, 12.0, 12.071618037135279)","(71.0, 90.0, 87.3529411764706)","(19.0, 24.0, 23.428571428571427)","(2.8, 3.2, 3.189156626506024)","(16.0, 17.5, 17.43305439330544)","(71.0, 80.0, 78.23529411764706)","(51.0, 65.0, 63.80434782608695)","(13.0, 15.0, 14.401869158878505)","(10.0, 11.0, 10.794266441821248)","(6.0, 7.2, 6.963578274760383)","(12.0, 13.5, 13.357142857142858)","(101.0, 190.0, 184.54545454545453)","(31.0, 40.0, 39.26086956521739)","(51.0, 65.0, 60.16129032258065)","(71.0, 90.0, 88.23529411764706)"
07-01-2023 12:01:40.800395,"(31.0, 38.0, 37.06976744186046)","(10.0, 12.5, 12.073770491803279)","(71.0, 90.0, 86.83333333333333)","(19.0, 24.0, 23.428571428571427)","(2.8, 3.25, 3.2054129464285714)","(16.0, 17.5, 17.419700214132764)","(71.0, 80.0, 77.94117647058823)","(51.0, 65.0, 63.80434782608695)","(13.0, 14.5, 14.398148148148149)","(10.0, 11.0, 10.797274979355905)","(6.0, 7.0, 6.96)","(12.0, 13.5, 13.319444444444445)","(101.0, 190.0, 169.71428571428572)","(31.0, 40.0, 39.15)","(51.0, 65.0, 60.16129032258065)","(71.0, 90.0, 88.28571428571429)"
07-01-2023 12:01:42.662681,"(31.0, 38.0, 36.888888888888886)","(10.0, 12.5, 12.028700906344412)","(71.0, 90.0, 87.12121212121212)","(20.0, 24.0, 23.48993288590604)","(2.8, 3.25, 3.2205479452054795)","(16.0, 18.0, 17.70253164556962)","(71.0, 80.0, 78.4090909090909)","(51.0, 65.0, 63.76237623762376)","(13.0, 14.5, 14.332089552238806)","(10.0, 11.0, 10.801696284329564)","(6.5, 7.0, 6.908333333333333)","(12.0, 13.5, 13.337037037037037)","(101.0, 180.0, 170.52631578947367)","(31.0, 40.0, 39.276595744680854)","(51.0, 65.0, 60.714285714285715)","(71.0, 90.0, 88.46153846153847)"
07-01-2023 12:01:44.579057,"(31.0, 38.0, 36.857142857142854)","(10.0, 12.5, 12.01780415430267)","(71.0, 90.0, 87.16666666666667)","(20.0, 24.0, 23.48993288590604)","(2.8, 3.25, 3.221889226100152)","(16.0, 18.0, 17.614973262032084)","(71.0, 80.0, 78.33333333333333)","(51.0, 65.0, 63.76237623762376)","(13.0, 14.5, 14.316091954022989)","(10.0, 11.0, 10.801696284329564)","(6.5, 7.0, 6.906382978723404)","(12.0, 13.5, 13.262820512820513)","(101.0, 180.0, 170.52631578947367)","(31.0, 40.0, 39.276595744680854)","(51.0, 65.0, 60.714285714285715)","(71.0, 90.0, 88.17073170731707)"
07-01-2023 12:01:46.591905,"(31.0, 38.0, 36.70967741935484)","(11.0, 12.5, 12.126728110599078)","(71.0, 90.0, 87.16666666666667)","(20.0, 24.0, 23.48993288590604)","(2.8, 3.25, 3.262876915472071)","(16.0, 18.0, 17.807291666666668)","(71.0, 80.0, 77.91666666666667)","(51.0, 65.0, 63.65384615384615)","(13.0, 14.5, 14.316091954022989)","(10.0, 11.0, 10.801696284329564)","(6.0, 7.0, 6.887153652392947)","(12.0, 13.5, 13.12566844919786)","(101.0, 180.0, 170.52631578947367)","(31.0, 40.0, 37.875)","(51.0, 65.0, 60.714285714285715)","(71.0, 90.0, 88.17073170731707)"
07-01-2023 12:01:48.513952,"(31.0, 38.0, 37.19191919191919)","(11.0, 12.5, 12.204188481675393)","(71.0, 90.0, 85.52631578947368)","(20.0, 24.0, 23.53787878787879)","(2.8, 3.3, 3.2735148514851486)","(16.0, 18.0, 17.612903225806452)","(71.0, 80.0, 78.08510638297872)","(51.0, 65.0, 64.43181818181819)","(13.0, 14.5, 13.172413793103448)","(10.0, 11.0, 10.83764495985727)","(6.0, 7.0, 6.91970802919708)","(12.0, 13.5, 13.298219584569733)","(101.0, 180.0, 178.57142857142858)","(31.0, 38.0, 36.82105263157895)","(51.0, 65.0, 62.234042553191486)","(71.0, 90.0, 88.33333333333333)"
07-01-2023 12:01:50.419066,"(31.0, 38.0, 37.19191919191919)","(11.0, 12.5, 12.190243902439024)","(71.0, 90.0, 85.52631578947368)","(20.0, 24.0, 23.56934306569343)","(2.8, 3.3, 3.2899175412293853)","(16.0, 18.0, 17.46808510638298)","(71.0, 80.0, 78.08510638297872)","(51.0, 65.0, 64.33333333333333)","(13.0, 13.5, 13.137404580152673)","(10.0, 11.0, 10.81284046692607)","(6.0, 7.0, 6.9104851330203445)","(12.0, 13.5, 13.352272727272727)","(101.0, 180.0, 178.75)","(31.0, 38.0, 36.82105263157895)","(51.0, 65.0, 62.05882352941177)","(71.0, 90.0, 87.22222222222223)"
07-01-2023 12:01:52.406909,"(31.0, 38.0, 37.13461538461539)","(10.0, 12.5, 11.94488188976378)","(71.0, 90.0, 81.53846153846153)","(20.0, 24.0, 23.59090909090909)","(2.9, 3.3, 3.315049019607843)","(16.0, 17.5, 17.72022684310019)","(71.0, 80.0, 77.84313725490196)","(51.0, 65.0, 64.16666666666667)","(13.0, 13.5, 13.11231884057971)","(10.0, 11.0, 10.81780303030303)","(6.0, 7.0, 6.90906200317965)","(12.0, 13.5, 13.394618834080717)","(101.0, 180.0, 172.85714285714286)","(31.0, 38.0, 36.36842105263158)","(51.0, 65.0, 62.05882352941177)","(71.0, 95.0, 87.22222222222223)"
07-01-2023 12:01:54.411568,"(31.0, 38.0, 37.10891089108911)","(10.0, 12.0, 11.81743119266055)","(71.0, 90.0, 81.66666666666667)","(20.0, 24.0, 23.59016393442623)","(2.9, 3.35, 3.317630057803468)","(16.0, 18.0, 17.614973262032084)","(71.0, 80.0, 78.0952380952381)","(51.0, 65.0, 63.333333333333336)","(13.0, 13.5, 13.11)","(10.0, 11.0, 10.818385650224215)","(6.0, 7.0, 6.895060080106809)","(12.0, 14.0, 13.612)","(101.0, 190.0, 176.0)","(31.0, 38.0, 36.779661016949156)","(51.0, 65.0, 62.291666666666664)","(71.0, 90.0, 85.9375)"
07-01-2023 12:01:56.307669,"(31.0, 38.0, 37.32)","(11.0, 12.0, 11.821774193548388)","(71.0, 85.0, 82.22222222222223)","(20.0, 24.0, 23.70967741935484)","(2.9, 3.35, 3.2976599063962557)","(16.0, 18.0, 17.676470588235293)","(71.0, 80.0, 78.4)","(51.0, 65.0, 64.23076923076923)","(12.0, 13.5, 13.098540145985401)","(10.0, 11.0, 10.81447963800905)","(6.0, 7.0, 6.897385620915032)","(12.0, 14.0, 13.686111111111112)","(101.0, 190.0, 186.66666666666666)","(31.0, 38.0, 36.714285714285715)","(51.0, 65.0, 62.79661016949152)","(71.0, 90.0, 86.66666666666667)"
07-01-2023 12:01:58.220836,"(31.0, 38.0, 37.35849056603774)","(11.0, 12.0, 11.830316742081449)","(71.0, 85.0, 82.61904761904762)","(20.0, 24.0, 23.714285714285715)","(2.9, 3.3, 3.2872173913043476)","(16.0, 18.0, 17.746153846153845)","(71.0, 80.0, 78.57142857142857)","(51.0, 65.0, 64.3103448275862)","(12.0, 13.5, 13.108552631578947)","(10.0, 11.0, 10.827440430438125)","(6.0, 7.0, 6.906885245901639)","(12.0, 14.0, 13.698765432098766)","(101.0, 200.0, 181.42857142857142)","(31.0, 38.0, 36.734693877551024)","(51.0, 65.0, 62.93650793650794)","(71.0, 90.0, 86.71875)"
07-01-2023 12:02:00.120659,"(31.0, 38.0, 37.352380952380955)","(10.0, 12.0, 11.822396576319543)","(71.0, 85.0, 82.5)","(20.0, 24.0, 23.625)","(2.9, 3.3, 3.304031746031746)","(16.0, 18.0, 17.450934579439252)","(71.0, 80.0, 78.57142857142857)","(51.0, 65.0, 62.77777777777778)","(12.0, 13.5, 13.025925925925925)","(10.0, 11.0, 10.816157205240174)","(6.0, 7.0, 6.906578947368421)","(12.0, 14.0, 13.49826388888889)","(101.0, 200.0, 181.42857142857142)","(31.0, 38.0, 36.75)","(51.0, 65.0, 62.758620689655174)","(71.0, 90.0, 86.96428571428571)"
07-01-2023 12:02:02.046928,"(31.0, 38.0, 37.36448598130841)","(10.0, 12.0, 11.828776978417267)","(71.0, 85.0, 81.33333333333333)","(20.0, 24.0, 23.71171171171171)","(2.9, 3.35, 3.2938376383763837)","(16.0, 17.5, 17.458628841607563)","(71.0, 80.0, 78.26086956521739)","(51.0, 65.0, 63.75)","(12.0, 13.5, 13.070469798657719)","(10.0, 11.0, 10.820143884892087)","(6.0, 7.0, 6.907042253521126)","(12.0, 13.5, 13.255747126436782)","(101.0, 200.0, 196.0)","(31.0, 38.0, 36.775510204081634)","(51.0, 65.0, 62.758620689655174)","(71.0, 90.0, 87.06896551724138)"
07-01-2023 12:02:03.916073,"(31.0, 38.0, 37.43333333333333)","(10.0, 12.0, 11.838095238095239)","(71.0, 85.0, 80.42857142857143)","(20.0, 24.0, 23.787401574803148)","(2.9, 3.35, 3.3210875331564984)","(16.0, 17.5, 17.48989898989899)","(71.0, 80.0, 77.05882352941177)","(51.0, 65.0, 64.375)","(12.0, 13.5, 12.875)","(10.0, 11.0, 10.826989619377162)","(6.0, 7.0, 6.925297113752122)","(12.0, 13.5, 13.269820971867007)","(101.0, 200.0, 196.66666666666666)","(31.0, 38.0, 37.01639344262295)","(51.0, 65.0, 63.03030303030303)","(71.0, 90.0, 87.42857142857143)"
