,Linxx,United,Goodtime Maddie,Thomas Heights,Wow You Can Dance,Accelere Nz,Dancing Finn
10-01-2023 19:26:59.609345,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:00.640622,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:01.679633,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:02.739676,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:03.771926,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:04.760862,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:05.797514,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:06.823372,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:07.869743,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:08.842385,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:09.775298,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:10.763773,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:11.775402,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:12.716770,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:13.766623,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 73.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:14.766458,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:15.808987,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:16.775602,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:17.787165,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:18.850764,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:19.917346,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:20.938817,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:21.920196,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:22.893623,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:23.916601,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:24.905182,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:25.891530,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:26.936240,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:28.014436,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:29.061252,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:30.097997,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:31.171865,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 80.0, 60.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:32.283506,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 75.0, 48.75)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:33.391819,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 75.0, 47.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:34.411589,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 75.0, 47.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:35.450472,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 75.0, 47.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:36.509501,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 75.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:37.555454,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:38.579405,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:39.580827,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:40.670657,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:41.790649,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:42.798469,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:43.857585,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:44.865018,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:45.942950,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:47.026229,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:48.054335,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:49.100319,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:50.238226,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:27:51.386227,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 50.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.4, 3.8583333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:52.462721,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:53.509566,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:54.643980,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:55.835718,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:56.978006,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:58.197210,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:27:59.394850,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:28:00.608606,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:28:01.941146,"(15.0, 23.0, 19.8)","(7.5, 10.0, 9.72)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 3.9)","(3.8, 99999, 99990)","(2.15, 2.6, 2.546666666666667)"
10-01-2023 19:28:03.083313,"(15.0, 23.0, 19.8)","(7.5, 10.0, 12.52)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.6, 2.552)"
10-01-2023 19:28:04.394690,"(15.0, 23.0, 17.666666666666668)","(7.5, 13.5, 11.533333333333333)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.6, 2.4953846153846153)"
10-01-2023 19:28:05.554780,"(15.0, 23.0, 18.0)","(7.5, 13.0, 10.066666666666666)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:06.684888,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 70.0, 47.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:07.837113,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 70.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:08.996969,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:10.126801,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:11.310234,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:12.423682,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:13.503906,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:14.637487,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.566666666666666)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:15.765355,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:16.893160,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:18.281320,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:19.494558,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:20.824570,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:22.204839,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:23.387423,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:24.626750,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:25.903849,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:27.033568,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:28.235906,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 103.75)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:29.322244,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 102.85714285714286)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:30.389076,"(15.0, 23.0, 18.0)","(7.5, 13.5, 12.52)","(41.0, 65.0, 52.5)","(61.0, 120.0, 102.85714285714286)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:31.474108,"(15.0, 23.0, 18.0)","(7.5, 13.5, 10.777777777777779)","(41.0, 65.0, 52.5)","(61.0, 120.0, 102.85714285714286)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:32.558447,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.88888888888889)","(41.0, 65.0, 52.5)","(61.0, 120.0, 102.85714285714286)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:33.897086,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.88888888888889)","(41.0, 65.0, 52.5)","(61.0, 120.0, 102.85714285714286)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:35.240105,"(15.0, 23.0, 18.0)","(7.5, 11.5, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:36.496335,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:37.697607,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:39.141443,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:40.413123,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:41.839292,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:43.086641,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:44.288383,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:45.616298,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:47.016959,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:48.222975,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:49.951104,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
10-01-2023 19:28:51.390241,"(15.0, 23.0, 18.0)","(7.5, 11.0, 9.971428571428572)","(41.0, 65.0, 52.5)","(61.0, 120.0, 105.0)","(3.0, 4.4, 4.050000000000001)","(3.8, 99999, 99990)","(2.15, 2.58, 2.4953846153846153)"
