,Know Malice,Goldstar Hoot,Homebush Cinder,Impressive Charm,Ruidosa,Brendon Baxter,Freds Grey Way,Libelle
09-01-2023 12:07:06.324027,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 9.48)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:07.356060,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:08.524340,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:09.604938,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:10.713904,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:11.951749,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:13.118781,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:14.240139,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:15.368801,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:16.484716,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:17.606398,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:18.704328,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:19.820548,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:20.969439,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 8.649999999999999)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:22.444225,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:23.752325,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:25.010199,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:26.166957,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:27.371800,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:28.623099,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:29.830793,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:30.957693,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:32.115815,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:33.335300,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:34.481921,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:35.615732,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:36.857687,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:37.930835,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:39.048446,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:40.151361,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:41.165668,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:42.202093,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:43.403989,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:44.566844,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:45.784119,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:47.090871,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:48.404792,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:49.640431,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:50.890719,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:52.067474,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:53.258970,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:54.447083,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.22222222222223)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:55.631287,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:56.865381,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:58.048075,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:07:59.242960,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:00.433922,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:01.526067,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:02.635899,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:03.685235,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:04.848576,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:05.989368,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:07.150434,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:08.331830,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:09.537082,"(4.6, 7.4, 6.842307692307693)","(4.2, 13.0, 10.284210526315789)","(7.5, 14.5, 13.428571428571429)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:10.807524,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:12.192627,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:13.462511,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:14.743375,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:16.011996,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:17.210072,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:18.463123,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:19.646802,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:20.813676,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:21.945358,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:23.102792,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:24.287964,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:25.470434,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:26.687649,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:27.908093,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:29.072748,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:30.222654,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:31.364152,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:32.539769,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 50.3)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:33.724064,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:35.177003,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:36.563296,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 49.0)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:37.876982,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:39.270705,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:08:40.597644,"(4.6, 8.0, 7.326923076923077)","(4.2, 13.0, 10.284210526315789)","(7.5, 16.0, 14.714285714285715)","(12.0, 60.0, 51.090909090909086)","(3.7, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
