,Whos Your Papi,Miss Terri,Within Range,Werina Force,Uncle Charlie,King Wylde,Crayfish,Seaway Flyer
08-01-2023 12:26:59.520483,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7799999999999998)"
08-01-2023 12:27:00.556151,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7799999999999998)"
08-01-2023 12:27:01.585648,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7799999999999998)"
08-01-2023 12:27:02.632758,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7799999999999998)"
08-01-2023 12:27:03.632767,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7799999999999998)"
08-01-2023 12:27:04.709670,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.3, 1.7899999999999998)"
08-01-2023 12:27:05.795222,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.28, 2.0566666666666666)"
08-01-2023 12:27:06.985164,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:08.155796,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:09.259063,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:10.383950,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:11.441003,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:12.527115,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:13.621838,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:14.704147,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:15.829294,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.656)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:16.936562,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 4.8, 4.656)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:18.068922,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 4.8, 4.656)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:19.176313,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 4.8, 4.656)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:20.265125,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 4.8, 4.656)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:21.397799,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 4.8, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:22.539988,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 49.285714285714285)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:23.643137,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 100.0, 57.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:24.769420,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 130.0, 57.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0566666666666666)"
08-01-2023 12:27:25.953941,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 1.7855555555555553)"
08-01-2023 12:27:27.183846,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.26, 2.0433333333333334)"
08-01-2023 12:27:28.385575,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:29.560199,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:30.753047,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.853125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:31.928632,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.3, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:33.097852,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:34.210270,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:35.264430,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:36.342415,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:37.402231,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:38.561998,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:39.716959,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:40.862937,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:42.014364,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:43.182682,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:44.574019,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:45.917475,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0433333333333334)"
08-01-2023 12:27:47.161418,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 1.781111111111111)"
08-01-2023 12:27:48.381522,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.24, 2.0300000000000002)"
08-01-2023 12:27:49.555223,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.22, 2.0300000000000002)"
08-01-2023 12:27:50.632461,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.22, 2.0300000000000002)"
08-01-2023 12:27:51.900596,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 32.1875)","(1.7, 2.22, 2.0300000000000002)"
08-01-2023 12:27:52.996071,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 2.0300000000000002)"
08-01-2023 12:27:54.132553,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 2.0300000000000002)"
08-01-2023 12:27:55.196086,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.7888888888888888)"
08-01-2023 12:27:56.283634,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.7888888888888888)"
08-01-2023 12:27:57.369157,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8958333333333335)"
08-01-2023 12:27:58.498890,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8958333333333335)"
08-01-2023 12:27:59.565910,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8958333333333335)"
08-01-2023 12:28:00.785713,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8958333333333335)"
08-01-2023 12:28:01.875198,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.7888888888888888)"
08-01-2023 12:28:03.001359,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.9500000000000002)"
08-01-2023 12:28:04.191176,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.841)"
08-01-2023 12:28:05.459661,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.841)"
08-01-2023 12:28:06.715564,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8044444444444445)"
08-01-2023 12:28:07.921302,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.24, 1.8)"
08-01-2023 12:28:09.123672,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.849)"
08-01-2023 12:28:10.151302,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.849)"
08-01-2023 12:28:11.275861,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.849)"
08-01-2023 12:28:12.271204,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 2.026666666666667)"
08-01-2023 12:28:13.318031,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.2, 1.8)"
08-01-2023 12:28:14.401980,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:15.534332,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 34.72222222222222)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:16.911868,"(10.0, 20.0, 14.8)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 42.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:18.049459,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.626666666666667)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:19.241026,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:20.481662,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:21.655883,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:22.769393,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:23.840597,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:24.966679,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:25.999218,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:27.287140,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.8)"
08-01-2023 12:28:28.432550,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.22, 1.7955555555555556)"
08-01-2023 12:28:29.603340,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
08-01-2023 12:28:30.948985,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
08-01-2023 12:28:32.086079,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
08-01-2023 12:28:33.345064,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
08-01-2023 12:28:34.457297,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
08-01-2023 12:28:35.617162,"(10.0, 20.0, 14.9)","(71.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 10.2)","(26.0, 75.0, 32.5)","(3.0, 5.1, 4.9125)","(18.0, 55.0, 25.0)","(1.7, 2.2, 1.7955555555555556)"
